id,name,zone,type,district,lat,lon,x_m,y_m,dronable,demand,drone_service_s,truck_service_s,lw_s,depot_osrm_distance_m,to_depot_osrm_distance_m,road_reachable,osrm_snap_distance_m,source_dataset,original_id,inside_30mile_square
11,WinMart+ [NW],NW,Siêu thị,Hoàng Mai,21.0582097,105.7435436,-10533.750802,9030.106634,1,0.94,60,60,3600,17856.900,17059.000,True,25.793,reality.1000.1,808,true
12,Quan an Nam Nhu 1 [SW],SW,Cửa hàng ăn uống,Hoàng Mai,20.8604621,105.7775545,-7002.555676,-12958.423242,1,1.54,60,60,1800,22728.700,20071.100,True,247.988,reality.1000.1,606,true
13,Trường Tiểu học Tam Hiệp [NE],NE,Trường học,Hoàng Mai,21.0521912,105.9578668,11718.440089,8360.879968,1,1.03,60,60,2700,17606.600,19506.400,True,32.595,reality.1000.1,177,true
14,WinMart+ [N],N,Siêu thị,Thanh Xuân,21.0899194,105.8241238,-2167.479710,12556.064400,1,1.36,60,60,2700,16374.200,16920.100,True,284.247,reality.1000.1,60,true
15,Starbucks [SE],SE,Cửa hàng đồ uống,Thanh Xuân,20.8730275,105.9130793,7068.360212,-11561.214511,1,0.54,60,60,2700,17378.500,17323.000,True,29.585,reality.1000.1,409,true
16,WinMart+,C,Siêu thị,Hoàng Mai,20.9878361,105.8516807,693.626316,1204.919345,1,1.17,60,60,3600,2244.600,2848.600,True,1.454,reality.1000.1,903,true
17,Trường Mầm non Định Công (Cơ sở 3) [S],S,Trường học,Hoàng Mai,20.8652302,105.8396319,-557.345103,-12428.234712,1,1.82,60,60,1800,17605.100,15984.900,True,11.865,reality.1000.1,431,true
18,Trường Mầm Non Đại Từ [N],N,Trường học,Hoàng Mai,21.0725723,105.8425229,-257.185886,10627.154888,1,1.68,60,60,1800,14863.200,13202.000,True,51.034,reality.1000.1,15,true
19,Không có tên [NW],NW,Trường học,Hoàng Mai,21.0654581,105.7233248,-12632.975698,9836.091941,1,1.20,60,60,3600,19664.400,19773.900,True,20.803,reality.1000.1,807,true
20,Chợ Xanh Văn Quán [SE],SE,Chợ dân sinh,Thanh Xuân,20.8601030,105.9184660,7627.636467,-12998.353340,1,1.35,60,60,1800,18104.900,18049.400,True,26.149,reality.1000.1,400,true
21,Không có tên [SW],SW,Cửa hàng đồ uống,Thanh Xuân,20.8883087,105.7158505,-13408.997848,-9862.022598,1,0.92,60,60,1800,24104.900,24085.800,True,4.096,reality.1000.1,605,true
22,WinMart+ [S],S,Siêu thị,Thanh Xuân,20.8762524,105.8288433,-1677.475759,-11202.621992,1,0.62,60,60,1800,14524.100,14875.500,True,11.402,reality.1000.1,468,true
23,Trường Mầm non Yên Mỹ [NW],NW,Trường học,Hoàng Mai,21.0446229,105.7667198,-8127.472683,7519.323405,1,1.07,60,60,3600,14275.300,13820.600,True,17.662,reality.1000.1,866,true
24,Trường Tiểu học Tam Hiệp [N],N,Trường học,Hoàng Mai,21.0521912,105.8420852,-302.630261,8360.879968,1,0.64,60,60,1800,11475.800,9814.600,True,31.2,reality.1000.1,56,true
25,Trường Quốc tế Singapore [S],S,Trường học,Hoàng Mai,20.8554805,105.8862330,4281.032511,-13512.351888,1,1.90,60,60,1800,15365.400,15309.900,True,94.889,reality.1000.1,469,true
26,WinMart+,C,Siêu thị,Thanh Xuân,20.9904183,105.8176043,-2844.369373,1492.046884,1,0.25,60,60,1800,5487.000,6622.300,True,6.379,reality.1000.1,962,true
27,Noble Moment [NW],NW,Cửa hàng đồ uống,Thanh Xuân,21.1119743,105.6984168,-15219.058636,15008.457387,1,1.01,60,60,2700,26338.800,25855.000,True,37.175,reality.1000.1,881,true
28,WinMart+ [NE],NE,Siêu thị,Thanh Xuân,21.0761188,105.9682823,12799.833490,11021.507695,1,1.92,60,60,1800,20777.000,23225.200,True,5.725,reality.1000.1,120,true
29,WinMart+,C,Siêu thị,Thanh Xuân,21.0009096,105.8454402,45.703939,2658.626218,1,0.45,60,60,1800,3628.600,3856.000,True,10.443,reality.1000.1,924,true
30,Trường Mầm non Định Công (Cơ sở 3) [W],W,Trường học,Hoàng Mai,20.9712520,105.7205650,-12919.513023,-639.148438,1,0.71,60,60,2700,20083.200,19591.100,True,412.348,reality.1000.1,673,true
31,Trường Đại học Công nghệ và Quản lý Hữu Nghị [SW],SW,Trường học,Hoàng Mai,20.8686382,105.7608077,-8741.298801,-12049.282402,1,1.85,60,60,3600,22253.500,22038.500,True,16.097,reality.1000.1,563,true
32,Trường Mầm Non Đại Từ [S],S,Trường học,Hoàng Mai,20.8563561,105.8425229,-257.185886,-13414.989611,1,1.57,60,60,3600,17733.600,16113.500,True,35.517,reality.1000.1,428,true
33,Cục Sở hữu Trí tuệ,C,Uỷ ban nhân dân,Thanh Xuân,20.9938917,105.8054733,-4103.875239,1878.271342,1,0.28,60,60,1800,7685.700,8079.400,True,46.461,reality.1000.1,989,true
34,Cà Phê Big One [NW],NW,Cửa hàng đồ uống,Thanh Xuân,21.1119116,105.7431060,-10579.184795,15001.485465,1,1.41,60,60,2700,27497.500,26708.800,True,147.932,reality.1000.1,840,true
35,WinMart+ [NE],NE,Siêu thị,Thanh Xuân,21.1119924,105.9574454,11674.688067,15010.470016,1,0.25,60,60,1800,23424.500,24987.100,True,4.158,reality.1000.1,193,true
36,WinMart+ [N],N,Siêu thị,Hoàng Mai,21.0876886,105.8872708,4388.782506,12308.010757,1,0.57,60,60,1800,19386.700,20946.800,True,24.786,reality.1000.1,57,true
37,5050 Rooftop Cafe & Pub [N],N,Cửa hàng đồ uống,Thanh Xuân,21.0859574,105.8110538,-3524.477623,12115.510100,1,0.43,60,60,2700,17256.400,16173.600,True,30.527,reality.1000.1,92,true
38,Hội đồng nhân dân - Ủy ban nhân dân phường Thanh Liệt [E],E,Uỷ ban nhân dân,Thanh Xuân,20.9740614,105.9328685,9122.981718,-326.757411,1,1.08,60,60,3600,14535.100,16127.500,True,79.668,reality.1000.1,319,true
39,Trường Quốc tế Singapore [W],W,Trường học,Hoàng Mai,20.9635886,105.7704514,-7740.037839,-1491.279639,1,0.66,60,60,2700,11691.000,11217.200,True,11.398,reality.1000.1,710,true
40,Quan an Nam Nhu 1 [W],W,Cửa hàng ăn uống,Hoàng Mai,20.9685702,105.7775545,-7002.555676,-937.350993,1,1.88,60,60,3600,9964.200,9903.100,True,27.478,reality.1000.1,725,true
41,UBND phường Khương Thượng,C,Uỷ ban nhân dân,Thanh Xuân,21.0022527,105.8256270,-2011.409377,2807.972124,1,0.79,60,60,1800,5028.900,6355.300,True,21.139,reality.1000.1,951,true
42,Highlands Coffee [NE],NE,Cửa hàng đồ uống,Hoàng Mai,21.0672278,105.9599854,11938.404571,10032.873602,1,0.39,60,60,2700,19362.300,22195.100,True,94.509,reality.1000.1,137,true
43,TK mark [SE],SE,Chợ dân sinh,Thanh Xuân,20.8749608,105.9350841,9353.017263,-11346.241359,1,0.30,60,60,3600,28011.700,29615.600,True,26.847,reality.1000.1,379,true
44,Trường Tiểu học Chu Văn An,C,Trường học,Hoàng Mai,20.9531263,105.8414957,-363.835332,-2654.634320,1,0.52,60,60,2700,3271.400,4042.800,True,41.499,reality.1000.1,916,true
45,Không có tên [SW],SW,Trường học,Hoàng Mai,20.8492419,105.7233248,-12632.975698,-14206.052558,1,0.84,60,60,3600,25847.500,27131.400,True,24.001,reality.1000.1,566,true
46,Quan an Nam Nhu 1 [NW],NW,Cửa hàng ăn uống,Hoàng Mai,21.0766783,105.7775545,-7002.555676,11083.721257,1,0.92,60,60,3600,19287.800,16895.300,True,6.916,reality.1000.1,846,true
47,siêu thị 24h ninja mark [E],E,Siêu thị,Thanh Xuân,20.9768912,105.9369476,9546.495886,-12.098008,1,0.46,60,60,1800,14884.000,16477.500,True,83.884,reality.1000.1,308,true
48,WinMart+ [SW],SW,Siêu thị,Thanh Xuân,20.8951141,105.6885502,-16243.462278,-9105.296644,1,1.92,60,60,1800,23643.100,23633.300,True,3.879,reality.1000.1,651,true
49,Co.opmart [NE],NE,Siêu thị,Thanh Xuân,21.0846041,105.9172207,7498.342702,11965.030006,1,0.89,60,60,2700,17632.300,18842.000,True,12.093,reality.1000.1,229,true
50,Đảng uỷ - HĐND - UBND phường Thanh Xuân [NE],NE,Uỷ ban nhân dân,Thanh Xuân,21.0967880,105.9267271,8485.348437,13319.817873,1,1.45,60,60,3600,19433.600,20643.300,True,22.768,reality.1000.1,220,true
51,Không có tên [N],N,Cửa hàng đồ uống,Thanh Xuân,21.1045249,105.8316321,-1387.927497,14180.121901,1,1.07,60,60,1800,24231.600,23870.200,True,31.827,reality.1000.1,68,true
52,Đảng uỷ - HĐND - UBND phường Thanh Xuân [NW],NW,Uỷ ban nhân dân,Thanh Xuân,21.0967880,105.6951639,-15556.792263,13319.817873,1,1.23,60,60,1800,25281.500,24797.700,True,0.111,reality.1000.1,875,true
53,WinMart+ [N],N,Siêu thị,Thanh Xuân,21.1134575,105.8199995,-2595.686787,15173.381703,1,1.22,60,60,2700,22094.900,21447.600,True,156.178,reality.1000.1,101,true
54,WinMart+ [NW],NW,Siêu thị,Hoàng Mai,21.0617416,105.7399463,-10907.241895,9422.835996,1,1.54,60,60,3600,19078.000,18907.900,True,192.5,reality.1000.1,798,true
55,Trường Mầm non Sao Mai [SW],SW,Trường học,Hoàng Mai,20.8705557,105.7221759,-12752.260694,-11836.066130,1,0.54,60,60,3600,26652.200,26633.100,True,20.705,reality.1000.1,561,true
56,Cà Phê Parkland,C,Cửa hàng đồ uống,Thanh Xuân,20.9867346,105.8322499,-1323.784168,1082.438133,1,1.55,60,60,2700,2956.600,3360.000,True,15.638,reality.1000.1,913,true
57,Trường Mầm non Tứ Hiệp (điểm Cổ Điển B) [W],W,Trường học,Hoàng Mai,20.9388405,105.7499887,-9864.585749,-4243.142803,1,0.41,60,60,3600,15334.900,15316.500,True,240.926,reality.1000.1,722,true
58,TK mark [N],N,Chợ dân sinh,Thanh Xuân,21.0911770,105.8193025,-2668.053087,12695.903139,1,1.85,60,60,2700,24491.200,16573.900,True,54.265,reality.1000.1,75,true
59,Trường Trung học cơ sở Văn Đức [S],S,Trường học,Hoàng Mai,20.8288563,105.9097381,6721.458802,-16472.827854,1,0.49,60,60,2700,21737.200,21681.700,True,33.975,reality.1000.1,533,true
60,Hội đồng nhân dân - Ủy ban nhân dân phường Thanh Liệt [SE],SE,Uỷ ban nhân dân,Thanh Xuân,20.8659533,105.9328685,9122.981718,-12347.829661,1,1.24,60,60,2700,19360.500,19305.000,True,295.998,reality.1000.1,380,true
61,Trường Đại học Kinh tế - Kỹ thuật Công nghiệp (cơ sở 218 Lĩnh Nam) [SW],SW,Trường học,Hoàng Mai,20.8658182,105.7710477,-7678.126756,-12362.852095,1,1.36,60,60,1800,20190.400,20119.100,True,99.698,reality.1000.1,590,true
62,Không có tên [NW],NW,Cửa hàng đồ uống,Hoàng Mai,21.0900057,105.7588808,-8941.359954,12565.660522,1,1.43,60,60,2700,21609.900,21130.500,True,20.765,reality.1000.1,805,true
63,WinMart+ [NE],NE,Siêu thị,Thanh Xuân,21.0988150,105.9211667,7908.037711,13545.209989,1,0.52,60,60,2700,20299.000,21508.700,True,31.598,reality.1000.1,228,true
64,WinMart+ [NE],NE,Siêu thị,Thanh Xuân,21.0983381,105.9538033,11296.545596,13492.181129,1,1.52,60,60,2700,24169.500,24979.200,True,93.805,reality.1000.1,163,true
65,Không có tên [W],W,Cửa hàng đồ uống,Hoàng Mai,20.9818976,105.7588808,-8941.359954,544.588273,1,1.83,60,60,3600,13695.400,13858.800,True,21.654,reality.1000.1,682,true
66,Trường Mầm non Thịnh Liệt (cơ sở Giáp Nhị) [N],N,Trường học,Hoàng Mai,21.0770667,105.8606390,1623.725352,11126.909366,1,1.69,60,60,3600,18918.300,19618.200,True,154.467,reality.1000.1,2,true
67,WinMart+ [SW],SW,Siêu thị,Hoàng Mai,20.8714401,105.7533569,-9514.881054,-11737.725337,1,0.68,60,60,3600,20719.000,22002.900,True,38.166,reality.1000.1,552,true
68,Trường Mầm non Tứ Hiệp (điểm Cổ Điển B) [N],N,Trường học,Hoàng Mai,21.0469486,105.8657703,2156.484601,7777.929446,1,0.87,60,60,1800,12790.700,11893.900,True,0.111,reality.1000.1,66,true
69,Chợ Trung Kính [S],S,Chợ dân sinh,Thanh Xuân,20.8990600,105.8105359,-3578.248795,-8666.532583,1,1.53,60,60,1800,12798.400,12930.800,True,15.832,reality.1000.1,530,true
70,WinMart+ [E],E,Siêu thị,Thanh Xuân,20.9839367,105.9172143,7497.678220,771.325848,1,0.29,60,60,2700,13207.400,14811.300,True,12.302,reality.1000.1,353,true
71,WinMart+ [SW],SW,Siêu thị,Thanh Xuân,20.8825988,105.6896035,-16134.102989,-10496.934509,1,0.94,60,60,1800,25349.900,25340.100,True,64.486,reality.1000.1,641,true
72,WinMart+ [N],N,Siêu thị,Hoàng Mai,21.0898864,105.8629197,1860.519930,12552.394967,1,1.20,60,60,1800,19154.800,18886.000,True,61.221,reality.1000.1,13,true
73,Trường Mầm Non Đại Từ [NE],NE,Trường học,Hoàng Mai,21.0725723,105.9583045,11763.884464,10627.154888,1,1.98,60,60,3600,18442.100,25162.900,True,225.75,reality.1000.1,134,true
74,Trung tâm Công nghệ Phần mềm Thủy lợi [SW],SW,Uỷ ban nhân dân,Thanh Xuân,20.8947190,105.7206773,-12907.853431,-9149.229759,1,1.29,60,60,2700,23124.300,23105.200,True,13.323,reality.1000.1,612,true
75,KFC [NE],NE,Cửa hàng ăn uống,Hoàng Mai,21.0698837,105.9538544,11301.851074,10328.196208,1,1.43,60,60,2700,18999.000,20210.200,True,34.879,reality.1000.1,144,true
76,Chợ Nhân Chính [W],W,Chợ dân sinh,Thanh Xuân,20.9923297,105.7047601,-14560.463008,1704.584867,1,0.78,60,60,3600,20422.900,19956.600,True,25.706,reality.1000.1,742,true
77,WinMart+ [NW],NW,Siêu thị,Thanh Xuân,21.0761188,105.7367191,-11242.307210,11021.507695,1,0.79,60,60,1800,20117.700,21196.500,True,8.225,reality.1000.1,778,true
78,WinMart+ [S],S,Siêu thị,Thanh Xuân,20.8789786,105.8477702,287.617109,-10899.482383,1,1.06,60,60,2700,17698.600,16078.500,True,134.256,reality.1000.1,436,true
79,Chợ Trung Kính [NE],NE,Chợ dân sinh,Thanh Xuân,21.1152762,105.9263175,8442.821555,15375.611916,1,1.06,60,60,1800,22569.600,24069.400,True,11.046,reality.1000.1,235,true
80,Không có tên,C,Uỷ ban nhân dân,Thanh Xuân,20.9988413,105.8400599,-512.907834,2428.641751,1,1.56,60,60,1800,3696.000,3141.400,True,32.552,reality.1000.1,927,true
81,WinMart+ [SW],SW,Siêu thị,Thanh Xuân,20.8789786,105.7319886,-11733.453241,-10899.482383,1,1.76,60,60,2700,26130.400,26111.300,True,15.35,reality.1000.1,559,true
82,WinMart+ [SW],SW,Siêu thị,Hoàng Mai,20.8528358,105.7658946,-8213.149399,-13806.429111,1,0.48,60,60,3600,22785.600,24077.500,True,15.945,reality.1000.1,583,true
83,Trường Trung học cơ sở Lĩnh Nam [W],W,Trường học,Hoàng Mai,20.9797183,105.7865470,-6068.905812,302.261169,1,1.34,60,60,2700,9959.100,12004.300,True,26.904,reality.1000.1,751,true
84,Không có tên [N],N,Cửa hàng đồ uống,Thanh Xuân,21.1075592,105.8569956,1245.447908,14517.520667,1,1.95,60,60,3600,21141.300,22361.000,True,0.104,reality.1000.1,51,true
85,Cà Phê KOK [W],W,Cửa hàng đồ uống,Thanh Xuân,20.9778599,105.7110438,-13908.055374,95.616517,1,0.54,60,60,2700,21418.300,20926.200,True,50.32,reality.1000.1,706,true
86,Không có tên [SW],SW,Cửa hàng đồ uống,Hoàng Mai,20.8737895,105.7588808,-8941.359954,-11476.483976,1,1.12,60,60,1800,20236.600,21300.000,True,17.837,reality.1000.1,564,true
87,Trường Mầm non Hoa Mai [S],S,Trường học,Hoàng Mai,20.8656867,105.8604493,1604.029674,-12377.474228,1,0.95,60,60,3600,15361.600,13708.200,True,16.394,reality.1000.1,416,true
88,WinMart+,C,Siêu thị,Hoàng Mai,20.9770184,105.8925520,4937.105182,2.045987,1,0.22,60,60,3600,6265.300,7853.900,True,4.293,reality.1000.1,973,true
89,WinMart+ [W],W,Siêu thị,Thanh Xuân,20.9948518,105.7408976,-10808.472797,1985.029591,1,1.51,60,60,3600,15917.800,15451.400,True,18.163,reality.1000.1,693,true
90,Không có tên [NE],NE,Trường học,Hoàng Mai,21.0654581,105.9548880,11409.165002,9836.091941,1,1.15,60,60,1800,19845.100,19168.200,True,31.795,reality.1000.1,148,true
91,Trường Tiểu học Tam Hiệp [E],E,Trường học,Hoàng Mai,20.9440831,105.9578668,11718.440089,-3660.192281,1,1.35,60,60,1800,19979.800,22321.800,True,4.614,reality.1000.1,299,true
92,WinMart+ [E],E,Siêu thị,Thanh Xuân,20.9969190,105.9614712,12092.668343,2214.891744,1,0.38,60,60,1800,17811.700,20361.800,True,37.405,reality.1000.1,291,true
93,WinMart+ [SW],SW,Siêu thị,Thanh Xuân,20.8977172,105.6806879,-17059.768681,-8815.845130,1,1.74,60,60,2700,24024.000,24014.200,True,51.13,reality.1000.1,655,true
94,WinMart+ [S],S,Siêu thị,Thanh Xuân,20.8830880,105.8023850,-4424.519207,-10442.537951,1,0.28,60,60,2700,18657.500,17418.700,True,316.83,reality.1000.1,522,true
95,Tịnh Cafe [S],S,Cửa hàng đồ uống,Thanh Xuân,20.8893215,105.8219576,-2392.386281,-9749.404376,1,1.75,60,60,2700,10803.900,10936.300,True,85.805,reality.1000.1,504,true
96,WinMart+ [N],N,Siêu thị,Hoàng Mai,21.0643948,105.8757215,3189.671872,9717.858375,1,1.78,60,60,2700,13928.900,14483.500,True,196.209,reality.1000.1,37,true
97,Cà Phê 3k [S],S,Cửa hàng đồ uống,Thanh Xuân,20.8582651,105.8326740,-1279.751818,-13202.718496,1,0.58,60,60,3600,18801.500,17181.300,True,26.845,reality.1000.1,448,true
98,Cục Tần số vô tuyến điện [W],W,Uỷ ban nhân dân,Thanh Xuân,21.0026042,105.6936838,-15710.464230,2847.057141,1,0.72,60,60,2700,21371.800,20490.600,True,32.661,reality.1000.1,768,true
99,Cục Tần số vô tuyến điện [SE],SE,Uỷ ban nhân dân,Thanh Xuân,20.8944961,105.9252470,8331.676470,-9174.015108,1,1.58,60,60,3600,24075.300,25679.200,True,13.004,reality.1000.1,407,true
100,The Coffee House [SW],SW,Cửa hàng đồ uống,Thanh Xuân,20.8634161,105.6831894,-16800.049455,-12629.953429,1,0.37,60,60,1800,28129.200,28119.400,True,66.849,reality.1000.1,645,true
101,Trường Tiểu học Chu Văn An [S],S,Trường học,Hoàng Mai,20.8449641,105.8340177,-1140.241635,-14681.722215,1,1.07,60,60,2700,19390.600,17770.500,True,21.4,reality.1000.1,461,true
102,Trường Mầm non Lĩnh Nam (cơ sở 2) [NW],NW,Trường học,Hoàng Mai,21.0884768,105.7816386,-6578.522381,12395.654599,1,1.93,60,60,3600,19469.900,19014.500,True,20.379,reality.1000.1,861,true
103,Trường Tiểu học Chu Văn An [N],N,Trường học,Hoàng Mai,21.0611803,105.8340177,-1140.241635,9360.422283,1,1.85,60,60,2700,12570.400,11166.100,True,33.685,reality.1000.1,47,true
104,WinMart+ [NE],NE,Siêu thị,Hoàng Mai,21.0690520,105.9974578,15828.991301,10235.715387,1,1.94,60,60,2700,23161.400,25061.200,True,6.917,reality.1000.1,165,true
105,Trường Mầm non Hoa Mai [W],W,Trường học,Hoàng Mai,20.9737948,105.7446677,-10417.040676,-356.401979,1,0.80,60,60,1800,15937.600,15435.300,True,4.55,reality.1000.1,658,true
106,Trường Mầm non Hoa Mai [NW],NW,Trường học,Hoàng Mai,21.0819029,105.7446677,-10417.040676,11664.670270,1,0.28,60,60,3600,22507.300,20519.200,True,32.827,reality.1000.1,780,true
107,WinMart+ [W],W,Siêu thị,Thanh Xuân,20.9843605,105.7130617,-13698.546109,818.450258,1,1.42,60,60,3600,19169.900,18703.500,True,113.076,reality.1000.1,709,true
108,Chợ Nhân Chính,C,Chợ dân sinh,Thanh Xuân,20.9983875,105.8093027,-3706.286272,2378.181494,1,1.66,60,60,2700,7076.400,6910.500,True,12.5,reality.1000.1,983,true
109,Không có tên,C,Trường học,Hoàng Mai,20.9579729,105.8318694,-1363.289731,-2115.716989,1,0.82,60,60,1800,3405.800,4044.200,True,35.872,reality.1000.1,920,true
110,WinMart+,C,Siêu thị,Thanh Xuân,20.9833169,105.8209368,-2498.371244,702.407232,1,0.45,60,60,1800,4606.100,4786.700,True,6.216,reality.1000.1,944,true
111,Trường Mầm non Tứ Hiệp (điểm Đồng Trì) [NW],NW,Trường học,Hoàng Mai,21.0427644,105.7572318,-9112.568031,7312.667634,1,0.27,60,60,2700,14757.700,14161.600,True,33.031,reality.1000.1,860,true
112,WinMart+ [E],E,Siêu thị,Hoàng Mai,20.9562867,105.9915031,15210.742222,-2303.213874,1,1.20,60,60,1800,23347.000,26235.100,True,4.277,reality.1000.1,279,true
113,Cà Phê KOK [SW],SW,Cửa hàng đồ uống,Thanh Xuân,20.8697518,105.7110438,-13908.055374,-11925.455732,1,1.28,60,60,3600,26816.200,26806.400,True,78.678,reality.1000.1,588,true
114,Co.opmart [SW],SW,Siêu thị,Thanh Xuân,20.8683879,105.6856575,-16543.797998,-12077.114492,1,0.46,60,60,3600,29952.800,29943.000,True,67.007,reality.1000.1,642,true
115,Cửa Hàng Tiện Lợi BV Mart [NE],NE,Siêu thị,Thanh Xuân,21.0811384,105.9230904,8107.766623,11579.661749,1,1.50,60,60,1800,18180.600,19405.100,True,76.588,reality.1000.1,219,true
116,WinMart+ [SW],SW,Siêu thị,Hoàng Mai,20.8655990,105.7893530,-5777.571754,-12387.226023,1,0.72,60,60,2700,22619.200,20740.200,True,334.648,reality.1000.1,631,true
117,Thuế cơ sở 4 thành phố Hà Nội [SW],SW,Uỷ ban nhân dân,Thanh Xuân,20.9001070,105.7169594,-13293.865867,-8550.111494,1,1.35,60,60,3600,22322.300,22303.200,True,40.781,reality.1000.1,628,true
118,Phường Ô Chợ Dừa [N],N,Chợ dân sinh,Thanh Xuân,21.1232191,105.8349307,-1045.449050,16258.822099,1,1.80,60,60,2700,21473.500,22453.900,True,41.969,reality.1000.1,102,true
119,Trường Trung học cơ sở Lĩnh Nam [NE],NE,Trường học,Hoàng Mai,21.0878264,106.0181102,17973.234888,12323.333418,1,1.78,60,60,3600,26619.700,28519.500,True,57.91,reality.1000.1,215,true
120,Không có tên [E],E,Trường học,Hoàng Mai,20.9573500,105.9548880,11409.165002,-2184.980309,1,0.30,60,60,3600,19084.800,21504.300,True,63.33,reality.1000.1,270,true
121,Trường Tiểu học Hoàng Liệt [W],W,Trường học,Hoàng Mai,20.9605009,105.7340794,-11516.375105,-1834.616214,1,1.97,60,60,3600,17348.500,16856.400,True,20.891,reality.1000.1,666,true
122,WinMart+,C,Siêu thị,Hoàng Mai,20.9596913,105.8444889,-53.065159,-1924.639627,1,1.35,60,60,1800,2423.300,2695.800,True,16.566,reality.1000.1,905,true
123,WinMart+ [S],S,Siêu thị,Thanh Xuân,20.8738937,105.8074333,-3900.377465,-11464.897465,1,0.23,60,60,1800,19080.000,18981.500,True,39.343,reality.1000.1,516,true
124,Highlands Coffee [SW],SW,Cửa hàng đồ uống,Hoàng Mai,20.8510116,105.7284222,-12103.736130,-14009.270896,1,0.67,60,60,2700,25445.300,26794.300,True,41.603,reality.1000.1,555,true
125,Quan an Nam Nhu 1 [N],N,Cửa hàng ăn uống,Hoàng Mai,21.0766783,105.8933361,5018.514674,11083.721257,1,1.30,60,60,2700,16531.100,17316.700,True,107.581,reality.1000.1,69,true
126,WinMart+ [NW],NW,Siêu thị,Thanh Xuân,21.0961035,105.7376578,-11144.846312,13243.704946,1,1.68,60,60,3600,23041.400,22871.400,True,51.363,reality.1000.1,797,true
127,WinMart+ [N],N,Siêu thị,Hoàng Mai,21.0430343,105.8573412,1281.329964,7342.679145,1,1.89,60,60,2700,14673.200,13012.000,True,1.178,reality.1000.1,73,true
128,WinMart+ [W],W,Siêu thị,Thanh Xuân,21.0038843,105.7258822,-12367.452633,2989.397766,1,0.57,60,60,3600,18955.400,16626.400,True,0.455,reality.1000.1,728,true
129,WinMart+ [SW],SW,Siêu thị,Thanh Xuân,20.8737032,105.7083422,-14188.550061,-11486.080099,1,1.08,60,60,1800,26122.400,26112.600,True,16.17,reality.1000.1,598,true
130,Siêu Thị T-Mart [W],W,Siêu thị,Thanh Xuân,20.9652567,105.7316170,-11772.034758,-1305.795382,1,1.69,60,60,1800,19054.700,18562.500,True,6.328,reality.1000.1,664,true
131,Cà Phê KOK [E],E,Cửa hàng đồ uống,Thanh Xuân,20.9778599,105.9426070,10134.085327,95.616517,1,1.54,60,60,3600,15448.200,16804.000,True,13.564,reality.1000.1,293,true
132,Starbucks [SW],SW,Cửa hàng đồ uống,Thanh Xuân,20.8730275,105.6815161,-16973.780489,-11561.214511,1,1.24,60,60,3600,27180.400,27170.600,True,59.438,reality.1000.1,648,true
133,Siêu thị B11 Kim Liên [W],W,Siêu thị,Thanh Xuân,21.0014919,105.7305874,-11878.933384,2723.375024,1,1.20,60,60,2700,18303.900,17058.600,True,20.819,reality.1000.1,717,true
