id,name,zone,type,district,lat,lon,x_m,y_m,dronable,demand,drone_service_s,truck_service_s,lw_s,depot_osrm_distance_m,to_depot_osrm_distance_m,road_reachable,osrm_snap_distance_m,source_dataset,original_id,inside_20mile_square
13,Trường Mầm non Yên Mỹ [NE],NE,Trường học,Hoàng Mai,21.0446229,105.9982830,15914.668017,7519.323405,1,0.31,60,60,2700,22756.100,25051.200,True,53.695,reality.1000.1,211,true
14,WinMart+ [E],E,Siêu thị,Thanh Xuân,20.9818113,105.9399054,9853.590640,534.992151,1,0.34,60,60,1800,15134.000,16489.800,True,25.372,reality.1000.1,303,true
15,WinMart+ [NW],NW,Siêu thị,Hoàng Mai,21.0582097,105.7435436,-10533.750802,9030.106634,1,0.94,60,60,2700,17856.900,17059.000,True,25.793,reality.1000.1,808,true
16,WinMart+ [E],E,Siêu thị,Hoàng Mai,20.9536335,105.9715095,13134.898805,-2598.236253,1,0.32,60,60,2700,20701.900,22722.400,True,36.765,reality.1000.1,261,true
17,Trường Cao đẳng Hà Nội [NW],NW,Trường học,Hoàng Mai,21.0500351,105.7167611,-13314.454443,8121.132587,1,0.76,60,60,3600,20877.800,20876.500,True,1.983,reality.1000.1,850,true
18,WinMart+ [NW],NW,Siêu thị,Thanh Xuân,21.0961823,105.7103253,-13982.653920,13252.467106,1,1.27,60,60,1800,24432.800,23949.000,True,232.019,reality.1000.1,839,true
19,Chợ Trung Kính [N],N,Chợ dân sinh,Thanh Xuân,21.1152762,105.8105359,-3578.248795,15375.611916,1,1.08,60,60,3600,22958.200,22310.900,True,66.828,reality.1000.1,113,true
20,WinMart+ [W],W,Siêu thị,Hoàng Mai,20.9817783,105.7471381,-10160.550420,531.322718,1,1.39,60,60,1800,15624.200,15181.700,True,5.154,reality.1000.1,668,true
21,TK mark [SE],SE,Chợ dân sinh,Thanh Xuân,20.8749608,105.9350841,9353.017263,-11346.241359,1,0.30,60,60,1800,28011.700,29615.600,True,26.847,reality.1000.1,379,true
22,Trường Mầm non Sao Mai [S],S,Trường học,Hoàng Mai,20.8705557,105.8379575,-731.190344,-11836.066130,1,1.82,60,60,3600,17523.900,15903.800,True,95.603,reality.1000.1,438,true
23,Cà Phê Big One [SE],SE,Cửa hàng đồ uống,Thanh Xuân,20.8956954,105.9746692,13462.955905,-9040.659033,1,0.91,60,60,1800,27746.500,26157.100,True,199.759,reality.1000.1,376,true
24,Cửa Hàng Tiện Lợi BV Mart [SW],SW,Siêu thị,Thanh Xuân,20.8649222,105.6915272,-15934.374077,-12462.482749,1,0.79,60,60,3600,27255.000,27245.300,True,62.903,reality.1000.1,632,true
25,WinMart+ [W],W,Siêu thị,Thanh Xuân,20.9902300,105.7222401,-12745.595104,1471.108880,1,0.91,60,60,3600,18183.200,17716.800,True,11.255,reality.1000.1,698,true
26,WinMart+ [NE],NE,Siêu thị,Hoàng Mai,21.0699296,105.9720450,13190.497304,10333.300055,1,0.38,60,60,1800,20506.900,22406.700,True,58.265,reality.1000.1,125,true
27,Hội đồng nhân dân - Ủy ban nhân dân phường Thanh Liệt [E],E,Uỷ ban nhân dân,Thanh Xuân,20.9740614,105.9328685,9122.981718,-326.757411,1,1.08,60,60,2700,14535.100,16127.500,True,79.668,reality.1000.1,319,true
28,WinMart+ [E],E,Siêu thị,Hoàng Mai,20.9466063,105.9790780,13920.701307,-3379.625242,1,0.77,60,60,3600,21922.600,24093.200,True,1.792,reality.1000.1,284,true
29,WinMart+ [NW],NW,Siêu thị,Hoàng Mai,21.0430343,105.7415596,-10739.740386,7342.679145,1,0.58,60,60,3600,17866.200,16453.000,True,56.037,reality.1000.1,849,true
30,Trường Tiểu học Đại Kim,C,Trường học,Hoàng Mai,20.9780535,105.8219244,-2395.833284,117.143855,1,1.02,60,60,3600,4567.300,4325.300,True,44.188,reality.1000.1,943,true
31,Trường mầm non Vườn Hồng [S],S,Trường học,Hoàng Mai,20.8687239,105.8552114,1060.202638,-12039.752997,1,1.15,60,60,2700,15938.400,14318.300,True,0.304,reality.1000.1,417,true
32,WinMart+,C,Siêu thị,Thanh Xuân,20.9941320,105.8148679,-3128.477184,1904.991483,1,1.46,60,60,2700,6147.800,6332.700,True,6.256,reality.1000.1,972,true
33,KFC [N],N,Cửa hàng ăn uống,Hoàng Mai,21.0698837,105.8380728,-719.219276,10328.196208,1,1.90,60,60,2700,14105.300,12421.000,True,112.423,reality.1000.1,25,true
34,Trường Mầm Non Đại Từ [E],E,Trường học,Hoàng Mai,20.9644642,105.9583045,11763.884464,-1393.917361,1,1.13,60,60,1800,19527.300,21836.600,True,200.336,reality.1000.1,255,true
35,WinMart+ [W],W,Siêu thị,Thanh Xuân,20.9939432,105.7001079,-15043.479510,1883.997881,1,1.36,60,60,2700,21377.200,20495.900,True,110.18,reality.1000.1,753,true
36,Trường Trung học cơ sở Lĩnh Nam [S],S,Trường học,Hoàng Mai,20.8716102,105.9023286,5952.164538,-11718.811080,1,0.62,60,60,3600,16027.600,15972.100,True,9.835,reality.1000.1,509,true
37,Trung tâm Công nghệ Phần mềm Thủy lợi [W],W,Uỷ ban nhân dân,Thanh Xuân,21.0028271,105.7206773,-12907.853431,2871.842490,1,0.64,60,60,2700,18589.200,17232.100,True,3.238,reality.1000.1,733,true
38,Starbucks [NE],NE,Cửa hàng đồ uống,Thanh Xuân,21.1074307,105.9326794,9103.348336,14503.232119,1,0.35,60,60,1800,22150.500,23360.200,True,211.141,reality.1000.1,221,true
39,WinMart+ [N],N,Siêu thị,Hoàng Mai,21.0633550,105.8587360,1426.145625,9602.237890,1,0.93,60,60,1800,13683.800,14469.500,True,360.006,reality.1000.1,21,true
40,WinMart+ [SE],SE,Siêu thị,Thanh Xuân,20.8957762,105.9574454,11674.688067,-9031.674483,1,1.12,60,60,3600,25569.700,27173.600,True,51.025,reality.1000.1,378,true
41,Coffee Cây [NW],NW,Cửa hàng đồ uống,Thanh Xuân,21.1102173,105.7156345,-13431.424133,14813.087901,1,0.57,60,60,2700,26015.500,25531.800,True,5.91,reality.1000.1,859,true
42,Trung tâm Công nghệ Phần mềm Thủy lợi [NW],NW,Uỷ ban nhân dân,Thanh Xuân,21.1109352,105.7206773,-12907.853431,14892.914739,1,1.74,60,60,2700,26308.100,25824.400,True,31.596,reality.1000.1,853,true
43,WinMart+ [E],E,Siêu thị,Hoàng Mai,20.9759899,105.9975887,15842.582045,-112.317995,1,1.70,60,60,3600,21493.000,23859.300,True,5.45,reality.1000.1,283,true
44,Trường Mầm non Tứ Hiệp (điểm Cổ Điển B) [N],N,Trường học,Hoàng Mai,21.0469486,105.8657703,2156.484601,7777.929446,1,0.87,60,60,1800,12790.700,11893.900,True,0.111,reality.1000.1,66,true
45,WinMart+ [NW],NW,Siêu thị,Thanh Xuân,21.1020513,105.7001079,-15043.479510,13905.070130,1,1.74,60,60,2700,24893.700,24409.900,True,2.837,reality.1000.1,872,true
46,Cửa Hàng Tiện Lợi BV Mart [S],S,Siêu thị,Thanh Xuân,20.8649222,105.8073088,-3913.303727,-12462.482749,1,1.77,60,60,3600,20274.500,19309.400,True,80.786,reality.1000.1,513,true
47,Trường Mầm non Sao Mai [NE],NE,Trường học,Hoàng Mai,21.0867719,105.9537391,11289.880006,12206.078368,1,1.87,60,60,3600,22925.600,22225.900,True,60.017,reality.1000.1,143,true
48,WinMart+ [W],W,Siêu thị,Thanh Xuân,20.9981936,105.7349517,-11425.808213,2356.620797,1,0.71,60,60,3600,17191.300,16837.100,True,41.221,reality.1000.1,703,true
49,Trường Trung học cơ sở Tân Định [N],N,Trường học,Hoàng Mai,21.0902560,105.8563845,1182.000209,12593.492612,1,0.68,60,60,3600,19118.400,19878.100,True,113.763,reality.1000.1,10,true
50,WinMart+ [W],W,Siêu thị,Hoàng Mai,20.9709606,105.7880094,-5917.071555,-671.550640,1,0.85,60,60,1800,9206.300,9165.100,True,2.432,reality.1000.1,754,true
51,AEON MaxValu Linh Đàm [N],N,Siêu thị,Hoàng Mai,21.0661348,105.8342717,-1113.869985,9911.337547,1,0.23,60,60,1800,13336.100,11651.900,True,52.212,reality.1000.1,40,true
52,Cục Sở hữu Trí tuệ,C,Uỷ ban nhân dân,Thanh Xuân,20.9938917,105.8054733,-4103.875239,1878.271342,1,0.28,60,60,3600,7685.700,8079.400,True,46.461,reality.1000.1,989,true
53,Trường Mầm non Định Công (Cơ sở 3) [W],W,Trường học,Hoàng Mai,20.9712520,105.7205650,-12919.513023,-639.148438,1,0.71,60,60,2700,20083.200,19591.100,True,412.348,reality.1000.1,673,true
54,Highlands Coffee [NE],NE,Cửa hàng đồ uống,Hoàng Mai,21.0672278,105.9599854,11938.404571,10032.873602,1,0.39,60,60,1800,19362.300,22195.100,True,94.509,reality.1000.1,137,true
55,WinMart+,C,Siêu thị,Hoàng Mai,20.9878361,105.8516807,693.626316,1204.919345,1,1.17,60,60,3600,2244.600,2848.600,True,1.454,reality.1000.1,903,true
56,Trường Mầm non Yên Mỹ [N],N,Trường học,Hoàng Mai,21.0446229,105.8825014,3893.597667,7519.323405,1,1.04,60,60,1800,12141.900,13081.800,True,3.226,reality.1000.1,90,true
57,WinMart+ [NW],NW,Siêu thị,Thanh Xuân,21.1119924,105.7258822,-12367.452633,15010.470016,1,0.69,60,60,1800,24962.700,24792.700,True,169.649,reality.1000.1,848,true
58,WinMart+ [N],N,Siêu thị,Hoàng Mai,21.0898864,105.8629197,1860.519930,12552.394967,1,1.20,60,60,1800,19154.800,18886.000,True,61.221,reality.1000.1,13,true
59,Phường Ô Chợ Dừa [E],E,Chợ dân sinh,Thanh Xuân,21.0151110,105.9507123,10975.621301,4237.749849,1,0.98,60,60,3600,14878.000,17197.900,True,0.236,reality.1000.1,348,true
60,Trường Tiểu học Hoàng Liệt [SW],SW,Trường học,Hoàng Mai,20.8523928,105.7340794,-11516.375105,-13855.688463,1,1.23,60,60,2700,24918.400,26267.400,True,52.63,reality.1000.1,547,true
61,WinMart+,C,Siêu thị,Thanh Xuân,20.9966548,105.8219040,-2397.951322,2185.514044,1,1.85,60,60,2700,5132.400,5478.900,True,7.175,reality.1000.1,955,true
62,WinMart+ [S],S,Siêu thị,Hoàng Mai,20.8528358,105.8816762,3807.920951,-13806.429111,1,1.73,60,60,3600,15302.500,15516.600,True,4.889,reality.1000.1,459,true
63,Trường Trung học cơ sở Tân Định [SW],SW,Trường học,Hoàng Mai,20.8740398,105.7406029,-10839.070141,-11448.651886,1,1.50,60,60,1800,22263.700,22065.900,True,83.713,reality.1000.1,546,true
64,WinMart+ [W],W,Siêu thị,Thanh Xuân,20.9870867,105.7319886,-11733.453241,1121.589867,1,0.46,60,60,2700,17360.000,16893.600,True,54.598,reality.1000.1,678,true
65,WinMart+ [SW],SW,Siêu thị,Hoàng Mai,20.8419935,105.7435436,-10533.750802,-15012.037864,1,0.69,60,60,1800,26054.300,27346.200,True,9.329,reality.1000.1,567,true
66,Trường Mầm Non Hoạ Mi [S],S,Trường học,Hoàng Mai,20.8387775,105.8463861,143.912380,-15369.640748,1,0.73,60,60,1800,19824.400,18204.300,True,92.054,reality.1000.1,458,true
67,WinMart+,C,Siêu thị,Thanh Xuân,20.9740685,105.8412617,-388.130474,-325.967927,1,1.19,60,60,3600,820.700,863.000,True,9.854,reality.1000.1,896,true
68,WinMart+ [SW],SW,Siêu thị,Hoàng Mai,20.8655990,105.7893530,-5777.571754,-12387.226023,1,0.72,60,60,2700,22619.200,20740.200,True,334.648,reality.1000.1,631,true
69,Cà Phê KOK [NE],NE,Cửa hàng đồ uống,Thanh Xuân,21.0859680,105.9426070,10134.085327,12116.688767,1,0.82,60,60,2700,21583.200,22951.800,True,17.666,reality.1000.1,171,true
70,Trường Mầm Non Đại Từ [N],N,Trường học,Hoàng Mai,21.0725723,105.8425229,-257.185886,10627.154888,1,1.68,60,60,2700,14863.200,13202.000,True,51.034,reality.1000.1,15,true
71,Trường Mầm non Hoàng Liệt (cơ sở Tứ Kỳ) [SW],SW,Trường học,Hoàng Mai,20.8458917,105.7345616,-11466.310500,-14578.577801,1,1.89,60,60,3600,25137.100,26420.900,True,79.447,reality.1000.1,558,true
72,WinMart+,C,Siêu thị,Thanh Xuân,21.0065803,105.8150887,-3105.552537,3289.179289,1,0.45,60,60,3600,6544.000,5858.200,True,3.616,reality.1000.1,979,true
73,Cục Dự trữ Nhà nước khu vực Hà Nội [N],N,Uỷ ban nhân dân,Thanh Xuân,21.0918287,105.8511545,638.993393,12768.368873,1,1.48,60,60,1800,21842.600,24513.100,True,41.655,reality.1000.1,14,true
74,Chợ Nhân Chính [W],W,Chợ dân sinh,Thanh Xuân,20.9923297,105.7047601,-14560.463008,1704.584867,1,0.78,60,60,2700,20422.900,19956.600,True,25.706,reality.1000.1,742,true
75,WinMart+ [SW],SW,Siêu thị,Hoàng Mai,20.8528358,105.7658946,-8213.149399,-13806.429111,1,0.48,60,60,3600,22785.600,24077.500,True,15.945,reality.1000.1,583,true
76,Noble Moment [NE],NE,Cửa hàng đồ uống,Thanh Xuân,21.1119743,105.9299800,8823.082064,15008.457387,1,0.88,60,60,2700,21909.000,23118.600,True,26.742,reality.1000.1,227,true
77,WinMart+ [W],W,Siêu thị,Thanh Xuân,20.9843605,105.7130617,-13698.546109,818.450258,1,1.42,60,60,2700,19169.900,18703.500,True,113.076,reality.1000.1,709,true
78,WinMart+ [N],N,Siêu thị,Thanh Xuân,21.1113303,105.8043318,-4222.391928,14936.847855,1,1.03,60,60,3600,23352.500,22705.200,True,60.827,reality.1000.1,115,true
79,TK mark [E],E,Chợ dân sinh,Thanh Xuân,20.9830689,105.9350841,9353.017263,674.830890,1,0.41,60,60,3600,14525.600,15881.400,True,17.908,reality.1000.1,318,true
80,WinMart+ [NE],NE,Siêu thị,Thanh Xuân,21.0987051,105.9489246,10790.012642,13532.989667,1,1.54,60,60,2700,22652.700,24407.700,True,51.659,reality.1000.1,176,true
81,9.0cafe [E],E,Cửa hàng đồ uống,Thanh Xuân,21.0087228,105.9317379,9005.596726,3527.414419,1,1.63,60,60,3600,15517.600,17876.200,True,24.624,reality.1000.1,354,true
82,Trường Mầm Non Đại Từ [SW],SW,Trường học,Hoàng Mai,20.8563561,105.7267413,-12278.256236,-13414.989611,1,0.22,60,60,3600,24902.700,26186.500,True,14.053,reality.1000.1,551,true
83,TK mark [N],N,Chợ dân sinh,Thanh Xuân,21.0911770,105.8193025,-2668.053087,12695.903139,1,1.85,60,60,1800,24491.200,16573.900,True,54.265,reality.1000.1,75,true
84,Delícia Coffee & Lounge [NE],NE,Cửa hàng đồ uống,Thanh Xuân,21.0772343,105.9389697,9756.441218,11145.545636,1,1.98,60,60,1800,21078.700,22250.100,True,4.47,reality.1000.1,179,true
85,Trường Tiểu học Chu Văn An [NW],NW,Trường học,Hoàng Mai,21.0551766,105.7369531,-11218.012068,8692.841302,1,0.30,60,60,1800,17585.100,18125.100,True,36.777,reality.1000.1,818,true
86,UBND phường Khương Thượng [SW],SW,Uỷ ban nhân dân,Thanh Xuân,20.8880868,105.7210844,-12865.586113,-9886.696752,1,1.73,60,60,1800,24486.900,24372.100,True,0.208,reality.1000.1,597,true
87,WinMart+ [S],S,Siêu thị,Thanh Xuân,20.8830880,105.8023850,-4424.519207,-10442.537951,1,0.28,60,60,2700,18657.500,17418.700,True,316.83,reality.1000.1,522,true
88,WinMart+ [W],W,Siêu thị,Thanh Xuân,20.9941203,105.7095738,-14060.678704,1903.690503,1,1.35,60,60,3600,21131.700,19766.400,True,6.759,reality.1000.1,734,true
89,WinMart+ [N],N,Siêu thị,Thanh Xuân,21.1022284,105.8253554,-2039.608354,13924.762752,1,1.48,60,60,3600,18372.500,22692.500,True,15.174,reality.1000.1,78,true
90,WinMart+ [SW],SW,Siêu thị,Thanh Xuân,20.8972413,105.7042179,-14616.757137,-8868.762796,1,1.23,60,60,1800,23798.500,23788.700,True,7.652,reality.1000.1,637,true
91,WinMart+ [NE],NE,Siêu thị,Hoàng Mai,21.0840980,105.9975887,15842.582045,11908.754254,1,0.67,60,60,2700,24898.100,26794.800,True,4.433,reality.1000.1,161,true
92,Không có tên [SW],SW,Uỷ ban nhân dân,Thanh Xuân,20.8846754,105.7355173,-11367.084570,-10266.027124,1,1.74,60,60,3600,24298.100,25334.900,True,62.472,reality.1000.1,571,true
93,Cà Phê Parkland [NE],NE,Cửa hàng đồ uống,Thanh Xuân,21.0887849,105.9592705,11864.179796,12429.913755,1,0.25,60,60,1800,21760.700,21844.300,True,11.69,reality.1000.1,136,true
94,Chợ Trung Kính [E],E,Chợ dân sinh,Thanh Xuân,21.0071681,105.9263175,8442.821555,3354.539667,1,1.49,60,60,2700,12885.600,14996.200,True,28.96,reality.1000.1,359,true
95,UBND phường Khương Thượng [SE],SE,Uỷ ban nhân dân,Thanh Xuân,20.8880868,105.9526476,11176.554587,-9886.696752,1,1.67,60,60,3600,29992.900,28307.300,True,19.211,reality.1000.1,372,true
96,Siêu thị B11 Kim Liên [SW],SW,Siêu thị,Thanh Xuân,20.8933838,105.7305874,-11878.933384,-9297.697225,1,1.44,60,60,1800,22881.100,22683.200,True,101.35,reality.1000.1,599,true
97,WinMart+ [SE],SE,Siêu thị,Thanh Xuân,20.8789786,105.9635518,12308.687459,-10899.482383,1,0.78,60,60,3600,29941.900,29716.300,True,39.527,reality.1000.1,365,true
98,Tịnh Cafe,C,Cửa hàng đồ uống,Thanh Xuân,21.0034874,105.8107186,-3559.279895,2945.264500,1,1.70,60,60,1800,7478.200,6824.700,True,10.958,reality.1000.1,986,true
99,Trường Mầm non Định Công (Cơ sở 3) [NW],NW,Trường học,Hoàng Mai,21.0814464,105.7238503,-12578.415453,11613.909786,1,1.50,60,60,2700,20889.200,20719.200,True,145.248,reality.1000.1,795,true
100,WinMart+ [NE],NE,Siêu thị,Thanh Xuân,21.1021091,105.9266572,8478.091042,13911.497197,1,0.31,60,60,1800,20226.600,21436.300,True,205.764,reality.1000.1,223,true
101,WinMart+ [E],E,Siêu thị,Thanh Xuân,20.9879954,105.9692210,12897.294388,1222.632696,1,1.90,60,60,3600,19897.500,22243.100,True,29.333,reality.1000.1,260,true
102,Noble Moment [SE],SE,Cửa hàng đồ uống,Thanh Xuân,20.8957581,105.9299800,8823.082064,-9033.687111,1,0.84,60,60,2700,23732.600,25336.500,True,74.23,reality.1000.1,401,true
103,WinMart+ [NE],NE,Siêu thị,Thanh Xuân,21.0853672,105.9479574,10689.592720,12049.882855,1,1.19,60,60,1800,22282.500,21942.400,True,6.753,reality.1000.1,156,true
104,Trường Mầm non Lĩnh Nam (cơ sở 2) [NW],NW,Trường học,Hoàng Mai,21.0884768,105.7816386,-6578.522381,12395.654599,1,1.93,60,60,1800,19469.900,19014.500,True,20.379,reality.1000.1,861,true
105,9.0cafe [N],N,Cửa hàng đồ uống,Thanh Xuân,21.1168309,105.8159563,-3015.473624,15548.486668,1,1.76,60,60,1800,22232.400,21138.500,True,0.736,reality.1000.1,108,true
106,WinMart+ [NE],NE,Siêu thị,Thanh Xuân,21.0811596,105.9428562,10159.958615,11582.019081,1,1.44,60,60,1800,21745.200,21630.300,True,25.579,reality.1000.1,166,true
107,Trường Tiểu học Hoàng Liệt [W],W,Trường học,Hoàng Mai,20.9605009,105.7340794,-11516.375105,-1834.616214,1,1.97,60,60,1800,17348.500,16856.400,True,20.891,reality.1000.1,666,true
108,5050 Rooftop Cafe & Pub [S],S,Cửa hàng đồ uống,Thanh Xuân,20.8697412,105.8110538,-3524.477623,-11926.634398,1,0.39,60,60,2700,19443.900,19345.400,True,64.623,reality.1000.1,507,true
109,Không có tên [SW],SW,Cửa hàng đồ uống,Thanh Xuân,20.8913430,105.7412140,-10775.622442,-9524.623832,1,1.29,60,60,3600,21198.300,21000.400,True,31.633,reality.1000.1,589,true
110,Trường Mầm non Tứ Hiệp (điểm Cổ Điển B),C,Trường học,Hoàng Mai,20.9448983,105.8545313,989.590987,-3569.546177,1,1.72,60,60,2700,4415.900,5014.600,True,21.45,reality.1000.1,937,true
111,Thuế cơ sở 4 thành phố Hà Nội [W],W,Uỷ ban nhân dân,Thanh Xuân,21.0082151,105.7169594,-13293.865867,3470.960755,1,1.58,60,60,3600,18327.600,18334.500,True,10.394,reality.1000.1,750,true
112,Trường Mầm non Thịnh Liệt (cơ sở Giáp Nhị) [E],E,Trường học,Hoàng Mai,20.9689586,105.9764206,13644.795702,-894.162883,1,1.50,60,60,2700,21544.000,23889.600,True,20.345,reality.1000.1,242,true
113,WinMart+ [W],W,Siêu thị,Thanh Xuân,20.9730515,105.7112930,-13882.182085,-439.053168,1,1.14,60,60,2700,20697.000,20204.900,True,29.545,reality.1000.1,701,true
114,WinMart+ [NE],NE,Siêu thị,Thanh Xuân,21.0951948,105.9635518,12308.687459,13142.662116,1,0.49,60,60,2700,23800.300,22672.100,True,83.576,reality.1000.1,141,true
115,WinMart+ [W],W,Siêu thị,Hoàng Mai,20.9466063,105.7475148,-10121.439394,-3379.625242,1,1.32,60,60,1800,14644.700,14639.500,True,19.746,reality.1000.1,697,true
116,WinMart+ [NE],NE,Siêu thị,Thanh Xuân,21.0988150,105.9211667,7908.037711,13545.209989,1,0.52,60,60,3600,20299.000,21508.700,True,31.598,reality.1000.1,228,true
117,Cà Phê KOK,C,Cửa hàng đồ uống,Thanh Xuân,20.9839177,105.8155864,-3053.878637,769.213144,1,1.84,60,60,2700,5456.700,5311.800,True,0.784,reality.1000.1,961,true
118,WinMart+ [SE],SE,Siêu thị,Thanh Xuân,20.8951141,105.9201134,7798.678422,-9105.296644,1,0.70,60,60,1800,24515.700,26119.600,True,16.104,reality.1000.1,411,true
119,WinMart+ [S],S,Siêu thị,Hoàng Mai,20.8537134,105.8562634,1169.426954,-13708.844443,1,0.66,60,60,2700,17236.000,15624.100,True,15.445,reality.1000.1,419,true
120,Trường Mầm non Đại Thanh [NE],NE,Trường học,Hoàng Mai,21.0461730,105.9694265,12918.630507,7691.686661,1,0.86,60,60,3600,18694.200,20954.500,True,29.029,reality.1000.1,185,true
121,Không có tên [E],E,Cửa hàng đồ uống,Thanh Xuân,20.9994511,105.9727772,13266.518258,2496.448418,1,1.21,60,60,3600,20431.400,20230.500,True,15.459,reality.1000.1,294,true
122,WinMart+ [SE],SE,Siêu thị,Thanh Xuân,20.8821219,105.9538033,11296.545596,-10549.963370,1,1.22,60,60,1800,26929.400,28533.300,True,84.869,reality.1000.1,369,true
123,WinMart+ [SW],SW,Siêu thị,Thanh Xuân,20.8705782,105.7343241,-11490.969031,-11833.564244,1,1.25,60,60,3600,22830.900,24114.700,True,9.831,reality.1000.1,544,true
124,Trường Đại học Công nghệ và Quản lý Hữu Nghị [S],S,Trường học,Hoàng Mai,20.8686382,105.8765893,3279.771549,-12049.282402,1,0.51,60,60,2700,13356.500,14301.800,True,47.351,reality.1000.1,440,true
125,Trung tâm Công nghệ Phần mềm Thủy lợi,C,Uỷ ban nhân dân,Thanh Xuân,21.0088849,105.8252199,-2053.676695,3545.439117,1,1.06,60,60,1800,6378.300,5509.500,True,1.671,reality.1000.1,975,true
126,WinMart+ [E],E,Siêu thị,Hoàng Mai,20.9349262,105.9731228,13302.400315,-4678.393105,1,0.35,60,60,3600,21236.300,23407.400,True,175.945,reality.1000.1,316,true
127,Không có tên [NW],NW,Trường học,Hoàng Mai,21.0654581,105.7233248,-12632.975698,9836.091941,1,1.20,60,60,2700,19664.400,19773.900,True,20.803,reality.1000.1,807,true
128,Trường Đại học Kinh tế - Kỹ thuật Công nghiệp (cơ sở 218 Lĩnh Nam) [SW],SW,Trường học,Hoàng Mai,20.8658182,105.7710477,-7678.126756,-12362.852095,1,1.36,60,60,3600,20190.400,20119.100,True,99.698,reality.1000.1,590,true
129,Taste Tea [S],S,Cửa hàng đồ uống,Thanh Xuân,20.8975785,105.8481332,325.305728,-8831.267867,1,0.46,60,60,2700,10973.300,11324.700,True,23.461,reality.1000.1,486,true
130,Trường Đại học Kinh tế - Kỹ thuật Công nghiệp (cơ sở 218 Lĩnh Nam) [NW],NW,Trường học,Hoàng Mai,21.0820344,105.7710477,-7678.126756,11679.292403,1,1.98,60,60,2700,19529.700,19050.400,True,31.827,reality.1000.1,830,true
131,WinMart+ [E],E,Siêu thị,Thanh Xuân,20.9873985,105.9586546,11800.233735,1156.260445,1,1.84,60,60,2700,18816.400,21614.800,True,63.825,reality.1000.1,269,true
132,Trường Mầm non Tứ Hiệp (điểm Đồng Trì),C,Trường học,Hoàng Mai,20.9407141,105.8617744,1741.608705,-4034.807989,1,0.29,60,60,3600,7576.700,8818.300,True,22.812,reality.1000.1,988,true
133,Chợ Nhân Chính [N],N,Chợ dân sinh,Thanh Xuân,21.1004378,105.8205417,-2539.392658,13725.657116,1,1.48,60,60,3600,23216.800,23220.800,True,63.489,reality.1000.1,86,true
