id,name,zone,type,district,lat,lon,x_m,y_m,dronable,demand,drone_service_s,truck_service_s,lw_s,depot_osrm_distance_m,to_depot_osrm_distance_m,road_reachable,osrm_snap_distance_m,source_dataset,original_id,inside_10mile_square
50,WinMart+,C,Siêu thị,Thanh Xuân,20.9750659,105.8256365,-2010.423035,-215.062108,1,1.44,60,60,2700,4666.500,4636.500,true,5.568,1000.1,946,true
51,KFC,C,Cửa hàng ăn uống,Hoàng Mai,20.9678334,105.8268338,-1886.112890,-1019.279415,1,0.48,60,60,3600,3333.700,3036.300,true,17.738,1000.1,918,true
52,Không có tên,,amenity:post_box,,21.0009031,105.8441993,-83.226503,2660.893092,1,1.81,60,60,2700,4092.000,3956.300,true,,osm,node:915324490,true
53,WinMart+,C,Siêu thị,Hoàng Mai,20.9526641,105.8520574,732.737342,-2706.028615,1,0.94,60,60,1800,3827.900,4335.400,true,14.459,1000.1,930,true
54,Trường Mầm non Đại Thanh [N],N,Trường học,Hoàng Mai,21.0461730,105.8536449,897.560157,7691.686661,1,1.11,60,60,1800,14000.100,12338.900,true,5.459,1000.1,64,true
55,Chợ Nhân Chính,C,Chợ dân sinh,Thanh Xuân,20.9983875,105.8093027,-3706.286272,2378.181494,1,1.66,60,60,1800,7076.400,6910.500,true,12.5,1000.1,983,true
56,WinMart+,C,Siêu thị,Hoàng Mai,20.9687104,105.8800786,3642.049500,-921.761464,1,1.64,60,60,2700,5641.600,6425.700,true,5.351,1000.1,966,true
57,Cục Sở hữu Trí tuệ,C,Uỷ ban nhân dân,Thanh Xuân,20.9938917,105.8054733,-4103.875239,1878.271342,1,0.28,60,60,2700,7685.700,8079.400,true,46.461,1000.1,989,true
58,Hội đồng nhân dân - Ủy ban nhân dân phường Thanh Liệt,C,Uỷ ban nhân dân,Thanh Xuân,20.9801192,105.8058479,-4064.982246,346.839215,1,1.73,60,60,3600,7547.800,5936.900,true,13.253,1000.1,987,true
59,Saigon Bank - ATM,,amenity:atm,,21.0011835,105.8430808,-199.485830,2692.107220,1,1.09,60,60,3600,4043.600,3907.800,true,,osm,node:724829535,true
60,WinMart+,C,Siêu thị,Thanh Xuân,21.0065803,105.8150887,-3105.552537,3289.179289,1,0.45,60,60,1800,6544.000,5858.200,true,3.616,1000.1,979,true
61,Starbucks,C,Cửa hàng đồ uống,Thanh Xuân,21.0053804,105.8056588,-4084.615629,3155.756496,1,0.33,60,60,1800,7832.400,7516.200,true,32.436,1000.1,990,true
62,WinMart+,C,Siêu thị,Thanh Xuân,21.0000588,105.7996366,-4709.872922,2564.021575,1,1.59,60,60,2700,8784.600,8243.100,true,18.423,1000.1,996,true
63,WinMart+,C,Siêu thị,Thanh Xuân,21.0114072,105.8087605,-3762.580401,3825.906080,1,1.92,60,60,3600,7210.900,6740.200,true,9.48,1000.1,984,true
64,Vietcombank,,amenity:atm,Đống Đa,20.9995766,105.8340583,-1137.304140,2513.227112,1,1.59,60,60,2700,4086.500,4106.800,true,,osm,node:1491047983,true
65,Trường Mầm non Tứ Hiệp (điểm Cổ Điển B) [N],N,Trường học,Hoàng Mai,21.0469486,105.8657703,2156.484601,7777.929446,1,0.87,60,60,3600,12790.700,11893.900,true,0.111,1000.1,66,true
66,WinMart+,C,Siêu thị,Hoàng Mai,20.9409840,105.8461022,114.436350,-4004.796478,1,0.76,60,60,1800,5084.000,4888.400,true,1.635,1000.1,952,true
67,Chợ Xanh Văn Quán,C,Chợ dân sinh,Thanh Xuân,20.9742689,105.7914454,-5560.327497,-303.684464,1,0.23,60,60,1800,9590.600,10366.500,true,7.718,1000.2,84,true
68,Vietcombank,,amenity:atm,Hai Bà Trưng,20.9968762,105.8498793,507.165074,2212.618584,1,0.58,60,60,1800,2838.900,3443.000,true,,osm,node:1491047976,true
69,WinMart+,C,Siêu thị,Hoàng Mai,20.9856060,105.8578995,1339.295682,956.943539,1,1.54,60,60,2700,2701.400,3314.100,true,1.456,1000.1,907,true
70,Trường Mầm non Lĩnh Nam (cơ sở 2) [W],W,Trường học,Hoàng Mai,20.9803687,105.7816386,-6578.522381,374.582349,1,1.84,60,60,2700,10844.100,11833.100,true,8.148,1000.1,741,true
71,WinMart+,C,Siêu thị,Thanh Xuân,20.9941320,105.8148679,-3128.477184,1904.991483,1,1.46,60,60,1800,6147.800,6332.700,true,6.256,1000.1,972,true
72,Trường Mầm non Lĩnh Nam (cơ sở 2),C,Trường học,Hoàng Mai,20.9864265,105.8861812,4275.654355,1048.178976,1,0.29,60,60,1800,6447.100,8210.000,true,36.225,1000.1,977,true
73,WinMart+,C,Siêu thị,Thanh Xuân,20.9791093,105.8158356,-3028.005349,234.543459,1,1.28,60,60,2700,5317.800,5075.800,true,4.405,1000.1,957,true
74,WinMart+,C,Siêu thị,Thanh Xuân,20.9899945,105.7901937,-5690.285744,1444.922474,1,0.25,60,60,2700,9503.300,10064.400,true,5.001,1000.2,30,true
75,Rạp Phim Bạch Mai,,amenity:cinema,,20.9980860,105.8504390,565.341512,2347.293520,1,0.81,60,60,3600,2973.500,3577.500,true,,osm,node:446044158,true
76,Saigon Bank - ATM,,amenity:atm,,20.9910986,105.8627454,1844.495543,1569.456152,1,1.97,60,60,3600,3947.100,4561.800,true,,osm,node:724829584,true
77,Trường Trung học cơ sở Văn Đức [NW],NW,Trường học,Hoàng Mai,21.0450725,105.7939565,-5299.611548,7569.316644,1,0.44,60,60,3600,12244.600,11868.900,true,9.46,1000.1,892,true
78,Trường Tiểu học Chu Văn An,C,Trường học,Hoàng Mai,20.9531263,105.8414957,-363.835332,-2654.634320,1,0.52,60,60,1800,3271.400,4042.800,true,41.499,1000.1,916,true
79,SHB - ATM,,amenity:atm,,20.9969220,105.8500689,526.872511,2217.717040,1,0.69,60,60,2700,2813.800,3417.900,true,,osm,node:724829865,true
80,WinMart+,C,Siêu thị,Thanh Xuân,21.0001781,105.8141164,-3206.501968,2577.287129,1,1.42,60,60,3600,6406.200,6073.700,true,1.621,1000.1,976,true
81,Coffee Cây,C,Cửa hàng đồ uống,Thanh Xuân,21.0081670,105.8201771,-2577.247397,3465.612279,1,0.35,60,60,2700,6280.000,6423.000,true,4.217,1000.1,974,true
82,WinMart+,C,Siêu thị,Hoàng Mai,20.9824994,105.8819225,3833.493146,611.505380,1,0.58,60,60,2700,5105.900,5739.800,true,8.204,1000.1,954,true
83,Bệnh viện Bạch Mai (cột sau),,public_transport:platform,,21.0010378,105.8411218,-403.108559,2675.887896,1,1.64,60,60,1800,4110.500,3236.300,true,,osm,node:738814494,true
84,WinMart+,C,Siêu thị,Hoàng Mai,20.9770184,105.8925520,4937.105182,2.045987,1,0.22,60,60,1800,6265.300,7853.900,true,4.293,1000.1,973,true
85,Trường Mầm Non Đại Từ,C,Trường học,Hoàng Mai,20.9705220,105.8312839,-1424.079500,-720.320735,1,1.08,60,60,1800,2790.300,2649.100,true,15.185,1000.1,909,true
86,WinMart+ [E],E,Siêu thị,Thanh Xuân,20.9907069,105.9211667,7908.037711,1524.137740,1,0.78,60,60,1800,12671.500,13797.100,true,8.312,1000.1,351,true
87,Phòng giao dịch ngân hàng TMCP ngoại thương Việt Nam,,amenity:atm,Hai Bà Trưng,21.0015788,105.8449658,-3.554823,2736.112016,1,0.98,60,60,2700,4122.600,3986.900,true,,osm,node:1491048130,true
88,WinMart+,C,Siêu thị,Thanh Xuân,20.9931445,105.8365312,-879.276505,1795.186493,1,0.44,60,60,1800,3647.400,4095.100,true,3.46,1000.1,925,true
89,Delícia Coffee & Lounge,C,Cửa hàng đồ uống,Thanh Xuân,20.9751840,105.8119491,-3431.522747,-201.929987,1,1.73,60,60,2700,5754.500,4883.700,true,12.002,1000.1,968,true
90,Đối diện 222 Kim Giang,,public_transport:platform,,20.9795443,105.8201710,-2580.780362,283.231476,1,0.58,60,60,1800,4784.600,4542.600,true,,osm,node:738813734,true
91,Cà Phê KOK,C,Cửa hàng đồ uống,Thanh Xuân,20.9839177,105.8155864,-3053.878637,769.213144,1,1.84,60,60,1800,5456.700,5311.800,true,0.784,1000.1,961,true
92,Starbucks,C,Cửa hàng đồ uống,Thanh Xuân,20.9871934,105.7860587,-6119.603752,1133.454365,1,0.59,60,60,1800,10845.800,11683.200,true,13.573,1000.2,71,true
93,Kho bạc Nhà nước Đống Đa,C,Uỷ ban nhân dân,Thanh Xuân,21.0142447,105.8263636,-1934.931591,4141.421684,1,0.49,60,60,1800,7306.000,6313.200,true,11.053,1000.1,985,true
94,WinMart+,C,Siêu thị,Thanh Xuân,20.9833169,105.8209368,-2498.371244,702.407232,1,0.45,60,60,2700,4606.100,4786.700,true,6.216,1000.1,944,true
95,175-177 Giải Phóng (Ngã 3 Lê Thanh Nghị),,public_transport:platform,,21.0011728,105.8414861,-365.242423,2690.916096,1,1.37,60,60,3600,3675.500,3689.000,true,,osm,node:738813681,true
96,UBND phường Khương Thượng,C,Uỷ ban nhân dân,Thanh Xuân,21.0022527,105.8256270,-2011.409377,2807.972124,1,0.79,60,60,3600,5028.900,6355.300,true,21.139,1000.1,951,true
97,WinMart+,C,Siêu thị,Hoàng Mai,20.9678793,105.8450244,2.533340,-1014.175567,1,1.82,60,60,1800,1101.200,1101.200,true,1.768,1000.1,897,true
98,MM Mega Market Hoàng Mai,C,Siêu thị,Hoàng Mai,20.9695151,105.8660782,2188.452440,-832.282906,1,0.71,60,60,2700,4715.100,5168.200,true,56.236,1000.1,949,true
99,WinMart+,C,Siêu thị,Hoàng Mai,20.9878361,105.8516807,693.626316,1204.919345,1,1.17,60,60,3600,2244.600,2848.600,true,1.454,1000.1,903,true
100,Tịnh Cafe,C,Cửa hàng đồ uống,Thanh Xuân,21.0034874,105.8107186,-3559.279895,2945.264500,1,1.70,60,60,2700,7478.200,6824.700,true,10.958,1000.1,986,true
101,Trường Mầm non Tứ Hiệp (điểm Đồng Trì) [N],N,Trường học,Hoàng Mai,21.0427644,105.8730134,2908.502319,7312.667634,1,0.96,60,60,2700,11093.900,12763.500,true,23.716,1000.1,84,true
102,Trường Trung học cơ sở Văn Đức [N],N,Trường học,Hoàng Mai,21.0450725,105.9097381,6721.458802,7569.316644,1,0.23,60,60,2700,11680.600,12649.900,true,21.902,1000.1,116,true
103,Chợ Trung Kính,C,Chợ dân sinh,Thanh Xuân,21.0132259,105.7992969,-4745.142409,4028.136293,1,0.84,60,60,3600,8415.900,8476.800,true,15.771,1000.1,994,true
104,Cà Phê Big One,C,Cửa hàng đồ uống,Thanh Xuân,21.0098613,105.8476486,274.991941,3654.009843,1,0.36,60,60,3600,4695.200,4845.300,true,2.06,1000.1,947,true
105,Trường Mầm non Yên Mỹ [N],N,Trường học,Hoàng Mai,21.0446229,105.8825014,3893.597667,7519.323405,1,1.04,60,60,1800,12141.900,13081.800,true,3.226,1000.1,90,true
106,Qua đường vào Bệnh viện đa khoa Thăng Long 60m - Đối diện 171 Ngọc Hồi,,public_transport:platform,,20.9549633,105.8432466,-182.252217,-2453.125444,1,0.84,60,60,1800,2864.500,3570.900,true,,osm,node:738815872,true
107,WinMart+ [W],W,Siêu thị,Hoàng Mai,20.9626526,105.7755360,-7212.127236,-1595.358091,1,0.45,60,60,3600,10277.400,10624.600,true,9.086,1000.1,723,true
108,WinMart+,C,Siêu thị,Thanh Xuân,20.9847441,105.8388667,-636.792295,861.104631,1,0.43,60,60,2700,3308.800,1748.200,true,7.4,1000.1,917,true
109,WinMart+,C,Siêu thị,Thanh Xuân,20.9880596,105.7961943,-5067.271079,1229.771411,1,0.69,60,60,1800,8722.100,8430.900,true,3.184,1000.1,995,true
110,Công Ty TNHH Công Nghệ Nam Sơn,,office:yes,Hoàng Mai,20.9669197,105.8660566,2188.668886,-1122.138996,1,0.80,60,60,3600,5158.300,4621.300,true,,osm,node:4231887219,true
111,Trường Mầm non Hoa Mai,C,Trường học,Hoàng Mai,20.9798526,105.8492103,437.136060,317.194648,1,1.51,60,60,3600,2137.400,2790.800,true,30.787,1000.1,902,true
112,Cafe Dinh [N],N,Cửa hàng đồ uống,Hoàng Mai,21.0421318,105.8655960,2138.387835,7242.325723,1,1.31,60,60,3600,10532.500,11503.500,true,6.492,1000.1,80,true
113,WinMart+,C,Siêu thị,Thanh Xuân,21.0099421,105.8304248,-1513.275897,3662.994393,1,1.37,60,60,2700,6109.000,5582.200,true,5.74,1000.1,971,true
114,Agribank - ATM,,amenity:atm,,20.9968018,105.8500260,522.413392,2204.336376,1,0.81,60,60,2700,2800.100,3404.200,true,,osm,node:724829771,true
115,Không có tên,C,Trường học,Hoàng Mai,20.9579729,105.8318694,-1363.289731,-2115.716989,1,0.82,60,60,1800,3405.800,4044.200,true,35.872,1000.1,920,true
116,Cục Tần số vô tuyến điện,C,Uỷ ban nhân dân,Thanh Xuân,21.0086620,105.7982264,-4856.287494,3520.653767,1,1.93,60,60,3600,9118.900,8288.200,true,37.839,1000.1,999,true
117,Eab - ATM,,amenity:atm,,20.9894145,105.8656204,2143.329308,1381.982140,1,0.97,60,60,2700,4026.000,5026.700,true,,osm,node:724829504,true
118,Noble Moment,C,Cửa hàng đồ uống,Thanh Xuân,21.0099240,105.8029594,-4364.881900,3660.981765,1,1.32,60,60,1800,7964.100,8059.700,true,8.109,1000.1,992,true
119,Cafe Dinh,C,Cửa hàng đồ uống,Hoàng Mai,20.9400815,105.8543570,971.494221,-4105.149899,1,0.45,60,60,3600,5505.100,5580.900,true,9.944,1000.1,963,true
120,Trường Đại học Công nghệ và Quản lý Hữu Nghị,C,Trường học,Hoàng Mai,20.9828041,105.8653503,2112.877935,645.386474,1,0.64,60,60,1800,3625.400,4274.800,true,35.69,1000.1,923,true
121,Trường Mầm Non Hoạ Mi,C,Trường học,Hoàng Mai,20.9529434,105.8351471,-1022.981234,-2674.971872,1,1.81,60,60,3600,3710.500,4481.900,true,6.961,1000.1,928,true
122,9.0cafe,C,Cửa hàng đồ uống,Thanh Xuân,21.0147806,105.8047173,-4182.367238,4201.011046,1,1.87,60,60,1800,8943.400,7331.600,true,1.894,1000.1,998,true
123,Trường Mầm non Kim Lan [W],W,Trường học,Hoàng Mai,20.9559994,105.7984144,-4836.768320,-2335.160176,1,0.34,60,60,1800,7469.700,9943.800,true,54.653,1000.1,772,true
124,Trường Mầm non Văn Đức (điểm Chử Xá) [W],W,Trường học,Hoàng Mai,20.9337453,105.7984638,-4831.639345,-4809.703194,1,0.47,60,60,3600,9105.200,11579.400,true,12.561,1000.1,776,true
125,Trường Mầm non Tứ Hiệp (điểm Cổ Điển B),C,Trường học,Hoàng Mai,20.9448983,105.8545313,989.590987,-3569.546177,1,1.72,60,60,2700,4415.900,5014.600,true,21.45,1000.1,937,true
126,BIDV,,amenity:atm,Hai Bà Trưng,21.0009151,105.8507899,601.814822,2662.228932,1,1.48,60,60,1800,3287.700,3891.800,true,,osm,node:1498025964,true
127,Trường Cao đẳng Hà Nội,C,Trường học,Hoàng Mai,20.9479848,105.8213037,-2460.277707,-3226.343036,1,1.91,60,60,2700,6838.900,6971.600,true,21.984,1000.1,981,true
128,WinMart+,C,Siêu thị,Hoàng Mai,20.9670017,105.8704372,2641.027337,-1111.760235,1,1.37,60,60,3600,5370.100,4921.000,true,3.717,1000.1,959,true
129,WinMart+ [W],W,Siêu thị,Hoàng Mai,20.9795805,105.7714892,-7632.287845,286.938508,1,0.26,60,60,1800,12690.500,12182.300,true,42.246,1000.1,713,true
130,WinMart+,C,Siêu thị,Hoàng Mai,20.9561594,105.8480862,320.425934,-2317.368988,1,0.96,60,60,2700,2828.200,3404.700,true,5.742,1000.1,911,true
131,Đối diện 123 Lĩnh Nam - Thôn Tân Khai,,public_transport:platform,,20.9863255,105.8693059,2526.408208,1038.114660,1,0.82,60,60,1800,4074.800,4692.500,true,,osm,node:738814388,true
132,Trường mầm non Vườn Hồng,C,Trường học,Hoàng Mai,20.9828898,105.8439724,-106.690976,654.915879,1,1.58,60,60,2700,1204.300,2526.800,true,12.486,1000.1,898,true
133,Trường Trung học cơ sở Lĩnh Nam [W],W,Trường học,Hoàng Mai,20.9797183,105.7865470,-6068.905812,302.261169,1,1.34,60,60,3600,9959.100,12004.300,true,26.904,1000.1,751,true
134,WinMart+,C,Siêu thị,Thanh Xuân,20.9967647,105.7941461,-5279.926253,2197.734367,1,0.32,60,60,2700,9644.900,8951.100,true,4.74,1000.2,34,true
135,Trường Trung học cơ sở Văn Đức,C,Trường học,Hoàng Mai,20.9430222,105.8984991,5554.565188,-3778.158979,1,2.00,60,60,3600,19223.300,20827.200,true,46.157,1000.2,9,true
136,Siêu Thị T-Mart,C,Siêu thị,Thanh Xuân,20.9713145,105.8361596,-917.858022,-632.198755,1,0.53,60,60,3600,2268.200,2078.100,true,24.23,1000.1,904,true
137,251-253 Tam Trinh,,public_transport:platform,,20.9888942,105.8633708,1909.500982,1324.062344,1,1.10,60,60,1800,3667.600,4282.300,true,,osm,node:738814268,true
138,WinMart+,C,Siêu thị,Hoàng Mai,20.9789455,105.8863593,4294.145658,216.329730,1,0.37,60,60,2700,5631.100,7155.800,true,7.399,1000.1,965,true
139,WinMart+,C,Siêu thị,Thanh Xuân,20.9823082,105.8332705,-1217.819970,590.244910,1,0.27,60,60,1800,2655.200,2994.900,true,5.746,1000.1,906,true
140,Trường Đại học Kinh tế - Kỹ thuật Công nghiệp (cơ sở 218 Lĩnh Nam) [W],W,Trường học,Hoàng Mai,20.9739263,105.7710477,-7678.126756,-341.779846,1,1.25,60,60,2700,10985.300,10785.900,true,9.477,1000.1,708,true
141,BIDV,,amenity:atm,Hai Bà Trưng,21.0005100,105.8452700,28.064388,2617.133200,1,1.55,60,60,3600,3585.300,3812.800,true,,osm,node:1498025712,true
142,The Coffee House [E],E,Cửa hàng đồ uống,Thanh Xuân,20.9715242,105.9147526,7242.091245,-608.881179,1,0.80,60,60,3600,14993.800,16597.700,true,7.547,1000.1,355,true
143,WinMart+,C,Siêu thị,Thanh Xuân,20.9904183,105.8176043,-2844.369373,1492.046884,1,0.25,60,60,1800,5487.000,6622.300,true,6.379,1000.1,962,true
