id,name,zone,type,district,lat,lon,x_m,y_m,dronable,demand,drone_service_s,truck_service_s,lw_s,depot_osrm_distance_m,to_depot_osrm_distance_m,road_reachable,osrm_snap_distance_m,source_dataset,original_id,inside_20mile_square
10,WinMart+ [S],S,Siêu thị,Thanh Xuân,20.8738937,105.8074333,-3900.377465,-11464.897465,1,0.23,60,60,2700,19080.000,18981.500,True,39.343,reality.1000.1,516,true
11,WinMart+ [W],W,Siêu thị,Hoàng Mai,20.9609439,105.7658946,-8213.149399,-1785.356862,1,0.85,60,60,1800,11845.100,11555.200,True,3.797,reality.1000.1,700,true
12,WinMart+ [W],W,Siêu thị,Thanh Xuân,20.9981936,105.7349517,-11425.808213,2356.620797,1,0.71,60,60,2700,17191.300,16837.100,True,41.221,reality.1000.1,703,true
13,Trường Đại học Kinh tế - Kỹ thuật Công nghiệp (cơ sở 218 Lĩnh Nam) [N],N,Trường học,Hoàng Mai,21.0820344,105.8868293,4342.943594,11679.292403,1,1.97,60,60,3600,18199.900,19023.500,True,8.251,reality.1000.1,52,true
14,WinMart+ [SW],SW,Siêu thị,Thanh Xuân,20.8900855,105.7349517,-11425.808213,-9664.451452,1,0.21,60,60,1800,23875.500,24912.400,True,37.949,reality.1000.1,585,true
15,Không có tên [W],W,Cửa hàng đồ uống,Hoàng Mai,20.9818976,105.7588808,-8941.359954,544.588273,1,1.83,60,60,1800,13695.400,13858.800,True,21.654,reality.1000.1,682,true
16,WinMart+ [NW],NW,Siêu thị,Thanh Xuân,21.0951948,105.7319886,-11733.453241,13142.662116,1,1.16,60,60,1800,23224.900,23054.900,True,8.583,reality.1000.1,800,true
17,WinMart+ [N],N,Siêu thị,Thanh Xuân,21.0907566,105.8124548,-3379.018244,12649.156792,1,0.95,60,60,3600,17338.500,17153.300,True,86.221,reality.1000.1,91,true
18,Trường Mầm non Thịnh Liệt (cơ sở Giáp Nhị),C,Trường học,Hoàng Mai,20.9750164,105.8494000,456.831738,-220.566256,1,1.20,60,60,1800,1550.300,1885.100,True,21.936,reality.1000.1,899,true
19,Kho bạc Nhà nước Đống Đa,C,Uỷ ban nhân dân,Thanh Xuân,21.0142447,105.8263636,-1934.931591,4141.421684,1,0.49,60,60,2700,7306.000,6313.200,True,11.053,reality.1000.1,985,true
20,Trường Mầm non Kim Lan [W],W,Trường học,Hoàng Mai,20.9559994,105.7984144,-4836.768320,-2335.160176,1,0.34,60,60,2700,7469.700,9943.800,True,54.653,reality.1000.1,772,true
21,WinMart+ [SW],SW,Siêu thị,Thanh Xuân,20.8691510,105.7163942,-13352.547980,-11992.261644,1,1.52,60,60,1800,27182.300,27163.200,True,112.078,reality.1000.1,574,true
22,Cà Phê Parkland [NE],NE,Cửa hàng đồ uống,Thanh Xuân,21.0887849,105.9592705,11864.179796,12429.913755,1,0.25,60,60,3600,21760.700,21844.300,True,11.69,reality.1000.1,136,true
23,Cục Dự trữ Nhà nước khu vực Hà Nội [NW],NW,Uỷ ban nhân dân,Thanh Xuân,21.0918287,105.7353729,-11382.076957,12768.368873,1,0.47,60,60,3600,22502.400,22332.300,True,4.657,reality.1000.1,791,true
24,5050 Rooftop Cafe & Pub [NW],NW,Cửa hàng đồ uống,Thanh Xuân,21.0859574,105.6952722,-15545.547973,12115.510100,1,1.71,60,60,3600,24416.300,23950.100,True,86.427,reality.1000.1,868,true
25,WinMart+ [E],E,Siêu thị,Thanh Xuân,21.0063803,105.9440580,10284.735975,3266.940303,1,1.52,60,60,2700,15376.000,17734.500,True,74.655,reality.1000.1,339,true
26,WinMart+ [W],W,Siêu thị,Thanh Xuân,20.9723291,105.7318911,-11743.576217,-519.380383,1,0.65,60,60,2700,19151.300,18685.000,True,20.368,reality.1000.1,660,true
27,Trung tâm Hỗ trợ doanh nghiệp Hà Nội [S],S,Uỷ ban nhân dân,Thanh Xuân,20.8995435,105.8016273,-4503.187708,-8612.769836,1,1.38,60,60,3600,16894.500,16777.600,True,10.643,reality.1000.1,534,true
28,WinMart+ [N],N,Siêu thị,Hoàng Mai,21.0845497,105.8931615,5000.386760,11958.981002,1,1.23,60,60,2700,19551.700,20238.600,True,111.189,reality.1000.1,70,true
29,Trường Mầm non Thịnh Liệt (cơ sở Giáp Nhị) [NW],NW,Trường học,Hoàng Mai,21.0770667,105.7448574,-10397.344998,11126.909366,1,0.81,60,60,1800,20070.300,19603.500,True,27.918,reality.1000.1,779,true
30,WinMart+ [N],N,Siêu thị,Thanh Xuân,21.0955066,105.8428730,-220.836615,13177.332694,1,1.29,60,60,2700,24383.800,24022.500,True,29.879,reality.1000.1,28,true
31,Co.opmart [N],N,Siêu thị,Thanh Xuân,21.0846041,105.8014391,-4522.727648,11965.030006,1,1.78,60,60,1800,16707.000,17028.200,True,46.766,reality.1000.1,106,true
32,Hội đồng nhân dân - Ủy ban nhân dân phường Thanh Liệt [SE],SE,Uỷ ban nhân dân,Thanh Xuân,20.8659533,105.9328685,9122.981718,-12347.829661,1,1.24,60,60,2700,19360.500,19305.000,True,295.998,reality.1000.1,380,true
33,WinMart+ [W],W,Siêu thị,Thanh Xuân,21.0063803,105.7124948,-13757.404725,3266.940303,1,1.37,60,60,3600,18713.800,18104.400,True,12.694,reality.1000.1,752,true
34,WinMart+ [N],N,Siêu thị,Hoàng Mai,21.0430343,105.8573412,1281.329964,7342.679145,1,1.89,60,60,2700,14673.200,13012.000,True,1.178,reality.1000.1,73,true
35,WinMart+ [S],S,Siêu thị,Thanh Xuân,20.8745404,105.8124548,-3379.018244,-11392.987706,1,1.88,60,60,3600,20114.000,20015.600,True,5.35,reality.1000.1,506,true
36,Trường Tiểu học Chu Văn An [N],N,Trường học,Hoàng Mai,21.0551766,105.8527347,803.058282,8692.841302,1,0.64,60,60,3600,13535.500,11874.300,True,66.775,reality.1000.1,39,true
37,WinMart+ [NE],NE,Siêu thị,Thanh Xuân,21.0988150,105.9211667,7908.037711,13545.209989,1,0.52,60,60,2700,20299.000,21508.700,True,31.598,reality.1000.1,228,true
38,WinMart+ [E],E,Siêu thị,Hoàng Mai,20.9349262,105.9731228,13302.400315,-4678.393105,1,0.35,60,60,1800,21236.300,23407.400,True,175.945,reality.1000.1,316,true
39,Trường Mầm Non Hoạ Mi [E],E,Trường học,Hoàng Mai,20.9468856,105.9621677,12164.982730,-3348.568499,1,0.66,60,60,1800,18854.300,21196.300,True,133.553,reality.1000.1,286,true
40,Chợ Nhân Chính [SW],SW,Chợ dân sinh,Thanh Xuân,20.8842216,105.7047601,-14560.463008,-10316.487382,1,0.79,60,60,1800,25063.600,25053.800,True,27.412,reality.1000.1,620,true
41,Không có tên [S],S,Uỷ ban nhân dân,Thanh Xuân,20.8846754,105.8512989,653.985780,-10266.027124,1,1.03,60,60,3600,11393.200,11492.400,True,107.547,reality.1000.1,447,true
42,WinMart+ [E],E,Siêu thị,Thanh Xuân,20.9820018,105.9232149,8120.692885,556.174784,1,0.63,60,60,3600,13960.800,15531.400,True,36.691,reality.1000.1,345,true
43,Co.opmart [NE],NE,Siêu thị,Thanh Xuân,21.0846041,105.9172207,7498.342702,11965.030006,1,0.89,60,60,2700,17632.300,18842.000,True,12.093,reality.1000.1,229,true
44,WinMart+ [E],E,Siêu thị,Hoàng Mai,20.9618215,105.9720450,13190.497304,-1687.772194,1,1.96,60,60,1800,21194.300,23265.600,True,10.826,reality.1000.1,246,true
45,Trường Mầm non Lĩnh Nam (cơ sở 2) [N],N,Trường học,Hoàng Mai,21.0884768,105.8974202,5442.547969,12395.654599,1,1.74,60,60,1800,19142.500,19829.500,True,11.948,reality.1000.1,85,true
46,Delícia Coffee & Lounge [SW],SW,Cửa hàng đồ uống,Thanh Xuân,20.8610181,105.7074065,-14285.699483,-12896.598863,1,0.84,60,60,3600,27687.600,27677.800,True,10.816,reality.1000.1,596,true
47,Taste Tea [S],S,Cửa hàng đồ uống,Thanh Xuân,20.8975785,105.8481332,325.305728,-8831.267867,1,0.46,60,60,1800,10973.300,11324.700,True,23.461,reality.1000.1,486,true
48,WinMart+ [W],W,Siêu thị,Thanh Xuân,20.9826485,105.6966732,-15400.088595,628.084543,1,1.42,60,60,3600,22689.500,22197.400,True,63.731,reality.1000.1,748,true
49,WinMart+,C,Siêu thị,Hoàng Mai,20.9824994,105.8819225,3833.493146,611.505380,1,0.58,60,60,3600,5105.900,5739.800,True,8.204,reality.1000.1,954,true
50,Trường Trung học cơ sở Tân Định [N],N,Trường học,Hoàng Mai,21.0902560,105.8563845,1182.000209,12593.492612,1,0.68,60,60,3600,19118.400,19878.100,True,113.763,reality.1000.1,10,true
51,WinMart+ [N],N,Siêu thị,Thanh Xuân,21.0899194,105.8241238,-2167.479710,12556.064400,1,1.36,60,60,1800,16374.200,16920.100,True,284.247,reality.1000.1,60,true
52,Quan an Nam Nhu 1 [NW],NW,Cửa hàng ăn uống,Hoàng Mai,21.0766783,105.7775545,-7002.555676,11083.721257,1,0.92,60,60,1800,19287.800,16895.300,True,6.916,reality.1000.1,846,true
53,Cục Dự trữ Nhà nước khu vực Hà Nội [SW],SW,Uỷ ban nhân dân,Thanh Xuân,20.8756125,105.7353729,-11382.076957,-11273.775625,1,0.56,60,60,1800,25425.400,26462.200,True,3.277,reality.1000.1,550,true
54,Trung tâm Hỗ trợ doanh nghiệp Hà Nội [NE],NE,Uỷ ban nhân dân,Thanh Xuân,21.1157597,105.9174089,7517.882642,15429.374663,1,1.69,60,60,1800,22977.700,23741.600,True,17.766,reality.1000.1,238,true
55,WinMart+ [W],W,Siêu thị,Hoàng Mai,20.9795805,105.7714892,-7632.287845,286.938508,1,0.26,60,60,1800,12690.500,12182.300,True,42.246,reality.1000.1,713,true
56,Không có tên [E],E,Cửa hàng đồ uống,Thanh Xuân,20.9964168,105.9474137,10633.142853,2159.049652,1,1.64,60,60,1800,15346.000,17478.300,True,19.992,reality.1000.1,311,true
57,WinMart+ [SW],SW,Siêu thị,Hoàng Mai,20.8714401,105.7533569,-9514.881054,-11737.725337,1,0.68,60,60,2700,20719.000,22002.900,True,38.166,reality.1000.1,552,true
58,Trường Mầm non Đại Thanh [W],W,Trường học,Hoàng Mai,20.9380649,105.7378633,-11123.510193,-4329.385588,1,1.76,60,60,1800,16209.300,16204.100,True,14.065,reality.1000.1,720,true
59,Coffee Cây [S],S,Cửa hàng đồ uống,Thanh Xuân,20.8940011,105.8314161,-1410.353783,-9229.056597,1,1.91,60,60,3600,10455.200,10587.600,True,13.827,reality.1000.1,497,true
60,WinMart+ [E],E,Siêu thị,Thanh Xuân,20.9690081,105.9526571,11177.540929,-888.658734,1,1.54,60,60,3600,19860.500,22169.800,True,7.017,reality.1000.1,264,true
61,Starbucks,C,Cửa hàng đồ uống,Thanh Xuân,21.0053804,105.8056588,-4084.615629,3155.756496,1,0.33,60,60,2700,7832.400,7516.200,True,32.436,reality.1000.1,990,true
62,The Coffee House [E],E,Cửa hàng đồ uống,Thanh Xuân,20.9715242,105.9147526,7242.091245,-608.881179,1,0.80,60,60,3600,14993.800,16597.700,True,7.547,reality.1000.1,355,true
63,Trường Mầm non A Tứ Hiệp [NW],NW,Trường học,Hoàng Mai,21.0510547,105.7445918,-10424.921023,8234.506934,1,0.99,60,60,2700,16720.100,16858.900,True,6.054,reality.1000.1,828,true
64,Highlands Coffee [NE],NE,Cửa hàng đồ uống,Hoàng Mai,21.0672278,105.9599854,11938.404571,10032.873602,1,0.39,60,60,1800,19362.300,22195.100,True,94.509,reality.1000.1,137,true
65,Starbucks [W],W,Cửa hàng đồ uống,Thanh Xuân,20.9993226,105.7011162,-14938.792365,2482.159870,1,1.57,60,60,3600,20574.100,19692.900,True,32.01,reality.1000.1,757,true
66,Chợ Trung Kính [NE],NE,Chợ dân sinh,Thanh Xuân,21.1152762,105.9263175,8442.821555,15375.611916,1,1.06,60,60,3600,22569.600,24069.400,True,11.046,reality.1000.1,235,true
67,WinMart+ [NE],NE,Siêu thị,Hoàng Mai,21.0643948,105.9915031,15210.742222,9717.858375,1,1.44,60,60,3600,22186.500,24086.400,True,31.71,reality.1000.1,157,true
68,Trường Mầm non Hoàng Liệt (cơ sở Tứ Kỳ) [NE],NE,Trường học,Hoàng Mai,21.0621079,105.9661248,12575.830201,9463.566697,1,0.31,60,60,1800,19125.800,21025.600,True,0.43,reality.1000.1,140,true
69,WinMart+ [NW],NW,Siêu thị,Hoàng Mai,21.0876886,105.7714892,-7632.287845,12308.010757,1,1.16,60,60,2700,20849.100,19256.500,True,10.939,reality.1000.1,834,true
70,Cà Phê KOK [S],S,Cửa hàng đồ uống,Thanh Xuân,20.8697518,105.8268254,-1886.985023,-11925.455732,1,0.60,60,60,1800,18977.000,17185.000,True,21.062,reality.1000.1,465,true
71,Trường Tiểu học Hoàng Liệt [W],W,Trường học,Hoàng Mai,20.9605009,105.7340794,-11516.375105,-1834.616214,1,1.97,60,60,3600,17348.500,16856.400,True,20.891,reality.1000.1,666,true
72,Trường Mầm Non Hoạ Mi [NE],NE,Trường học,Hoàng Mai,21.0549937,105.9621677,12164.982730,8672.503750,1,0.80,60,60,1800,18287.400,20187.200,True,7.917,reality.1000.1,164,true
73,Trường Tiểu học Đại Kim [S],S,Trường học,Hoàng Mai,20.8638876,105.8331634,-1228.939670,-12577.525021,1,1.57,60,60,1800,19298.000,17667.900,True,118.7,reality.1000.1,445,true
74,WinMart+ [S],S,Siêu thị,Hoàng Mai,20.8528358,105.8816762,3807.920951,-13806.429111,1,1.73,60,60,2700,15302.500,15516.600,True,4.889,reality.1000.1,459,true
75,Cục Sở hữu Trí tuệ [E],E,Uỷ ban nhân dân,Thanh Xuân,20.9878339,105.9324939,9084.088725,1204.674716,1,0.69,60,60,3600,13957.400,15313.200,True,21.049,reality.1000.1,330,true
76,Trường Mầm Non Đại Từ [NW],NW,Trường học,Hoàng Mai,21.0725723,105.7267413,-12278.256236,10627.154888,1,0.72,60,60,1800,19730.700,19560.700,True,5.778,reality.1000.1,792,true
77,Trường Mầm non Đại Thanh [NW],NW,Trường học,Hoàng Mai,21.0461730,105.7378633,-11123.510193,7691.686661,1,0.26,60,60,2700,18019.300,16785.200,True,10.262,reality.1000.1,841,true
78,5050 Rooftop Cafe & Pub,C,Cửa hàng đồ uống,Thanh Xuân,20.9839071,105.7998148,-4691.371237,768.034478,1,1.37,60,60,3600,9313.800,6925.900,True,17.764,reality.1000.1,1000,true
79,WinMart+,C,Siêu thị,Thanh Xuân,20.9783869,105.8364337,-889.399481,154.216244,1,1.55,60,60,3600,3102.100,2922.300,True,14.25,reality.1000.1,915,true
80,AEON MaxValu Linh Đàm [SW],SW,Siêu thị,Hoàng Mai,20.8499186,105.7184901,-13134.940335,-14130.806951,1,1.56,60,60,3600,26349.800,27633.600,True,15.697,reality.1000.1,578,true
81,WinMart+ [W],W,Siêu thị,Hoàng Mai,20.9764416,105.7773799,-7020.683590,-62.091247,1,0.93,60,60,3600,10195.400,10270.500,True,4.396,reality.1000.1,726,true
82,Trung tâm Công nghệ Phần mềm Thủy lợi,C,Uỷ ban nhân dân,Thanh Xuân,21.0088849,105.8252199,-2053.676695,3545.439117,1,1.06,60,60,1800,6378.300,5509.500,True,1.671,reality.1000.1,975,true
83,Không có tên [SW],SW,Trường học,Hoàng Mai,20.8595718,105.7638415,-8426.313318,-13057.420085,1,0.64,60,60,1800,21711.000,23400.200,True,41.569,reality.1000.1,570,true
84,WinMart+ [SW],SW,Siêu thị,Thanh Xuân,20.8642210,105.7318911,-11743.576217,-12540.452632,1,0.30,60,60,3600,24850.300,26149.700,True,36.71,reality.1000.1,541,true
85,Trường Mầm non A Tứ Hiệp [E],E,Trường học,Hoàng Mai,20.9429466,105.9761550,13617.219677,-3786.565315,1,0.32,60,60,1800,21226.100,23349.100,True,16.532,reality.1000.1,292,true
86,Cà Phê Big One [NW],NW,Cửa hàng đồ uống,Thanh Xuân,21.1119116,105.7431060,-10579.184795,15001.485465,1,1.41,60,60,2700,27497.500,26708.800,True,147.932,reality.1000.1,840,true
87,WinMart+ [W],W,Siêu thị,Thanh Xuân,20.9772591,105.7163942,-13352.547980,28.810605,1,1.52,60,60,2700,20889.200,20397.100,True,69.798,reality.1000.1,691,true
88,Delícia Coffee & Lounge [E],E,Cửa hàng đồ uống,Thanh Xuân,20.9691262,105.9389697,9756.441218,-875.526613,1,1.30,60,60,1800,15519.500,17068.600,True,13.265,reality.1000.1,301,true
89,Không có tên [E],E,Cửa hàng đồ uống,Thanh Xuân,21.0084005,105.9688261,12856.293740,3491.576294,1,0.57,60,60,2700,17545.900,19830.000,True,36.211,reality.1000.1,322,true
90,WinMart+ [SW],SW,Siêu thị,Hoàng Mai,20.8736702,105.7471381,-10160.550420,-11489.749531,1,1.09,60,60,1800,21555.300,22839.100,True,29.015,reality.1000.1,549,true
91,WinMart+ [SW],SW,Siêu thị,Thanh Xuân,20.8745404,105.6966732,-15400.088595,-11392.987706,1,1.49,60,60,1800,25780.100,25770.300,True,53.952,reality.1000.1,626,true
92,Trường Mầm non A Tứ Hiệp [SW],SW,Trường học,Hoàng Mai,20.8348385,105.7445918,-10424.921023,-15807.637564,1,0.79,60,60,1800,28483.900,29788.700,True,10.556,reality.1000.1,587,true
93,Tịnh Cafe [W],W,Cửa hàng đồ uống,Thanh Xuân,20.9974296,105.7061760,-14413.456631,2271.667873,1,0.48,60,60,3600,21269.200,20388.000,True,21.336,reality.1000.1,746,true
94,WinMart+ [E],E,Siêu thị,Thanh Xuân,20.9969190,105.9614712,12092.668343,2214.891744,1,0.38,60,60,2700,17811.700,20361.800,True,37.405,reality.1000.1,291,true
95,WinMart+ [SW],SW,Siêu thị,Hoàng Mai,20.8683335,105.7773799,-7020.683590,-12083.163496,1,0.64,60,60,3600,19705.300,19634.100,True,52.024,reality.1000.1,607,true
96,UBND phường Khương Thượng [W],W,Uỷ ban nhân dân,Thanh Xuân,20.9961949,105.7210844,-12865.586113,2134.375497,1,1.35,60,60,2700,18743.700,18035.800,True,77.169,reality.1000.1,715,true
97,Starbucks [N],N,Cửa hàng đồ uống,Thanh Xuân,21.1074307,105.8168978,-2917.722015,14503.232119,1,1.57,60,60,1800,22356.900,21709.700,True,79.413,reality.1000.1,99,true
98,Trường Mầm non Đại Thanh,C,Trường học,Hoàng Mai,20.9441227,105.8424059,-269.333457,-3655.788962,1,0.88,60,60,1800,4476.500,4610.900,True,39.406,reality.1000.1,939,true
99,Kho bạc Nhà nước Đống Đa [SE],SE,Uỷ ban nhân dân,Thanh Xuân,20.9000788,105.9533842,11253.032373,-8553.247191,1,1.71,60,60,1800,24288.300,25892.300,True,40.723,reality.1000.1,388,true
100,Tịnh Cafe [NE],NE,Cửa hàng đồ uống,Thanh Xuân,21.1055377,105.9377392,9628.684069,14292.740123,1,0.21,60,60,2700,21342.300,22018.300,True,8.292,reality.1000.1,210,true
101,WinMart+ [N],N,Siêu thị,Hoàng Mai,21.0876563,105.8691385,2506.189296,12304.419161,1,0.22,60,60,2700,17690.000,18877.700,True,87.427,reality.1000.1,16,true
102,Trường Mầm non Thịnh Liệt (cơ sở Giáp Nhị) [N],N,Trường học,Hoàng Mai,21.0770667,105.8606390,1623.725352,11126.909366,1,1.69,60,60,3600,18918.300,19618.200,True,154.467,reality.1000.1,2,true
103,WinMart+ [NE],NE,Siêu thị,Thanh Xuân,21.0899194,105.9399054,9853.590640,12556.064400,1,0.75,60,60,2700,22626.400,23623.600,True,40.262,reality.1000.1,181,true
104,WinMart+ [S],S,Siêu thị,Thanh Xuân,20.8758286,105.8014327,-4523.392130,-11249.746402,1,1.58,60,60,3600,17893.900,18690.700,True,5.985,reality.1000.1,524,true
105,WinMart+ [SW],SW,Siêu thị,Thanh Xuân,20.8824889,105.7173614,-13252.128058,-10509.154832,1,0.37,60,60,3600,25334.400,25315.300,True,5.758,reality.1000.1,593,true
106,Trường Đại học Công nghệ và Quản lý Hữu Nghị [NW],NW,Trường học,Hoàng Mai,21.0848544,105.7608077,-8741.298801,11992.862096,1,1.38,60,60,3600,21891.400,21412.000,True,24.142,reality.1000.1,804,true
107,Co.opmart [E],E,Siêu thị,Thanh Xuân,20.9764960,105.9172207,7498.342702,-56.042243,1,0.89,60,60,2700,14082.300,15686.200,True,2.602,reality.1000.1,352,true
108,Taste Tea [E],E,Cửa hàng đồ uống,Thanh Xuân,21.0056866,105.9639148,12346.376078,3189.804383,1,1.89,60,60,1800,16692.100,18915.600,True,12.469,reality.1000.1,314,true
109,Trường Trung học cơ sở Lĩnh Nam [N],N,Trường học,Hoàng Mai,21.0878264,105.9023286,5952.164538,12323.333418,1,1.16,60,60,3600,18381.700,19068.600,True,50.63,reality.1000.1,94,true
110,Đảng uỷ - HĐND - UBND phường Thanh Xuân [E],E,Uỷ ban nhân dân,Thanh Xuân,20.9886799,105.9267271,8485.348437,1298.745624,1,1.54,60,60,2700,13014.500,14729.700,True,2.06,reality.1000.1,343,true
111,Trường Mầm non Hoa Mai [SW],SW,Trường học,Hoàng Mai,20.8656867,105.7446677,-10417.040676,-12377.474228,1,0.46,60,60,2700,22301.500,23585.300,True,20.455,reality.1000.1,539,true
112,WinMart+ [SW],SW,Siêu thị,Hoàng Mai,20.8528358,105.7658946,-8213.149399,-13806.429111,1,0.48,60,60,2700,22785.600,24077.500,True,15.945,reality.1000.1,583,true
113,Trường Tiểu học Hoàng Liệt [SW],SW,Trường học,Hoàng Mai,20.8523928,105.7340794,-11516.375105,-13855.688463,1,1.23,60,60,2700,24918.400,26267.400,True,52.63,reality.1000.1,547,true
114,WinMart+ [NW],NW,Siêu thị,Thanh Xuân,21.0811596,105.7112930,-13882.182085,11582.019081,1,1.24,60,60,1800,22125.700,21493.900,True,6.943,reality.1000.1,825,true
115,WinMart+ [W],W,Siêu thị,Thanh Xuân,20.9948518,105.7408976,-10808.472797,1985.029591,1,1.51,60,60,3600,15917.800,15451.400,True,18.163,reality.1000.1,693,true
116,WinMart+ [SE],SE,Siêu thị,Thanh Xuân,20.8951141,105.9201134,7798.678422,-9105.296644,1,0.70,60,60,1800,24515.700,26119.600,True,16.104,reality.1000.1,411,true
117,WinMart+ [NE],NE,Siêu thị,Thanh Xuân,21.0955066,105.9586546,11800.233735,13177.332694,1,1.95,60,60,1800,21705.300,22900.700,True,111.327,reality.1000.1,147,true
118,siêu thị 24h ninja mark [NE],NE,Siêu thị,Thanh Xuân,21.0849993,105.9369476,9546.495886,12008.974241,1,0.89,60,60,1800,21507.900,23136.400,True,16.275,reality.1000.1,186,true
119,Trường Mầm non A Tứ Hiệp [W],W,Trường học,Hoàng Mai,20.9429466,105.7445918,-10424.921023,-3786.565315,1,0.57,60,60,1800,15086.400,15081.200,True,41.17,reality.1000.1,705,true
120,WinMart+ [E],E,Siêu thị,Hoàng Mai,20.9562867,105.9915031,15210.742222,-2303.213874,1,1.20,60,60,2700,23347.000,26235.100,True,4.277,reality.1000.1,279,true
121,Cà Phê Parkland [SW],SW,Cửa hàng đồ uống,Thanh Xuân,20.8725687,105.7277073,-12177.960905,-11612.230743,1,0.72,60,60,2700,26257.400,26238.300,True,19.185,reality.1000.1,553,true
122,Taste Tea [SE],SE,Cửa hàng đồ uống,Thanh Xuân,20.8975785,105.9639148,12346.376078,-8831.267867,1,1.30,60,60,2700,23719.100,27276.100,True,25.598,reality.1000.1,377,true
123,Trường Mầm non Yên Mỹ,C,Trường học,Hoàng Mai,20.9425726,105.8712624,2726.704053,-3828.152218,1,0.36,60,60,1800,7871.500,9113.100,True,27.91,reality.1000.1,991,true
124,Cafe Dinh [NE],NE,Cửa hàng đồ uống,Hoàng Mai,21.0421318,105.9813776,14159.458185,7242.325723,1,1.26,60,60,1800,21330.000,23621.800,True,180.622,reality.1000.1,201,true
125,Cà Phê 3k [W],W,Cửa hàng đồ uống,Thanh Xuân,20.9663732,105.7168924,-13300.822169,-1181.646246,1,0.33,60,60,3600,19887.800,19395.700,True,19.843,reality.1000.1,689,true
126,AEON MaxValu Linh Đàm [E],E,Siêu thị,Hoàng Mai,20.9580267,105.9500533,10907.200365,-2109.734702,1,0.57,60,60,3600,20061.000,20866.800,True,43.91,reality.1000.1,282,true
127,Không có tên [W],W,Cửa hàng đồ uống,Thanh Xuân,21.0084005,105.7372629,-11185.846960,3491.576294,1,1.47,60,60,2700,16800.600,15174.500,True,2.317,reality.1000.1,735,true
128,Trường Mầm non Yên Mỹ [NE],NE,Trường học,Hoàng Mai,21.0446229,105.9982830,15914.668017,7519.323405,1,0.31,60,60,1800,22756.100,25051.200,True,53.695,reality.1000.1,211,true
129,WinMart+ [E],E,Siêu thị,Thanh Xuân,21.0058253,105.9122511,6982.372020,3205.227119,1,0.66,60,60,2700,10874.900,11142.100,True,12.069,reality.1000.1,363,true
130,Trung tâm Hỗ trợ doanh nghiệp Hà Nội [E],E,Uỷ ban nhân dân,Thanh Xuân,21.0076516,105.9174089,7517.882642,3408.302414,1,0.50,60,60,2700,11554.800,13143.000,True,33.327,reality.1000.1,362,true
131,Cửa Hàng Tiện Lợi BV Mart [SE],SE,Siêu thị,Thanh Xuân,20.8649222,105.9230904,8107.766623,-12462.482749,1,0.72,60,60,1800,18779.700,18724.200,True,44.62,reality.1000.1,394,true
132,Trường Tiểu học Hoàng Liệt [NW],NW,Trường học,Hoàng Mai,21.0686090,105.7340794,-11516.375105,10186.456035,1,0.82,60,60,1800,19727.300,19557.200,True,12.629,reality.1000.1,788,true
133,Trường Mầm non Yên Mỹ [E],E,Trường học,Hoàng Mai,20.9365148,105.9982830,15914.668017,-4501.748844,1,1.59,60,60,3600,25681.000,28636.900,True,60.051,reality.1000.1,334,true
