# i j vmax_ij_m_per_s road_class free_flow_speed_kmh
0 352 9.722222 suburban 35.0
0 353 8.333333 urban 30.0
0 354 9.722222 suburban 35.0
0 355 8.333333 urban 30.0
0 356 8.333333 urban 30.0
0 357 9.722222 suburban 35.0
0 358 8.333333 urban 30.0
0 359 9.722222 suburban 35.0
0 360 9.722222 suburban 35.0
0 361 8.333333 urban 30.0
0 362 8.333333 urban 30.0
0 363 8.333333 urban 30.0
0 364 8.333333 urban 30.0
0 365 8.333333 urban 30.0
0 366 8.333333 urban 30.0
0 367 8.333333 urban 30.0
0 368 9.722222 suburban 35.0
0 369 9.722222 suburban 35.0
0 370 9.722222 suburban 35.0
0 371 8.333333 urban 30.0
0 372 9.722222 suburban 35.0
0 373 9.722222 suburban 35.0
0 374 9.722222 suburban 35.0
0 375 9.722222 suburban 35.0
0 376 8.333333 urban 30.0
0 377 8.333333 urban 30.0
0 378 9.722222 suburban 35.0
0 379 9.722222 suburban 35.0
0 380 9.722222 suburban 35.0
0 381 8.333333 urban 30.0
0 382 8.333333 urban 30.0
0 383 9.722222 suburban 35.0
0 384 8.333333 urban 30.0
0 385 9.722222 suburban 35.0
0 386 9.722222 suburban 35.0
0 387 8.333333 urban 30.0
0 388 9.722222 suburban 35.0
0 389 8.333333 urban 30.0
0 390 9.722222 suburban 35.0
0 391 8.333333 urban 30.0
0 392 8.333333 urban 30.0
0 393 9.722222 suburban 35.0
0 394 8.333333 urban 30.0
0 395 8.333333 urban 30.0
0 396 8.333333 urban 30.0
0 397 9.722222 suburban 35.0
0 398 9.722222 suburban 35.0
0 399 9.722222 suburban 35.0
0 400 9.722222 suburban 35.0
0 401 9.722222 suburban 35.0
0 402 8.333333 urban 30.0
0 403 9.722222 suburban 35.0
0 404 9.722222 suburban 35.0
0 405 9.722222 suburban 35.0
0 406 8.333333 urban 30.0
0 407 8.333333 urban 30.0
0 408 9.722222 suburban 35.0
0 409 9.722222 suburban 35.0
0 410 9.722222 suburban 35.0
0 411 9.722222 suburban 35.0
0 412 8.333333 urban 30.0
0 413 9.722222 suburban 35.0
0 414 9.722222 suburban 35.0
0 415 9.722222 suburban 35.0
0 416 8.333333 urban 30.0
0 417 9.722222 suburban 35.0
0 418 8.333333 urban 30.0
0 419 8.333333 urban 30.0
0 420 9.722222 suburban 35.0
0 421 8.333333 urban 30.0
0 422 9.722222 suburban 35.0
0 423 8.333333 urban 30.0
0 424 9.722222 suburban 35.0
0 425 8.333333 urban 30.0
0 426 9.722222 suburban 35.0
0 427 9.722222 suburban 35.0
0 428 8.333333 urban 30.0
0 429 8.333333 urban 30.0
0 430 8.333333 urban 30.0
0 431 8.333333 urban 30.0
0 432 9.722222 suburban 35.0
0 433 9.722222 suburban 35.0
0 434 9.722222 suburban 35.0
0 435 8.333333 urban 30.0
0 436 9.722222 suburban 35.0
0 437 8.333333 urban 30.0
0 438 8.333333 urban 30.0
0 439 9.722222 suburban 35.0
0 440 9.722222 suburban 35.0
0 441 8.333333 urban 30.0
0 442 9.722222 suburban 35.0
0 443 8.333333 urban 30.0
0 444 9.722222 suburban 35.0
0 445 8.333333 urban 30.0
0 446 9.722222 suburban 35.0
0 447 8.333333 urban 30.0
0 448 9.722222 suburban 35.0
0 449 8.333333 urban 30.0
0 450 8.333333 urban 30.0
0 451 9.722222 suburban 35.0
0 452 8.333333 urban 30.0
0 453 8.333333 urban 30.0
0 454 8.333333 urban 30.0
0 455 8.333333 urban 30.0
0 456 9.722222 suburban 35.0
0 457 9.722222 suburban 35.0
0 458 8.333333 urban 30.0
0 459 9.722222 suburban 35.0
0 460 9.722222 suburban 35.0
0 461 8.333333 urban 30.0
0 462 8.333333 urban 30.0
0 463 9.722222 suburban 35.0
0 464 9.722222 suburban 35.0
0 465 9.722222 suburban 35.0
0 466 8.333333 urban 30.0
0 467 8.333333 urban 30.0
0 468 8.333333 urban 30.0
0 469 9.722222 suburban 35.0
0 470 9.722222 suburban 35.0
0 471 9.722222 suburban 35.0
0 472 9.722222 suburban 35.0
0 473 9.722222 suburban 35.0
0 474 8.333333 urban 30.0
0 475 8.333333 urban 30.0
0 476 9.722222 suburban 35.0
0 477 9.722222 suburban 35.0
0 478 9.722222 suburban 35.0
0 479 9.722222 suburban 35.0
0 480 8.333333 urban 30.0
0 481 8.333333 urban 30.0
0 482 8.333333 urban 30.0
0 483 9.722222 suburban 35.0
0 484 8.333333 urban 30.0
0 485 8.333333 urban 30.0
0 486 9.722222 suburban 35.0
0 487 9.722222 suburban 35.0
0 488 8.333333 urban 30.0
0 489 9.722222 suburban 35.0
0 490 9.722222 suburban 35.0
0 491 8.333333 urban 30.0
0 492 8.333333 urban 30.0
0 493 8.333333 urban 30.0
0 494 8.333333 urban 30.0
0 495 9.722222 suburban 35.0
0 496 8.333333 urban 30.0
0 497 9.722222 suburban 35.0
0 498 9.722222 suburban 35.0
0 499 8.333333 urban 30.0
0 500 9.722222 suburban 35.0
1 0 8.333333 urban 30.0
1 2 9.722222 suburban 35.0
1 3 9.722222 suburban 35.0
1 4 11.111111 arterial 40.0
1 5 9.722222 suburban 35.0
1 6 8.333333 urban 30.0
1 7 9.722222 suburban 35.0
1 8 11.111111 arterial 40.0
1 9 9.722222 suburban 35.0
1 10 11.111111 arterial 40.0
1 11 9.722222 suburban 35.0
1 12 9.722222 suburban 35.0
1 13 9.722222 suburban 35.0
1 14 11.111111 arterial 40.0
1 15 9.722222 suburban 35.0
1 16 8.333333 urban 30.0
1 17 9.722222 suburban 35.0
1 18 9.722222 suburban 35.0
1 19 9.722222 suburban 35.0
1 20 11.111111 arterial 40.0
1 21 9.722222 suburban 35.0
1 22 8.333333 urban 30.0
1 23 8.333333 urban 30.0
1 24 8.333333 urban 30.0
1 25 9.722222 suburban 35.0
1 26 9.722222 suburban 35.0
1 27 8.333333 urban 30.0
1 28 9.722222 suburban 35.0
1 29 11.111111 arterial 40.0
1 30 9.722222 suburban 35.0
1 31 9.722222 suburban 35.0
1 32 8.333333 urban 30.0
1 33 11.111111 arterial 40.0
1 34 8.333333 urban 30.0
1 35 8.333333 urban 30.0
1 36 8.333333 urban 30.0
1 37 9.722222 suburban 35.0
1 38 8.333333 urban 30.0
1 39 9.722222 suburban 35.0
1 40 11.111111 arterial 40.0
1 41 8.333333 urban 30.0
1 42 8.333333 urban 30.0
1 43 9.722222 suburban 35.0
1 44 8.333333 urban 30.0
1 45 9.722222 suburban 35.0
1 46 8.333333 urban 30.0
1 47 8.333333 urban 30.0
1 48 8.333333 urban 30.0
1 49 9.722222 suburban 35.0
1 50 9.722222 suburban 35.0
1 51 9.722222 suburban 35.0
1 52 8.333333 urban 30.0
1 53 9.722222 suburban 35.0
1 54 11.111111 arterial 40.0
1 55 8.333333 urban 30.0
1 56 11.111111 arterial 40.0
1 57 11.111111 arterial 40.0
1 58 9.722222 suburban 35.0
1 59 9.722222 suburban 35.0
1 60 11.111111 arterial 40.0
1 61 8.333333 urban 30.0
1 62 9.722222 suburban 35.0
1 63 11.111111 arterial 40.0
1 64 9.722222 suburban 35.0
1 65 8.333333 urban 30.0
1 66 9.722222 suburban 35.0
1 67 9.722222 suburban 35.0
1 68 9.722222 suburban 35.0
1 69 8.333333 urban 30.0
1 70 9.722222 suburban 35.0
1 71 8.333333 urban 30.0
1 72 8.333333 urban 30.0
1 73 11.111111 arterial 40.0
1 74 8.333333 urban 30.0
1 75 11.111111 arterial 40.0
1 76 9.722222 suburban 35.0
1 77 8.333333 urban 30.0
1 78 11.111111 arterial 40.0
1 79 11.111111 arterial 40.0
1 80 8.333333 urban 30.0
1 81 8.333333 urban 30.0
1 82 11.111111 arterial 40.0
1 83 8.333333 urban 30.0
1 84 8.333333 urban 30.0
1 85 11.111111 arterial 40.0
1 86 11.111111 arterial 40.0
1 87 9.722222 suburban 35.0
1 88 8.333333 urban 30.0
1 89 11.111111 arterial 40.0
1 90 8.333333 urban 30.0
1 91 11.111111 arterial 40.0
1 92 9.722222 suburban 35.0
1 93 11.111111 arterial 40.0
1 94 8.333333 urban 30.0
1 95 9.722222 suburban 35.0
1 96 8.333333 urban 30.0
1 97 8.333333 urban 30.0
1 98 9.722222 suburban 35.0
1 99 11.111111 arterial 40.0
1 100 9.722222 suburban 35.0
1 101 9.722222 suburban 35.0
1 102 11.111111 arterial 40.0
1 103 11.111111 arterial 40.0
1 104 8.333333 urban 30.0
1 105 9.722222 suburban 35.0
1 106 8.333333 urban 30.0
1 107 11.111111 arterial 40.0
1 108 9.722222 suburban 35.0
1 109 8.333333 urban 30.0
1 110 11.111111 arterial 40.0
1 111 11.111111 arterial 40.0
1 112 11.111111 arterial 40.0
1 113 8.333333 urban 30.0
1 114 8.333333 urban 30.0
1 115 9.722222 suburban 35.0
1 116 9.722222 suburban 35.0
1 117 9.722222 suburban 35.0
1 118 9.722222 suburban 35.0
1 119 11.111111 arterial 40.0
1 120 8.333333 urban 30.0
1 121 9.722222 suburban 35.0
1 122 9.722222 suburban 35.0
1 123 8.333333 urban 30.0
1 124 11.111111 arterial 40.0
1 125 11.111111 arterial 40.0
1 126 8.333333 urban 30.0
1 127 8.333333 urban 30.0
1 128 9.722222 suburban 35.0
1 129 9.722222 suburban 35.0
1 130 11.111111 arterial 40.0
1 131 9.722222 suburban 35.0
1 132 11.111111 arterial 40.0
1 133 8.333333 urban 30.0
1 134 11.111111 arterial 40.0
1 135 8.333333 urban 30.0
1 136 9.722222 suburban 35.0
1 137 8.333333 urban 30.0
1 138 11.111111 arterial 40.0
1 139 9.722222 suburban 35.0
1 140 9.722222 suburban 35.0
1 141 8.333333 urban 30.0
1 142 8.333333 urban 30.0
1 143 8.333333 urban 30.0
1 144 9.722222 suburban 35.0
1 145 11.111111 arterial 40.0
1 146 11.111111 arterial 40.0
1 147 11.111111 arterial 40.0
1 148 9.722222 suburban 35.0
1 149 9.722222 suburban 35.0
1 150 8.333333 urban 30.0
1 151 9.722222 suburban 35.0
1 152 9.722222 suburban 35.0
1 153 9.722222 suburban 35.0
1 154 11.111111 arterial 40.0
1 155 9.722222 suburban 35.0
1 156 8.333333 urban 30.0
1 157 8.333333 urban 30.0
1 158 8.333333 urban 30.0
1 159 8.333333 urban 30.0
1 160 8.333333 urban 30.0
1 161 9.722222 suburban 35.0
1 162 8.333333 urban 30.0
1 163 8.333333 urban 30.0
1 164 9.722222 suburban 35.0
1 165 9.722222 suburban 35.0
1 166 11.111111 arterial 40.0
1 167 9.722222 suburban 35.0
1 168 11.111111 arterial 40.0
1 169 8.333333 urban 30.0
1 170 8.333333 urban 30.0
1 171 9.722222 suburban 35.0
1 172 9.722222 suburban 35.0
1 173 11.111111 arterial 40.0
1 174 8.333333 urban 30.0
1 175 9.722222 suburban 35.0
1 176 8.333333 urban 30.0
1 177 9.722222 suburban 35.0
1 178 11.111111 arterial 40.0
1 179 8.333333 urban 30.0
1 180 9.722222 suburban 35.0
1 181 8.333333 urban 30.0
1 182 9.722222 suburban 35.0
1 183 8.333333 urban 30.0
1 184 8.333333 urban 30.0
1 185 8.333333 urban 30.0
1 186 9.722222 suburban 35.0
1 187 8.333333 urban 30.0
1 188 8.333333 urban 30.0
1 189 9.722222 suburban 35.0
1 190 8.333333 urban 30.0
1 191 8.333333 urban 30.0
1 192 9.722222 suburban 35.0
1 193 9.722222 suburban 35.0
1 194 9.722222 suburban 35.0
1 195 9.722222 suburban 35.0
1 196 9.722222 suburban 35.0
1 197 11.111111 arterial 40.0
1 198 9.722222 suburban 35.0
1 199 8.333333 urban 30.0
1 200 11.111111 arterial 40.0
1 201 9.722222 suburban 35.0
1 202 11.111111 arterial 40.0
1 203 9.722222 suburban 35.0
1 204 11.111111 arterial 40.0
1 205 8.333333 urban 30.0
1 206 8.333333 urban 30.0
1 207 8.333333 urban 30.0
1 208 8.333333 urban 30.0
1 209 11.111111 arterial 40.0
1 210 8.333333 urban 30.0
1 211 8.333333 urban 30.0
1 212 9.722222 suburban 35.0
1 213 8.333333 urban 30.0
1 214 8.333333 urban 30.0
1 215 11.111111 arterial 40.0
1 216 9.722222 suburban 35.0
1 217 9.722222 suburban 35.0
1 218 8.333333 urban 30.0
1 219 9.722222 suburban 35.0
1 220 9.722222 suburban 35.0
1 221 8.333333 urban 30.0
1 222 9.722222 suburban 35.0
1 223 11.111111 arterial 40.0
1 224 8.333333 urban 30.0
1 225 8.333333 urban 30.0
1 226 11.111111 arterial 40.0
1 227 9.722222 suburban 35.0
1 228 8.333333 urban 30.0
1 229 11.111111 arterial 40.0
1 230 8.333333 urban 30.0
1 231 8.333333 urban 30.0
1 232 8.333333 urban 30.0
1 233 9.722222 suburban 35.0
1 234 8.333333 urban 30.0
1 235 9.722222 suburban 35.0
1 236 9.722222 suburban 35.0
1 237 8.333333 urban 30.0
1 238 8.333333 urban 30.0
1 239 8.333333 urban 30.0
1 240 8.333333 urban 30.0
1 241 9.722222 suburban 35.0
1 242 9.722222 suburban 35.0
1 243 8.333333 urban 30.0
1 244 9.722222 suburban 35.0
1 245 8.333333 urban 30.0
1 246 9.722222 suburban 35.0
1 247 9.722222 suburban 35.0
1 248 8.333333 urban 30.0
1 249 9.722222 suburban 35.0
1 250 9.722222 suburban 35.0
1 251 11.111111 arterial 40.0
1 252 9.722222 suburban 35.0
1 253 9.722222 suburban 35.0
1 254 9.722222 suburban 35.0
1 255 8.333333 urban 30.0
1 256 8.333333 urban 30.0
1 257 8.333333 urban 30.0
1 258 8.333333 urban 30.0
1 259 9.722222 suburban 35.0
1 260 8.333333 urban 30.0
1 261 9.722222 suburban 35.0
1 262 8.333333 urban 30.0
1 263 9.722222 suburban 35.0
1 264 9.722222 suburban 35.0
1 265 9.722222 suburban 35.0
1 266 8.333333 urban 30.0
1 267 9.722222 suburban 35.0
1 268 8.333333 urban 30.0
1 269 11.111111 arterial 40.0
1 270 8.333333 urban 30.0
1 271 11.111111 arterial 40.0
1 272 11.111111 arterial 40.0
1 273 8.333333 urban 30.0
1 274 11.111111 arterial 40.0
1 275 9.722222 suburban 35.0
1 276 9.722222 suburban 35.0
1 277 9.722222 suburban 35.0
1 278 9.722222 suburban 35.0
1 279 11.111111 arterial 40.0
1 280 8.333333 urban 30.0
1 281 8.333333 urban 30.0
1 282 8.333333 urban 30.0
1 283 9.722222 suburban 35.0
1 284 11.111111 arterial 40.0
1 285 8.333333 urban 30.0
1 286 11.111111 arterial 40.0
1 287 9.722222 suburban 35.0
1 288 9.722222 suburban 35.0
1 289 8.333333 urban 30.0
1 290 11.111111 arterial 40.0
1 291 8.333333 urban 30.0
1 292 11.111111 arterial 40.0
1 293 11.111111 arterial 40.0
1 294 9.722222 suburban 35.0
1 295 9.722222 suburban 35.0
1 296 8.333333 urban 30.0
1 297 9.722222 suburban 35.0
1 298 8.333333 urban 30.0
1 299 9.722222 suburban 35.0
1 300 8.333333 urban 30.0
1 301 8.333333 urban 30.0
1 302 9.722222 suburban 35.0
1 303 9.722222 suburban 35.0
1 304 8.333333 urban 30.0
1 305 11.111111 arterial 40.0
1 306 11.111111 arterial 40.0
1 307 11.111111 arterial 40.0
1 308 11.111111 arterial 40.0
1 309 9.722222 suburban 35.0
1 310 8.333333 urban 30.0
1 311 9.722222 suburban 35.0
1 312 9.722222 suburban 35.0
1 313 8.333333 urban 30.0
1 314 9.722222 suburban 35.0
1 315 8.333333 urban 30.0
1 316 9.722222 suburban 35.0
1 317 9.722222 suburban 35.0
1 318 8.333333 urban 30.0
1 319 8.333333 urban 30.0
1 320 8.333333 urban 30.0
1 321 9.722222 suburban 35.0
1 322 9.722222 suburban 35.0
1 323 9.722222 suburban 35.0
1 324 8.333333 urban 30.0
1 325 8.333333 urban 30.0
1 326 8.333333 urban 30.0
1 327 9.722222 suburban 35.0
1 328 9.722222 suburban 35.0
1 329 9.722222 suburban 35.0
1 330 9.722222 suburban 35.0
1 331 9.722222 suburban 35.0
1 332 9.722222 suburban 35.0
1 333 11.111111 arterial 40.0
1 334 11.111111 arterial 40.0
1 335 9.722222 suburban 35.0
1 336 8.333333 urban 30.0
1 337 9.722222 suburban 35.0
1 338 11.111111 arterial 40.0
1 339 8.333333 urban 30.0
1 340 11.111111 arterial 40.0
1 341 9.722222 suburban 35.0
1 342 9.722222 suburban 35.0
