id,name,zone,type,district,lat,lon,x_m,y_m,dronable,demand,drone_service_s,truck_service_s,lw_s,depot_osrm_distance_m,to_depot_osrm_distance_m,road_reachable,osrm_snap_distance_m,source_dataset,original_id,inside_10mile_square
43,Thịt lợn đen Song Thắng,,shop:butcher,,21.0149278,105.8341085,-1132.086242,4222.122696,1,1.15,60,60,1800,5549.900,6394.700,true,,osm,node:4378846896,true
44,Ngân hàng GP Bank - số 7 Đào Duy Anh,,public_transport:platform,,21.0079074,105.8392867,-593.852851,3440.611768,1,0.75,60,60,1800,5739.400,4171.900,true,,osm,node:738815382,true
45,Vietcombank,,amenity:bank,,21.0063661,105.8305260,-1504.459099,3269.034252,1,0.61,60,60,1800,6996.600,4891.200,true,,osm,node:444227294,true
46,Agribank - ATM,,amenity:atm,,21.0134751,105.8350783,-1031.283117,4060.408132,1,0.78,60,60,1800,5334.200,5192.800,true,,osm,node:724829686,true
47,Đại Học Y Hà Nội - Đối diện 26 Tôn Thất Tùng,,public_transport:platform,,21.0022055,105.8297214,-1588.090976,2805.876260,1,0.68,60,60,3600,4777.500,4365.200,true,,osm,node:738815674,true
48,The Coffee House [E],E,Cửa hàng đồ uống,Thanh Xuân,20.9715242,105.9147526,7242.091245,-608.881179,1,0.80,60,60,1800,14993.800,16597.700,true,7.547,1000.1,355,true
49,251 Chùa Bộc,,public_transport:platform,,21.0087021,105.8256241,-2013.973266,3529.077772,1,1.23,60,60,1800,6425.100,5462.800,true,,osm,node:738814514,true
50,Không có tên,,amenity:car_rental,,21.0028392,105.8549932,1038.714983,2876.419744,1,1.86,60,60,1800,3931.000,4550.100,true,,osm,node:2163579719,true
51,The Coffee House,C,Cửa hàng đồ uống,Thanh Xuân,20.9775820,105.7877320,-5945.872719,64.715447,1,1.44,60,60,3600,11416.200,9707.300,true,5.417,1000.2,43,true
52,WinMart+,C,Siêu thị,Hoàng Mai,20.9856060,105.8578995,1339.295682,956.943539,1,1.54,60,60,2700,2701.400,3314.100,true,1.456,1000.1,907,true
53,WinMart+ [E],E,Siêu thị,Thanh Xuân,20.9839367,105.9172143,7497.678220,771.325848,1,0.29,60,60,3600,13207.400,14811.300,true,12.302,1000.1,353,true
54,Đối diện Bảo tàng phòng không không quân - Trường Chinh,,public_transport:platform,,21.0002255,105.8311593,-1438.632517,2585.462660,1,1.48,60,60,3600,4396.800,4423.500,true,,osm,node:738815257,true
55,Trường Mầm non Văn Đức (điểm Chử Xá) [W],W,Trường học,Hoàng Mai,20.9337453,105.7984638,-4831.639345,-4809.703194,1,0.47,60,60,3600,9105.200,11579.400,true,12.561,1000.1,776,true
56,Siêu thị Uni mart - 8 Phạm Ngọc Thạch,,public_transport:platform,,21.0080224,105.8335776,-1187.269145,3453.413568,1,1.10,60,60,1800,5565.700,5034.100,true,,osm,node:738814370,true
57,WinMart+,C,Siêu thị,Hoàng Mai,20.9820477,105.8705681,2654.618081,561.278631,1,0.99,60,60,2700,3946.800,4590.900,true,6.643,1000.1,932,true
58,Không có tên,,amenity:toilets,,21.0153044,105.8471069,218.995777,4264.045808,1,1.86,60,60,2700,5143.200,5314.700,true,,osm,node:2577864038,true
59,Ngân hàng Vietcombank,,amenity:atm,Hai Bà Trưng,21.0134355,105.8579827,1349.450127,4055.999860,1,1.86,60,60,2700,5380.300,6597.000,true,,osm,node:1491048127,true
60,197 Đại La - Qua Phố Vọng,,public_transport:platform,,20.9969730,105.8434990,-156.017211,2223.394360,1,1.92,60,60,3600,3428.100,3525.900,true,,osm,node:738815658,true
61,Học Viện Không Quân,,amenity:school,,21.0006670,105.8270720,-1863.475385,2634.610440,1,1.95,60,60,3600,4936.100,4429.300,true,,osm,node:442033041,true
62,Đối diện 184 Ngọc Hồi,,public_transport:platform,,20.9555667,105.8433554,-170.943308,-2385.954956,1,0.55,60,60,1800,3535.000,2900.400,true,,osm,node:1927591121,true
63,Cua Hang Xang Dau So 53 (Petrolimex),,amenity:fuel,,20.9891791,105.8414483,-369.171437,1355.777412,1,1.94,60,60,2700,2331.900,2033.100,true,,osm,node:729787484,true
64,Cà Phê Kiến,,amenity:cafe,,21.0092618,105.8476382,274.220257,3591.383576,1,1.54,60,60,2700,4615.000,4765.100,true,,osm,node:2276420302,true
65,Vietcombank,,amenity:atm,,20.9950080,105.8077942,-3867.251923,2004.650560,1,1.28,60,60,2700,7168.300,7855.800,true,,osm,node:444395007,true
66,BIDV,,amenity:atm,Hai Bà Trưng,21.0008805,105.8451477,15.352260,2658.377260,1,1.07,60,60,1800,3628.400,3855.800,true,,osm,node:1498025851,true
67,Pgbank - ATM,,amenity:atm,,21.0020554,105.8491409,430.414169,2789.167128,1,1.40,60,60,1800,3479.100,4083.200,true,,osm,node:724829918,true
68,Đảng uỷ - HĐND - UBND phường Thanh Xuân,C,Uỷ ban nhân dân,Thanh Xuân,20.9947377,105.7997065,-4702.615527,1972.342250,1,0.55,60,60,3600,8857.100,7967.800,true,33.69,1000.1,997,true
69,WinMart+,C,Siêu thị,Thanh Xuân,21.0000588,105.7996366,-4709.872922,2564.021575,1,1.59,60,60,2700,8784.600,8243.100,true,18.423,1000.1,996,true
70,Công viên Tuổi Trẻ,,public_transport:platform,,21.0033154,105.8550187,1041.365509,2929.430328,1,1.41,60,60,2700,3980.900,4585.900,true,,osm,node:738815117,true
71,Cơm Trịnh,,amenity:food_court,,21.0029067,105.8547467,1013.093236,2883.933844,1,1.14,60,60,1800,3909.300,4528.500,true,,osm,node:1708540209,true
72,Vietinbank - ATM,,amenity:atm,,20.9835011,105.8416065,-352.727784,723.702452,1,0.99,60,60,1800,1927.600,2688.600,true,,osm,node:724829402,true
73,Trường Trung học cơ sở Văn Đức,C,Trường học,Hoàng Mai,20.9430222,105.8984991,5554.565188,-3778.158979,1,2.00,60,60,3600,19223.300,20827.200,true,46.157,1000.2,9,true
74,Đối diện 222 Kim Giang,,public_transport:platform,,20.9795443,105.8201710,-2580.780362,283.231476,1,0.64,60,60,2700,4784.600,4542.600,true,,osm,node:738813734,true
75,Agribank - ATM,,amenity:atm,,21.0033825,105.8488834,403.649058,2936.899900,1,1.54,60,60,3600,3732.000,4434.600,true,,osm,node:724829592,true
76,18-20 Tuệ Tĩnh,,public_transport:platform,,21.0152129,105.8507384,596.461800,4253.860028,1,1.52,60,60,2700,4928.800,5692.900,true,,osm,node:738813781,true
77,Everything Coffee 'N Bagel [E],E,Cửa hàng đồ uống,Thanh Xuân,20.9980935,105.9216212,7955.226353,2345.490185,1,0.69,60,60,1800,11672.800,13262.600,true,58.052,1000.1,357,true
78,LPBank,,amenity:bank,,21.0136495,105.8343429,-1107.722196,4079.822340,1,1.11,60,60,1800,5556.800,4970.200,true,,osm,node:446044132,true
79,ATM - BIDV,,amenity:atm,Đống Đa,21.0001036,105.8320697,-1344.003557,2571.892752,1,1.03,60,60,1800,4302.200,3891.100,true,,osm,node:1498025711,true
80,Không có tên,C,Cửa hàng đồ uống,Hoàng Mai,20.9879554,105.8634234,1912.816782,1218.184899,1,1.05,60,60,1800,3563.600,4178.300,true,1.046,1000.1,922,true
81,Phường Ô Chợ Dừa,C,Chợ dân sinh,Thanh Xuân,21.0211688,105.8236917,-2212.342664,4911.346476,1,0.28,60,60,1800,6877.200,6414.100,true,6.499,1000.1,982,true
82,Vietcombank,,amenity:atm,Hai Bà Trưng,20.9968762,105.8498793,507.165074,2212.618584,1,1.42,60,60,2700,2838.900,3443.000,true,,osm,node:1491047976,true
83,BIDV,,amenity:atm,Thanh Xuân,20.9999984,105.8279102,-1776.351050,2560.181888,1,1.92,60,60,2700,4492.100,4341.300,true,,osm,node:1498025962,true
84,Viet Capital Bank,,amenity:bank,,21.0093663,105.8569449,1241.578934,3603.016516,1,0.55,60,60,2700,4804.500,5631.900,true,,osm,node:724829099,true
85,WinMart+,C,Siêu thị,Thanh Xuân,21.0099421,105.8304248,-1513.275897,3662.994393,1,1.37,60,60,1800,6109.000,5582.200,true,5.74,1000.1,971,true
86,Cua Hang Xang Dau Thanh Huy,,amenity:fuel,,20.9634233,105.8423173,-278.845684,-1511.358244,1,0.77,60,60,3600,2520.200,2104.700,true,,osm,node:729787536,true
87,WinMart+,C,Siêu thị,Thanh Xuân,20.9833169,105.8209368,-2498.371244,702.407232,1,0.45,60,60,3600,4606.100,4786.700,true,6.216,1000.1,944,true
88,UBND phường Khương Thượng,C,Uỷ ban nhân dân,Thanh Xuân,21.0022527,105.8256270,-2011.409377,2807.972124,1,0.79,60,60,3600,5028.900,6355.300,true,21.139,1000.1,951,true
89,Vietcombank,,amenity:atm,Hai Bà Trưng,20.9972899,105.8659332,2175.842421,2258.671668,1,1.53,60,60,1800,4402.700,5558.200,true,,osm,node:1491048113,true
90,BIDV,,amenity:atm,Hai Bà Trưng,21.0133547,105.8519724,724.726449,4047.005204,1,1.58,60,60,3600,4643.200,5978.600,true,,osm,node:1498025741,true
91,512-514 Bạch Mai,,public_transport:platform,,20.9968031,105.8499842,518.068609,2204.481092,1,0.83,60,60,1800,2799.800,3403.800,true,,osm,node:738814321,true
92,Bệnh viện Châm cứu Trung ương - 49 Thái Thịnh,,public_transport:platform,,21.0088929,105.8197036,-2629.362937,3550.317628,1,1.02,60,60,1800,6363.400,6506.300,true,,osm,node:738814705,true
93,Cửa Hàng Đồ Cưới Muacuoi,,shop:hairdresser,,21.0018770,105.8508490,607.957805,2769.307640,1,0.56,60,60,1800,3368.500,3972.500,true,,osm,node:1074742317,true
94,VNJ,,shop:supermarket,Thanh Xuan,20.9863879,105.8052876,-4127.793389,1045.061028,1,0.79,60,60,3600,6560.700,6186.600,true,,osm,node:4285828706,true
95,Bệnh viện Bạch Mai (cột sau),,public_transport:platform,,21.0010378,105.8411218,-403.108559,2675.887896,1,0.85,60,60,3600,4110.500,3236.300,true,,osm,node:738814494,true
96,215 Bạch Mai,,public_transport:platform,,21.0046558,105.8511855,642.934348,3078.643656,1,1.01,60,60,1800,3678.600,4282.700,true,,osm,node:446044147,true
97,HSBC,,amenity:atm,,21.0091217,105.8238954,-2193.658111,3575.787644,1,1.07,60,60,2700,6566.800,6476.200,true,,osm,node:724829383,true
98,Starbucks,C,Cửa hàng đồ uống,Thanh Xuân,21.0053804,105.8056588,-4084.615629,3155.756496,1,0.33,60,60,2700,7832.400,7516.200,true,32.436,1000.1,990,true
99,WinMart+,C,Siêu thị,Thanh Xuân,20.9962878,105.8267827,-1891.418368,2144.705506,1,1.77,60,60,1800,4429.600,4879.200,true,5.253,1000.1,938,true
100,Sacombank - ATM,,amenity:atm,,21.0052405,105.8471404,222.477840,3143.732460,1,0.55,60,60,1800,3920.100,4597.500,true,,osm,node:724829734,true
101,180-182 Bà Triệu,,public_transport:platform,,21.0158778,105.8491261,428.875825,4327.876696,1,0.87,60,60,1800,5379.200,5606.700,true,,osm,node:738815565,true
102,65 Đại Cồ Việt,,public_transport:platform,,21.0079104,105.8467302,179.840758,3440.945728,1,1.64,60,60,1800,4888.800,4918.500,true,,osm,node:738813696,true
103,BIDV,,amenity:atm,Đống Đa,21.0038790,105.8304449,-1512.888809,2992.170280,1,1.11,60,60,3600,4976.300,4564.000,true,,osm,node:1498025718,true
104,WinMart,,shop:supermarket,,21.0115759,105.8495236,470.192841,3848.989188,1,0.87,60,60,1800,4685.200,5206.400,true,,osm,node:442977400,true
105,WinMart+,C,Siêu thị,Thanh Xuân,20.9941320,105.8148679,-3128.477184,1904.991483,1,1.46,60,60,2700,6147.800,6332.700,true,6.256,1000.1,972,true
106,VietinBank,,amenity:atm,,21.0034148,105.8416500,-348.206300,2940.495536,1,1.80,60,60,2700,3948.300,3688.500,true,,osm,node:724829760,true
107,Trạm Xe Bus Số 48,,public_transport:platform,,20.9686394,105.8831918,3969.738912,-930.701992,1,1.37,60,60,3600,7568.300,6233.600,true,,osm,node:738815756,true
108,46 Võ Thị Sáu,,public_transport:platform,,21.0064674,105.8547789,1016.440174,3280.310968,1,0.97,60,60,2700,4331.300,4936.300,true,,osm,node:738813833,true
109,BIDV,,amenity:atm,Đống Đa,21.0105959,105.8252881,-2048.897838,3739.895588,1,1.94,60,60,2700,6509.100,5977.100,true,,osm,node:1498025739,true
110,Saigon Bank - ATM,,amenity:atm,,20.9705014,105.8416039,-352.998034,-723.424152,1,1.62,60,60,2700,1365.700,1272.800,true,,osm,node:724829143,true
111,BIDV,,amenity:atm,Hai Bà Trưng,21.0009151,105.8507899,601.814822,2662.228932,1,1.85,60,60,2700,3287.700,3891.800,true,,osm,node:1498025964,true
112,Đối diện đài tưởng niệm chủ tịch HCM - đường Nguyễn Hữu Thọ,,public_transport:platform,,20.9696069,105.8309754,-1457.747483,-822.999892,1,1.07,60,60,1800,2849.200,2850.400,true,,osm,node:738814832,true
113,Saigon Bank - ATM,,amenity:atm,,21.0084906,105.8516729,693.595766,3505.533592,1,1.66,60,60,1800,4141.500,5734.600,true,,osm,node:724829196,true
114,Vietcombank - Atm,,amenity:atm,,21.0089513,105.8490872,424.832474,3556.818716,1,1.50,60,60,1800,4657.700,4839.700,true,,osm,node:724829084,true
115,Cà Phê Chuối,,amenity:cafe,,21.0131504,105.8617279,1738.734376,4024.262528,1,0.75,60,60,2700,5779.400,7249.400,true,,osm,node:2577863960,true
116,Công Ty TNHH Công Nghệ Nam Sơn,,office:yes,Hoàng Mai,20.9669197,105.8660566,2188.668886,-1122.138996,1,1.38,60,60,3600,5158.300,4621.300,true,,osm,node:4231887219,true
117,Giữa số nhà 169-171 Kim Ngưu,,public_transport:platform,,21.0060270,105.8614570,1710.576440,3231.285640,1,1.42,60,60,1800,5115.100,6411.100,true,,osm,node:446044220,true
118,290 Tây Sơn,,public_transport:platform,,21.0074139,105.8233300,-2252.427019,3385.675348,1,1.35,60,60,2700,6508.200,6263.100,true,,osm,node:738815717,true
119,BIDV,,amenity:atm,Đống Đa,21.0099588,105.8253737,-2040.000387,3668.973616,1,0.87,60,60,1800,6487.700,6067.900,true,,osm,node:1498025732,true
120,ACB,,amenity:bank,,21.0022325,105.8224044,-2348.635900,2808.881900,1,0.83,60,60,3600,6407.000,4878.200,true,,osm,node:1494035964,true
121,WinMart+,C,Siêu thị,Thanh Xuân,21.0065803,105.8150887,-3105.552537,3289.179289,1,0.45,60,60,3600,6544.000,5858.200,true,3.616,1000.1,979,true
122,Trường Mầm non Định Công (Cơ sở 3),C,Trường học,Hoàng Mai,20.9793961,105.8283929,-1724.238717,266.434164,1,1.15,60,60,2700,3814.000,4241.800,true,16.624,1000.1,929,true
123,Chợ Xanh Văn Quán,C,Chợ dân sinh,Thanh Xuân,20.9742689,105.7914454,-5560.327497,-303.684464,1,0.23,60,60,1800,9590.600,10366.500,true,7.718,1000.2,84,true
124,10 Hoa Lư,,public_transport:platform,,21.0095147,105.8477143,282.130256,3619.536404,1,1.18,60,60,2700,4643.600,4793.700,true,,osm,node:738814496,true
125,BIDV,,amenity:atm,Hai Bà Trưng,20.9997871,105.8503124,552.182432,2536.659972,1,1.78,60,60,2700,3131.600,3735.600,true,,osm,node:1498025879,true
126,Không có tên,,amenity:shelter,,20.9769336,105.8194874,-2651.835236,-7.391648,1,0.67,60,60,3600,4865.300,4821.900,true,,osm,node:4309178989,true
127,WinMart+,C,Siêu thị,Thanh Xuân,20.9791093,105.8158356,-3028.005349,234.543459,1,1.28,60,60,3600,5317.800,5075.800,true,4.405,1000.1,957,true
128,Khu đô thị Times City,,public_transport:platform,,20.9935740,105.8675262,2341.422312,1845.017680,1,1.34,60,60,3600,5057.600,5708.000,true,,osm,node:4292785589,true
129,Điểm xén hè (Cửa hàng xăng dầu số 75) - Số 6 Cầu Dậu,,public_transport:platform,,20.9700569,105.8260889,-1965.660941,-772.905892,1,1.69,60,60,1800,4019.600,3114.500,true,,osm,node:738814966,true
130,Agribank,,amenity:atm,,20.9974390,105.8501619,536.539134,2275.269480,1,1.22,60,60,3600,2879.400,3483.400,true,,osm,node:446044157,true
131,Dongabank - ATM,,amenity:atm,,20.9893995,105.8656392,2145.283421,1380.312340,1,1.43,60,60,2700,4026.100,5026.900,true,,osm,node:724829413,true
132,SHB,,amenity:atm,,21.0147953,105.8515817,684.116239,4207.372796,1,1.24,60,60,2700,4803.500,5818.300,true,,osm,node:724829538,true
133,Công ty biến thế ABB - Ngọc Hồi,,public_transport:platform,,20.9579653,105.8428638,-222.041283,-2118.942804,1,1.23,60,60,2700,2704.500,2630.000,true,,osm,node:1927591119,true
134,BIDV,,amenity:bank,Hoàng Mai,20.9914116,105.8445398,-47.834191,1604.299312,1,1.85,60,60,3600,2265.400,2869.400,true,,osm,node:1498025954,true
135,Cà Phê Big One,C,Cửa hàng đồ uống,Thanh Xuân,21.0098613,105.8476486,274.991941,3654.009843,1,0.36,60,60,1800,4695.200,4845.300,true,2.06,1000.1,947,true
136,Eab - ATM,,amenity:atm,,20.9894145,105.8656204,2143.329308,1381.982140,1,0.89,60,60,3600,4026.000,5026.700,true,,osm,node:724829504,true
137,149 Phố Huế,,public_transport:platform,,21.0143070,105.8517769,704.405753,4153.015240,1,1.99,60,60,3600,4747.800,5874.000,true,,osm,node:738815889,true
138,Vietcombank,,amenity:atm,Hai Bà Trưng,21.0088566,105.8488292,398.015392,3546.276712,1,1.53,60,60,1800,4668.100,4829.300,true,,osm,node:1491047997,true
139,Vietcombank,,amenity:atm,,21.0148203,105.8518445,711.432244,4210.155796,1,1.84,60,60,1800,4817.700,5857.400,true,,osm,node:724828988,true
140,WinMart+ [N],N,Siêu thị,Hoàng Mai,21.0430343,105.8573412,1281.329964,7342.679145,1,1.89,60,60,1800,14673.200,13012.000,true,1.178,1000.1,73,true
141,Vietinbank - ATM,,amenity:atm,,21.0130100,105.8280078,-1766.206294,4008.633200,1,2.00,60,60,1800,7003.100,5892.600,true,,osm,node:724829290,true
142,Vietcombank,,amenity:atm,Thanh Xuân,21.0003066,105.8154460,-3071.907158,2594.490712,1,1.25,60,60,3600,6179.000,6110.500,true,,osm,node:1491047984,true
143,Vietcombank,,amenity:atm,Đống Đa,21.0040457,105.8402130,-497.571211,3010.727324,1,1.42,60,60,1800,4165.100,3748.700,true,,osm,node:1491047990,true
144,Dongabank,,amenity:atm,,21.0119860,105.8478748,298.812976,3894.641520,1,1.65,60,60,1800,4661.100,5221.600,true,,osm,node:724829735,true
145,Trường mầm non Vườn Hồng,C,Trường học,Hoàng Mai,20.9828898,105.8439724,-106.690976,654.915879,1,1.58,60,60,3600,1204.300,2526.800,true,12.486,1000.1,898,true
146,658 Trương Định,,public_transport:platform,,20.9812552,105.8452550,26.505256,473.688864,1,0.65,60,60,1800,965.800,2157.300,true,,osm,node:738814297,true
147,45 - Ngõ 2 Định Công Thượng,,public_transport:platform,,20.9800591,105.8202211,-2575.572859,340.539012,1,0.78,60,60,1800,5005.200,5483.100,true,,osm,node:738813608,true
148,Công Ty TNHH Hoa Vĩ,,office:company,Hoàng Mai,20.9711449,105.8378891,-739.122441,-651.789732,1,1.89,60,60,3600,2680.100,2240.300,true,,osm,node:3809480794,true
149,BIDV,,amenity:atm,Hoàng Mai,20.9910322,105.8625140,1820.443323,1562.064504,1,1.86,60,60,1800,3972.200,4586.900,true,,osm,node:1498025707,true
150,Không có tên,,amenity:parking_space,,20.9820376,105.8353420,-1003.873565,560.785632,1,1.72,60,60,1800,2580.400,2986.400,true,,osm,node:3933486157,true
151,Ga Giáp Bát - Đối diện 1035 Giải Phóng,,public_transport:platform,,20.9763184,105.8407699,-439.685811,-75.875712,1,1.79,60,60,2700,1276.400,1277.300,true,,osm,node:738813337,true
152,Vietcombank,,amenity:atm,Hai Bà Trưng,21.0150097,105.8531233,844.353503,4231.239804,1,0.91,60,60,1800,5037.300,6030.400,true,,osm,node:1491048012,true
