id,name,zone,type,district,lat,lon,x_m,y_m,dronable,demand,drone_service_s,truck_service_s,lw_s,depot_osrm_distance_m,to_depot_osrm_distance_m,road_reachable,osrm_snap_distance_m,source_dataset,original_id,inside_30mile_square
19,Cafe Dinh [S],S,Cửa hàng đồ uống,Hoàng Mai,20.8259156,105.8655960,2138.387835,-16799.818775,1,1.50,60,60,2700,22426.800,20814.900,True,158.092,reality.1000.1,494,true
20,Trung tâm Công nghệ Phần mềm Thủy lợi [NE],NE,Uỷ ban nhân dân,Thanh Xuân,21.1109352,105.9522405,11134.287269,14892.914739,1,1.83,60,60,2700,22667.400,23894.200,True,26.064,reality.1000.1,198,true
21,Trường mầm non Vườn Hồng [S],S,Trường học,Hoàng Mai,20.8687239,105.8552114,1060.202638,-12039.752997,1,1.15,60,60,1800,15938.400,14318.300,True,0.304,reality.1000.1,417,true
22,Cà Phê Parkland [S],S,Cửa hàng đồ uống,Thanh Xuân,20.8725687,105.8434889,-156.890554,-11612.230743,1,1.23,60,60,2700,17424.000,15803.800,True,7.131,reality.1000.1,430,true
23,Trường mầm non Vườn Hồng [SW],SW,Trường học,Hoàng Mai,20.8687239,105.7394298,-10960.867712,-12039.752997,1,1.97,60,60,2700,22372.500,23656.300,True,22.708,reality.1000.1,540,true
24,Siêu thị B11 Kim Liên [S],S,Siêu thị,Thanh Xuân,20.8933838,105.8463690,142.136966,-9297.697225,1,0.69,60,60,2700,11209.700,11561.100,True,256.676,reality.1000.1,476,true
25,Trường Trung học cơ sở Tân Định [W],W,Trường học,Hoàng Mai,20.9821479,105.7406029,-10839.070141,572.420363,1,1.73,60,60,1800,16751.700,16395.900,True,19.262,reality.1000.1,665,true
26,WinMart+ [SW],SW,Siêu thị,Thanh Xuân,20.8737032,105.7083422,-14188.550061,-11486.080099,1,1.08,60,60,1800,26122.400,26112.600,True,16.17,reality.1000.1,598,true
27,Trường Trung học cơ sở Lĩnh Nam [SW],SW,Trường học,Hoàng Mai,20.8716102,105.7865470,-6068.905812,-11718.811080,1,0.44,60,60,3600,18831.000,18759.800,True,39.561,reality.1000.1,629,true
28,Không có tên [S],S,Trường học,Hoàng Mai,20.8492419,105.8391064,-611.905348,-14206.052558,1,0.64,60,60,2700,18621.300,17001.200,True,0.472,reality.1000.1,442,true
29,Trường Mầm non Yên Mỹ [NE],NE,Trường học,Hoàng Mai,21.0446229,105.9982830,15914.668017,7519.323405,1,0.31,60,60,1800,22756.100,25051.200,True,53.695,reality.1000.1,211,true
30,WinMart+ [SW],SW,Siêu thị,Hoàng Mai,20.8714724,105.7714892,-7632.287845,-11734.133741,1,1.15,60,60,3600,19694.100,19622.900,True,80.093,reality.1000.1,595,true
31,WinMart+ [N],N,Siêu thị,Hoàng Mai,21.0707607,105.8913176,4808.943114,10425.714159,1,1.40,60,60,1800,15816.900,16362.200,True,71.48,reality.1000.1,67,true
32,Trường Đại học Kinh tế - Kỹ thuật Công nghiệp (cơ sở 218 Lĩnh Nam),C,Trường học,Hoàng Mai,20.9799841,105.8755903,3176.049980,331.816781,1,1.87,60,60,1800,5396.100,6030.100,True,13.84,reality.1000.1,960,true
33,Starbucks [SW],SW,Cửa hàng đồ uống,Thanh Xuân,20.8912145,105.7011162,-14938.792365,-9538.912380,1,1.68,60,60,1800,23582.700,23572.900,True,16.942,reality.1000.1,634,true
34,WinMart+ [N],N,Siêu thị,Hoàng Mai,21.0699296,105.8562634,1169.426954,10333.300055,1,1.60,60,60,3600,14669.900,15455.600,True,47.04,reality.1000.1,6,true
35,WinMart+ [NE],NE,Siêu thị,Thanh Xuân,21.0961035,105.9692210,12897.294388,13243.704946,1,0.96,60,60,2700,22001.200,23611.200,True,11.983,reality.1000.1,138,true
36,WinMart+ [N],N,Siêu thị,Thanh Xuân,21.1139334,105.7964695,-5038.698331,15226.299368,1,1.05,60,60,3600,22512.700,22548.300,True,33.769,reality.1000.1,119,true
37,Taste Tea [SW],SW,Cửa hàng đồ uống,Thanh Xuân,20.8975785,105.7323516,-11695.764623,-8831.267867,1,0.59,60,60,2700,22361.500,22163.600,True,12.754,reality.1000.1,608,true
38,KFC [W],W,Cửa hàng ăn uống,Hoàng Mai,20.9617756,105.7222912,-12740.289626,-1692.876041,1,0.77,60,60,2700,18912.300,18420.200,True,1.146,reality.1000.1,680,true
39,Everything Coffee 'N Bagel [NW],NW,Cửa hàng đồ uống,Thanh Xuân,21.1062016,105.6900580,-16086.914347,14366.562434,1,1.69,60,60,3600,28487.700,28634.100,True,54.331,reality.1000.1,888,true
40,Trường Mầm non Hoa Mai [S],S,Trường học,Hoàng Mai,20.8656867,105.8604493,1604.029674,-12377.474228,1,0.95,60,60,1800,15361.600,13708.200,True,16.394,reality.1000.1,416,true
41,WinMart+ [E],E,Siêu thị,Hoàng Mai,20.9618215,105.9720450,13190.497304,-1687.772194,1,1.96,60,60,3600,21194.300,23265.600,True,10.826,reality.1000.1,246,true
42,Noble Moment [W],W,Cửa hàng đồ uống,Thanh Xuân,21.0038662,105.6984168,-15219.058636,2987.385138,1,0.54,60,60,2700,20045.400,19164.200,True,159.019,reality.1000.1,763,true
43,Trường Trung học cơ sở Yên Mỹ [W],W,Trường học,Hoàng Mai,20.9415989,105.7668154,-8117.546976,-3936.422718,1,1.39,60,60,1800,15470.500,15452.200,True,13.358,reality.1000.1,737,true
44,Trường Mầm non Thịnh Liệt (cơ sở Giáp Nhị) [NW],NW,Trường học,Hoàng Mai,21.0770667,105.7448574,-10397.344998,11126.909366,1,0.81,60,60,3600,20070.300,19603.500,True,27.918,reality.1000.1,779,true
45,9.0cafe [S],S,Cửa hàng đồ uống,Thanh Xuân,20.9006147,105.8159563,-3015.473624,-8493.657830,1,1.59,60,60,2700,10959.400,11091.800,True,29.251,reality.1000.1,525,true
46,WinMart+ [W],W,Siêu thị,Hoàng Mai,20.9562867,105.7599399,-8831.398479,-2303.213874,1,1.70,60,60,3600,12890.700,12682.700,True,2.985,reality.1000.1,692,true
47,WinMart+,C,Siêu thị,Hoàng Mai,20.9670017,105.8704372,2641.027337,-1111.760235,1,1.37,60,60,3600,5370.100,4921.000,True,3.717,reality.1000.1,959,true
48,WinMart+ [N],N,Siêu thị,Hoàng Mai,21.0845497,105.8931615,5000.386760,11958.981002,1,1.23,60,60,2700,19551.700,20238.600,True,111.189,reality.1000.1,70,true
49,Cà Phê Parkland [W],W,Cửa hàng đồ uống,Thanh Xuân,20.9806768,105.7277073,-12177.960905,408.841506,1,0.66,60,60,3600,18512.500,18046.100,True,3.639,reality.1000.1,672,true
50,WinMart+ [NW],NW,Siêu thị,Thanh Xuân,21.1139334,105.6806879,-17059.768681,15226.299368,1,1.39,60,60,2700,29652.800,29853.500,True,87.607,reality.1000.1,895,true
51,Delícia Coffee & Lounge [SW],SW,Cửa hàng đồ uống,Thanh Xuân,20.8610181,105.7074065,-14285.699483,-12896.598863,1,0.84,60,60,3600,27687.600,27677.800,True,10.816,reality.1000.1,596,true
52,KFC,C,Cửa hàng ăn uống,Hoàng Mai,20.9678334,105.8268338,-1886.112890,-1019.279415,1,0.48,60,60,2700,3333.700,3036.300,True,17.738,reality.1000.1,918,true
53,Cà Phê Big One [S],S,Cửa hàng đồ uống,Thanh Xuân,20.8956954,105.8588876,1441.885555,-9040.659033,1,1.94,60,60,2700,10488.800,10226.800,True,12.591,reality.1000.1,478,true
54,KFC [N],N,Cửa hàng ăn uống,Hoàng Mai,21.0698837,105.8380728,-719.219276,10328.196208,1,1.90,60,60,2700,14105.300,12421.000,True,112.423,reality.1000.1,25,true
55,Co.opmart [NW],NW,Siêu thị,Thanh Xuân,21.0846041,105.6856575,-16543.797998,11965.030006,1,0.98,60,60,3600,23861.500,23365.200,True,56.486,reality.1000.1,883,true
56,WinMart+ [NW],NW,Siêu thị,Thanh Xuân,21.1046450,105.7322990,-11701.225838,14193.476412,1,0.43,60,60,1800,24139.300,23969.200,True,331.082,reality.1000.1,827,true
57,Trường Tiểu học Đại Kim [NW],NW,Trường học,Hoàng Mai,21.0801038,105.7173818,-13250.010020,11464.619478,1,0.39,60,60,3600,22754.700,22270.900,True,2.58,reality.1000.1,810,true
58,Trường Trung học cơ sở Lĩnh Nam [S],S,Trường học,Hoàng Mai,20.8716102,105.9023286,5952.164538,-11718.811080,1,0.62,60,60,1800,16027.600,15972.100,True,9.835,reality.1000.1,509,true
59,Không có tên [W],W,Trường học,Hoàng Mai,20.9519151,105.7273268,-12217.466467,-2789.313615,1,1.93,60,60,2700,18474.900,17982.700,True,47.752,reality.1000.1,690,true
60,Trường Mầm non Đại Thanh,C,Trường học,Hoàng Mai,20.9441227,105.8424059,-269.333457,-3655.788962,1,0.88,60,60,3600,4476.500,4610.900,True,39.406,reality.1000.1,939,true
61,WinMart+ [NE],NE,Siêu thị,Thanh Xuân,21.1050271,105.9614712,12092.668343,14235.963993,1,1.37,60,60,3600,23273.000,24006.300,True,30.326,reality.1000.1,169,true
62,WinMart+ [E],E,Siêu thị,Thanh Xuân,20.9690081,105.9526571,11177.540929,-888.658734,1,1.54,60,60,1800,19860.500,22169.800,True,7.017,reality.1000.1,264,true
63,Kho bạc Nhà nước Đống Đa [N],N,Uỷ ban nhân dân,Thanh Xuân,21.1162950,105.8376026,-768.037977,15488.897307,1,1.32,60,60,2700,21820.800,21874.500,True,248.116,reality.1000.1,88,true
64,WinMart+ [N],N,Siêu thị,Thanh Xuân,21.0867944,105.8501057,530.101319,12208.580254,1,1.46,60,60,1800,21734.200,22434.100,True,101.552,reality.1000.1,8,true
65,WinMart+,C,Siêu thị,Thanh Xuân,20.9740685,105.8412617,-388.130474,-325.967927,1,1.19,60,60,3600,820.700,863.000,True,9.854,reality.1000.1,896,true
66,AEON MaxValu Linh Đàm,C,Siêu thị,Hoàng Mai,20.9640845,105.8230327,-2280.763599,-1436.138075,1,2.00,60,60,1800,4115.600,3900.100,True,14.313,reality.1000.1,935,true
67,WinMart+ [W],W,Siêu thị,Hoàng Mai,20.9728877,105.7818167,-6560.031078,-457.266897,1,1.60,60,60,1800,9553.100,9205.500,True,25.877,reality.1000.1,738,true
68,Noble Moment [S],S,Cửa hàng đồ uống,Thanh Xuân,20.8957581,105.8141984,-3197.988286,-9033.687111,1,1.45,60,60,3600,12192.700,12325.100,True,11.947,reality.1000.1,521,true
69,Không có tên [SE],SE,Uỷ ban nhân dân,Thanh Xuân,20.8846754,105.9670805,12675.056131,-10266.027124,1,1.12,60,60,1800,28959.600,28833.300,True,86.297,reality.1000.1,368,true
70,Hội đồng nhân dân - Ủy ban nhân dân phường Thanh Liệt [E],E,Uỷ ban nhân dân,Thanh Xuân,20.9740614,105.9328685,9122.981718,-326.757411,1,1.08,60,60,1800,14535.100,16127.500,True,79.668,reality.1000.1,319,true
71,WinMart+ [N],N,Siêu thị,Hoàng Mai,21.0790687,105.9037910,6103.998796,11349.521609,1,1.36,60,60,2700,18086.800,18773.800,True,130.746,reality.1000.1,97,true
72,WinMart+ [NE],NE,Siêu thị,Thanh Xuân,21.0924686,105.9446249,10343.594591,12839.522507,1,1.61,60,60,2700,22679.400,23833.600,True,35.54,reality.1000.1,174,true
73,Không có tên,C,Trường học,Hoàng Mai,20.9579729,105.8318694,-1363.289731,-2115.716989,1,0.82,60,60,2700,3405.800,4044.200,True,35.872,reality.1000.1,920,true
74,WinMart+ [S],S,Siêu thị,Hoàng Mai,20.8384982,105.8632964,1899.630957,-15400.697491,1,0.37,60,60,2700,19076.400,17464.400,True,29.919,reality.1000.1,456,true
75,WinMart+,C,Siêu thị,Thanh Xuân,20.9941320,105.8148679,-3128.477184,1904.991483,1,1.46,60,60,1800,6147.800,6332.700,True,6.256,reality.1000.1,972,true
76,WinMart+ [S],S,Siêu thị,Thanh Xuân,20.8957762,105.8416638,-346.382283,-9031.674483,1,1.21,60,60,1800,11349.100,11700.500,True,45.28,reality.1000.1,487,true
77,WinMart+ [S],S,Siêu thị,Thanh Xuân,20.8745404,105.8124548,-3379.018244,-11392.987706,1,1.88,60,60,1800,20114.000,20015.600,True,5.35,reality.1000.1,506,true
78,WinMart+ [E],E,Siêu thị,Thanh Xuân,20.9723291,105.9634543,12298.564483,-519.380383,1,1.66,60,60,2700,21478.200,23787.400,True,7.211,reality.1000.1,245,true
79,Không có tên [S],S,Trường học,Hoàng Mai,20.8595718,105.8796231,3594.757033,-13057.420085,1,0.84,60,60,3600,14369.600,14549.500,True,101.915,reality.1000.1,446,true
80,Taste Tea,C,Cửa hàng đồ uống,Thanh Xuân,21.0117444,105.8368942,-841.587887,3863.401009,1,0.73,60,60,3600,5100.700,4686.200,True,17.127,reality.1000.1,953,true
81,Trường Mầm non Tứ Hiệp (điểm Cổ Điển B),C,Trường học,Hoàng Mai,20.9448983,105.8545313,989.590987,-3569.546177,1,1.72,60,60,3600,4415.900,5014.600,True,21.45,reality.1000.1,937,true
82,MM Mega Market Hoàng Mai [E],E,Siêu thị,Hoàng Mai,20.9634573,105.9930988,15376.416404,-1505.879533,1,0.48,60,60,2700,22166.800,26272.500,True,17.987,reality.1000.1,272,true
83,Trung tâm Hỗ trợ doanh nghiệp Hà Nội [NE],NE,Uỷ ban nhân dân,Thanh Xuân,21.1157597,105.9174089,7517.882642,15429.374663,1,1.69,60,60,1800,22977.700,23741.600,True,17.766,reality.1000.1,238,true
84,WinMart+ [E],E,Siêu thị,Thanh Xuân,20.9873985,105.9586546,11800.233735,1156.260445,1,1.84,60,60,1800,18816.400,21614.800,True,63.825,reality.1000.1,269,true
85,Trường Mầm non Yên Mỹ [NW],NW,Trường học,Hoàng Mai,21.0446229,105.7667198,-8127.472683,7519.323405,1,1.07,60,60,1800,14275.300,13820.600,True,17.662,reality.1000.1,866,true
86,WinMart+ [SW],SW,Siêu thị,Thanh Xuân,20.8745404,105.6966732,-15400.088595,-11392.987706,1,1.49,60,60,3600,25780.100,25770.300,True,53.952,reality.1000.1,626,true
87,Starbucks [NE],NE,Cửa hàng đồ uống,Thanh Xuân,21.1074307,105.9326794,9103.348336,14503.232119,1,0.35,60,60,2700,22150.500,23360.200,True,211.141,reality.1000.1,221,true
88,Trường Mầm non Tứ Hiệp (điểm Cổ Điển B) [S],S,Trường học,Hoàng Mai,20.8307324,105.8657703,2156.484601,-16264.215052,1,0.44,60,60,2700,20243.000,18631.100,True,64.465,reality.1000.1,481,true
89,Cục Dự trữ Nhà nước khu vực Hà Nội [SW],SW,Uỷ ban nhân dân,Thanh Xuân,20.8756125,105.7353729,-11382.076957,-11273.775625,1,0.56,60,60,1800,25425.400,26462.200,True,3.277,reality.1000.1,550,true
90,Trường Mầm non Sao Mai,C,Trường học,Hoàng Mai,20.9847216,105.8267185,-1898.083958,858.602746,1,0.53,60,60,3600,3386.400,3766.900,True,4.131,reality.1000.1,919,true
91,WinMart+ [E],E,Siêu thị,Thanh Xuân,21.0063803,105.9440580,10284.735975,3266.940303,1,1.52,60,60,1800,15376.000,17734.500,True,74.655,reality.1000.1,339,true
92,Siêu thị B11 Kim Liên,C,Siêu thị,Thanh Xuân,21.0075497,105.8351300,-1024.756648,3396.971651,1,0.63,60,60,2700,5603.600,4663.200,True,7.839,reality.1000.1,964,true
93,Trung tâm Công nghệ Phần mềm Thủy lợi [SE],SE,Uỷ ban nhân dân,Thanh Xuân,20.8947190,105.9522405,11134.287269,-9149.229759,1,1.42,60,60,2700,24989.800,26593.700,True,11.751,reality.1000.1,381,true
94,Quan an Nam Nhu 1 [W],W,Cửa hàng ăn uống,Hoàng Mai,20.9685702,105.7775545,-7002.555676,-937.350993,1,1.88,60,60,3600,9964.200,9903.100,True,27.478,reality.1000.1,725,true
95,Cà Phê KOK [N],N,Cửa hàng đồ uống,Thanh Xuân,21.0859680,105.8268254,-1886.985023,12116.688767,1,1.93,60,60,3600,16203.200,16749.100,True,136.61,reality.1000.1,50,true
96,Trường Mầm non Đại Thanh [NE],NE,Trường học,Hoàng Mai,21.0461730,105.9694265,12918.630507,7691.686661,1,0.86,60,60,3600,18694.200,20954.500,True,29.029,reality.1000.1,185,true
97,The Coffee House [NE],NE,Cửa hàng đồ uống,Thanh Xuân,21.0796323,105.9147526,7242.091245,11412.191070,1,0.98,60,60,2700,17116.000,18365.100,True,22.369,reality.1000.1,232,true
98,Cục Tần số vô tuyến điện [S],S,Uỷ ban nhân dân,Thanh Xuân,20.8944961,105.8094654,-3689.393880,-9174.015108,1,0.49,60,60,3600,12714.400,12846.800,True,22.703,reality.1000.1,527,true
99,Trường Tiểu học Hoàng Liệt [S],S,Trường học,Hoàng Mai,20.8523928,105.8498610,504.695245,-13855.688463,1,1.85,60,60,3600,18060.800,16440.700,True,9.887,reality.1000.1,424,true
100,Kho bạc Nhà nước Đống Đa [W],W,Uỷ ban nhân dân,Thanh Xuân,21.0081869,105.7218210,-12789.108327,3467.825058,1,0.22,60,60,2700,18143.500,17250.000,True,3.667,reality.1000.1,745,true
101,WinMart+ [SW],SW,Siêu thị,Hoàng Mai,20.8419935,105.7435436,-10533.750802,-15012.037864,1,0.69,60,60,1800,26054.300,27346.200,True,9.329,reality.1000.1,567,true
102,WinMart+ [SW],SW,Siêu thị,Hoàng Mai,20.8384982,105.7475148,-10121.439394,-15400.697491,1,1.12,60,60,2700,25720.800,27012.700,True,3.006,reality.1000.1,580,true
103,WinMart+ [N],N,Siêu thị,Thanh Xuân,21.1134575,105.8199995,-2595.686787,15173.381703,1,1.22,60,60,1800,22094.900,21447.600,True,156.178,reality.1000.1,101,true
104,Trường Trung học cơ sở Lĩnh Nam [N],N,Trường học,Hoàng Mai,21.0878264,105.9023286,5952.164538,12323.333418,1,1.16,60,60,1800,18381.700,19068.600,True,50.63,reality.1000.1,94,true
105,WinMart+ [W],W,Siêu thị,Hoàng Mai,20.9795805,105.7714892,-7632.287845,286.938508,1,0.26,60,60,2700,12690.500,12182.300,True,42.246,reality.1000.1,713,true
106,WinMart+ [NW],NW,Siêu thị,Thanh Xuân,21.0867944,105.7343241,-11490.969031,12208.580254,1,0.29,60,60,3600,21652.800,21482.800,True,61.108,reality.1000.1,785,true
107,Trường Cao đẳng Hà Nội [N],N,Trường học,Hoàng Mai,21.0528380,105.8341850,-1122.871647,8432.800847,1,1.60,60,60,3600,12705.700,11569.200,True,354.159,reality.1000.1,74,true
108,Cà Phê 3k [NW],NW,Cửa hàng đồ uống,Thanh Xuân,21.0744813,105.7168924,-13300.822169,10839.426003,1,0.25,60,60,1800,22013.400,21529.600,True,153.949,reality.1000.1,813,true
109,Trường Mầm Non Đại Từ [E],E,Trường học,Hoàng Mai,20.9644642,105.9583045,11763.884464,-1393.917361,1,1.13,60,60,2700,19527.300,21836.600,True,200.336,reality.1000.1,255,true
110,Cục Dự trữ Nhà nước khu vực Hà Nội [NE],NE,Uỷ ban nhân dân,Thanh Xuân,21.0918287,105.9669361,12660.063744,12768.368873,1,0.64,60,60,2700,21811.100,23484.600,True,15.218,reality.1000.1,133,true
111,Starbucks [NW],NW,Cửa hàng đồ uống,Thanh Xuân,21.1074307,105.7011162,-14938.792365,14503.232119,1,0.31,60,60,3600,25878.300,25394.500,True,2.506,reality.1000.1,876,true
112,WinMart+ [E],E,Siêu thị,Hoàng Mai,20.9759899,105.9975887,15842.582045,-112.317995,1,1.70,60,60,2700,21493.000,23859.300,True,5.45,reality.1000.1,283,true
113,WinMart+ [NW],NW,Siêu thị,Hoàng Mai,21.0840980,105.7660255,-8199.558655,11908.754254,1,1.25,60,60,1800,20530.100,20050.700,True,32.922,reality.1000.1,820,true
114,WinMart+ [E],E,Siêu thị,Thanh Xuân,20.9680107,105.9682823,12799.833490,-999.564554,1,0.49,60,60,2700,20949.600,23258.900,True,79.454,reality.1000.1,241,true
115,Taste Tea [E],E,Cửa hàng đồ uống,Thanh Xuân,21.0056866,105.9639148,12346.376078,3189.804383,1,1.89,60,60,3600,16692.100,18915.600,True,12.469,reality.1000.1,314,true
116,Kho bạc Nhà nước Đống Đa [S],S,Uỷ ban nhân dân,Thanh Xuân,20.9000788,105.8376026,-768.037977,-8553.247191,1,1.43,60,60,1800,12201.500,12552.800,True,116.478,reality.1000.1,503,true
117,WinMart+,C,Siêu thị,Hoàng Mai,20.9856060,105.8578995,1339.295682,956.943539,1,1.54,60,60,1800,2701.400,3314.100,True,1.456,reality.1000.1,907,true
118,WinMart+ [E],E,Siêu thị,Hoàng Mai,20.9817783,105.9787013,13881.590280,531.322718,1,1.60,60,60,2700,20122.800,22468.400,True,17.606,reality.1000.1,253,true
119,WinMart+ [S],S,Siêu thị,Hoàng Mai,20.8537134,105.8562634,1169.426954,-13708.844443,1,0.66,60,60,2700,17236.000,15624.100,True,15.445,reality.1000.1,419,true
120,WinMart+ [SW],SW,Siêu thị,Hoàng Mai,20.8655990,105.7893530,-5777.571754,-12387.226023,1,0.72,60,60,2700,22619.200,20740.200,True,334.648,reality.1000.1,631,true
121,TK mark [SW],SW,Chợ dân sinh,Thanh Xuân,20.8749608,105.7035209,-14689.123437,-11346.241359,1,1.10,60,60,3600,25374.200,25364.400,True,87.993,reality.1000.1,610,true
122,Hội đồng nhân dân - Ủy ban nhân dân phường Thanh Liệt [SW],SW,Uỷ ban nhân dân,Thanh Xuân,20.8659533,105.7013053,-14919.158982,-12347.829661,1,1.28,60,60,1800,26400.900,26391.100,True,16.97,reality.1000.1,611,true
123,WinMart+ [N],N,Siêu thị,Thanh Xuân,21.0907566,105.8124548,-3379.018244,12649.156792,1,0.95,60,60,1800,17338.500,17153.300,True,86.221,reality.1000.1,91,true
124,9.0cafe [SW],SW,Cửa hàng đồ uống,Thanh Xuân,20.9006147,105.7001747,-15036.543974,-8493.657830,1,1.79,60,60,2700,22479.600,22469.800,True,49.099,reality.1000.1,644,true
125,Cục Dự trữ Nhà nước khu vực Hà Nội [E],E,Uỷ ban nhân dân,Thanh Xuân,20.9837206,105.9669361,12660.063744,747.296624,1,0.48,60,60,3600,20130.500,23026.400,True,18.162,reality.1000.1,254,true
126,WinMart+ [NW],NW,Siêu thị,Thanh Xuân,21.1022284,105.7095738,-14060.678704,13924.762752,1,1.52,60,60,2700,25293.700,24809.900,True,76.654,reality.1000.1,854,true
127,Trường Mầm non Kim Lan [E],E,Trường học,Hoàng Mai,20.9559994,106.0299776,19205.372380,-2335.160176,1,1.44,60,60,2700,27532.800,29830.200,True,35.927,reality.1000.1,360,true
128,WinMart+,C,Siêu thị,Thanh Xuân,20.9847441,105.8388667,-636.792295,861.104631,1,0.43,60,60,2700,3308.800,1748.200,True,7.4,reality.1000.1,917,true
129,Delícia Coffee & Lounge [NE],NE,Cửa hàng đồ uống,Thanh Xuân,21.0772343,105.9389697,9756.441218,11145.545636,1,1.98,60,60,2700,21078.700,22250.100,True,4.47,reality.1000.1,179,true
130,WinMart+ [NW],NW,Siêu thị,Hoàng Mai,21.0809958,105.7818167,-6560.031078,11563.805352,1,1.83,60,60,3600,18873.100,17918.300,True,30.61,reality.1000.1,858,true
131,WinMart+ [E],E,Siêu thị,Thanh Xuân,20.9940010,105.9266572,8478.091042,1890.424948,1,1.68,60,60,2700,12953.300,14255.600,True,7.825,reality.1000.1,346,true
132,Trường Mầm Non Hoạ Mi,C,Trường học,Hoàng Mai,20.9529434,105.8351471,-1022.981234,-2674.971872,1,1.81,60,60,1800,3710.500,4481.900,True,6.961,reality.1000.1,928,true
133,WinMart+ [N],N,Siêu thị,Thanh Xuân,21.1119924,105.8416638,-346.382283,15010.470016,1,1.20,60,60,2700,22784.800,22423.400,True,6.446,reality.1000.1,72,true
134,Không có tên [N],N,Cửa hàng đồ uống,Thanh Xuân,21.1165086,105.8530445,835.223390,15512.648543,1,1.97,60,60,3600,24871.600,25343.900,True,15.078,reality.1000.1,79,true
