id,name,zone,type,district,lat,lon,x_m,y_m,dronable,demand,drone_service_s,truck_service_s,lw_s,depot_osrm_distance_m,to_depot_osrm_distance_m,road_reachable,osrm_snap_distance_m,source_dataset,original_id,inside_40mile_square,outside_25mile_square
17,WinMart+,C,Siêu thị,Thanh Xuân,20.9934563,105.8316340,-1387.730229,1829.857071,1,0.28,60,60,2700,3674.200,3110.900,True,3.229,reality.1000.1,926,true,false
18,Hội đồng nhân dân - Ủy ban nhân dân phường Thanh Liệt [N],N,Uỷ ban nhân dân,Thanh Xuân,21.0821695,105.8170869,-2898.088632,11694.314838,1,1.46,60,60,1800,16422.500,15928.900,True,0.895,reality.1000.1,76,true,false
19,WinMart+ [NE],NE,Siêu thị,Hoàng Mai,21.0840980,105.9975887,15842.582045,11908.754254,1,0.67,60,60,1800,24898.100,26794.800,True,4.433,reality.1000.1,161,true,false
20,WinMart+ [N],N,Siêu thị,Thanh Xuân,21.0843585,105.8445095,-50.926356,11937.720532,1,1.25,60,60,1800,20780.500,21480.400,True,51.363,reality.1000.1,12,true,false
21,Trường Mầm non Hoa Mai [E],E,Trường học,Hoàng Mai,20.9737948,105.9762309,13625.100025,-356.401979,1,0.47,60,60,3600,20692.900,23038.500,True,6.89,reality.1000.1,243,true,false
22,Highlands Coffee [NE],NE,Cửa hàng đồ uống,Hoàng Mai,21.0672278,105.9599854,11938.404571,10032.873602,1,0.39,60,60,2700,19362.300,22195.100,True,94.509,reality.1000.1,137,true,false
23,Thịnh Lam,,shop:convenience,,20.7296637,105.7562386,-9226.053326,-27533.476916,1,1.95,60,60,1800,39869.096,39869.096,true,,openstreetmap_25_40_ring,node:5710063921,true,true
24,WinMart+ [N],N,Siêu thị,Thanh Xuân,21.1029599,105.8566792,1212.597553,14006.101841,1,0.77,60,60,1800,19658.200,20474.500,True,20.151,reality.1000.1,38,true,false
25,Vinh Thanh,,shop:electronics,,20.7822191,106.1136685,27925.989316,-21683.009788,1,1.78,60,60,2700,48542.853,48542.853,true,,openstreetmap_25_40_ring,node:4763414071,true,true
26,WinMart+ [E],E,Siêu thị,Hoàng Mai,20.9609439,105.9974578,15828.991301,-1785.356862,1,0.68,60,60,1800,23191.600,24780.000,True,67.874,reality.1000.1,287,true,false
27,Oanh Hoà,,shop:convenience,,21.2579110,105.5619900,-29416.676076,31271.012520,1,0.27,60,60,1800,58946.244,58946.244,true,,openstreetmap_25_40_ring,node:4750100822,true,true
28,Thị Cầu,,public_transport:station,Thành phố Bắc Ninh,21.1949755,106.0816343,24596.284766,24265.032660,1,1.04,60,60,3600,47438.184,47438.184,true,,openstreetmap_25_40_ring,node:7150218749,true,true
29,Trường Cao đẳng Hà Nội [NW],NW,Trường học,Hoàng Mai,21.0500351,105.7167611,-13314.454443,8121.132587,1,0.76,60,60,1800,20877.800,20876.500,True,1.983,reality.1000.1,850,true,false
30,WinMart+ [SW],SW,Siêu thị,Thanh Xuân,20.8860122,105.7095738,-14060.678704,-10117.381747,1,1.63,60,60,2700,24933.400,24923.600,True,13.841,reality.1000.1,613,true,false
31,Cafe Dinh [E],E,Cửa hàng đồ uống,Hoàng Mai,20.9340237,105.9813776,14159.458185,-4778.746526,1,1.99,60,60,2700,22245.900,24417.000,True,33.905,reality.1000.1,323,true,false
32,Noble Moment [NE],NE,Cửa hàng đồ uống,Thanh Xuân,21.1119743,105.9299800,8823.082064,15008.457387,1,0.88,60,60,2700,21909.000,23118.600,True,26.742,reality.1000.1,227,true,false
33,Cà Phê Big One [NE],NE,Cửa hàng đồ uống,Thanh Xuân,21.1119116,105.9746692,13462.955905,15001.485465,1,0.95,60,60,2700,24189.200,26142.400,True,44.945,reality.1000.1,184,true,false
34,Nhà Văn hóa Xóm Đường,,amenity:community_centre,,21.1744239,105.8412754,-387.143040,21977.228548,1,1.79,60,60,3600,30179.233,30179.233,true,,openstreetmap_25_40_ring,node:7087736275,true,true
35,Đức Thúy,,shop:electronics,,20.8858966,106.0420298,20479.706738,-10141.630488,1,1.26,60,60,3600,31377.322,31377.322,true,,openstreetmap_25_40_ring,node:4774227041,true,true
36,Trường Tiểu học Chu Văn An,C,Trường học,Hoàng Mai,20.9591300,105.8227787,-2307.135249,-1987.053339,1,1.34,60,60,3600,4707.300,4455.000,True,47.389,reality.1000.1,948,true,false
37,Trường Mầm non A Tứ Hiệp,C,Trường học,Hoàng Mai,20.9490044,105.8491344,429.255713,-3112.968688,1,0.52,60,60,1800,3908.300,4818.100,True,24.204,reality.1000.1,931,true,false
38,Trung tâm Hỗ trợ doanh nghiệp Hà Nội [NW],NW,Uỷ ban nhân dân,Thanh Xuân,21.1157597,105.6858457,-16524.258059,15429.374663,1,1.50,60,60,1800,29382.700,29584.300,True,118.007,reality.1000.1,893,true,false
39,Trường Tiểu học Chu Văn An [W],W,Trường học,Hoàng Mai,20.9530722,105.7182361,-13161.311985,-2660.649966,1,0.85,60,60,1800,22307.400,21815.300,True,16.708,reality.1000.1,702,true,false
40,Trường Mầm non Yên Mỹ [NE],NE,Trường học,Hoàng Mai,21.0446229,105.9982830,15914.668017,7519.323405,1,0.31,60,60,3600,22756.100,25051.200,True,53.695,reality.1000.1,211,true,false
41,Sảnh tầng 2 nhà ga T1,,public_transport:platform,,21.2141169,105.8033356,-4330.688522,26395.853308,1,1.38,60,60,1800,36725.818,36725.818,true,,openstreetmap_25_40_ring,node:7040031287,true,true
42,WinMart+ [NW],NW,Siêu thị,Thanh Xuân,21.1139334,105.6806879,-17059.768681,15226.299368,1,1.39,60,60,2700,29652.800,29853.500,True,87.607,reality.1000.1,895,true,false
43,Lốp Ô Tô Phi Điệp,,shop:tyres,,21.1647602,105.7798843,-6768.267744,20901.465464,1,0.46,60,60,1800,30164.621,30164.621,true,,openstreetmap_25_40_ring,node:6520661993,true,true
44,WinMart+ [S],S,Siêu thị,Hoàng Mai,20.8481786,105.8757215,3189.671872,-14324.286123,1,1.14,60,60,3600,17557.600,16105.400,True,32.679,reality.1000.1,451,true,false
45,Trường mầm non Vườn Hồng [W],W,Trường học,Hoàng Mai,20.9768320,105.7394298,-10960.867712,-18.680748,1,0.61,60,60,2700,17159.000,16792.900,True,12.347,reality.1000.1,659,true,false
46,Không có tên,,amenity:fuel,,20.7495720,105.9111958,6880.535692,-25317.284960,1,1.20,60,60,1800,36021.259,36021.259,true,,openstreetmap_25_40_ring,node:4437491192,true,true
47,Trung tâm Công nghệ Phần mềm Thủy lợi [SW],SW,Uỷ ban nhân dân,Thanh Xuân,20.8947190,105.7206773,-12907.853431,-9149.229759,1,1.29,60,60,3600,23124.300,23105.200,True,13.323,reality.1000.1,612,true,false
48,Đức Thúy,,shop:electronics,,20.8885012,106.0385703,20120.118770,-9851.686416,1,0.68,60,60,2700,30758.534,30758.534,true,,openstreetmap_25_40_ring,node:4748008422,true,true
49,The Coffee House [SW],SW,Cửa hàng đồ uống,Thanh Xuân,20.8634161,105.6831894,-16800.049455,-12629.953429,1,0.37,60,60,2700,28129.200,28119.400,True,66.849,reality.1000.1,645,true,false
50,Không có tên [S],S,Cửa hàng đồ uống,Thanh Xuân,20.8913430,105.8569956,1245.447908,-9524.623832,1,0.20,60,60,1800,10183.400,10282.700,True,6.454,reality.1000.1,466,true,false
51,Không có tên [NE],NE,Uỷ ban nhân dân,Thanh Xuân,21.1008916,105.9670805,12675.056131,13776.117374,1,0.39,60,60,3600,22512.800,24494.600,True,24.849,reality.1000.1,153,true,false
52,Đảng uỷ - HĐND - UBND phường Thanh Xuân [NW],NW,Uỷ ban nhân dân,Thanh Xuân,21.0967880,105.6951639,-15556.792263,13319.817873,1,1.23,60,60,1800,25281.500,24797.700,True,0.111,reality.1000.1,875,true,false
53,WinMart+ [W],W,Siêu thị,Thanh Xuân,20.9723291,105.7318911,-11743.576217,-519.380383,1,0.65,60,60,3600,19151.300,18685.000,True,20.368,reality.1000.1,660,true,false
54,Co.opmart [NE],NE,Siêu thị,Thanh Xuân,21.0846041,105.9172207,7498.342702,11965.030006,1,0.89,60,60,2700,17632.300,18842.000,True,12.093,reality.1000.1,229,true,false
55,siêu thị 24h ninja mark [NE],NE,Siêu thị,Thanh Xuân,21.0849993,105.9369476,9546.495886,12008.974241,1,0.89,60,60,1800,21507.900,23136.400,True,16.275,reality.1000.1,186,true,false
56,WinMart+ [SE],SE,Siêu thị,Thanh Xuân,20.8982722,105.9440580,10284.735975,-8754.131946,1,1.62,60,60,3600,25640.900,27244.800,True,16.426,reality.1000.1,392,true,false
57,WinMart+ [W],W,Siêu thị,Thanh Xuân,20.9839367,105.6856511,-16544.462480,771.325848,1,0.88,60,60,1800,23845.600,23353.500,True,100.496,reality.1000.1,766,true,false
58,Cafe Dinh [NE],NE,Cửa hàng đồ uống,Hoàng Mai,21.0421318,105.9813776,14159.458185,7242.325723,1,1.26,60,60,2700,21330.000,23621.800,True,180.622,reality.1000.1,201,true,false
59,WinMart+ [N],N,Siêu thị,Thanh Xuân,21.0867944,105.8501057,530.101319,12208.580254,1,1.46,60,60,3600,21734.200,22434.100,True,101.552,reality.1000.1,8,true,false
60,Cà Phê Big One,C,Cửa hàng đồ uống,Thanh Xuân,21.0098613,105.8476486,274.991941,3654.009843,1,0.36,60,60,3600,4695.200,4845.300,True,2.06,reality.1000.1,947,true,false
61,Cà Phê 3k [S],S,Cửa hàng đồ uống,Thanh Xuân,20.8582651,105.8326740,-1279.751818,-13202.718496,1,0.58,60,60,2700,18801.500,17181.300,True,26.845,reality.1000.1,448,true,false
62,Starbucks [E],E,Cửa hàng đồ uống,Thanh Xuân,20.9993226,105.9326794,9103.348336,2482.159870,1,0.87,60,60,2700,14036.100,14608.400,True,15.468,reality.1000.1,344,true,false
63,UBND phường Khương Thượng [SW],SW,Uỷ ban nhân dân,Thanh Xuân,20.8880868,105.7210844,-12865.586113,-9886.696752,1,1.73,60,60,2700,24486.900,24372.100,True,0.208,reality.1000.1,597,true,false
64,WinMart+ [E],E,Siêu thị,Thanh Xuân,20.9873985,105.9586546,11800.233735,1156.260445,1,1.84,60,60,3600,18816.400,21614.800,True,63.825,reality.1000.1,269,true,false
65,Trường Mầm non Tứ Hiệp (điểm Cổ Điển B) [E],E,Trường học,Hoàng Mai,20.9388405,105.9815519,14177.554951,-4243.142803,1,1.52,60,60,3600,22162.300,24857.000,True,58.703,reality.1000.1,309,true,false
66,Petrovietnam,,amenity:fuel,,20.7446878,105.7686078,-7940.371726,-25860.994104,1,0.42,60,60,1800,37142.927,37142.927,true,,openstreetmap_25_40_ring,node:2649232877,true,true
67,Tịnh Cafe [NE],NE,Cửa hàng đồ uống,Thanh Xuân,21.1055377,105.9377392,9628.684069,14292.740123,1,0.21,60,60,2700,21342.300,22018.300,True,8.292,reality.1000.1,210,true,false
68,Quan an Nam Nhu 1 [NW],NW,Cửa hàng ăn uống,Hoàng Mai,21.0766783,105.7775545,-7002.555676,11083.721257,1,0.92,60,60,1800,19287.800,16895.300,True,6.916,reality.1000.1,846,true,false
69,WinMart+ [SW],SW,Siêu thị,Thanh Xuân,20.8977172,105.6806879,-17059.768681,-8815.845130,1,1.74,60,60,3600,24024.000,24014.200,True,51.13,reality.1000.1,655,true,false
70,WinMart+ [NE],NE,Siêu thị,Thanh Xuân,21.1063017,105.9665149,12616.332487,14377.693047,1,1.22,60,60,3600,24004.100,24780.200,True,37.206,reality.1000.1,168,true,false
71,cửa hàng giải khát hoa ban,,shop:convenience,,20.9228933,106.1544065,32160.385803,-6023.157844,1,1.13,60,60,3600,44923.667,44923.667,true,,openstreetmap_25_40_ring,node:4808859822,true,true
72,WinMart+ [W],W,Siêu thị,Hoàng Mai,20.9536335,105.7399463,-10907.241895,-2598.236253,1,1.32,60,60,3600,15027.200,17172.200,True,11.111,reality.1000.1,676,true,false
73,WinMart+ [S],S,Siêu thị,Thanh Xuân,20.8609000,105.8368755,-843.529421,-12909.730983,1,1.77,60,60,1800,18368.800,16748.600,True,76.452,reality.1000.1,437,true,false
74,Trường Trung học cơ sở Lĩnh Nam,C,Trường học,Hoàng Mai,20.9857761,105.8910896,4785.270924,975.857796,1,1.97,60,60,1800,6447.700,8215.200,True,59.921,reality.1000.1,978,true,false
75,Trường Tiểu học Hoàng Liệt [NW],NW,Trường học,Hoàng Mai,21.0686090,105.7340794,-11516.375105,10186.456035,1,0.82,60,60,3600,19727.300,19557.200,True,12.629,reality.1000.1,788,true,false
76,Petrolimex – Cửa hàng số 21,,amenity:fuel,Thị xã Quế Võ,21.1543306,106.1465040,31338.982734,19740.442392,1,0.44,60,60,2700,50852.929,50852.929,true,,openstreetmap_25_40_ring,node:993197034,true,true
77,Duy Khánh,,shop:electronics,,20.6924656,106.1207427,28661.297078,-31674.369408,1,0.40,60,60,2700,58649.981,58649.981,true,,openstreetmap_25_40_ring,node:4789267521,true,true
78,Chợ Nhân Chính [N],N,Chợ dân sinh,Thanh Xuân,21.1004378,105.8205417,-2539.392658,13725.657116,1,1.48,60,60,2700,23216.800,23220.800,True,63.489,reality.1000.1,86,true,false
79,The Coffee House [SE],SE,Cửa hàng đồ uống,Thanh Xuân,20.8634161,105.9147526,7242.091245,-12629.953429,1,1.40,60,60,3600,17544.300,17488.800,True,52.62,reality.1000.1,406,true,false
80,WinMart+ [S],S,Siêu thị,Thanh Xuân,20.8649434,105.8270746,-1861.111735,-12460.125417,1,0.90,60,60,1800,19575.600,17929.600,True,60.078,reality.1000.1,460,true,false
81,The Coffee House [E],E,Cửa hàng đồ uống,Thanh Xuân,20.9715242,105.9147526,7242.091245,-608.881179,1,0.80,60,60,2700,14993.800,16597.700,True,7.547,reality.1000.1,355,true,false
82,Everything Coffee 'N Bagel [NW],NW,Cửa hàng đồ uống,Thanh Xuân,21.1062016,105.6900580,-16086.914347,14366.562434,1,1.69,60,60,1800,28487.700,28634.100,True,54.331,reality.1000.1,888,true,false
83,Không có tên,,tourism:hostel,,20.9080642,106.0555230,21882.219347,-7673.933256,1,0.29,60,60,3600,31838.039,31838.039,true,,openstreetmap_25_40_ring,node:6543701589,true,true
84,Không có tên,,tourism:hostel,,20.9227562,106.1530836,32022.880695,-6038.419816,1,1.04,60,60,1800,44741.992,44741.992,true,,openstreetmap_25_40_ring,node:4372883192,true,true
85,Trường Mầm non Hoa Mai [N],N,Trường học,Hoàng Mai,21.0819029,105.8604493,1604.029674,11664.670270,1,0.50,60,60,1800,20392.000,19288.800,True,2.208,reality.1000.1,3,true,false
86,Không có tên [N],N,Trường học,Hoàng Mai,21.0654581,105.8391064,-611.905348,9836.091941,1,0.22,60,60,3600,13924.700,12240.500,True,66.878,reality.1000.1,29,true,false
87,Trường Mầm Non Hoạ Mi [NW],NW,Trường học,Hoàng Mai,21.0549937,105.7306045,-11877.157970,8672.503750,1,0.42,60,60,3600,18853.700,17318.700,True,23.2,reality.1000.1,823,true,false
88,Starbucks [W],W,Cửa hàng đồ uống,Thanh Xuân,20.9993226,105.7011162,-14938.792365,2482.159870,1,1.57,60,60,3600,20574.100,19692.900,True,32.01,reality.1000.1,757,true,false
89,Quán Cơm,,amenity:restaurant,,21.1812980,105.5979628,-25677.584859,22742.453360,1,0.69,60,60,1800,47094.966,47094.966,true,,openstreetmap_25_40_ring,node:4879625121,true,true
90,Trường Mầm non Thịnh Liệt (cơ sở Giáp Nhị) [NW],NW,Trường học,Hoàng Mai,21.0770667,105.7448574,-10397.344998,11126.909366,1,0.81,60,60,3600,20070.300,19603.500,True,27.918,reality.1000.1,779,true,false
91,Trường Mầm non Thịnh Liệt (cơ sở Giáp Nhị) [E],E,Trường học,Hoàng Mai,20.9689586,105.9764206,13644.795702,-894.162883,1,1.50,60,60,2700,21544.000,23889.600,True,20.345,reality.1000.1,242,true,false
92,The Coffee House [NE],NE,Cửa hàng đồ uống,Thanh Xuân,21.0796323,105.9147526,7242.091245,11412.191070,1,0.98,60,60,2700,17116.000,18365.100,True,22.369,reality.1000.1,232,true,false
93,WinMart+ [N],N,Siêu thị,Thanh Xuân,21.1063017,105.8507333,595.262137,14377.693047,1,0.82,60,60,1800,20380.500,20871.900,True,2.614,reality.1000.1,48,true,false
94,Cục Tần số vô tuyến điện [SW],SW,Uỷ ban nhân dân,Thanh Xuân,20.8944961,105.6936838,-15710.464230,-9174.015108,1,0.33,60,60,2700,23405.200,23395.400,True,87.416,reality.1000.1,646,true,false
95,WinMart+ [NW],NW,Siêu thị,Thanh Xuân,21.1119924,105.7258822,-12367.452633,15010.470016,1,0.69,60,60,3600,24962.700,24792.700,True,169.649,reality.1000.1,848,true,false
96,WinMart+,C,Siêu thị,Thanh Xuân,20.9904183,105.8176043,-2844.369373,1492.046884,1,0.25,60,60,3600,5487.000,6622.300,True,6.379,reality.1000.1,962,true,false
97,Cà Phê 3k [E],E,Cửa hàng đồ uống,Thanh Xuân,20.9663732,105.9484556,10741.318532,-1181.646246,1,0.49,60,60,3600,20137.400,22493.600,True,2.74,reality.1000.1,276,true,false
98,Cafe Đồ Xưa,,amenity:cafe,,21.1772239,106.0635395,22715.471825,22288.924548,1,1.53,60,60,2700,43694.558,43694.558,true,,openstreetmap_25_40_ring,node:6545253556,true,true
99,Không có tên,,leisure:park,,21.1921982,106.0393893,20205.247414,23955.863624,1,1.66,60,60,1800,43028.240,43028.240,true,,openstreetmap_25_40_ring,node:6545865255,true,true
100,Trường Mầm non Định Công (Cơ sở 3) [W],W,Trường học,Hoàng Mai,20.9712520,105.7205650,-12919.513023,-639.148438,1,0.71,60,60,2700,20083.200,19591.100,True,412.348,reality.1000.1,673,true,false
101,Khách Sạn Đức Hiếu,,tourism:hotel,,21.2191012,105.7839653,-6344.079712,26950.705584,1,1.41,60,60,3600,38014.464,38014.464,true,,openstreetmap_25_40_ring,node:4968881229,true,true
102,Phúc Yên,,public_transport:station,,21.2399921,105.7123388,-13789.094195,29276.280572,1,1.42,60,60,1800,44431.498,44431.498,true,,openstreetmap_25_40_ring,node:1858361494,true,true
103,Trường Mầm non Thịnh Liệt (cơ sở Giáp Nhị) [S],S,Trường học,Hoàng Mai,20.8608505,105.8606390,1623.725352,-12915.235132,1,0.86,60,60,3600,15966.900,14237.900,True,5.982,reality.1000.1,415,true,false
104,Không có tên,,shop:convenience,,21.2457111,105.5415346,-31542.854924,29912.919652,1,0.98,60,60,1800,59685.425,59685.425,true,,openstreetmap_25_40_ring,node:4750100821,true,true
105,Petrolimex – Cửa hàng số 9,,amenity:fuel,Thành phố Bắc Ninh,21.1715739,106.0954358,26030.842749,21659.966548,1,1.46,60,60,1800,46494.755,46494.755,true,,openstreetmap_25_40_ring,node:993196881,true,true
106,The Coffee House [N],N,Cửa hàng đồ uống,Thanh Xuân,21.0796323,105.7989710,-4778.979105,11412.191070,1,1.99,60,60,3600,16377.000,16201.000,True,131.945,reality.1000.1,109,true,false
107,Trường Mầm non Kim Lan [W],W,Trường học,Hoàng Mai,20.9559994,105.7984144,-4836.768320,-2335.160176,1,0.34,60,60,1800,7469.700,9943.800,True,54.653,reality.1000.1,772,true,false
108,Best VN,,shop:tyres,Thành phố Bắc Ninh,21.1920217,106.0788764,24309.622630,23936.215644,1,1.26,60,60,1800,46840.957,46840.957,true,,openstreetmap_25_40_ring,node:5213390422,true,true
109,WinMart+ [N],N,Siêu thị,Hoàng Mai,21.0845497,105.8931615,5000.386760,11958.981002,1,1.23,60,60,3600,19551.700,20238.600,True,111.189,reality.1000.1,70,true,false
110,WinMart+ [S],S,Siêu thị,Thanh Xuân,20.8867437,105.8566792,1212.597553,-10036.042658,1,1.61,60,60,3600,10711.400,10810.700,True,79.861,reality.1000.1,452,true,false
111,Kho bạc Nhà nước Đống Đa [SW],SW,Uỷ ban nhân dân,Thanh Xuân,20.9000788,105.7218210,-12789.108327,-8553.247191,1,0.75,60,60,2700,22711.100,22692.000,True,35.579,reality.1000.1,623,true,false
112,Quang Mai,,shop:electronics,,20.9423222,106.0766036,24073.382846,-3860.332696,1,0.68,60,60,1800,33474.819,33474.819,true,,openstreetmap_25_40_ring,node:4746174923,true,true
113,Không có tên,C,Cửa hàng đồ uống,Thanh Xuân,21.0144583,105.8418055,-331.670224,4165.172921,1,1.28,60,60,3600,5134.800,4723.900,True,43.042,reality.1000.1,956,true,false
114,WinMart+ [SE],SE,Siêu thị,Thanh Xuân,20.8737032,105.9399054,9853.590640,-11486.080099,1,1.43,60,60,3600,27761.900,29365.800,True,13.87,reality.1000.1,373,true,false
115,Trường Đại học Công nghệ và Quản lý Hữu Nghị [E],E,Trường học,Hoàng Mai,20.9767463,105.9923709,15300.841899,-28.210153,1,0.84,60,60,1800,20913.500,23510.500,True,2.187,reality.1000.1,267,true,false
116,Cà Phê Parkland [W],W,Cửa hàng đồ uống,Thanh Xuân,20.9806768,105.7277073,-12177.960905,408.841506,1,0.66,60,60,2700,18512.500,18046.100,True,3.639,reality.1000.1,672,true,false
117,WinMart+ [W],W,Siêu thị,Thanh Xuân,20.9880742,105.7103253,-13982.653920,1231.394857,1,0.31,60,60,2700,19244.000,18777.600,True,1.356,reality.1000.1,718,true,false
118,siêu thị 24h ninja mark [E],E,Siêu thị,Thanh Xuân,20.9768912,105.9369476,9546.495886,-12.098008,1,0.46,60,60,2700,14884.000,16477.500,True,83.884,reality.1000.1,308,true,false
119,Không có tên [NE],NE,Cửa hàng đồ uống,Thanh Xuân,21.1165086,105.9688261,12856.293740,15512.648543,1,1.76,60,60,3600,24582.900,26406.500,True,12.149,reality.1000.1,200,true,false
120,Viettel Store,,shop:mobile_phone,Thành phố Bắc Ninh,21.1782017,106.0587132,22213.815687,22397.773244,1,1.26,60,60,2700,43311.606,43311.606,true,,openstreetmap_25_40_ring,node:6545851253,true,true
121,Trường Mầm non Sao Mai [NW],NW,Trường học,Hoàng Mai,21.0867719,105.7221759,-12752.260694,12206.078368,1,1.11,60,60,2700,23470.400,22986.600,True,18.611,reality.1000.1,802,true,false
122,WinMart+ [E],E,Siêu thị,Hoàng Mai,20.9562867,105.9915031,15210.742222,-2303.213874,1,1.20,60,60,1800,23347.000,26235.100,True,4.277,reality.1000.1,279,true,false
123,Vua Gà Gia Anh,,amenity:restaurant,,21.1890906,106.0644297,22808.001153,23609.925592,1,0.51,60,60,1800,45071.648,45071.648,true,,openstreetmap_25_40_ring,node:6546544282,true,true
124,Phương Sự,,amenity:restaurant,,20.8146493,105.6453039,-20756.847770,-18072.879924,1,1.49,60,60,2700,37787.856,37787.856,true,,openstreetmap_25_40_ring,node:7138184861,true,true
125,Nam Thiên Thiền Tự,,amenity:place_of_worship,,21.2221089,105.8510113,624.827621,27285.522748,1,0.48,60,60,2700,37472.616,37472.616,true,,openstreetmap_25_40_ring,node:5589923821,true,true
126,Thái Tuyết,,shop:grocery,,21.0194949,105.5515364,-30503.246038,4730.532268,1,0.98,60,60,3600,42381.340,42381.340,true,,openstreetmap_25_40_ring,node:7919363002,true,true
127,Trường Mầm non Hoàng Liệt (cơ sở Tứ Kỳ) [SW],SW,Trường học,Hoàng Mai,20.8458917,105.7345616,-11466.310500,-14578.577801,1,1.89,60,60,2700,25137.100,26420.900,True,79.447,reality.1000.1,558,true,false
128,Trung tâm Hỗ trợ doanh nghiệp Hà Nội [N],N,Uỷ ban nhân dân,Thanh Xuân,21.1157597,105.8016273,-4503.187708,15429.374663,1,0.45,60,60,3600,24814.100,23090.500,True,23.387,reality.1000.1,117,true,false
129,Không có tên,,tourism:hotel,,21.1735020,106.0746101,23866.174112,21874.602640,1,1.40,60,60,3600,44449.585,44449.585,true,,openstreetmap_25_40_ring,node:6665107287,true,true
130,Cửa hàng điện,,shop:electronics,,20.8127372,106.0847011,24915.054640,-18285.734896,1,1.81,60,60,1800,42432.508,42432.508,true,,openstreetmap_25_40_ring,node:4752293323,true,true
131,UBND phường Khương Thượng,C,Uỷ ban nhân dân,Thanh Xuân,21.0022527,105.8256270,-2011.409377,2807.972124,1,0.79,60,60,2700,5028.900,6355.300,True,21.139,reality.1000.1,951,true,false
