id,name,zone,type,district,lat,lon,x_m,y_m,dronable,demand,drone_service_s,truck_service_s,lw_s,depot_osrm_distance_m,to_depot_osrm_distance_m,road_reachable,osrm_snap_distance_m,source_dataset,original_id,inside_40mile_square,outside_25mile_square
17,Trường Mầm non Tứ Hiệp (điểm Cổ Điển B) [W],W,Trường học,Hoàng Mai,20.9388405,105.7499887,-9864.585749,-4243.142803,1,0.41,60,60,3600,15334.900,15316.500,True,240.926,reality.1000.1,722,true,false
18,5050 Rooftop Cafe & Pub [NW],NW,Cửa hàng đồ uống,Thanh Xuân,21.0859574,105.6952722,-15545.547973,12115.510100,1,1.71,60,60,3600,24416.300,23950.100,True,86.427,reality.1000.1,868,true,false
19,Petrolimex,,amenity:fuel,,20.7386371,105.7701253,-7782.639469,-26534.558028,1,0.32,60,60,3600,37826.469,37826.469,true,,openstreetmap_25_40_ring,node:2649232868,true,true
20,Khách Sạn Dragon Hotel Airport,,tourism:hotel,,21.2189546,105.7833584,-6407.162220,26934.386072,1,0.59,60,60,2700,37872.462,37872.462,true,,openstreetmap_25_40_ring,node:4924408244,true,true
21,Chùa Hồng Ân,,amenity:place_of_worship,Thành phố Bắc Ninh,21.1647583,106.0320146,19438.705027,20901.253956,1,1.17,60,60,2700,39045.367,39045.367,true,,openstreetmap_25_40_ring,node:6546579571,true,true
22,WinMart+ [NW],NW,Siêu thị,Hoàng Mai,21.0707607,105.7755360,-7212.127236,10425.714159,1,1.47,60,60,1800,19121.300,18507.800,True,3.014,reality.1000.1,844,true,false
23,Tịnh Cafe,C,Cửa hàng đồ uống,Thanh Xuân,21.0034874,105.8107186,-3559.279895,2945.264500,1,1.70,60,60,2700,7478.200,6824.700,True,10.958,reality.1000.1,986,true,false
24,WinMart+ [SE],SE,Siêu thị,Thanh Xuân,20.8982722,105.9440580,10284.735975,-8754.131946,1,1.62,60,60,1800,25640.900,27244.800,True,16.426,reality.1000.1,392,true,false
25,Siêu Thị T-Mart [NW],NW,Siêu thị,Thanh Xuân,21.0733648,105.7316170,-11772.034758,10715.276867,1,1.14,60,60,1800,20031.800,19861.800,True,10.805,reality.1000.1,786,true,false
26,Bệnh viện Đa khoa Kinh Bắc,,amenity:hospital,,21.1633089,106.0749746,23904.061036,20739.906748,1,1.96,60,60,1800,43291.204,43291.204,true,,openstreetmap_25_40_ring,node:5209662235,true,true
27,Hùng vui,,shop:electronics,,20.7515977,106.0686907,23250.898778,-25091.784036,1,0.41,60,60,2700,46794.436,46794.436,true,,openstreetmap_25_40_ring,node:5174020124,true,true
28,WinMart+,C,Siêu thị,Thanh Xuân,20.9833169,105.8209368,-2498.371244,702.407232,1,0.45,60,60,1800,4606.100,4786.700,True,6.216,reality.1000.1,944,true,false
29,Siêu thị B11 Kim Liên [SW],SW,Siêu thị,Thanh Xuân,20.8933838,105.7305874,-11878.933384,-9297.697225,1,1.44,60,60,3600,22881.100,22683.200,True,101.35,reality.1000.1,599,true,false
30,WinMart+ [W],W,Siêu thị,Thanh Xuân,20.9981936,105.7349517,-11425.808213,2356.620797,1,0.71,60,60,3600,17191.300,16837.100,True,41.221,reality.1000.1,703,true,false
31,Đình Làng Xuân Đào,,amenity:place_of_worship,,20.9092251,106.1107585,27623.517575,-7544.701868,1,0.83,60,60,3600,39171.101,39171.101,true,,openstreetmap_25_40_ring,node:4547757490,true,true
32,Trung tâm Công nghệ Phần mềm Thủy lợi [NE],NE,Uỷ ban nhân dân,Thanh Xuân,21.1109352,105.9522405,11134.287269,14892.914739,1,1.83,60,60,3600,22667.400,23894.200,True,26.064,reality.1000.1,198,true,false
33,WinMart+ [NE],NE,Siêu thị,Thanh Xuân,21.0901099,105.9232149,8120.692885,12577.247033,1,1.90,60,60,3600,18509.900,19719.600,True,4.7,reality.1000.1,222,true,false
34,WinMart+ [NW],NW,Siêu thị,Thanh Xuân,21.0924686,105.7130617,-13698.546109,12839.522507,1,0.80,60,60,2700,23536.300,23052.500,True,29.635,reality.1000.1,831,true,false
35,Cửa hàng điện,,shop:electronics,,20.8127372,106.0847011,24915.054640,-18285.734896,1,1.27,60,60,2700,42276.070,42276.070,true,,openstreetmap_25_40_ring,node:4752293323,true,true
36,WinMart+ [S],S,Siêu thị,Thanh Xuân,20.8867437,105.8566792,1212.597553,-10036.042658,1,1.61,60,60,1800,10711.400,10810.700,True,79.861,reality.1000.1,452,true,false
37,Trường Mầm Non Hoạ Mi [N],N,Trường học,Hoàng Mai,21.0549937,105.8463861,143.912380,8672.503750,1,1.37,60,60,1800,12726.100,11064.900,True,122.767,reality.1000.1,44,true,false
38,WinMart+ [SW],SW,Siêu thị,Thanh Xuân,20.8972413,105.7042179,-14616.757137,-8868.762796,1,1.23,60,60,3600,23798.500,23788.700,True,7.652,reality.1000.1,637,true,false
39,WinMart+ [N],N,Siêu thị,Hoàng Mai,21.0876563,105.8691385,2506.189296,12304.419161,1,0.22,60,60,2700,17690.000,18877.700,True,87.427,reality.1000.1,16,true,false
40,Sơn Phượng,,shop:convenience,,20.9782127,105.6507811,-20187.535667,134.997764,1,1.86,60,60,3600,27615.749,27615.749,true,,openstreetmap_25_40_ring,node:5093985521,true,true
41,Sân vận động xã Phùng Xá,,leisure:pitch,,20.7193277,105.7615077,-8678.371591,-28684.080436,1,1.00,60,60,3600,40994.339,40994.339,true,,openstreetmap_25_40_ring,node:7169325599,true,true
42,Quan an Nam Nhu 1 [NW],NW,Cửa hàng ăn uống,Hoàng Mai,21.0766783,105.7775545,-7002.555676,11083.721257,1,0.92,60,60,3600,19287.800,16895.300,True,6.916,reality.1000.1,846,true,false
43,WinMart+ [W],W,Siêu thị,Thanh Xuân,20.9939432,105.7001079,-15043.479510,1883.997881,1,1.36,60,60,2700,21377.200,20495.900,True,110.18,reality.1000.1,753,true,false
44,Trung tâm Công nghệ Phần mềm Thủy lợi [N],N,Uỷ ban nhân dân,Thanh Xuân,21.1109352,105.8364589,-886.783081,14892.914739,1,1.84,60,60,1800,22109.300,21748.000,True,4.499,reality.1000.1,77,true,false
45,Tuấn Nguyệt,,shop:electronics,,20.8728080,106.1290917,29529.110331,-11598.653440,1,1.29,60,60,2700,43398.037,43398.037,true,,openstreetmap_25_40_ring,node:4752156524,true,true
46,Trường Mầm non Yên Mỹ [NE],NE,Trường học,Hoàng Mai,21.0446229,105.9982830,15914.668017,7519.323405,1,0.31,60,60,2700,22756.100,25051.200,True,53.695,reality.1000.1,211,true,false
47,Thuế cơ sở 4 thành phố Hà Nội [NW],NW,Uỷ ban nhân dân,Thanh Xuân,21.1163232,105.7169594,-13293.865867,15492.033004,1,0.73,60,60,1800,26263.200,26093.200,True,64.776,reality.1000.1,869,true,false
48,The Coffee House [N],N,Cửa hàng đồ uống,Thanh Xuân,21.0796323,105.7989710,-4778.979105,11412.191070,1,1.99,60,60,1800,16377.000,16201.000,True,131.945,reality.1000.1,109,true,false
49,Trường Cao đẳng Hà Nội [NW],NW,Trường học,Hoàng Mai,21.0500351,105.7167611,-13314.454443,8121.132587,1,0.76,60,60,3600,20877.800,20876.500,True,1.983,reality.1000.1,850,true,false
50,WinMart+ [NW],NW,Siêu thị,Thanh Xuân,21.0899194,105.7083422,-14188.550061,12556.064400,1,1.31,60,60,1800,23394.600,22910.800,True,29.58,reality.1000.1,837,true,false
51,Cafe Dinh [N],N,Cửa hàng đồ uống,Hoàng Mai,21.0421318,105.8655960,2138.387835,7242.325723,1,1.31,60,60,3600,10532.500,11503.500,True,6.492,reality.1000.1,80,true,false
52,Quán Cơm,,amenity:restaurant,,21.1812980,105.5979628,-25677.584859,22742.453360,1,1.78,60,60,2700,46921.339,46921.339,true,,openstreetmap_25_40_ring,node:4879625121,true,true
53,Cục Dự trữ Nhà nước khu vực Hà Nội,C,Uỷ ban nhân dân,Thanh Xuân,20.9897784,105.8399155,-527.900221,1420.893251,1,0.67,60,60,1800,3014.100,2334.300,True,19.873,reality.1000.1,914,true,false
54,WinMart+ [SE],SE,Siêu thị,Thanh Xuân,20.8738937,105.9232149,8120.692885,-11464.897465,1,1.48,60,60,3600,18299.400,18243.900,True,194.532,reality.1000.1,396,true,false
55,Trường Đại học Kinh tế - Kỹ thuật Công nghiệp (cơ sở 218 Lĩnh Nam) [NW],NW,Trường học,Hoàng Mai,21.0820344,105.7710477,-7678.126756,11679.292403,1,1.98,60,60,2700,19529.700,19050.400,True,31.827,reality.1000.1,830,true,false
56,WinMart+,C,Siêu thị,Thanh Xuân,21.0029768,105.8344506,-1095.295622,2888.488370,1,1.94,60,60,3600,4725.800,4309.300,True,3.103,reality.1000.1,950,true,false
57,Tự hà,,shop:convenience,,20.8176586,105.6443087,-20860.291026,-17737.884648,1,1.29,60,60,1800,37456.913,37456.913,true,,openstreetmap_25_40_ring,node:5103138221,true,true
58,WinMart+ [W],W,Siêu thị,Hoàng Mai,20.9536335,105.7399463,-10907.241895,-2598.236253,1,1.32,60,60,2700,15027.200,17172.200,True,11.111,reality.1000.1,676,true,false
59,Noble Moment [W],W,Cửa hàng đồ uống,Thanh Xuân,21.0038662,105.6984168,-15219.058636,2987.385138,1,0.54,60,60,1800,20045.400,19164.200,True,159.019,reality.1000.1,763,true,false
60,WinMart+,C,Siêu thị,Thanh Xuân,21.0001781,105.8141164,-3206.501968,2577.287129,1,1.42,60,60,1800,6406.200,6073.700,True,1.621,reality.1000.1,976,true,false
61,Thuế cơ sở 4 thành phố Hà Nội [SE],SE,Uỷ ban nhân dân,Thanh Xuân,20.9001070,105.9485226,10748.274833,-8550.111494,1,0.97,60,60,3600,24929.700,26533.600,True,32.561,reality.1000.1,391,true,false
62,Không có tên,,amenity:fuel,,21.2455574,105.6763852,-17526.189722,29895.809768,1,1.37,60,60,3600,47404.774,47404.774,true,,openstreetmap_25_40_ring,node:7119318267,true,true
63,Công ty TNHH Dương Tuấn,,office:company,Thành phố Bắc Ninh,21.1697850,106.0588043,22223.284819,21460.826200,1,0.34,60,60,1800,42260.873,42260.873,true,,openstreetmap_25_40_ring,node:4353599245,true,true
64,Trông Đang,,shop:convenience,,21.2590229,105.5662010,-28978.975560,31394.789228,1,1.56,60,60,3600,58444.612,58444.612,true,,openstreetmap_25_40_ring,node:4911699022,true,true
65,Trường Mầm non Thịnh Liệt (cơ sở Giáp Nhị) [SW],SW,Trường học,Hoàng Mai,20.8608505,105.7448574,-10397.344998,-12915.235132,1,1.26,60,60,1800,22979.700,24263.500,True,2.9,reality.1000.1,538,true,false
66,WinMart+ [E],E,Siêu thị,Thanh Xuân,20.9905970,105.9489246,10790.012642,1511.917418,1,1.91,60,60,2700,15140.600,17074.000,True,4.26,reality.1000.1,298,true,false
67,Chùa Văn Phú,,amenity:place_of_worship,,20.8494386,105.6295767,-22391.567207,-14200.135048,1,0.71,60,60,2700,36270.166,36270.166,true,,openstreetmap_25_40_ring,node:7187541617,true,true
68,Duy năm,,shop:electronics,,20.9619546,106.0538946,21712.959903,-1674.853928,1,1.74,60,60,1800,29790.037,29790.037,true,,openstreetmap_25_40_ring,node:4748114924,true,true
69,Duy Khánh,,shop:electronics,,20.6924656,106.1207427,28661.297078,-31674.369408,1,0.68,60,60,1800,58433.754,58433.754,true,,openstreetmap_25_40_ring,node:4789267521,true,true
70,Cafe 1988,,amenity:cafe,Thành phố Bắc Ninh,21.1841201,106.0670933,23084.861541,23056.609532,1,0.61,60,60,1800,44631.382,44631.382,true,,openstreetmap_25_40_ring,node:6944676204,true,true
71,WinMart+ [E],E,Siêu thị,Thanh Xuân,20.9826485,105.9282364,8642.052106,628.084543,1,1.88,60,60,1800,13526.300,15021.100,True,20.818,reality.1000.1,335,true,false
72,WinMart+ [W],W,Siêu thị,Thanh Xuân,21.0058253,105.6806879,-17059.768681,3205.227119,1,1.63,60,60,3600,21541.700,21893.000,True,20.301,reality.1000.1,777,true,false
73,WinMart+ [NW],NW,Siêu thị,Thanh Xuân,21.0853672,105.7163942,-13352.547980,12049.882855,1,0.34,60,60,1800,22811.800,22328.000,True,1.298,reality.1000.1,815,true,false
74,Trường Mầm non Tứ Hiệp (điểm Đồng Trì) [S],S,Trường học,Hoàng Mai,20.8265482,105.8730134,2908.502319,-16729.476865,1,0.89,60,60,1800,19882.900,18270.900,True,2.383,reality.1000.1,498,true,false
75,Nhà hàng Ẩm thực Việt Pháp Vịt Cổ Xanh,,amenity:restaurant,,20.8540631,105.5536835,-30280.071785,-13685.335708,1,1.20,60,60,3600,45455.037,45455.037,true,,openstreetmap_25_40_ring,node:4851273722,true,true
76,Cà Phê KOK [E],E,Cửa hàng đồ uống,Thanh Xuân,20.9778599,105.9426070,10134.085327,95.616517,1,1.54,60,60,1800,15448.200,16804.000,True,13.564,reality.1000.1,293,true,false
77,The Coffee House [NW],NW,Cửa hàng đồ uống,Thanh Xuân,21.0796323,105.6831894,-16800.049455,11412.191070,1,1.40,60,60,2700,23545.900,23049.600,True,29.238,reality.1000.1,886,true,false
78,Không có tên,,amenity:restaurant,,21.1865308,105.7749140,-7284.891557,23324.968656,1,1.45,60,60,1800,33426.893,33426.893,true,,openstreetmap_25_40_ring,node:4792981122,true,true
79,WinMart+ [N],N,Siêu thị,Thanh Xuân,21.0843585,105.8445095,-50.926356,11937.720532,1,1.25,60,60,3600,20780.500,21480.400,True,51.363,reality.1000.1,12,true,false
80,WinMart+ [E],E,Siêu thị,Thanh Xuân,20.9690081,105.9526571,11177.540929,-888.658734,1,1.54,60,60,3600,19860.500,22169.800,True,7.017,reality.1000.1,264,true,false
81,Cục Dự trữ Nhà nước khu vực Hà Nội [NE],NE,Uỷ ban nhân dân,Thanh Xuân,21.0918287,105.9669361,12660.063744,12768.368873,1,0.64,60,60,2700,21811.100,23484.600,True,15.218,reality.1000.1,133,true,false
82,WinMart+ [W],W,Siêu thị,Thanh Xuân,20.9969190,105.7299080,-11949.472358,2214.891744,1,0.24,60,60,2700,18624.300,17246.000,True,27.451,reality.1000.1,704,true,false
83,Chợ Xanh Văn Quán [S],S,Chợ dân sinh,Thanh Xuân,20.8601030,105.8026844,-4393.433883,-12998.353340,1,1.35,60,60,1800,19763.100,20534.800,True,93.41,reality.1000.1,520,true,false
84,Starbucks [S],S,Cửa hàng đồ uống,Thanh Xuân,20.8912145,105.8168978,-2917.722015,-9538.912380,1,1.26,60,60,2700,11544.400,11676.700,True,6.734,reality.1000.1,515,true,false
85,Starbucks [NE],NE,Cửa hàng đồ uống,Thanh Xuân,21.0892437,105.9130793,7068.360212,12480.929988,1,1.84,60,60,1800,19474.000,20060.900,True,4.202,reality.1000.1,234,true,false
86,WinMart+ [S],S,Siêu thị,Thanh Xuân,20.8972413,105.8199995,-2595.686787,-8868.762796,1,1.56,60,60,1800,10720.700,10853.100,True,28.499,reality.1000.1,518,true,false
87,TK mark [SW],SW,Chợ dân sinh,Thanh Xuân,20.8749608,105.7035209,-14689.123437,-11346.241359,1,1.10,60,60,1800,25374.200,25364.400,True,87.993,reality.1000.1,610,true,false
88,Cửa Hàng Tiện Lợi BV Mart [E],E,Siêu thị,Thanh Xuân,20.9730303,105.9230904,8107.766623,-441.410500,1,1.31,60,60,1800,14507.300,16114.200,True,6.626,reality.1000.1,342,true,false
89,Noble Moment [NW],NW,Cửa hàng đồ uống,Thanh Xuân,21.1119743,105.6984168,-15219.058636,15008.457387,1,1.01,60,60,3600,26338.800,25855.000,True,37.175,reality.1000.1,881,true,false
90,WinMart+ [N],N,Siêu thị,Thanh Xuân,21.1144884,105.8282764,-1736.334375,15288.012552,1,0.59,60,60,3600,20708.200,20460.900,True,1.002,reality.1000.1,95,true,false
91,WinMart+ [S],S,Siêu thị,Thanh Xuân,20.8982722,105.8282764,-1736.334375,-8754.131946,1,0.49,60,60,2700,9858.000,9990.400,True,107.364,reality.1000.1,510,true,false
92,Quan an Nam Nhu 1 [N],N,Cửa hàng ăn uống,Hoàng Mai,21.0766783,105.8933361,5018.514674,11083.721257,1,1.30,60,60,2700,16531.100,17316.700,True,107.581,reality.1000.1,69,true,false
93,Trường Mầm non Định Công (Cơ sở 3) [NW],NW,Trường học,Hoàng Mai,21.0814464,105.7238503,-12578.415453,11613.909786,1,1.50,60,60,3600,20889.200,20719.200,True,145.248,reality.1000.1,795,true,false
94,Văn phòng Taxi Long Biên,,office:government,Thành phố Bắc Ninh,21.1687243,106.0587356,22216.143992,21342.749076,1,1.80,60,60,2700,42141.786,42141.786,true,,openstreetmap_25_40_ring,node:4510746091,true,true
95,WinMart+ [E],E,Siêu thị,Thanh Xuân,21.0063803,105.9440580,10284.735975,3266.940303,1,1.52,60,60,2700,15376.000,17734.500,True,74.655,reality.1000.1,339,true,false
96,Starbucks [NW],NW,Cửa hàng đồ uống,Thanh Xuân,21.0892437,105.6815161,-16973.780489,12480.929988,1,0.39,60,60,1800,26171.300,25691.800,True,41.706,reality.1000.1,889,true,false
97,Không có tên [NE],NE,Cửa hàng đồ uống,Thanh Xuân,21.1075592,105.9727772,13266.518258,14517.520667,1,0.54,60,60,3600,23028.400,25340.100,True,9.375,reality.1000.1,172,true,false
98,Không có tên [N],N,Cửa hàng đồ uống,Thanh Xuân,21.1165086,105.8530445,835.223390,15512.648543,1,1.97,60,60,3600,24871.600,25343.900,True,15.078,reality.1000.1,79,true,false
99,Highlands Coffee [NW],NW,Cửa hàng đồ uống,Hoàng Mai,21.0672278,105.7284222,-12103.736130,10032.873602,1,0.69,60,60,3600,19091.300,18921.300,True,21.366,reality.1000.1,796,true,false
100,Hữu phương,,shop:alcohol,,21.2492485,106.1094856,27491.209575,30306.703020,1,1.16,60,60,2700,55972.620,55972.620,true,,openstreetmap_25_40_ring,node:4970726121,true,true
101,Khách Sạn La Paz,,tourism:hotel,,21.0211689,105.6400258,-21305.464985,4916.881948,1,0.86,60,60,3600,29910.422,29910.422,true,,openstreetmap_25_40_ring,node:5317498199,true,true
102,Đảng uỷ - HĐND - UBND phường Thanh Xuân [W],W,Uỷ ban nhân dân,Thanh Xuân,20.9886799,105.6951639,-15556.792263,1298.745624,1,1.82,60,60,1800,21839.800,20958.600,True,74.723,reality.1000.1,756,true,false
103,Trường Mầm non Kim Lan [SW],SW,Trường học,Hoàng Mai,20.8478913,105.7984144,-4836.768320,-14356.232426,1,1.63,60,60,3600,21352.000,21385.200,True,79.645,reality.1000.1,650,true,false
104,WinMart+,C,Siêu thị,Thanh Xuân,20.9878691,105.8128848,-3334.373325,1208.588777,1,1.31,60,60,3600,6062.700,7032.800,True,7.29,reality.1000.1,970,true,false
105,Tịnh Cafe [SW],SW,Cửa hàng đồ uống,Thanh Xuân,20.8893215,105.7061760,-14413.456631,-9749.404376,1,0.84,60,60,3600,24293.000,24283.200,True,8.513,reality.1000.1,624,true,false
106,Không có tên [N],N,Cửa hàng đồ uống,Thanh Xuân,21.1075592,105.8569956,1245.447908,14517.520667,1,1.95,60,60,3600,21141.300,22361.000,True,0.104,reality.1000.1,51,true,false
107,Không có tên,,amenity:fuel,,20.7495720,105.9111958,6880.535692,-25317.284960,1,0.78,60,60,2700,35888.459,35888.459,true,,openstreetmap_25_40_ring,node:4437491192,true,true
108,Trung tâm Công nghệ Phần mềm Thủy lợi [W],W,Uỷ ban nhân dân,Thanh Xuân,21.0028271,105.7206773,-12907.853431,2871.842490,1,0.64,60,60,2700,18589.200,17232.100,True,3.238,reality.1000.1,733,true,false
109,WinMart+ [S],S,Siêu thị,Thanh Xuân,20.8737032,105.8241238,-2167.479710,-11486.080099,1,1.96,60,60,3600,13143.400,13275.800,True,49.466,reality.1000.1,475,true,false
110,Trường Tiểu học Hoàng Liệt [NW],NW,Trường học,Hoàng Mai,21.0686090,105.7340794,-11516.375105,10186.456035,1,0.82,60,60,2700,19727.300,19557.200,True,12.629,reality.1000.1,788,true,false
111,WinMart+ [NE],NE,Siêu thị,Thanh Xuân,21.0924686,105.9446249,10343.594591,12839.522507,1,1.61,60,60,1800,22679.400,23833.600,True,35.54,reality.1000.1,174,true,false
112,Bún Chả Bà Vạn,,amenity:restaurant,Thành phố Bắc Ninh,21.1825974,106.0655699,22926.516025,22887.102568,1,1.19,60,60,1800,44314.267,44314.267,true,,openstreetmap_25_40_ring,node:5626543435,true,true
113,Không có tên [SW],SW,Trường học,Hoàng Mai,20.8492419,105.7233248,-12632.975698,-14206.052558,1,0.84,60,60,2700,25847.500,27131.400,True,24.001,reality.1000.1,566,true,false
114,Trường Mầm non Văn Đức (điểm Chử Xá) [W],W,Trường học,Hoàng Mai,20.9337453,105.7984638,-4831.639345,-4809.703194,1,0.47,60,60,2700,9105.200,11579.400,True,12.561,reality.1000.1,776,true,false
115,WinMart+ [E],E,Siêu thị,Thanh Xuân,20.9843605,105.9446249,10343.594591,818.450258,1,1.43,60,60,1800,15100.000,18629.100,True,47.069,reality.1000.1,296,true,false
116,TK mark [NE],NE,Chợ dân sinh,Thanh Xuân,21.0911770,105.9350841,9353.017263,12695.903139,1,1.93,60,60,2700,20312.700,21522.400,True,26.187,reality.1000.1,196,true,false
117,WinMart+ [NW],NW,Siêu thị,Thanh Xuân,21.0907566,105.6966732,-15400.088595,12649.156792,1,1.98,60,60,2700,24222.500,23756.300,True,148.103,reality.1000.1,867,true,false
118,Taste Tea,C,Cửa hàng đồ uống,Thanh Xuân,21.0117444,105.8368942,-841.587887,3863.401009,1,0.73,60,60,3600,5100.700,4686.200,True,17.127,reality.1000.1,953,true,false
119,Trường Trung học cơ sở Lĩnh Nam,C,Trường học,Hoàng Mai,20.9857761,105.8910896,4785.270924,975.857796,1,1.97,60,60,2700,6447.700,8215.200,True,59.921,reality.1000.1,978,true,false
120,Cục Tần số vô tuyến điện [W],W,Uỷ ban nhân dân,Thanh Xuân,21.0026042,105.6936838,-15710.464230,2847.057141,1,0.72,60,60,2700,21371.800,20490.600,True,32.661,reality.1000.1,768,true,false
121,Siêu Thị T-Mart [SW],SW,Siêu thị,Thanh Xuân,20.8571486,105.7316170,-11772.034758,-13326.867631,1,1.25,60,60,1800,24395.100,25678.900,True,67.582,reality.1000.1,545,true,false
122,Hoàng Hiến,,shop:electronics,,20.9388036,106.1225534,28849.505182,-4252.023248,1,0.83,60,60,1800,39890.429,39890.429,true,,openstreetmap_25_40_ring,node:4746284522,true,true
123,Trường Quốc tế Singapore [SW],SW,Trường học,Hoàng Mai,20.8554805,105.7704514,-7740.037839,-13512.351888,1,1.97,60,60,3600,22953.700,24190.100,True,22.326,reality.1000.1,592,true,false
124,Taste Tea [W],W,Cửa hàng đồ uống,Thanh Xuân,21.0056866,105.7323516,-11695.764623,3189.804383,1,1.69,60,60,2700,17017.900,15962.300,True,0.221,reality.1000.1,727,true,false
125,Chợ Trung Kính [SE],SE,Chợ dân sinh,Thanh Xuân,20.8990600,105.9263175,8442.821555,-8666.532583,1,0.76,60,60,3600,23589.800,25193.700,True,96.046,reality.1000.1,410,true,false
126,Jollibee,,amenity:fast_food,Thành phố Bắc Ninh,21.1768899,106.0745805,23863.097423,22251.743668,1,1.41,60,60,2700,44632.838,44632.838,true,,openstreetmap_25_40_ring,node:6947229585,true,true
127,Không có tên,,amenity:fuel,,20.9189743,106.1314135,29770.443282,-6459.420924,1,0.67,60,60,3600,41671.449,41671.449,true,,openstreetmap_25_40_ring,node:4435525589,true,true
128,Đức Thúy,,shop:electronics,,20.8885012,106.0385703,20120.118770,-9851.686416,1,0.83,60,60,3600,30645.136,30645.136,true,,openstreetmap_25_40_ring,node:4748008422,true,true
129,Không có tên,,amenity:fast_food,,20.9076859,105.5781313,-27738.914182,-7716.045612,1,0.45,60,60,1800,39385.565,39385.565,true,,openstreetmap_25_40_ring,node:7023219088,true,true
130,Siêu Thị Lan Chi,,shop:supermarket,,20.8931071,105.5812071,-27419.208828,-9338.957628,1,1.03,60,60,1800,39623.455,39623.455,true,,openstreetmap_25_40_ring,node:4304794292,true,true
131,Phương Sự,,amenity:restaurant,,20.8146493,105.6453039,-20756.847770,-18072.879924,1,0.99,60,60,2700,37648.543,37648.543,true,,openstreetmap_25_40_ring,node:7138184861,true,true
