id,name,zone,type,district,lat,lon,x_m,y_m,dronable,demand,drone_service_s,truck_service_s,lw_s,depot_osrm_distance_m,to_depot_osrm_distance_m,road_reachable,osrm_snap_distance_m,source_dataset,original_id,inside_40mile_square
28,WinMart+ [SW],SW,Siêu thị,Thanh Xuân,20.8649434,105.7112930,-13882.182085,-12460.125417,1,1.96,60,60,1800,28145.700,28135.900,True,61.928,reality.1000.1,584,true
29,Chợ Trung Kính [SE],SE,Chợ dân sinh,Thanh Xuân,20.8990600,105.9263175,8442.821555,-8666.532583,1,0.76,60,60,3600,23589.800,25193.700,True,96.046,reality.1000.1,410,true
30,Không có tên [SW],SW,Trường học,Hoàng Mai,20.8438070,105.7273268,-12217.466467,-14810.385865,1,1.53,60,60,3600,25962.800,27246.600,True,10.412,reality.1000.1,573,true
31,WinMart+ [S],S,Siêu thị,Hoàng Mai,20.8545445,105.8913176,4808.943114,-13616.430340,1,0.41,60,60,2700,15953.200,15897.700,True,64.808,reality.1000.1,482,true
32,Siêu thị Đức Thành [S],S,Siêu thị,Hoàng Mai,20.8691872,105.8636083,1932.014097,-11988.236387,1,0.57,60,60,3600,14666.100,13020.500,True,7.906,reality.1000.1,420,true
33,The Coffee House [NE],NE,Cửa hàng đồ uống,Thanh Xuân,21.0796323,105.9147526,7242.091245,11412.191070,1,0.98,60,60,3600,17116.000,18365.100,True,22.369,reality.1000.1,232,true
34,Trường Mầm non Hoa Mai [NW],NW,Trường học,Hoàng Mai,21.0819029,105.7446677,-10417.040676,11664.670270,1,0.28,60,60,1800,22507.300,20519.200,True,32.827,reality.1000.1,780,true
35,Cà Phê KOK [NW],NW,Cửa hàng đồ uống,Thanh Xuân,21.0859680,105.7110438,-13908.055374,12116.688767,1,0.82,60,60,2700,22634.300,22150.500,True,6.512,reality.1000.1,829,true
36,Trường Mầm non Lĩnh Nam (cơ sở 2),C,Trường học,Hoàng Mai,20.9864265,105.8861812,4275.654355,1048.178976,1,0.29,60,60,2700,6447.100,8210.000,True,36.225,reality.1000.1,977,true
37,9.0cafe [S],S,Cửa hàng đồ uống,Thanh Xuân,20.9006147,105.8159563,-3015.473624,-8493.657830,1,1.59,60,60,2700,10959.400,11091.800,True,29.251,reality.1000.1,525,true
38,WinMart+ [NE],NE,Siêu thị,Thanh Xuân,21.0907566,105.9282364,8642.052106,12649.156792,1,1.36,60,60,2700,19376.700,20586.400,True,33.021,reality.1000.1,212,true
39,WinMart+ [S],S,Siêu thị,Thanh Xuân,20.8737032,105.8241238,-2167.479710,-11486.080099,1,1.96,60,60,3600,13143.400,13275.800,True,49.466,reality.1000.1,475,true
40,Trung tâm Công nghệ Phần mềm Thủy lợi [NE],NE,Uỷ ban nhân dân,Thanh Xuân,21.1109352,105.9522405,11134.287269,14892.914739,1,1.83,60,60,3600,22667.400,23894.200,True,26.064,reality.1000.1,198,true
41,Cà Phê 3k [E],E,Cửa hàng đồ uống,Thanh Xuân,20.9663732,105.9484556,10741.318532,-1181.646246,1,0.49,60,60,1800,20137.400,22493.600,True,2.74,reality.1000.1,276,true
42,Trường Tiểu học Đại Kim [NW],NW,Trường học,Hoàng Mai,21.0801038,105.7173818,-13250.010020,11464.619478,1,0.39,60,60,3600,22754.700,22270.900,True,2.58,reality.1000.1,810,true
43,WinMart+ [W],W,Siêu thị,Thanh Xuân,20.9939432,105.7001079,-15043.479510,1883.997881,1,1.36,60,60,2700,21377.200,20495.900,True,110.18,reality.1000.1,753,true
44,Siêu Thị T-Mart [NW],NW,Siêu thị,Thanh Xuân,21.0733648,105.7316170,-11772.034758,10715.276867,1,1.14,60,60,1800,20031.800,19861.800,True,10.805,reality.1000.1,786,true
45,WinMart+ [W],W,Siêu thị,Hoàng Mai,20.9349262,105.7415596,-10739.740386,-4678.393105,1,0.67,60,60,1800,16681.300,16663.000,True,13.731,reality.1000.1,729,true
46,WinMart+ [E],E,Siêu thị,Thanh Xuân,21.0005225,105.9421093,10082.411428,2615.582662,1,0.40,60,60,2700,14111.000,16301.200,True,5.542,reality.1000.1,331,true
47,WinMart+ [N],N,Siêu thị,Thanh Xuân,21.0984810,105.8280210,-1762.851381,13508.070884,1,1.73,60,60,2700,25069.900,24708.500,True,323.036,reality.1000.1,62,true
48,WinMart+ [NE],NE,Siêu thị,Thanh Xuân,21.0811596,105.9428562,10159.958615,11582.019081,1,1.44,60,60,1800,21745.200,21630.300,True,25.579,reality.1000.1,166,true
49,Starbucks [SE],SE,Cửa hàng đồ uống,Thanh Xuân,20.8730275,105.9130793,7068.360212,-11561.214511,1,0.54,60,60,2700,17378.500,17323.000,True,29.585,reality.1000.1,409,true
50,Taste Tea,C,Cửa hàng đồ uống,Thanh Xuân,21.0117444,105.8368942,-841.587887,3863.401009,1,0.73,60,60,3600,5100.700,4686.200,True,17.127,reality.1000.1,953,true
51,Trung tâm Hỗ trợ doanh nghiệp Hà Nội [NE],NE,Uỷ ban nhân dân,Thanh Xuân,21.1157597,105.9174089,7517.882642,15429.374663,1,1.69,60,60,3600,22977.700,23741.600,True,17.766,reality.1000.1,238,true
52,AEON MaxValu Linh Đàm [NE],NE,Siêu thị,Hoàng Mai,21.0661348,105.9500533,10907.200365,9911.337547,1,1.23,60,60,2700,18162.900,20850.400,True,257.169,reality.1000.1,160,true
53,Trường Cao đẳng Hà Nội [E],E,Trường học,Hoàng Mai,20.9419270,105.9483243,10727.686257,-3899.939662,1,1.87,60,60,2700,18731.400,20319.300,True,60.671,reality.1000.1,317,true
54,Trường Tiểu học Tam Hiệp [NE],NE,Trường học,Hoàng Mai,21.0521912,105.9578668,11718.440089,8360.879968,1,1.03,60,60,3600,17606.600,19506.400,True,32.595,reality.1000.1,177,true
55,Trường Tiểu học Đại Kim [E],E,Trường học,Hoàng Mai,20.9719957,105.9489450,10792.130680,-556.452771,1,0.68,60,60,2700,16975.600,19407.500,True,41.092,reality.1000.1,273,true
56,WinMart+ [E],E,Siêu thị,Thanh Xuân,20.9786863,105.9658873,12551.171669,187.508005,1,1.09,60,60,3600,20130.300,22680.400,True,30.214,reality.1000.1,248,true
57,Không có tên [S],S,Cửa hàng đồ uống,Hoàng Mai,20.8737895,105.8746624,3079.710396,-11476.483976,1,0.68,60,60,3600,13503.200,14571.200,True,68.485,reality.1000.1,441,true
58,WinMart+ [NW],NW,Siêu thị,Thanh Xuân,21.0920448,105.6856511,-16544.462480,12792.398097,1,1.41,60,60,3600,26654.200,26174.700,True,12.025,reality.1000.1,884,true
59,Trường Đại học Công nghệ và Quản lý Hữu Nghị [S],S,Trường học,Hoàng Mai,20.8686382,105.8765893,3279.771549,-12049.282402,1,0.51,60,60,1800,13356.500,14301.800,True,47.351,reality.1000.1,440,true
60,WinMart+ [S],S,Siêu thị,Thanh Xuân,20.8681423,105.8445095,-50.926356,-12104.423966,1,1.51,60,60,1800,16772.400,15152.200,True,14.505,reality.1000.1,425,true
61,Trường Mầm non Định Công (Cơ sở 3) [W],W,Trường học,Hoàng Mai,20.9712520,105.7205650,-12919.513023,-639.148438,1,0.71,60,60,1800,20083.200,19591.100,True,412.348,reality.1000.1,673,true
62,Trường Mầm non Đại Thanh [NW],NW,Trường học,Hoàng Mai,21.0461730,105.7378633,-11123.510193,7691.686661,1,0.26,60,60,3600,18019.300,16785.200,True,10.262,reality.1000.1,841,true
63,Trường mầm non Vườn Hồng [NW],NW,Trường học,Hoàng Mai,21.0849401,105.7394298,-10960.867712,12002.391502,1,0.25,60,60,3600,22039.700,21864.500,True,1.959,reality.1000.1,781,true
64,WinMart+ [SW],SW,Siêu thị,Thanh Xuân,20.8867437,105.7408976,-10808.472797,-10036.042658,1,1.32,60,60,3600,20852.000,20654.200,True,4.891,reality.1000.1,576,true
65,WinMart+ [E],E,Siêu thị,Thanh Xuân,20.9879954,105.9692210,12897.294388,1222.632696,1,1.90,60,60,2700,19897.500,22243.100,True,29.333,reality.1000.1,260,true
66,UBND phường Khương Thượng [SE],SE,Uỷ ban nhân dân,Thanh Xuân,20.8880868,105.9526476,11176.554587,-9886.696752,1,1.67,60,60,2700,29992.900,28307.300,True,19.211,reality.1000.1,372,true
67,WinMart+ [SW],SW,Siêu thị,Thanh Xuân,20.8745404,105.6966732,-15400.088595,-11392.987706,1,1.49,60,60,3600,25780.100,25770.300,True,53.952,reality.1000.1,626,true
68,WinMart+ [W],W,Siêu thị,Hoàng Mai,20.9764416,105.7773799,-7020.683590,-62.091247,1,0.93,60,60,3600,10195.400,10270.500,True,4.396,reality.1000.1,726,true
69,Trường Tiểu học Tam Hiệp [S],S,Trường học,Hoàng Mai,20.8359750,105.8420852,-302.630261,-15681.264530,1,1.75,60,60,2700,20313.100,18693.000,True,106.667,reality.1000.1,471,true
70,5050 Rooftop Cafe & Pub [SW],SW,Cửa hàng đồ uống,Thanh Xuân,20.8697412,105.6952722,-15545.547973,-11926.634398,1,1.83,60,60,1800,27129.000,27119.200,True,44.737,reality.1000.1,627,true
71,Starbucks [NW],NW,Cửa hàng đồ uống,Thanh Xuân,21.0892437,105.6815161,-16973.780489,12480.929988,1,0.39,60,60,1800,26171.300,25691.800,True,41.706,reality.1000.1,889,true
72,Siêu thị Đức Thành [NW],NW,Siêu thị,Hoàng Mai,21.0854034,105.7478267,-10089.056253,12053.908111,1,1.12,60,60,2700,22680.200,22510.100,True,48.893,reality.1000.1,784,true
73,Trường Mầm non Hoàng Liệt (cơ sở Tứ Kỳ) [N],N,Trường học,Hoàng Mai,21.0621079,105.8503432,554.759850,9463.566697,1,1.49,60,60,2700,13362.900,11701.700,True,0.692,reality.1000.1,22,true
74,WinMart+,C,Siêu thị,Thanh Xuân,21.0029768,105.8344506,-1095.295622,2888.488370,1,1.94,60,60,3600,4725.800,4309.300,True,3.103,reality.1000.1,950,true
75,WinMart+ [E],E,Siêu thị,Thanh Xuân,20.9843605,105.9446249,10343.594591,818.450258,1,1.43,60,60,1800,15100.000,18629.100,True,47.069,reality.1000.1,296,true
76,WinMart+ [SW],SW,Siêu thị,Thanh Xuân,20.8792904,105.7270914,-12241.906965,-10864.811804,1,0.98,60,60,1800,25483.400,25464.300,True,20.229,reality.1000.1,565,true
77,Coffee Cây [NW],NW,Cửa hàng đồ uống,Thanh Xuân,21.1102173,105.7156345,-13431.424133,14813.087901,1,0.57,60,60,3600,26015.500,25531.800,True,5.91,reality.1000.1,859,true
78,Trường Trung học cơ sở Văn Đức [NE],NE,Trường học,Hoàng Mai,21.0450725,106.0255197,18742.529152,7569.316644,1,0.56,60,60,3600,25022.300,27317.400,True,0.707,reality.1000.1,237,true
79,Trường Quốc tế Singapore [NE],NE,Trường học,Hoàng Mai,21.0716967,106.0020146,16302.102861,10529.792610,1,0.91,60,60,1800,23655.400,25555.300,True,4.004,reality.1000.1,175,true
80,Trường Quốc tế Singapore [SW],SW,Trường học,Hoàng Mai,20.8554805,105.7704514,-7740.037839,-13512.351888,1,1.97,60,60,3600,22953.700,24190.100,True,22.326,reality.1000.1,592,true
81,WinMart+ [N],N,Siêu thị,Hoàng Mai,21.0790687,105.9037910,6103.998796,11349.521609,1,1.36,60,60,3600,18086.800,18773.800,True,130.746,reality.1000.1,97,true
82,MM Mega Market Hoàng Mai [NE],NE,Siêu thị,Hoàng Mai,21.0715654,105.9930988,15376.416404,10515.192716,1,1.62,60,60,3600,23784.400,25787.200,True,14.137,reality.1000.1,150,true
83,Trường Mầm non Định Công (Cơ sở 3) [E],E,Trường học,Hoàng Mai,20.9733383,105.9554135,11463.725247,-407.162463,1,0.76,60,60,3600,20520.000,22829.300,True,31.83,reality.1000.1,258,true
84,Highlands Coffee [NE],NE,Cửa hàng đồ uống,Hoàng Mai,21.0672278,105.9599854,11938.404571,10032.873602,1,0.39,60,60,2700,19362.300,22195.100,True,94.509,reality.1000.1,137,true
85,WinMart+ [NW],NW,Siêu thị,Hoàng Mai,21.0617416,105.7399463,-10907.241895,9422.835996,1,1.54,60,60,3600,19078.000,18907.900,True,192.5,reality.1000.1,798,true
86,Siêu Thị T-Mart [E],E,Siêu thị,Thanh Xuân,20.9652567,105.9631802,12270.105943,-1305.795382,1,0.54,60,60,1800,20567.900,22877.200,True,92.374,reality.1000.1,249,true
87,Trường Mầm Non Đại Từ [SW],SW,Trường học,Hoàng Mai,20.8563561,105.7267413,-12278.256236,-13414.989611,1,0.22,60,60,3600,24902.700,26186.500,True,14.053,reality.1000.1,551,true
88,Trường Mầm Non Đại Từ,C,Trường học,Hoàng Mai,20.9705220,105.8312839,-1424.079500,-720.320735,1,1.08,60,60,2700,2790.300,2649.100,True,15.185,reality.1000.1,909,true
89,WinMart+ [S],S,Siêu thị,Thanh Xuân,20.8977172,105.7964695,-5038.698331,-8815.845130,1,0.54,60,60,2700,16262.400,16145.600,True,75.367,reality.1000.1,536,true
90,WinMart+ [NW],NW,Siêu thị,Thanh Xuân,21.0843585,105.7287279,-12071.996706,11937.720532,1,0.42,60,60,2700,21221.400,21070.900,True,62.893,reality.1000.1,789,true
91,WinMart+ [SW],SW,Siêu thị,Hoàng Mai,20.8537134,105.7404818,-10851.643396,-13708.844443,1,0.72,60,60,2700,23941.200,25225.000,True,58.904,reality.1000.1,542,true
92,WinMart+,C,Siêu thị,Thanh Xuân,20.9833169,105.8209368,-2498.371244,702.407232,1,0.45,60,60,1800,4606.100,4786.700,True,6.216,reality.1000.1,944,true
93,Cục Tần số vô tuyến điện [N],N,Uỷ ban nhân dân,Thanh Xuân,21.1107123,105.8094654,-3689.393880,14868.129390,1,0.56,60,60,1800,22737.400,22090.100,True,102.85,reality.1000.1,110,true
94,WinMart+ [NE],NE,Siêu thị,Hoàng Mai,21.0582097,105.9751068,13508.389898,9030.106634,1,0.91,60,60,2700,20100.900,22000.800,True,17.304,reality.1000.1,149,true
95,Phường Ô Chợ Dừa,C,Chợ dân sinh,Thanh Xuân,21.0211688,105.8236917,-2212.342664,4911.346476,1,0.28,60,60,3600,6877.200,6414.100,True,6.499,reality.1000.1,982,true
96,WinMart+ [E],E,Siêu thị,Thanh Xuân,20.9941203,105.9411370,9981.461996,1903.690503,1,1.88,60,60,1800,14471.200,16068.300,True,1.325,reality.1000.1,321,true
97,WinMart+ [W],W,Siêu thị,Thanh Xuân,20.9981936,105.7349517,-11425.808213,2356.620797,1,0.71,60,60,3600,17191.300,16837.100,True,41.221,reality.1000.1,703,true
98,Chợ Nhân Chính,C,Chợ dân sinh,Thanh Xuân,20.9983875,105.8093027,-3706.286272,2378.181494,1,1.66,60,60,1800,7076.400,6910.500,True,12.5,reality.1000.1,983,true
99,Phường Ô Chợ Dừa [SW],SW,Chợ dân sinh,Thanh Xuân,20.9070029,105.7191491,-13066.519400,-7783.322400,1,0.41,60,60,1800,22113.700,22094.600,True,99.077,reality.1000.1,638,true
100,WinMart+ [NW],NW,Siêu thị,Thanh Xuân,21.0804372,105.7318911,-11743.576217,11501.691866,1,1.93,60,60,3600,20684.700,20514.700,True,39.647,reality.1000.1,782,true
101,Noble Moment [W],W,Cửa hàng đồ uống,Thanh Xuân,21.0038662,105.6984168,-15219.058636,2987.385138,1,0.54,60,60,1800,20045.400,19164.200,True,159.019,reality.1000.1,763,true
102,WinMart+ [W],W,Siêu thị,Thanh Xuân,20.9723291,105.7318911,-11743.576217,-519.380383,1,0.65,60,60,1800,19151.300,18685.000,True,20.368,reality.1000.1,660,true
103,Highlands Coffee [NW],NW,Cửa hàng đồ uống,Hoàng Mai,21.0672278,105.7284222,-12103.736130,10032.873602,1,0.69,60,60,3600,19091.300,18921.300,True,21.366,reality.1000.1,796,true
104,Trường Mầm non Sao Mai [NE],NE,Trường học,Hoàng Mai,21.0867719,105.9537391,11289.880006,12206.078368,1,1.87,60,60,3600,22925.600,22225.900,True,60.017,reality.1000.1,143,true
105,9.0cafe [NW],NW,Cửa hàng đồ uống,Thanh Xuân,21.1168309,105.7001747,-15036.543974,15548.486668,1,0.27,60,60,3600,28565.200,26412.200,True,48.658,reality.1000.1,885,true
106,Co.opmart [SE],SE,Siêu thị,Thanh Xuân,20.8683879,105.9172207,7498.342702,-12077.114492,1,1.00,60,60,1800,17318.900,17263.400,True,28.963,reality.1000.1,403,true
107,Cục Tần số vô tuyến điện,C,Uỷ ban nhân dân,Thanh Xuân,21.0086620,105.7982264,-4856.287494,3520.653767,1,1.93,60,60,2700,9118.900,8288.200,True,37.839,reality.1000.1,999,true
108,Co.opmart [E],E,Siêu thị,Thanh Xuân,20.9764960,105.9172207,7498.342702,-56.042243,1,0.89,60,60,2700,14082.300,15686.200,True,2.602,reality.1000.1,352,true
109,Cà Phê KOK [E],E,Cửa hàng đồ uống,Thanh Xuân,20.9778599,105.9426070,10134.085327,95.616517,1,1.54,60,60,1800,15448.200,16804.000,True,13.564,reality.1000.1,293,true
110,Kho bạc Nhà nước Đống Đa [E],E,Uỷ ban nhân dân,Thanh Xuân,21.0081869,105.9533842,11253.032373,3467.825058,1,0.50,60,60,3600,16088.400,17772.500,True,51.808,reality.1000.1,332,true
111,WinMart+ [W],W,Siêu thị,Thanh Xuân,20.9907069,105.6896035,-16134.102989,1524.137740,1,1.55,60,60,1800,24101.100,23609.000,True,49.748,reality.1000.1,764,true
112,WinMart+ [E],E,Siêu thị,Thanh Xuân,20.9690081,105.9526571,11177.540929,-888.658734,1,1.54,60,60,3600,19860.500,22169.800,True,7.017,reality.1000.1,264,true
113,Thuế cơ sở 4 thành phố Hà Nội [SE],SE,Uỷ ban nhân dân,Thanh Xuân,20.9001070,105.9485226,10748.274833,-8550.111494,1,0.97,60,60,3600,24929.700,26533.600,True,32.561,reality.1000.1,391,true
114,WinMart+ [SE],SE,Siêu thị,Thanh Xuân,20.8758286,105.9172143,7497.678220,-11249.746402,1,1.14,60,60,1800,18061.300,18005.800,True,23.317,reality.1000.1,404,true
115,Trường Tiểu học Chu Văn An [S],S,Trường học,Hoàng Mai,20.8389604,105.8527347,803.058282,-15349.303196,1,1.58,60,60,3600,19067.300,17455.400,True,9.001,reality.1000.1,453,true
116,Chợ Nhân Chính [NE],NE,Chợ dân sinh,Thanh Xuân,21.1004378,105.9363233,9481.677692,13725.657116,1,0.27,60,60,2700,21294.700,22524.100,True,15.449,reality.1000.1,206,true
117,WinMart+ [W],W,Siêu thị,Thanh Xuân,21.0058253,105.6806879,-17059.768681,3205.227119,1,1.63,60,60,3600,21541.700,21893.000,True,20.301,reality.1000.1,777,true
118,Trường Trung học cơ sở Văn Đức [W],W,Trường học,Hoàng Mai,20.9369644,105.7939565,-5299.611548,-4451.755605,1,1.50,60,60,1800,11721.700,11395.200,True,0.861,reality.1000.1,774,true
119,WinMart+ [SE],SE,Siêu thị,Thanh Xuân,20.8982722,105.9440580,10284.735975,-8754.131946,1,1.62,60,60,1800,25640.900,27244.800,True,16.426,reality.1000.1,392,true
120,Siêu thị B11 Kim Liên [E],E,Siêu thị,Thanh Xuân,21.0014919,105.9621506,12163.207316,2723.375024,1,0.56,60,60,1800,16659.600,18807.100,True,107.591,reality.1000.1,304,true
121,WinMart+ [SE],SE,Siêu thị,Thanh Xuân,20.8737032,105.9399054,9853.590640,-11486.080099,1,1.43,60,60,2700,27761.900,29365.800,True,13.87,reality.1000.1,373,true
122,WinMart+ [S],S,Siêu thị,Thanh Xuân,20.8649434,105.8270746,-1861.111735,-12460.125417,1,0.90,60,60,1800,19575.600,17929.600,True,60.078,reality.1000.1,460,true
123,WinMart+ [W],W,Siêu thị,Thanh Xuân,20.9843605,105.7130617,-13698.546109,818.450258,1,1.42,60,60,1800,19169.900,18703.500,True,113.076,reality.1000.1,709,true
124,Trường Mầm non Lĩnh Nam (cơ sở 2) [W],W,Trường học,Hoàng Mai,20.9803687,105.7816386,-6578.522381,374.582349,1,1.84,60,60,2700,10844.100,11833.100,True,8.148,reality.1000.1,741,true
125,Không có tên [E],E,Cửa hàng đồ uống,Thanh Xuân,20.9994511,105.9727772,13266.518258,2496.448418,1,1.21,60,60,3600,20431.400,20230.500,True,15.459,reality.1000.1,294,true
126,Phường Ô Chợ Dừa [NE],NE,Chợ dân sinh,Thanh Xuân,21.1232191,105.9507123,10975.621301,16258.822099,1,0.90,60,60,3600,24845.700,27068.000,True,7.109,reality.1000.1,225,true
127,Everything Coffee 'N Bagel [E],E,Cửa hàng đồ uống,Thanh Xuân,20.9980935,105.9216212,7955.226353,2345.490185,1,0.69,60,60,3600,11672.800,13262.600,True,58.052,reality.1000.1,357,true
128,WinMart+ [NW],NW,Siêu thị,Thanh Xuân,21.0907566,105.6966732,-15400.088595,12649.156792,1,1.98,60,60,2700,24222.500,23756.300,True,148.103,reality.1000.1,867,true
129,WinMart+ [W],W,Siêu thị,Thanh Xuân,20.9941203,105.7095738,-14060.678704,1903.690503,1,1.35,60,60,1800,21131.700,19766.400,True,6.759,reality.1000.1,734,true
130,WinMart+ [N],N,Siêu thị,Thanh Xuân,21.1119924,105.8416638,-346.382283,15010.470016,1,1.20,60,60,2700,22784.800,22423.400,True,6.446,reality.1000.1,72,true
131,Trường mầm non Vườn Hồng [N],N,Trường học,Hoàng Mai,21.0849401,105.8552114,1060.202638,12002.391502,1,1.15,60,60,1800,21208.300,21945.100,True,28.592,reality.1000.1,4,true
132,Không có tên [E],E,Cửa hàng đồ uống,Thanh Xuân,21.0084005,105.9688261,12856.293740,3491.576294,1,0.57,60,60,2700,17545.900,19830.000,True,36.211,reality.1000.1,322,true
133,Chợ Nhân Chính [SW],SW,Chợ dân sinh,Thanh Xuân,20.8842216,105.7047601,-14560.463008,-10316.487382,1,0.79,60,60,2700,25063.600,25053.800,True,27.412,reality.1000.1,620,true
134,WinMart+ [NE],NE,Siêu thị,Thanh Xuân,21.0771162,105.9526571,11177.540929,11132.413515,1,1.08,60,60,3600,19762.000,20642.400,True,13.426,reality.1000.1,142,true
135,WinMart+ [N],N,Siêu thị,Thanh Xuân,21.0761188,105.8525007,778.763140,11021.507695,1,1.87,60,60,1800,19516.000,20215.900,True,4.803,reality.1000.1,1,true
