id,name,zone,type,district,lat,lon,x_m,y_m,dronable,demand,drone_service_s,truck_service_s,lw_s,depot_osrm_distance_m,to_depot_osrm_distance_m,road_reachable,osrm_snap_distance_m,source_dataset,original_id,inside_20mile_square
98,TK mark [SE],SE,Chợ dân sinh,Thanh Xuân,20.8749608,105.9350841,9353.017263,-11346.241359,1,0.30,60,60,1800,28011.700,29615.600,True,26.847,reality.1000.1,379,true
99,Trường Trung học cơ sở Tân Định [W],W,Trường học,Hoàng Mai,20.9821479,105.7406029,-10839.070141,572.420363,1,1.73,60,60,3600,16751.700,16395.900,True,19.262,reality.1000.1,665,true
100,WinMart+ [N],N,Siêu thị,Thanh Xuân,21.1020513,105.8158895,-3022.409160,13905.070130,1,0.66,60,60,1800,23176.600,22529.400,True,13.817,reality.1000.1,96,true
101,WinMart+ [E],E,Siêu thị,Hoàng Mai,20.9536335,105.9715095,13134.898805,-2598.236253,1,0.32,60,60,3600,20701.900,22722.400,True,36.765,reality.1000.1,261,true
102,Taste Tea [N],N,Cửa hàng đồ uống,Thanh Xuân,21.1137947,105.8481332,325.305728,15210.876632,1,0.43,60,60,1800,21158.200,24195.800,True,35.082,reality.1000.1,71,true
103,WinMart+ [NW],NW,Siêu thị,Thanh Xuân,21.0924686,105.7130617,-13698.546109,12839.522507,1,0.80,60,60,3600,23536.300,23052.500,True,29.635,reality.1000.1,831,true
104,Cà Phê Parkland [W],W,Cửa hàng đồ uống,Thanh Xuân,20.9806768,105.7277073,-12177.960905,408.841506,1,0.66,60,60,1800,18512.500,18046.100,True,3.639,reality.1000.1,672,true
105,WinMart+ [NW],NW,Siêu thị,Thanh Xuân,21.0955066,105.7270914,-12241.906965,13177.332694,1,1.67,60,60,2700,23810.200,23640.200,True,24.766,reality.1000.1,806,true
106,WinMart+ [NE],NE,Siêu thị,Hoàng Mai,21.0690520,105.9974578,15828.991301,10235.715387,1,1.94,60,60,3600,23161.400,25061.200,True,6.917,reality.1000.1,165,true
107,Kho bạc Nhà nước Đống Đa [N],N,Uỷ ban nhân dân,Thanh Xuân,21.1162950,105.8376026,-768.037977,15488.897307,1,1.32,60,60,3600,21820.800,21874.500,True,248.116,reality.1000.1,88,true
108,AEON MaxValu Linh Đàm [N],N,Siêu thị,Hoàng Mai,21.0661348,105.8342717,-1113.869985,9911.337547,1,0.23,60,60,2700,13336.100,11651.900,True,52.212,reality.1000.1,40,true
109,Noble Moment,C,Cửa hàng đồ uống,Thanh Xuân,21.0099240,105.8029594,-4364.881900,3660.981765,1,1.32,60,60,1800,7964.100,8059.700,True,8.109,reality.1000.1,992,true
110,Starbucks,C,Cửa hàng đồ uống,Thanh Xuân,21.0053804,105.8056588,-4084.615629,3155.756496,1,0.33,60,60,2700,7832.400,7516.200,True,32.436,reality.1000.1,990,true
111,WinMart+ [NE],NE,Siêu thị,Hoàng Mai,21.0876563,105.9849201,14527.259647,12304.419161,1,1.25,60,60,3600,24182.400,25838.800,True,21.626,reality.1000.1,135,true
112,Không có tên [W],W,Cửa hàng đồ uống,Hoàng Mai,20.9818976,105.7588808,-8941.359954,544.588273,1,1.83,60,60,3600,13695.400,13858.800,True,21.654,reality.1000.1,682,true
113,Trường Tiểu học Hoàng Liệt,C,Trường học,Hoàng Mai,20.9665587,105.8386220,-662.198369,-1161.019588,1,0.52,60,60,2700,2096.100,3332.700,True,36.73,reality.1000.1,901,true
114,Trường Tiểu học Đại Kim,C,Trường học,Hoàng Mai,20.9780535,105.8219244,-2395.833284,117.143855,1,1.02,60,60,2700,4567.300,4325.300,True,44.188,reality.1000.1,943,true
115,Cafe Dinh [NW],NW,Cửa hàng đồ uống,Hoàng Mai,21.0421318,105.7498144,-9882.682515,7242.325723,1,1.63,60,60,2700,16346.400,15550.200,True,27.587,reality.1000.1,856,true
116,Kho bạc Nhà nước Đống Đa [E],E,Uỷ ban nhân dân,Thanh Xuân,21.0081869,105.9533842,11253.032373,3467.825058,1,0.50,60,60,2700,16088.400,17772.500,True,51.808,reality.1000.1,332,true
117,Trường Mầm non Lĩnh Nam (cơ sở 2) [NW],NW,Trường học,Hoàng Mai,21.0884768,105.7816386,-6578.522381,12395.654599,1,1.93,60,60,2700,19469.900,19014.500,True,20.379,reality.1000.1,861,true
118,Trường Mầm non Thịnh Liệt (cơ sở Giáp Nhị) [E],E,Trường học,Hoàng Mai,20.9689586,105.9764206,13644.795702,-894.162883,1,1.50,60,60,3600,21544.000,23889.600,True,20.345,reality.1000.1,242,true
119,Thuế cơ sở 4 thành phố Hà Nội [SE],SE,Uỷ ban nhân dân,Thanh Xuân,20.9001070,105.9485226,10748.274833,-8550.111494,1,0.97,60,60,2700,24929.700,26533.600,True,32.561,reality.1000.1,391,true
120,WinMart+ [S],S,Siêu thị,Thanh Xuân,20.8951141,105.8043318,-4222.391928,-9105.296644,1,1.76,60,60,2700,17048.900,16932.000,True,25.09,reality.1000.1,532,true
121,Kho bạc Nhà nước Đống Đa [W],W,Uỷ ban nhân dân,Thanh Xuân,21.0081869,105.7218210,-12789.108327,3467.825058,1,0.22,60,60,1800,18143.500,17250.000,True,3.667,reality.1000.1,745,true
122,WinMart+ [W],W,Siêu thị,Hoàng Mai,20.9626526,105.7755360,-7212.127236,-1595.358091,1,0.45,60,60,1800,10277.400,10624.600,True,9.086,reality.1000.1,723,true
123,WinMart+ [SW],SW,Siêu thị,Thanh Xuân,20.8888109,105.7299080,-11949.472358,-9806.180505,1,1.71,60,60,1800,23386.100,24422.900,True,44.016,reality.1000.1,586,true
124,Coffee Cây [W],W,Cửa hàng đồ uống,Thanh Xuân,21.0021092,105.7156345,-13431.424133,2792.015652,1,1.54,60,60,3600,19264.600,17942.700,True,13.366,reality.1000.1,739,true
125,WinMart+ [NE],NE,Siêu thị,Thanh Xuân,21.0987051,105.9489246,10790.012642,13532.989667,1,1.54,60,60,3600,22652.700,24407.700,True,51.659,reality.1000.1,176,true
126,WinMart+ [NE],NE,Siêu thị,Hoàng Mai,21.0547144,105.9790780,13920.701307,8641.447007,1,0.26,60,60,2700,21109.300,23009.100,True,65.192,reality.1000.1,162,true
127,Trường Mầm Non Hoạ Mi [W],W,Trường học,Hoàng Mai,20.9468856,105.7306045,-11877.157970,-3348.568499,1,0.60,60,60,1800,18406.600,17914.400,True,32.416,reality.1000.1,699,true
128,Chợ Nhân Chính,C,Chợ dân sinh,Thanh Xuân,20.9983875,105.8093027,-3706.286272,2378.181494,1,1.66,60,60,3600,7076.400,6910.500,True,12.5,reality.1000.1,983,true
129,WinMart+ [NW],NW,Siêu thị,Thanh Xuân,21.0811596,105.7112930,-13882.182085,11582.019081,1,1.24,60,60,2700,22125.700,21493.900,True,6.943,reality.1000.1,825,true
130,Thuế cơ sở 4 thành phố Hà Nội [NW],NW,Uỷ ban nhân dân,Thanh Xuân,21.1163232,105.7169594,-13293.865867,15492.033004,1,0.73,60,60,1800,26263.200,26093.200,True,64.776,reality.1000.1,869,true
131,Không có tên [S],S,Trường học,Hoàng Mai,20.8438070,105.8431084,-196.396117,-14810.385865,1,0.86,60,60,1800,18956.700,17336.500,True,8.352,reality.1000.1,449,true
132,WinMart+ [W],W,Siêu thị,Thanh Xuân,20.9762504,105.7287279,-12071.996706,-83.351717,1,1.27,60,60,2700,18637.300,18170.900,True,50.452,reality.1000.1,667,true
133,siêu thị 24h ninja mark [N],N,Siêu thị,Thanh Xuân,21.0849993,105.8211660,-2474.574464,12008.974241,1,1.54,60,60,1800,16115.400,16661.300,True,5.681,reality.1000.1,65,true
134,Hội đồng nhân dân - Ủy ban nhân dân phường Thanh Liệt,C,Uỷ ban nhân dân,Thanh Xuân,20.9801192,105.8058479,-4064.982246,346.839215,1,1.73,60,60,3600,7547.800,5936.900,True,13.253,reality.1000.1,987,true
