id,name,zone,type,district,lat,lon,x_m,y_m,dronable,demand,drone_service_s,truck_service_s,lw_s,depot_osrm_distance_m,to_depot_osrm_distance_m,road_reachable,osrm_snap_distance_m,source_dataset,original_id,inside_30mile_square,outside_20mile_square
14,Trường Tiểu học Đại Kim,C,Trường học,Hoàng Mai,20.9780535,105.8219244,-2395.833284,117.143855,1,1.02,60,60,2700,4567.300,4325.300,True,44.188,reality.1000.1,943,true,false
15,WinMart+ [W],W,Siêu thị,Thanh Xuân,20.9902300,105.7222401,-12745.595104,1471.108880,1,0.91,60,60,1800,18183.200,17716.800,True,11.255,reality.1000.1,698,true,false
16,The Coffee House [E],E,Cửa hàng đồ uống,Thanh Xuân,20.9715242,105.9147526,7242.091245,-608.881179,1,0.80,60,60,1800,14993.800,16597.700,True,7.547,reality.1000.1,355,true,false
17,Sunshine Heritage Resort,,amenity:restaurant,Phúc Thọ,21.0897788,105.6141552,-23994.511520,12554.536016,1,1.86,60,60,2700,37218.384,37218.384,true,,openstreetmap_20_30_ring,node:8197311959,true,true
18,WinMart+ [SW],SW,Siêu thị,Thanh Xuân,20.8642210,105.7318911,-11743.576217,-12540.452632,1,0.30,60,60,1800,24850.300,26149.700,True,36.71,reality.1000.1,541,true,false
19,Trường Tiểu học Tam Hiệp,C,Trường học,Hoàng Mai,20.9501409,105.8308462,-1469.523875,-2986.595654,1,1.51,60,60,3600,4611.100,6556.400,True,9.465,reality.1000.1,945,true,false
20,Siêu thị B11 Kim Liên [SW],SW,Siêu thị,Thanh Xuân,20.8933838,105.7305874,-11878.933384,-9297.697225,1,1.44,60,60,3600,22881.100,22683.200,True,101.35,reality.1000.1,599,true,false
21,WinMart+ [E],E,Siêu thị,Thanh Xuân,21.0053494,105.9357811,9425.383563,3152.309453,1,1.88,60,60,2700,15416.300,17661.800,True,11.086,reality.1000.1,347,true,false
22,WinMart+ [S],S,Siêu thị,Hoàng Mai,20.8481786,105.8757215,3189.671872,-14324.286123,1,1.14,60,60,1800,17557.600,16105.400,True,32.679,reality.1000.1,451,true,false
23,Cục Sở hữu Trí tuệ [SW],SW,Uỷ ban nhân dân,Thanh Xuân,20.8797258,105.7009307,-14958.051975,-10816.397533,1,0.29,60,60,1800,24725.900,24716.200,True,13.538,reality.1000.1,621,true,false
24,Trường Mầm non Yên Mỹ [NE],NE,Trường học,Hoàng Mai,21.0446229,105.9982830,15914.668017,7519.323405,1,0.31,60,60,3600,22756.100,25051.200,True,53.695,reality.1000.1,211,true,false
25,WinMart+ [NW],NW,Siêu thị,Hoàng Mai,21.0876563,105.7533569,-9514.881054,12304.419161,1,1.37,60,60,1800,23330.600,21567.800,True,97.63,reality.1000.1,793,true,false
26,Siêu Thị T-Mart [E],E,Siêu thị,Thanh Xuân,20.9652567,105.9631802,12270.105943,-1305.795382,1,0.54,60,60,2700,20567.900,22877.200,True,92.374,reality.1000.1,249,true,false
27,Nhà văn hóa thôn Văn Phú,,amenity:community_centre,,20.8486030,105.6300451,-22342.880690,-14293.154040,1,1.75,60,60,3600,36452.943,36452.943,true,,openstreetmap_20_30_ring,node:7187541619,true,true
28,Trường Đại học Kinh tế - Kỹ thuật Công nghiệp (cơ sở 218 Lĩnh Nam) [NE],NE,Trường học,Hoàng Mai,21.0820344,106.0026109,16364.013944,11679.292403,1,0.33,60,60,2700,26437.100,28051.500,True,3.341,reality.1000.1,173,true,true
29,WinMart+ [N],N,Siêu thị,Hoàng Mai,21.0876563,105.8691385,2506.189296,12304.419161,1,0.22,60,60,1800,17690.000,18877.700,True,87.427,reality.1000.1,16,true,false
30,Hội đồng nhân dân - Ủy ban nhân dân phường Thanh Liệt [E],E,Uỷ ban nhân dân,Thanh Xuân,20.9740614,105.9328685,9122.981718,-326.757411,1,1.08,60,60,2700,14535.100,16127.500,True,79.668,reality.1000.1,319,true,false
31,Cửa Hàng Tiện Lợi BV Mart [SE],SE,Siêu thị,Thanh Xuân,20.8649222,105.9230904,8107.766623,-12462.482749,1,0.72,60,60,3600,18779.700,18724.200,True,44.62,reality.1000.1,394,true,false
32,Trường Đại học Công nghệ và Quản lý Hữu Nghị [N],N,Trường học,Hoàng Mai,21.0848544,105.8765893,3279.771549,11992.862096,1,0.74,60,60,2700,17328.700,18813.700,True,3.825,reality.1000.1,26,true,false
33,Trung tâm Hỗ trợ doanh nghiệp Hà Nội [E],E,Uỷ ban nhân dân,Thanh Xuân,21.0076516,105.9174089,7517.882642,3408.302414,1,0.50,60,60,3600,11554.800,13143.000,True,33.327,reality.1000.1,362,true,false
34,Trường Quốc tế Singapore [W],W,Trường học,Hoàng Mai,20.9635886,105.7704514,-7740.037839,-1491.279639,1,0.66,60,60,1800,11691.000,11217.200,True,11.398,reality.1000.1,710,true,false
35,The Coffee House [NE],NE,Cửa hàng đồ uống,Thanh Xuân,21.0796323,105.9147526,7242.091245,11412.191070,1,0.98,60,60,2700,17116.000,18365.100,True,22.369,reality.1000.1,232,true,false
36,Sang hà,,shop:convenience,,20.7994977,105.6724396,-17936.303983,-19759.556036,1,1.85,60,60,1800,36676.429,36676.429,true,,openstreetmap_20_30_ring,node:5101080628,true,true
37,Không có tên,,leisure:park,,21.1922217,106.0393316,20199.249950,23958.479644,1,1.08,60,60,2700,43068.605,43068.605,true,,openstreetmap_20_30_ring,node:6545865254,true,true
38,WinMart+ [W],W,Siêu thị,Thanh Xuân,20.9870867,105.7319886,-11733.453241,1121.589867,1,0.46,60,60,1800,17360.000,16893.600,True,54.598,reality.1000.1,678,true,false
39,Phường Ô Chợ Dừa [W],W,Chợ dân sinh,Thanh Xuân,21.0151110,105.7191491,-13066.519400,4237.749849,1,0.43,60,60,1800,17786.900,19256.300,True,4.212,reality.1000.1,761,true,false
40,WinMart+ [S],S,Siêu thị,Hoàng Mai,20.8528358,105.8816762,3807.920951,-13806.429111,1,1.73,60,60,2700,15302.500,15516.600,True,4.889,reality.1000.1,459,true,false
41,Starbucks [E],E,Cửa hàng đồ uống,Thanh Xuân,20.9811356,105.9130793,7068.360212,459.857739,1,1.57,60,60,1800,14048.400,15652.300,True,11.458,reality.1000.1,358,true,false
42,Trường Mầm non Tứ Hiệp (điểm Đồng Trì) [W],W,Trường học,Hoàng Mai,20.9346563,105.7572318,-9112.568031,-4708.404615,1,1.81,60,60,2700,15387.000,15368.700,True,33.072,reality.1000.1,740,true,false
43,Không có tên [SE],SE,Cửa hàng đồ uống,Thanh Xuân,20.9002924,105.9688261,12856.293740,-8529.495955,1,1.95,60,60,2700,28539.200,25364.500,True,167.491,reality.1000.1,383,true,false
44,WinMart+ [NE],NE,Siêu thị,Thanh Xuân,21.0901099,105.9232149,8120.692885,12577.247033,1,1.90,60,60,2700,18509.900,19719.600,True,4.7,reality.1000.1,222,true,false
45,WinMart+ [NE],NE,Siêu thị,Thanh Xuân,21.1086306,105.9421093,10082.411428,14636.654911,1,1.98,60,60,1800,21629.700,22525.700,True,12.765,reality.1000.1,208,true,false
46,Chợ Trung Kính [S],S,Chợ dân sinh,Thanh Xuân,20.8990600,105.8105359,-3578.248795,-8666.532583,1,1.53,60,60,3600,12798.400,12930.800,True,15.832,reality.1000.1,530,true,false
47,WinMart+ [NW],NW,Siêu thị,Hoàng Mai,21.0699296,105.7404818,-10851.643396,10333.300055,1,1.07,60,60,2700,19692.100,18172.300,True,27.133,reality.1000.1,783,true,false
48,Chùa Cao,,amenity:place_of_worship,,21.0223412,105.6438966,-20903.125598,5047.382384,1,0.67,60,60,2700,29554.101,29554.101,true,,openstreetmap_20_30_ring,node:5317498207,true,true
49,Trường Tiểu học Tam Hiệp [NE],NE,Trường học,Hoàng Mai,21.0521912,105.9578668,11718.440089,8360.879968,1,1.03,60,60,3600,17606.600,19506.400,True,32.595,reality.1000.1,177,true,false
50,Không có tên [E],E,Uỷ ban nhân dân,Thanh Xuân,20.9927835,105.9670805,12675.056131,1755.045125,1,1.56,60,60,1800,18050.100,20600.200,True,26.573,reality.1000.1,275,true,false
51,Chùa Một Mái,,amenity:place_of_worship,,21.0237471,105.6410221,-21201.907392,5203.887172,1,1.55,60,60,1800,30003.962,30003.962,true,,openstreetmap_20_30_ring,node:5317498202,true,true
52,Qua ngã tư Hữu Bằng-Dị Nậu 30m,,public_transport:platform,,21.0448557,105.6264573,-22715.804440,7553.696524,1,0.51,60,60,3600,32900.564,32900.564,true,,openstreetmap_20_30_ring,node:8808913235,true,true
53,Không có tên [SW],SW,Trường học,Hoàng Mai,20.8595718,105.7638415,-8426.313318,-13057.420085,1,0.64,60,60,2700,21711.000,23400.200,True,41.569,reality.1000.1,570,true,false
54,Không có tên [NE],NE,Trường học,Hoàng Mai,21.0757880,105.9954047,15615.827383,10984.724413,1,1.11,60,60,2700,24167.300,25744.900,True,13.743,reality.1000.1,152,true,false
55,9.0cafe [N],N,Cửa hàng đồ uống,Thanh Xuân,21.1168309,105.8159563,-3015.473624,15548.486668,1,1.76,60,60,1800,22232.400,21138.500,True,0.736,reality.1000.1,108,true,false
56,WinMart+ [NW],NW,Siêu thị,Hoàng Mai,21.0643948,105.7599399,-8831.398479,9717.858375,1,1.96,60,60,3600,17157.100,17251.200,True,16.124,reality.1000.1,816,true,false
57,Trường Trung học cơ sở Lĩnh Nam [N],N,Trường học,Hoàng Mai,21.0878264,105.9023286,5952.164538,12323.333418,1,1.16,60,60,2700,18381.700,19068.600,True,50.63,reality.1000.1,94,true,false
58,TK mark,C,Chợ dân sinh,Thanh Xuân,20.9891267,105.8080635,-3834.946701,1348.427517,1,1.82,60,60,1800,6722.400,7531.000,True,5.672,reality.1000.1,980,true,false
59,Thường Nga,,shop:electronics,,20.9832534,106.0306314,19294.932205,696.128488,1,0.29,60,60,1800,26535.465,26535.465,true,,openstreetmap_20_30_ring,node:4744802325,true,true
60,Cục Sở hữu Trí tuệ [E],E,Uỷ ban nhân dân,Thanh Xuân,20.9878339,105.9324939,9084.088725,1204.674716,1,0.69,60,60,3600,13957.400,15313.200,True,21.049,reality.1000.1,330,true,false
61,Coffee Cây [S],S,Cửa hàng đồ uống,Thanh Xuân,20.8940011,105.8314161,-1410.353783,-9229.056597,1,1.91,60,60,1800,10455.200,10587.600,True,13.827,reality.1000.1,497,true,false
62,5050 Rooftop Cafe & Pub [NW],NW,Cửa hàng đồ uống,Thanh Xuân,21.0859574,105.6952722,-15545.547973,12115.510100,1,1.71,60,60,3600,24416.300,23950.100,True,86.427,reality.1000.1,868,true,false
63,Không có tên [SW],SW,Uỷ ban nhân dân,Thanh Xuân,20.8846754,105.7355173,-11367.084570,-10266.027124,1,1.74,60,60,1800,24298.100,25334.900,True,62.472,reality.1000.1,571,true,false
64,Vien Thong A,,shop:electronics,Thành phố Từ Sơn,21.1236787,105.9708756,13083.784146,16328.272884,1,0.76,60,60,1800,28756.619,28756.619,true,,openstreetmap_20_30_ring,node:5533599221,true,true
65,WinMart+ [SW],SW,Siêu thị,Hoàng Mai,20.8678818,105.7660255,-8199.558655,-12133.390245,1,1.08,60,60,1800,22507.800,22674.700,True,6.915,reality.1000.1,579,true,false
66,King BBQ,,amenity:restaurant,Thành phố Bắc Ninh,21.1733322,106.0629060,22649.624455,21855.700504,1,0.98,60,60,3600,43258.062,43258.062,true,,openstreetmap_20_30_ring,node:6545253583,true,true
67,Trường Tiểu học Chu Văn An,C,Trường học,Hoàng Mai,20.9591300,105.8227787,-2307.135249,-1987.053339,1,1.34,60,60,3600,4707.300,4455.000,True,47.389,reality.1000.1,948,true,false
68,Starbucks [W],W,Cửa hàng đồ uống,Thanh Xuân,20.9993226,105.7011162,-14938.792365,2482.159870,1,1.57,60,60,2700,20574.100,19692.900,True,32.01,reality.1000.1,757,true,false
69,WinMart+ [W],W,Siêu thị,Thanh Xuân,20.9880742,105.7103253,-13982.653920,1231.394857,1,0.31,60,60,2700,19244.000,18777.600,True,1.356,reality.1000.1,718,true,false
70,Trường Mầm non Đại Thanh,C,Trường học,Hoàng Mai,20.9441227,105.8424059,-269.333457,-3655.788962,1,0.88,60,60,3600,4476.500,4610.900,True,39.406,reality.1000.1,939,true,false
71,Cà Phê Big One [SW],SW,Cửa hàng đồ uống,Thanh Xuân,20.8956954,105.7431060,-10579.184795,-9040.659033,1,1.95,60,60,1800,18150.000,18414.400,True,16.321,reality.1000.1,601,true,false
72,Không có tên [NE],NE,Cửa hàng đồ uống,Thanh Xuân,21.1045249,105.9474137,10633.142853,14180.121901,1,1.00,60,60,1800,22593.400,23826.000,True,20.777,reality.1000.1,189,true,false
73,WinMart+ [NW],NW,Siêu thị,Thanh Xuân,21.0961035,105.7376578,-11144.846312,13243.704946,1,1.68,60,60,1800,23041.400,22871.400,True,51.363,reality.1000.1,797,true,false
74,WinMart+,,shop:convenience,Thành phố Bắc Ninh,21.1811052,106.0623556,22592.414679,22720.990864,1,1.16,60,60,3600,44036.667,44036.667,true,,openstreetmap_20_30_ring,node:6545240632,true,true
75,Đảng uỷ - HĐND - UBND phường Thanh Xuân [SE],SE,Uỷ ban nhân dân,Thanh Xuân,20.8805718,105.9267271,8485.348437,-10722.326625,1,1.91,60,60,2700,19789.400,19733.900,True,0.456,reality.1000.1,395,true,false
76,Glory 2 Hotel,,tourism:hotel,Thành phố Bắc Ninh,21.1779675,106.0675964,23137.154851,22371.702100,1,1.62,60,60,1800,44232.689,44232.689,true,,openstreetmap_20_30_ring,node:4748437281,true,true
77,Không có tên [S],S,Trường học,Hoàng Mai,20.8438070,105.8431084,-196.396117,-14810.385865,1,0.86,60,60,2700,18956.700,17336.500,True,8.352,reality.1000.1,449,true,false
78,Trường Mầm non Kim Lan [SW],SW,Trường học,Hoàng Mai,20.8478913,105.7984144,-4836.768320,-14356.232426,1,1.63,60,60,2700,21352.000,21385.200,True,79.645,reality.1000.1,650,true,false
79,WinMart+ [S],S,Siêu thị,Thanh Xuân,20.8957762,105.8416638,-346.382283,-9031.674483,1,1.21,60,60,3600,11349.100,11700.500,True,45.28,reality.1000.1,487,true,false
80,Hội đồng nhân dân - Ủy ban nhân dân phường Thanh Liệt [SW],SW,Uỷ ban nhân dân,Thanh Xuân,20.8659533,105.7013053,-14919.158982,-12347.829661,1,1.28,60,60,2700,26400.900,26391.100,True,16.97,reality.1000.1,611,true,false
81,WinMart+ [SW],SW,Siêu thị,Hoàng Mai,20.8528358,105.7658946,-8213.149399,-13806.429111,1,0.48,60,60,1800,22785.600,24077.500,True,15.945,reality.1000.1,583,true,false
82,Chùa Đống Cao,,amenity:place_of_worship,,21.1673784,106.0315375,19389.114213,21192.923488,1,1.52,60,60,1800,39477.390,39477.390,true,,openstreetmap_20_30_ring,node:6546579569,true,true
83,WinMart+ [SW],SW,Siêu thị,Thanh Xuân,20.8789786,105.7319886,-11733.453241,-10899.482383,1,1.76,60,60,1800,26130.400,26111.300,True,15.35,reality.1000.1,559,true,false
84,Chợ Nhân Chính [W],W,Chợ dân sinh,Thanh Xuân,20.9923297,105.7047601,-14560.463008,1704.584867,1,0.78,60,60,3600,20422.900,19956.600,True,25.706,reality.1000.1,742,true,false
85,Chợ Nhân Chính [SE],SE,Chợ dân sinh,Thanh Xuân,20.8842216,105.9363233,9481.677692,-10316.487382,1,0.38,60,60,3600,25521.200,27125.100,True,2.144,reality.1000.1,385,true,false
86,WinMart+ [W],W,Siêu thị,Thanh Xuân,21.0063803,105.7124948,-13757.404725,3266.940303,1,1.37,60,60,3600,18713.800,18104.400,True,12.694,reality.1000.1,752,true,false
87,Quan an Nam Nhu 1 [W],W,Cửa hàng ăn uống,Hoàng Mai,20.9685702,105.7775545,-7002.555676,-937.350993,1,1.88,60,60,1800,9964.200,9903.100,True,27.478,reality.1000.1,725,true,false
88,Trường Mầm non Tứ Hiệp (điểm Đồng Trì) [SW],SW,Trường học,Hoàng Mai,20.8265482,105.7572318,-9112.568031,-16729.476865,1,0.48,60,60,1800,27169.900,28589.700,True,3.253,reality.1000.1,618,true,true
89,WinMart+ [N],N,Siêu thị,Hoàng Mai,21.0845497,105.8931615,5000.386760,11958.981002,1,1.23,60,60,1800,19551.700,20238.600,True,111.189,reality.1000.1,70,true,false
90,WinMart+ [NW],NW,Siêu thị,Thanh Xuân,21.1069720,105.7416300,-10732.431078,14452.227006,1,1.60,60,60,1800,28152.100,27363.300,True,450.665,reality.1000.1,817,true,false
91,Trường Mầm non Thịnh Liệt (cơ sở Giáp Nhị) [E],E,Trường học,Hoàng Mai,20.9689586,105.9764206,13644.795702,-894.162883,1,1.50,60,60,1800,21544.000,23889.600,True,20.345,reality.1000.1,242,true,false
92,5050 Rooftop Cafe & Pub [W],W,Cửa hàng đồ uống,Thanh Xuân,20.9778493,105.6952722,-15545.547973,94.437851,1,0.20,60,60,3600,22964.900,22472.800,True,33.563,reality.1000.1,749,true,false
93,Không có tên [SW],SW,Cửa hàng đồ uống,Hoàng Mai,20.8737895,105.7588808,-8941.359954,-11476.483976,1,1.12,60,60,3600,20236.600,21300.000,True,17.837,reality.1000.1,564,true,false
94,WinMart+ [SE],SE,Siêu thị,Thanh Xuân,20.8982722,105.9440580,10284.735975,-8754.131946,1,1.62,60,60,3600,25640.900,27244.800,True,16.426,reality.1000.1,392,true,false
95,Đông Anh,,public_transport:station,,21.1538329,105.8516744,693.751679,19685.038428,1,1.74,60,60,2700,27071.155,27071.155,true,,openstreetmap_20_30_ring,node:582845534,true,true
96,WinMart+ [NE],NE,Siêu thị,Thanh Xuân,21.0811596,105.9428562,10159.958615,11582.019081,1,1.44,60,60,1800,21745.200,21630.300,True,25.579,reality.1000.1,166,true,false
97,Giang Tám,,shop:electronics,,20.8002949,105.9623665,12199.329750,-19670.811732,1,1.47,60,60,1800,31811.778,31811.778,true,,openstreetmap_20_30_ring,node:4761019423,true,true
98,Starbucks [NE],NE,Cửa hàng đồ uống,Thanh Xuân,21.0892437,105.9130793,7068.360212,12480.929988,1,1.84,60,60,3600,19474.000,20060.900,True,4.202,reality.1000.1,234,true,false
99,Đình Văn Phú,,amenity:place_of_worship,,20.8487860,105.6297044,-22378.293791,-14272.782480,1,1.24,60,60,1800,36478.888,36478.888,true,,openstreetmap_20_30_ring,node:7187541618,true,true
100,WinMart+ [NE],NE,Siêu thị,Thanh Xuân,21.0907566,105.9282364,8642.052106,12649.156792,1,1.36,60,60,3600,19376.700,20586.400,True,33.021,reality.1000.1,212,true,false
101,Quan an Nam Nhu 1 [SW],SW,Cửa hàng ăn uống,Hoàng Mai,20.8604621,105.7775545,-7002.555676,-12958.423242,1,1.54,60,60,3600,22728.700,20071.100,True,247.988,reality.1000.1,606,true,false
102,WinMart+ [E],E,Siêu thị,Thanh Xuân,21.0005225,105.9421093,10082.411428,2615.582662,1,0.40,60,60,1800,14111.000,16301.200,True,5.542,reality.1000.1,331,true,false
103,Trường Mầm non Kim Lan [S],S,Trường học,Hoàng Mai,20.8478913,105.9141960,7184.302030,-14356.232426,1,0.35,60,60,3600,19362.700,19307.200,True,9.496,reality.1000.1,531,true,false
104,Trường Trung học cơ sở Tân Định [S],S,Trường học,Hoàng Mai,20.8740398,105.8563845,1182.000209,-11448.651886,1,1.85,60,60,2700,14234.500,14370.900,True,99.565,reality.1000.1,423,true,false
105,Siêu thị Đức Thành,C,Siêu thị,Hoàng Mai,20.9833531,105.8523693,765.120483,706.432488,1,1.63,60,60,3600,1886.400,2875.600,True,12.622,reality.1000.1,900,true,false
106,WinMart+ [NW],NW,Siêu thị,Thanh Xuân,21.1113303,105.6885502,-16243.462278,14936.847855,1,0.55,60,60,2700,28992.800,29139.200,True,19.509,reality.1000.1,891,true,true
107,Trường Mầm non Tứ Hiệp (điểm Cổ Điển B) [S],S,Trường học,Hoàng Mai,20.8307324,105.8657703,2156.484601,-16264.215052,1,0.44,60,60,3600,20243.000,18631.100,True,64.465,reality.1000.1,481,true,true
108,Không có tên,,leisure:park,,21.1922823,106.0392450,20190.248558,23965.225636,1,0.66,60,60,1800,43067.722,43067.722,true,,openstreetmap_20_30_ring,node:6545865252,true,true
109,Tự  hạnh,,shop:convenience,,20.8139198,105.7836264,-6379.305716,-18154.087864,1,1.85,60,60,3600,26445.889,26445.889,true,,openstreetmap_20_30_ring,node:5103114243,true,true
110,Co.opmart [S],S,Siêu thị,Thanh Xuân,20.8683879,105.8014391,-4522.727648,-12077.114492,1,1.88,60,60,1800,19205.100,19308.600,True,80.07,reality.1000.1,523,true,false
111,Chùa Trăm Gian,,public_transport:platform,,20.9490068,105.6814215,-17002.705726,-3116.203024,1,0.48,60,60,2700,23757.091,23757.091,true,,openstreetmap_20_30_ring,node:7893470200,true,true
112,WinMart+ [S],S,Siêu thị,Hoàng Mai,20.8678818,105.8818071,3821.511695,-12133.390245,1,1.01,60,60,1800,14192.600,13707.900,True,48.828,reality.1000.1,455,true,false
113,WinMart+ [N],N,Siêu thị,Thanh Xuân,21.0987051,105.8331430,-1231.057708,13532.989667,1,1.69,60,60,3600,24295.400,23934.000,True,27.809,reality.1000.1,55,true,false
114,Trường Tiểu học Đại Kim [NE],NE,Trường học,Hoàng Mai,21.0801038,105.9489450,10792.130680,11464.619478,1,1.04,60,60,2700,20239.200,21219.200,True,7.245,reality.1000.1,151,true,false
115,Nhà Hàng Thiên Đức,,amenity:restaurant,,21.1763113,106.0629721,22656.495033,22187.333916,1,1.95,60,60,3600,43582.531,43582.531,true,,openstreetmap_20_30_ring,node:6545253559,true,true
116,Chùa Thầm,,public_transport:platform,,21.0318630,106.0218744,18384.710543,6107.349160,1,0.87,60,60,1800,26624.944,26624.944,true,,openstreetmap_20_30_ring,node:4369636412,true,true
117,Tổng kho K-market,,shop:department_store,,20.9335809,105.6670250,-18499.109306,-4833.414212,1,1.72,60,60,3600,26277.955,26277.955,true,,openstreetmap_20_30_ring,node:6587963985,true,true
118,Không có tên [NW],NW,Trường học,Hoàng Mai,21.0757880,105.7638415,-8426.313318,10984.724413,1,1.56,60,60,1800,20490.000,19893.200,True,6.452,reality.1000.1,811,true,false
119,Không có tên,,amenity:watering_place,,20.8707457,105.6248934,-22878.359614,-11828.228676,1,1.38,60,60,1800,35396.849,35396.849,true,,openstreetmap_20_30_ring,node:7187542978,true,true
120,WinMart+ [S],S,Siêu thị,Thanh Xuân,20.8951141,105.8043318,-4222.391928,-9105.296644,1,1.76,60,60,1800,17048.900,16932.000,True,25.09,reality.1000.1,532,true,false
121,WinMart+ [E],E,Siêu thị,Thanh Xuân,21.0063803,105.9440580,10284.735975,3266.940303,1,1.52,60,60,2700,15376.000,17734.500,True,74.655,reality.1000.1,339,true,false
122,Trường Trung học cơ sở Lĩnh Nam [NW],NW,Trường học,Hoàng Mai,21.0878264,105.7865470,-6068.905812,12323.333418,1,1.68,60,60,3600,17879.900,17496.000,True,0.76,reality.1000.1,870,true,false
123,Quý Dương,,shop:electronics,,20.8592478,106.0590743,22251.349208,-13108.174904,1,0.84,60,60,3600,35493.316,35493.316,true,,openstreetmap_20_30_ring,node:4751972621,true,true
124,Chợ Nhân Chính [SW],SW,Chợ dân sinh,Thanh Xuân,20.8842216,105.7047601,-14560.463008,-10316.487382,1,0.79,60,60,3600,25063.600,25053.800,True,27.412,reality.1000.1,620,true,false
125,Đối diện cổng Khu công nghiệp Bắc Thăng Long,,public_transport:platform,,21.1250073,105.7790048,-6859.684891,16476.172636,1,0.37,60,60,3600,24528.389,24528.389,true,,openstreetmap_20_30_ring,node:8807115925,true,true
126,WinMart+ [NW],NW,Siêu thị,Hoàng Mai,21.0707607,105.7755360,-7212.127236,10425.714159,1,1.47,60,60,3600,19121.300,18507.800,True,3.014,reality.1000.1,844,true,false
127,Trường Quốc tế Singapore [SW],SW,Trường học,Hoàng Mai,20.8554805,105.7704514,-7740.037839,-13512.351888,1,1.97,60,60,1800,22953.700,24190.100,True,22.326,reality.1000.1,592,true,false
128,WinMart+,C,Siêu thị,Thanh Xuân,20.9783869,105.8364337,-889.399481,154.216244,1,1.55,60,60,1800,3102.100,2922.300,True,14.25,reality.1000.1,915,true,false
129,Trường Quốc tế Singapore,C,Trường học,Hoàng Mai,20.9696464,105.8749940,3114.138897,-817.683013,1,1.72,60,60,2700,5326.600,6083.700,True,34.733,reality.1000.1,958,true,false
130,Cafe Dinh [NW],NW,Cửa hàng đồ uống,Hoàng Mai,21.0421318,105.7498144,-9882.682515,7242.325723,1,1.63,60,60,1800,16346.400,15550.200,True,27.587,reality.1000.1,856,true,false
131,Làng nghề đồ gỗ mỹ nghệ Thạch Thất,,public_transport:platform,,21.0450567,105.6160812,-23794.318884,7576.071844,1,0.55,60,60,3600,34319.612,34319.612,true,,openstreetmap_20_30_ring,node:8808907369,true,true
132,Vân dũng,,shop:convenience,,21.0773915,105.6644786,-18763.787670,11175.581780,1,1.34,60,60,2700,30015.670,30015.670,true,,openstreetmap_20_30_ring,node:5182828524,true,true
