id,name,zone,type,district,lat,lon,x_m,y_m,dronable,demand,drone_service_s,truck_service_s,lw_s,depot_osrm_distance_m,to_depot_osrm_distance_m,road_reachable,osrm_snap_distance_m,source_dataset,original_id,inside_30mile_square,outside_20mile_square
18,Không có tên [E],E,Trường học,Hoàng Mai,20.9573500,105.9548880,11409.165002,-2184.980309,1,0.30,60,60,3600,19084.800,21504.300,True,63.33,reality.1000.1,270,true,false
19,Trường Mầm Non Đại Từ [S],S,Trường học,Hoàng Mai,20.8563561,105.8425229,-257.185886,-13414.989611,1,1.57,60,60,3600,17733.600,16113.500,True,35.517,reality.1000.1,428,true,false
20,Bãi Tập Lái Ô Tô,,amenity:car_rental,,20.9307445,105.6657052,-18636.292193,-5149.162260,1,0.26,60,60,1800,26430.854,26430.854,true,,openstreetmap_20_30_ring,node:5158134322,true,true
21,Highlands Coffee [NE],NE,Cửa hàng đồ uống,Hoàng Mai,21.0672278,105.9599854,11938.404571,10032.873602,1,0.39,60,60,2700,19362.300,22195.100,True,94.509,reality.1000.1,137,true,false
22,Nhà Hàng Hàn Quốc Chakumsang,,amenity:restaurant,,21.1755720,106.0625615,22613.816374,22105.035040,1,1.66,60,60,1800,43229.540,43229.540,true,,openstreetmap_20_30_ring,node:6545253560,true,true
23,Chợ Nhân Chính,C,Chợ dân sinh,Thanh Xuân,20.9983875,105.8093027,-3706.286272,2378.181494,1,1.66,60,60,2700,7076.400,6910.500,True,12.5,reality.1000.1,983,true,false
24,WinMart+ [N],N,Siêu thị,Hoàng Mai,21.0876886,105.8872708,4388.782506,12308.010757,1,0.57,60,60,1800,19386.700,20946.800,True,24.786,reality.1000.1,57,true,false
25,Trường Mầm non Định Công (Cơ sở 3) [S],S,Trường học,Hoàng Mai,20.8652302,105.8396319,-557.345103,-12428.234712,1,1.82,60,60,1800,17605.100,15984.900,True,11.865,reality.1000.1,431,true,false
26,Trường Tiểu học Tam Hiệp [N],N,Trường học,Hoàng Mai,21.0521912,105.8420852,-302.630261,8360.879968,1,0.64,60,60,1800,11475.800,9814.600,True,31.2,reality.1000.1,56,true,false
27,Không có tên,C,Trường học,Hoàng Mai,20.9634078,105.8278674,-1778.798962,-1511.383682,1,1.80,60,60,2700,4113.000,3815.700,True,27.273,reality.1000.1,934,true,false
28,WinMart+,C,Siêu thị,Thanh Xuân,20.9823082,105.8332705,-1217.819970,590.244910,1,0.27,60,60,3600,2655.200,2994.900,True,5.746,reality.1000.1,906,true,false
29,Vịnh xén hè cho xe buýt (số 1 chiều đi Bắc Thăng Long),,public_transport:platform,,21.1249832,105.7991149,-4769.397277,16473.489824,1,0.52,60,60,1800,23444.522,23444.522,true,,openstreetmap_20_30_ring,node:8807115924,true,true
30,WinMart+ [NE],NE,Siêu thị,Thanh Xuân,21.0988150,105.9211667,7908.037711,13545.209989,1,0.52,60,60,2700,20299.000,21508.700,True,31.598,reality.1000.1,228,true,false
31,Cà Phê KOK [SW],SW,Cửa hàng đồ uống,Thanh Xuân,20.8697518,105.7110438,-13908.055374,-11925.455732,1,1.28,60,60,3600,26816.200,26806.400,True,78.678,reality.1000.1,588,true,false
32,WinMart+ [S],S,Siêu thị,Thanh Xuân,20.8789786,105.8477702,287.617109,-10899.482383,1,1.06,60,60,2700,17698.600,16078.500,True,134.256,reality.1000.1,436,true,false
33,WinMart+,C,Siêu thị,Thanh Xuân,20.9904183,105.8176043,-2844.369373,1492.046884,1,0.25,60,60,1800,5487.000,6622.300,True,6.379,reality.1000.1,962,true,false
34,Trường Mầm non Tứ Hiệp (điểm Đồng Trì),C,Trường học,Hoàng Mai,20.9407141,105.8617744,1741.608705,-4034.807989,1,0.29,60,60,2700,7576.700,8818.300,True,22.812,reality.1000.1,988,true,false
35,WinMart+ [NE],NE,Siêu thị,Hoàng Mai,21.0690520,105.9974578,15828.991301,10235.715387,1,1.94,60,60,2700,23161.400,25061.200,True,6.917,reality.1000.1,165,true,false
36,Trường Đại học Công nghệ và Quản lý Hữu Nghị [SW],SW,Trường học,Hoàng Mai,20.8686382,105.7608077,-8741.298801,-12049.282402,1,1.85,60,60,3600,22253.500,22038.500,True,16.097,reality.1000.1,563,true,false
37,Quán dung,,shop:convenience,,20.7603792,105.7664103,-8168.784664,-24114.227456,1,0.84,60,60,1800,34804.849,34804.849,true,,openstreetmap_20_30_ring,node:5103151024,true,true
38,WinMart+ [NW],NW,Siêu thị,Hoàng Mai,21.0582097,105.7435436,-10533.750802,9030.106634,1,0.94,60,60,3600,17856.900,17059.000,True,25.793,reality.1000.1,808,true,false
39,Chợ Xanh Văn Quán [SE],SE,Chợ dân sinh,Thanh Xuân,20.8601030,105.9184660,7627.636467,-12998.353340,1,1.35,60,60,1800,18104.900,18049.400,True,26.149,reality.1000.1,400,true,false
40,Cục Tần số vô tuyến điện [SE],SE,Uỷ ban nhân dân,Thanh Xuân,20.8944961,105.9252470,8331.676470,-9174.015108,1,1.58,60,60,3600,24075.300,25679.200,True,13.004,reality.1000.1,407,true,false
41,Trường Mầm non Lĩnh Nam (cơ sở 2) [NW],NW,Trường học,Hoàng Mai,21.0884768,105.7816386,-6578.522381,12395.654599,1,1.93,60,60,3600,19469.900,19014.500,True,20.379,reality.1000.1,861,true,false
42,Quan an Nam Nhu 1 [N],N,Cửa hàng ăn uống,Hoàng Mai,21.0766783,105.8933361,5018.514674,11083.721257,1,1.30,60,60,2700,16531.100,17316.700,True,107.581,reality.1000.1,69,true,false
43,Không có tên,,amenity:fuel,,20.8464964,106.0582345,22164.058566,-14527.660752,1,0.96,60,60,3600,36227.446,36227.446,true,,openstreetmap_20_30_ring,node:6385048419,true,true
44,WinMart+ [SW],SW,Siêu thị,Thanh Xuân,20.8858351,105.7001079,-15043.479510,-10137.074368,1,0.92,60,60,1800,23968.000,23958.200,True,42.83,reality.1000.1,630,true,false
45,WinMart+ [E],E,Siêu thị,Thanh Xuân,20.9772591,105.9479574,10689.592720,28.810605,1,1.68,60,60,2700,21220.800,17432.900,True,6.167,reality.1000.1,278,true,false
46,Vịnh xén hè cho xe buýt (số 3 chiều đi Bắc Thăng Long),,public_transport:platform,,21.1249272,105.8098437,-3654.222427,16467.255904,1,0.80,60,60,2700,23058.774,23058.774,true,,openstreetmap_20_30_ring,node:8807115922,true,true
47,Ý an,,shop:convenience,,20.8076309,105.7296464,-11990.104538,-18854.168212,1,0.98,60,60,2700,30544.466,30544.466,true,,openstreetmap_20_30_ring,node:5103114233,true,true
48,Thuế cơ sở 4 thành phố Hà Nội [W],W,Uỷ ban nhân dân,Thanh Xuân,21.0082151,105.7169594,-13293.865867,3470.960755,1,1.58,60,60,3600,18327.600,18334.500,True,10.394,reality.1000.1,750,true,false
49,Chợ Trung Kính,C,Chợ dân sinh,Thanh Xuân,21.0132259,105.7992969,-4745.142409,4028.136293,1,0.84,60,60,3600,8415.900,8476.800,True,15.771,reality.1000.1,994,true,false
50,WinMart+,C,Siêu thị,Hoàng Mai,20.9770184,105.8925520,4937.105182,2.045987,1,0.22,60,60,3600,6265.300,7853.900,True,4.293,reality.1000.1,973,true,false
51,Công ty Tài Chính Prudential,,office:company,,21.1721018,106.0626372,22621.684797,21718.732376,1,1.00,60,60,2700,42869.822,42869.822,true,,openstreetmap_20_30_ring,node:6545294800,true,true
52,Cửa Hàng Tiện Lợi BV Mart [NW],NW,Siêu thị,Thanh Xuân,21.0811384,105.6915272,-15934.374077,11579.661749,1,1.66,60,60,3600,22889.600,22393.300,True,73.806,reality.1000.1,874,true,false
53,UBND phường Khương Thượng,C,Uỷ ban nhân dân,Thanh Xuân,21.0022527,105.8256270,-2011.409377,2807.972124,1,0.79,60,60,1800,5028.900,6355.300,True,21.139,reality.1000.1,951,true,false
54,Việt hùng,,shop:electronics,,20.9394974,106.0435601,20638.769454,-4174.789432,1,1.40,60,60,1800,28785.162,28785.162,true,,openstreetmap_20_30_ring,node:4748088623,true,true
55,Quan an Nam Nhu 1 [E],E,Cửa hàng ăn uống,Hoàng Mai,20.9685702,106.0091177,17039.585024,-937.350993,1,0.95,60,60,2700,23447.600,25813.900,True,78.799,reality.1000.1,312,true,true
56,WinMart+ [W],W,Siêu thị,Thanh Xuân,20.9981936,105.7349517,-11425.808213,2356.620797,1,0.71,60,60,3600,17191.300,16837.100,True,41.221,reality.1000.1,703,true,false
57,Không có tên [N],N,Uỷ ban nhân dân,Thanh Xuân,21.1008916,105.8512989,653.985780,13776.117374,1,1.91,60,60,1800,21358.500,23996.400,True,28.306,reality.1000.1,33,true,false
58,WinMart+ [SW],SW,Siêu thị,Hoàng Mai,20.8655990,105.7893530,-5777.571754,-12387.226023,1,0.72,60,60,2700,22619.200,20740.200,True,334.648,reality.1000.1,631,true,false
59,The Coffee House [SW],SW,Cửa hàng đồ uống,Thanh Xuân,20.8634161,105.6831894,-16800.049455,-12629.953429,1,0.37,60,60,1800,28129.200,28119.400,True,66.849,reality.1000.1,645,true,true
60,Nhà thờ họ Ngô Sách,,amenity:place_of_worship,,21.1468158,105.9785085,13877.164404,18903.894856,1,0.58,60,60,1800,32057.654,32057.654,true,,openstreetmap_20_30_ring,node:6079924441,true,true
61,Tài Lốp,,shop:tyres,,20.9183192,106.0577928,22118.147305,-6532.346656,1,0.73,60,60,3600,31527.195,31527.195,true,,openstreetmap_20_30_ring,node:6520610591,true,true
62,Trường Tiểu học Chu Văn An [N],N,Trường học,Hoàng Mai,21.0611803,105.8340177,-1140.241635,9360.422283,1,1.85,60,60,2700,12570.400,11166.100,True,33.685,reality.1000.1,47,true,false
63,Trường Mầm non Hoàng Liệt (cơ sở Tứ Kỳ) [W],W,Trường học,Hoàng Mai,20.9539998,105.7345616,-11466.310500,-2557.505552,1,0.83,60,60,2700,17218.200,16726.000,True,41.807,reality.1000.1,677,true,false
64,WinMart+ [E],E,Siêu thị,Thanh Xuân,20.9786863,105.9658873,12551.171669,187.508005,1,1.09,60,60,1800,20130.300,22680.400,True,30.214,reality.1000.1,248,true,false
65,Trường Trung học cơ sở Lĩnh Nam [S],S,Trường học,Hoàng Mai,20.8716102,105.9023286,5952.164538,-11718.811080,1,0.62,60,60,2700,16027.600,15972.100,True,9.835,reality.1000.1,509,true,false
66,Tịnh Cafe [S],S,Cửa hàng đồ uống,Thanh Xuân,20.8893215,105.8219576,-2392.386281,-9749.404376,1,1.75,60,60,2700,10803.900,10936.300,True,85.805,reality.1000.1,504,true,false
67,Song Phương - Hoài Đức,,public_transport:platform,,21.0037719,105.6788263,-17272.456469,2980.247908,1,1.00,60,60,3600,23960.802,23960.802,true,,openstreetmap_20_30_ring,node:8808913242,true,true
68,Không có tên [S],S,Cửa hàng đồ uống,Thanh Xuân,20.8913430,105.8569956,1245.447908,-9524.623832,1,0.20,60,60,3600,10183.400,10282.700,True,6.454,reality.1000.1,466,true,false
69,WinMart+ [NE],NE,Siêu thị,Hoàng Mai,21.0707607,106.0070992,16830.013464,10425.714159,1,0.44,60,60,2700,24816.500,26716.300,True,139.781,reality.1000.1,188,true,true
70,AEON MaxValu Linh Đàm [NE],NE,Siêu thị,Hoàng Mai,21.0661348,105.9500533,10907.200365,9911.337547,1,1.23,60,60,1800,18162.900,20850.400,True,257.169,reality.1000.1,160,true,false
71,WinMart+ [SW],SW,Siêu thị,Thanh Xuân,20.8737032,105.7083422,-14188.550061,-11486.080099,1,1.08,60,60,1800,26122.400,26112.600,True,16.17,reality.1000.1,598,true,false
72,Chùa Thầm,,public_transport:platform,,21.0318630,106.0218744,18384.710543,6107.349160,1,1.69,60,60,2700,26482.842,26482.842,true,,openstreetmap_20_30_ring,node:4369636412,true,true
73,Trường Mầm non Yên Mỹ [NW],NW,Trường học,Hoàng Mai,21.0446229,105.7667198,-8127.472683,7519.323405,1,1.07,60,60,3600,14275.300,13820.600,True,17.662,reality.1000.1,866,true,false
74,Cà Phê Parkland [N],N,Cửa hàng đồ uống,Thanh Xuân,21.0887849,105.8434889,-156.890554,12429.913755,1,1.71,60,60,1800,25041.000,24679.700,True,46.675,reality.1000.1,17,true,false
75,WinMart+ [SW],SW,Siêu thị,Thanh Xuân,20.8745404,105.6966732,-15400.088595,-11392.987706,1,1.49,60,60,2700,25780.100,25770.300,True,53.952,reality.1000.1,626,true,false
76,WinMart+ [NE],NE,Siêu thị,Thanh Xuân,21.0983381,105.9538033,11296.545596,13492.181129,1,1.52,60,60,2700,24169.500,24979.200,True,93.805,reality.1000.1,163,true,false
77,Single hotpot (Lẩu 1 người),,amenity:restaurant,,21.1767687,106.0652400,22892.225501,22238.251684,1,0.26,60,60,2700,43629.214,43629.214,true,,openstreetmap_20_30_ring,node:6545253554,true,true
78,Glory 2 Hotel,,tourism:hotel,Thành phố Bắc Ninh,21.1779675,106.0675964,23137.154851,22371.702100,1,1.47,60,60,2700,43996.611,43996.611,true,,openstreetmap_20_30_ring,node:4748437281,true,true
79,Không có tên,,amenity:restaurant,,21.1865308,105.7749140,-7284.891557,23324.968656,1,1.57,60,60,1800,33404.814,33404.814,true,,openstreetmap_20_30_ring,node:4792981122,true,true
80,Không có tên [SW],SW,Cửa hàng đồ uống,Thanh Xuân,20.8883087,105.7158505,-13408.997848,-9862.022598,1,0.92,60,60,1800,24104.900,24085.800,True,4.096,reality.1000.1,605,true,false
81,Không có tên,,amenity:fuel,,20.7954013,105.8883193,4502.702434,-20215.567284,1,0.39,60,60,1800,28312.415,28312.415,true,,openstreetmap_20_30_ring,node:4437511891,true,true
82,Vịnh xén hè cho xe buýt (số 2 chiều đi Bắc Thăng Long),,public_transport:platform,,21.1249211,105.8043034,-4230.093281,16466.576852,1,1.80,60,60,3600,23241.129,23241.129,true,,openstreetmap_20_30_ring,node:8807115923,true,true
83,Duy năm,,shop:electronics,,20.9619546,106.0538946,21712.959903,-1674.853928,1,1.70,60,60,3600,29770.360,29770.360,true,,openstreetmap_20_30_ring,node:4748114924,true,true
84,WinMart+ [S],S,Siêu thị,Thanh Xuân,20.8762524,105.8288433,-1677.475759,-11202.621992,1,0.62,60,60,1800,14524.100,14875.500,True,11.402,reality.1000.1,468,true,false
85,Cửa Hàng Tiện Lợi BV Mart [NE],NE,Siêu thị,Thanh Xuân,21.0811384,105.9230904,8107.766623,11579.661749,1,1.50,60,60,1800,18180.600,19405.100,True,76.588,reality.1000.1,219,true,false
86,siêu thị 24h ninja mark [N],N,Siêu thị,Thanh Xuân,21.0849993,105.8211660,-2474.574464,12008.974241,1,1.54,60,60,3600,16115.400,16661.300,True,5.681,reality.1000.1,65,true,false
87,Thế  mĩ,,shop:convenience,,20.8141094,105.6452183,-20765.745220,-18132.981592,1,1.81,60,60,2700,37686.840,37686.840,true,,openstreetmap_20_30_ring,node:5103138223,true,true
88,Không có tên [NW],NW,Trường học,Hoàng Mai,21.0654581,105.7233248,-12632.975698,9836.091941,1,1.20,60,60,3600,19664.400,19773.900,True,20.803,reality.1000.1,807,true,false
89,Trường Mầm non Văn Đức (điểm Chử Xá) [W],W,Trường học,Hoàng Mai,20.9337453,105.7984638,-4831.639345,-4809.703194,1,0.47,60,60,2700,9105.200,11579.400,True,12.561,reality.1000.1,776,true,false
90,Snow Island,,amenity:cafe,Thành phố Bắc Ninh,21.1771356,106.0703525,23423.629891,22279.094992,1,0.58,60,60,3600,44191.639,44191.639,true,,openstreetmap_20_30_ring,node:5550137622,true,true
91,Coffee Cây [N],N,Cửa hàng đồ uống,Thanh Xuân,21.1102173,105.8314161,-1410.353783,14813.087901,1,0.70,60,60,2700,21416.400,21055.100,True,12.394,reality.1000.1,83,true,false
92,WinMart+ [NW],NW,Siêu thị,Hoàng Mai,21.0430343,105.7415596,-10739.740386,7342.679145,1,0.58,60,60,2700,17866.200,16453.000,True,56.037,reality.1000.1,849,true,false
93,WinMart+ [N],N,Siêu thị,Hoàng Mai,21.0430343,105.8573412,1281.329964,7342.679145,1,1.89,60,60,2700,14673.200,13012.000,True,1.178,reality.1000.1,73,true,false
94,WinMart+ [NE],NE,Siêu thị,Thanh Xuân,21.1119924,105.9574454,11674.688067,15010.470016,1,0.25,60,60,1800,23424.500,24987.100,True,4.158,reality.1000.1,193,true,false
95,Siêu thị B11 Kim Liên [W],W,Siêu thị,Thanh Xuân,21.0014919,105.7305874,-11878.933384,2723.375024,1,1.20,60,60,2700,18303.900,17058.600,True,20.819,reality.1000.1,717,true,false
96,Starbucks [SW],SW,Cửa hàng đồ uống,Thanh Xuân,20.8730275,105.6815161,-16973.780489,-11561.214511,1,1.24,60,60,3600,27180.400,27170.600,True,59.438,reality.1000.1,648,true,true
97,Tinh Hoa Bắc Bộ,,amenity:theatre,,21.0196558,105.6399338,-21315.027665,4748.443656,1,1.77,60,60,2700,29852.490,29852.490,true,,openstreetmap_20_30_ring,node:5317498200,true,true
98,Phường Ô Chợ Dừa [N],N,Chợ dân sinh,Thanh Xuân,21.1232191,105.8349307,-1045.449050,16258.822099,1,1.80,60,60,2700,21473.500,22453.900,True,41.969,reality.1000.1,102,true,true
99,Quan an Nam Nhu 1 [NE],NE,Cửa hàng ăn uống,Hoàng Mai,21.0766783,106.0091177,17039.585024,11083.721257,1,1.27,60,60,1800,24963.400,26863.200,True,0.312,reality.1000.1,190,true,true
100,Trường Mầm Non Đại Từ [NE],NE,Trường học,Hoàng Mai,21.0725723,105.9583045,11763.884464,10627.154888,1,1.98,60,60,3600,18442.100,25162.900,True,225.75,reality.1000.1,134,true,false
101,WinMart+ [S],S,Siêu thị,Thanh Xuân,20.8738937,105.8074333,-3900.377465,-11464.897465,1,0.23,60,60,1800,19080.000,18981.500,True,39.343,reality.1000.1,516,true,false
102,Không có tên [SW],SW,Trường học,Hoàng Mai,20.8492419,105.7233248,-12632.975698,-14206.052558,1,0.84,60,60,3600,25847.500,27131.400,True,24.001,reality.1000.1,566,true,false
103,Trường Mầm Non Đại Từ [N],N,Trường học,Hoàng Mai,21.0725723,105.8425229,-257.185886,10627.154888,1,1.68,60,60,1800,14863.200,13202.000,True,51.034,reality.1000.1,15,true,false
104,Trường Mẫu giáo thôn Thế Trụ,,amenity:kindergarten,,20.9709659,105.6184057,-23552.705289,-671.716012,1,1.76,60,60,3600,32210.259,32210.259,true,,openstreetmap_20_30_ring,node:6184420093,true,true
105,Trường Quốc tế Singapore [N],N,Trường học,Hoàng Mai,21.0716967,105.8862330,4281.032511,10529.792610,1,1.85,60,60,2700,15727.800,16513.500,True,14.678,reality.1000.1,54,true,false
106,Trường Mầm non Lĩnh Nam (cơ sở 2) [SW],SW,Trường học,Hoàng Mai,20.8722606,105.7816386,-6578.522381,-11646.489900,1,0.77,60,60,2700,18972.400,18901.100,True,47.257,reality.1000.1,619,true,false
107,Trường Đại học Kinh tế - Kỹ thuật Công nghiệp (cơ sở 218 Lĩnh Nam) [NE],NE,Trường học,Hoàng Mai,21.0820344,106.0026109,16364.013944,11679.292403,1,0.33,60,60,1800,26437.100,28051.500,True,3.341,reality.1000.1,173,true,true
108,Cà Phê KOK [W],W,Cửa hàng đồ uống,Thanh Xuân,20.9778599,105.7110438,-13908.055374,95.616517,1,0.54,60,60,2700,21418.300,20926.200,True,50.32,reality.1000.1,706,true,false
109,PV Oil,,amenity:fuel,,20.9519080,106.0087600,17021.571231,-2793.241440,1,0.69,60,60,2700,23580.157,23580.157,true,,openstreetmap_20_30_ring,node:4436012589,true,true
110,Không có tên [NE],NE,Trường học,Hoàng Mai,21.0654581,105.9548880,11409.165002,9836.091941,1,1.15,60,60,1800,19845.100,19168.200,True,31.795,reality.1000.1,148,true,false
111,Đạt Thê,,shop:electronics,,20.8374959,106.0610127,22452.830727,-15529.596412,1,1.43,60,60,3600,37320.018,37320.018,true,,openstreetmap_20_30_ring,node:4780444726,true,true
112,Không có tên [W],W,Cửa hàng đồ uống,Hoàng Mai,20.9818976,105.7588808,-8941.359954,544.588273,1,1.83,60,60,3600,13695.400,13858.800,True,21.654,reality.1000.1,682,true,false
113,Cà Phê Big One [E],E,Cửa hàng đồ uống,Thanh Xuân,21.0038035,105.9746692,13462.955905,2980.413216,1,0.54,60,60,1800,20945.400,20744.400,True,58.745,reality.1000.1,306,true,false
114,Không có tên,,amenity:atm,,20.9592039,106.0272334,18941.736681,-1981.061852,1,1.38,60,60,2700,26035.087,26035.087,true,,openstreetmap_20_30_ring,node:8631289218,true,true
115,Viettel Store,,shop:mobile_phone,Thành phố Bắc Ninh,21.1782017,106.0587132,22213.815687,22397.773244,1,0.79,60,60,3600,43123.426,43123.426,true,,openstreetmap_20_30_ring,node:6545851253,true,true
116,WinMart+ [E],E,Siêu thị,Thanh Xuân,20.9839367,105.9172143,7497.678220,771.325848,1,0.29,60,60,2700,13207.400,14811.300,True,12.302,reality.1000.1,353,true,false
117,WinMart+ [S],S,Siêu thị,Thanh Xuân,20.8830880,105.8023850,-4424.519207,-10442.537951,1,0.28,60,60,2700,18657.500,17418.700,True,316.83,reality.1000.1,522,true,false
118,Tự hà,,shop:convenience,,20.8176586,105.6443087,-20860.291026,-17737.884648,1,1.95,60,60,1800,37432.173,37432.173,true,,openstreetmap_20_30_ring,node:5103138221,true,true
119,Trường Cao đẳng Hà Nội [S],S,Trường học,Hoàng Mai,20.8338189,105.8325427,-1293.384093,-15921.011911,1,1.07,60,60,1800,20737.700,19117.600,True,83.062,reality.1000.1,489,true,false
120,Bãi Tắm Hồ Văn Sơn,,leisure:sports_centre,,20.8459956,105.6186499,-23527.322608,-14583.409808,1,0.40,60,60,3600,37839.988,37839.988,true,,openstreetmap_20_30_ring,node:7187541622,true,true
121,WinMart+ [W],W,Siêu thị,Hoàng Mai,20.9501016,105.7435436,-10533.750802,-2990.965615,1,1.10,60,60,1800,15070.300,15065.100,True,47.756,reality.1000.1,685,true,false
122,Thường nga,,shop:electronics,,20.9836318,106.0311730,19351.227289,738.251976,1,1.98,60,60,1800,26472.880,26472.880,true,,openstreetmap_20_30_ring,node:4744781623,true,true
123,Cà Phê Parkland,C,Cửa hàng đồ uống,Thanh Xuân,20.9867346,105.8322499,-1323.784168,1082.438133,1,1.55,60,60,2700,2956.600,3360.000,True,15.638,reality.1000.1,913,true,false
124,WinMart+,C,Siêu thị,Hoàng Mai,20.9678793,105.8450244,2.533340,-1014.175567,1,1.82,60,60,1800,1101.200,1101.200,True,1.768,reality.1000.1,897,true,false
125,WinMart+ [SW],SW,Siêu thị,Hoàng Mai,20.8384982,105.7475148,-10121.439394,-15400.697491,1,1.12,60,60,3600,25720.800,27012.700,True,3.006,reality.1000.1,580,true,false
126,WinMart+,C,Siêu thị,Hoàng Mai,20.9878361,105.8516807,693.626316,1204.919345,1,1.17,60,60,3600,2244.600,2848.600,True,1.454,reality.1000.1,903,true,false
127,육거리 식당,,amenity:restaurant,,21.1772783,106.0706013,23449.490705,22294.980356,1,1.15,60,60,1800,44232.222,44232.222,true,,openstreetmap_20_30_ring,node:5548427990,true,true
128,Co.opmart [NE],NE,Siêu thị,Thanh Xuân,21.0846041,105.9172207,7498.342702,11965.030006,1,0.89,60,60,2700,17632.300,18842.000,True,12.093,reality.1000.1,229,true,false
129,Everything Coffee 'N Bagel [SW],SW,Cửa hàng đồ uống,Thanh Xuân,20.8899854,105.6900580,-16086.914347,-9675.582064,1,1.39,60,60,2700,24235.100,24225.300,True,52.997,reality.1000.1,647,true,false
130,Trường Trung học cơ sở Văn Đức [S],S,Trường học,Hoàng Mai,20.8288563,105.9097381,6721.458802,-16472.827854,1,0.49,60,60,2700,21737.200,21681.700,True,33.975,reality.1000.1,533,true,true
131,Trường Quốc tế Singapore [W],W,Trường học,Hoàng Mai,20.9635886,105.7704514,-7740.037839,-1491.279639,1,0.66,60,60,2700,11691.000,11217.200,True,11.398,reality.1000.1,710,true,false
132,Anh Vân,,shop:electronics,,20.7710547,105.9959469,15689.749698,-22925.830796,1,0.54,60,60,3600,37976.816,37976.816,true,,openstreetmap_20_30_ring,node:4761109921,true,true
