id,name,zone,type,district,lat,lon,x_m,y_m,dronable,demand,drone_service_s,truck_service_s,lw_s,depot_osrm_distance_m,to_depot_osrm_distance_m,road_reachable,osrm_snap_distance_m,source_dataset,original_id,inside_30mile_square,outside_20mile_square
28,Everything Coffee 'N Bagel [SE],SE,Cửa hàng đồ uống,Thanh Xuân,20.8899854,105.9216212,7955.226353,-9675.582064,1,0.23,60,60,1800,24997.800,26601.800,True,10.839,reality.1000.1,408,true,false
29,KFC [W],W,Cửa hàng ăn uống,Hoàng Mai,20.9617756,105.7222912,-12740.289626,-1692.876041,1,0.77,60,60,1800,18912.300,18420.200,True,1.146,reality.1000.1,680,true,false
30,Không có tên,,tourism:alpine_hut,,20.9118389,105.6384938,-21464.704403,-7253.733652,1,1.55,60,60,2700,31312.456,31312.456,true,,openstreetmap_20_30_ring,node:5863637585,true,true
31,WinMart+ [W],W,Siêu thị,Hoàng Mai,20.9759899,105.7660255,-8199.558655,-112.317995,1,0.65,60,60,3600,13340.900,12830.500,True,1.979,reality.1000.1,696,true,false
32,Tháp đồng hồ trung tâm,,amenity:clock,,21.1723100,106.0620082,22556.305167,21741.909200,1,1.36,60,60,1800,43296.708,43296.708,true,,openstreetmap_20_30_ring,node:5209662743,true,true
33,Trường Mầm non Văn Đức (điểm Chử Xá) [SW],SW,Trường học,Hoàng Mai,20.8256372,105.7984638,-4831.639345,-16830.775443,1,0.83,60,60,3600,24306.500,24371.000,True,27.745,reality.1000.1,654,true,true
34,WinMart+ [E],E,Siêu thị,Hoàng Mai,20.9501016,105.9751068,13508.389898,-2990.965615,1,1.45,60,60,1800,20168.900,22341.500,True,9.042,reality.1000.1,271,true,false
35,Trước ngã tư khu CN Thăng Long 100m (chiều Nội Bài - Hà Nội),,public_transport:platform,,21.1264127,105.7807131,-6682.120466,16632.621764,1,0.36,60,60,3600,24772.061,24772.061,true,,openstreetmap_20_30_ring,node:7294678088,true,true
36,Hội đồng nhân dân - Ủy ban nhân dân phường Thanh Liệt [S],S,Uỷ ban nhân dân,Thanh Xuân,20.8659533,105.8170869,-2898.088632,-12347.829661,1,0.38,60,60,1800,20264.500,18618.500,True,32.389,reality.1000.1,490,true,false
37,Cục Tần số vô tuyến điện,C,Uỷ ban nhân dân,Thanh Xuân,21.0086620,105.7982264,-4856.287494,3520.653767,1,1.93,60,60,2700,9118.900,8288.200,True,37.839,reality.1000.1,999,true,false
38,Phường Ô Chợ Dừa [E],E,Chợ dân sinh,Thanh Xuân,21.0151110,105.9507123,10975.621301,4237.749849,1,0.98,60,60,1800,14878.000,17197.900,True,0.236,reality.1000.1,348,true,false
39,Trường Mầm non Hoàng Liệt (cơ sở Tứ Kỳ) [SW],SW,Trường học,Hoàng Mai,20.8458917,105.7345616,-11466.310500,-14578.577801,1,1.89,60,60,1800,25137.100,26420.900,True,79.447,reality.1000.1,558,true,false
40,Không có tên [NE],NE,Trường học,Hoàng Mai,21.0600232,105.9588900,11824.674233,9231.758634,1,0.40,60,60,1800,18673.200,20573.100,True,35.391,reality.1000.1,155,true,false
41,Trường Cao đẳng Hà Nội [N],N,Trường học,Hoàng Mai,21.0528380,105.8341850,-1122.871647,8432.800847,1,1.60,60,60,2700,12705.700,11569.200,True,354.159,reality.1000.1,74,true,false
42,WinMart+ [N],N,Siêu thị,Hoàng Mai,21.0898864,105.8629197,1860.519930,12552.394967,1,1.20,60,60,3600,19154.800,18886.000,True,61.221,reality.1000.1,13,true,false
43,Không có tên,,amenity:community_centre,,21.1281008,105.9908566,15160.652824,16820.541056,1,1.68,60,60,2700,31294.939,31294.939,true,,openstreetmap_20_30_ring,node:4721389690,true,true
44,Trung tâm Hỗ trợ doanh nghiệp Hà Nội [NW],NW,Uỷ ban nhân dân,Thanh Xuân,21.1157597,105.6858457,-16524.258059,15429.374663,1,1.50,60,60,3600,29382.700,29584.300,True,118.007,reality.1000.1,893,true,true
45,Glory 2 Hotel,,tourism:hotel,Thành phố Bắc Ninh,21.1779675,106.0675964,23137.154851,22371.702100,1,1.87,60,60,3600,44478.755,44478.755,true,,openstreetmap_20_30_ring,node:4748437281,true,true
46,Trường Mầm Non Đại Từ,C,Trường học,Hoàng Mai,20.9705220,105.8312839,-1424.079500,-720.320735,1,1.08,60,60,1800,2790.300,2649.100,True,15.185,reality.1000.1,909,true,false
47,Tiệm Vàng Bạc Đá Quý Quang Trung,,shop:yes,Thành phố Bắc Ninh,21.1811370,106.0628452,22643.304770,22724.530840,1,1.04,60,60,3600,44334.726,44334.726,true,,openstreetmap_20_30_ring,node:6545240633,true,true
48,Cổng khu công nghiệp Bắc Thăng Long,,public_transport:platform,,21.1238738,105.7765752,-7112.222809,16349.991416,1,1.60,60,60,2700,24641.071,24641.071,true,,openstreetmap_20_30_ring,node:8807115904,true,true
49,Không có tên,,tourism:guest_house,,21.0034851,105.6289373,-22458.027836,2948.321332,1,1.63,60,60,1800,31303.471,31303.471,true,,openstreetmap_20_30_ring,node:4153554389,true,true
50,Hội đồng nhân dân - Ủy ban nhân dân phường Thanh Liệt [NW],NW,Uỷ ban nhân dân,Thanh Xuân,21.0821695,105.7013053,-14919.158982,11694.314838,1,1.94,60,60,1800,22558.500,22062.100,True,227.442,reality.1000.1,852,true,false
51,Không có tên [E],E,Cửa hàng đồ uống,Hoàng Mai,20.9818976,105.9904440,15100.780746,544.588273,1,1.11,60,60,1800,21636.600,23235.100,True,11.213,reality.1000.1,268,true,false
52,WinMart+ [SW],SW,Siêu thị,Hoàng Mai,20.8455254,105.7399463,-10907.241895,-14619.308503,1,0.36,60,60,2700,26218.400,27510.300,True,164.221,reality.1000.1,557,true,false
53,WinMart+ [SW],SW,Siêu thị,Thanh Xuân,20.8609000,105.7210939,-12864.599772,-12909.730983,1,1.19,60,60,3600,25928.200,27275.200,True,50.817,reality.1000.1,560,true,false
54,TK mark [NW],NW,Chợ dân sinh,Thanh Xuân,21.0911770,105.7035209,-14689.123437,12695.903139,1,1.32,60,60,1800,23490.100,23023.900,True,18.501,reality.1000.1,851,true,false
55,WinMart+ [S],S,Siêu thị,Hoàng Mai,20.8268181,105.8573412,1281.329964,-16699.465354,1,0.73,60,60,3600,22972.700,21360.700,True,10.394,reality.1000.1,488,true,true
56,WinMart+ [NE],NE,Siêu thị,Thanh Xuân,21.1144884,105.9440580,10284.735975,15288.012552,1,1.78,60,60,1800,24540.300,26931.300,True,8.324,reality.1000.1,216,true,false
57,Trường Mầm non Hoa Mai [S],S,Trường học,Hoàng Mai,20.8656867,105.8604493,1604.029674,-12377.474228,1,0.95,60,60,2700,15361.600,13708.200,True,16.394,reality.1000.1,416,true,false
58,Trường Mầm non Sao Mai [SW],SW,Trường học,Hoàng Mai,20.8705557,105.7221759,-12752.260694,-11836.066130,1,0.54,60,60,3600,26652.200,26633.100,True,20.705,reality.1000.1,561,true,false
59,WinMart+ [SW],SW,Siêu thị,Thanh Xuân,20.8792904,105.7270914,-12241.906965,-10864.811804,1,0.98,60,60,3600,25483.400,25464.300,True,20.229,reality.1000.1,565,true,false
60,Tân Hậu,,shop:convenience,,20.8310014,105.7551294,-9341.345991,-16252.564152,1,0.38,60,60,1800,25906.886,25906.886,true,,openstreetmap_20_30_ring,node:5634067121,true,true
61,WinMart+ [NE],NE,Siêu thị,Thanh Xuân,21.0961035,105.9692210,12897.294388,13243.704946,1,0.96,60,60,1800,22001.200,23611.200,True,11.983,reality.1000.1,138,true,false
62,Cà Phê KOK [N],N,Cửa hàng đồ uống,Thanh Xuân,21.0859680,105.8268254,-1886.985023,12116.688767,1,1.93,60,60,3600,16203.200,16749.100,True,136.61,reality.1000.1,50,true,false
63,WinMart+ [E],E,Siêu thị,Thanh Xuân,20.9981936,105.9665149,12616.332487,2356.620797,1,0.72,60,60,1800,17280.100,19834.000,True,87.177,reality.1000.1,290,true,false
64,WinMart+ [N],N,Siêu thị,Thanh Xuân,21.0823370,105.8315470,-1396.763039,11712.939988,1,0.80,60,60,1800,15815.000,15084.000,True,341.784,reality.1000.1,36,true,false
65,Trường Tiểu học Chu Văn An [E],E,Trường học,Hoàng Mai,20.9530722,105.9497993,10880.828715,-2660.649966,1,0.89,60,60,2700,20019.500,20628.900,True,9.5,reality.1000.1,289,true,false
66,Trường Tiểu học Chu Văn An [NW],NW,Trường học,Hoàng Mai,21.0611803,105.7182361,-13161.311985,9360.422283,1,1.82,60,60,3600,20170.700,18947.500,True,3.551,reality.1000.1,826,true,false
67,Không có tên,,amenity:fuel,,20.8464964,106.0582345,22164.058566,-14527.660752,1,1.21,60,60,1800,36624.450,36624.450,true,,openstreetmap_20_30_ring,node:6385048419,true,true
68,Quan an Nam Nhu 1 [NE],NE,Cửa hàng ăn uống,Hoàng Mai,21.0766783,106.0091177,17039.585024,11083.721257,1,1.27,60,60,2700,24963.400,26863.200,True,0.312,reality.1000.1,190,true,true
69,Cafe Dinh [S],S,Cửa hàng đồ uống,Hoàng Mai,20.8259156,105.8655960,2138.387835,-16799.818775,1,1.50,60,60,2700,22426.800,20814.900,True,158.092,reality.1000.1,494,true,true
70,HD Petrol,,amenity:fuel,,21.1231680,106.0083470,16978.643111,16271.421760,1,0.65,60,60,3600,32500.196,32500.196,true,,openstreetmap_20_30_ring,node:4753070414,true,true
71,Không có tên [N],N,Cửa hàng đồ uống,Hoàng Mai,21.0900057,105.8746624,3079.710396,12565.660522,1,0.72,60,60,1800,17689.100,19174.000,True,73.177,reality.1000.1,27,true,false
72,WinMart+ [W],W,Siêu thị,Thanh Xuân,20.9939432,105.7001079,-15043.479510,1883.997881,1,1.36,60,60,3600,21377.200,20495.900,True,110.18,reality.1000.1,753,true,false
73,Chợ Xanh Văn Quán [NE],NE,Chợ dân sinh,Thanh Xuân,21.0763192,105.9184660,7627.636467,11043.791158,1,1.42,60,60,3600,17646.900,18871.400,True,171.158,reality.1000.1,226,true,false
74,Trường Tiểu học Chu Văn An [SW],SW,Trường học,Hoàng Mai,20.8389604,105.7369531,-11218.012068,-15349.303196,1,1.15,60,60,3600,26743.500,28035.400,True,18.966,reality.1000.1,577,true,false
75,WinMart+ [SE],SE,Siêu thị,Thanh Xuân,20.8972413,105.9357811,9425.383563,-8868.762796,1,0.91,60,60,2700,24068.600,25672.600,True,45.933,reality.1000.1,398,true,false
76,WinMart+ [NW],NW,Siêu thị,Hoàng Mai,21.0876886,105.7714892,-7632.287845,12308.010757,1,1.16,60,60,1800,20849.100,19256.500,True,10.939,reality.1000.1,834,true,false
77,Cửa Hàng Điện Tử Yên Vĩnh - Đại Lý VTC Digital,,shop:yes,Thành phố Bắc Ninh,21.1813548,106.0631142,22671.265216,22748.776336,1,1.34,60,60,2700,44385.737,44385.737,true,,openstreetmap_20_30_ring,node:6545240634,true,true
78,Trường Tiểu học Hoàng Liệt [NE],NE,Trường học,Hoàng Mai,21.0686090,105.9656426,12525.765595,10186.456035,1,1.21,60,60,2700,20244.800,22144.700,True,90.084,reality.1000.1,130,true,false
79,Không có tên [NE],NE,Cửa hàng đồ uống,Thanh Xuân,21.1075592,105.9727772,13266.518258,14517.520667,1,0.54,60,60,3600,23028.400,25340.100,True,9.375,reality.1000.1,172,true,false
80,Đền Thờ Đô Thống Lê Phụng Hiểu,,amenity:place_of_worship,Thành phố Bắc Ninh,21.1700691,106.0471988,21016.983861,21492.452212,1,0.87,60,60,2700,41543.949,41543.949,true,,openstreetmap_20_30_ring,node:6545871111,true,true
81,WinMart+ [E],E,Siêu thị,Thanh Xuân,20.9940010,105.9266572,8478.091042,1890.424948,1,1.68,60,60,1800,12953.300,14255.600,True,7.825,reality.1000.1,346,true,false
82,WinMart+ [SW],SW,Siêu thị,Thanh Xuân,20.8957762,105.7258822,-12367.452633,-9031.674483,1,1.32,60,60,2700,22968.200,22770.400,True,37.48,reality.1000.1,609,true,false
83,Không có tên,,amenity:atm,,20.9592039,106.0272334,18941.736681,-1981.061852,1,1.83,60,60,3600,26320.396,26320.396,true,,openstreetmap_20_30_ring,node:8631289218,true,true
84,Cà Phê KOK [W],W,Cửa hàng đồ uống,Thanh Xuân,20.9778599,105.7110438,-13908.055374,95.616517,1,0.54,60,60,3600,21418.300,20926.200,True,50.32,reality.1000.1,706,true,false
85,FamilyMart,,shop:convenience,,21.0428076,105.6786202,-17293.878952,7325.702032,1,1.97,60,60,3600,25956.145,25956.145,true,,openstreetmap_20_30_ring,node:5160174622,true,true
86,Single hotpot (Lẩu 1 người),,amenity:restaurant,,21.1767687,106.0652400,22892.225501,22238.251684,1,0.40,60,60,1800,44107.332,44107.332,true,,openstreetmap_20_30_ring,node:6545253554,true,true
87,Không có tên [NW],NW,Uỷ ban nhân dân,Thanh Xuân,21.1008916,105.7355173,-11367.084570,13776.117374,1,0.97,60,60,3600,23695.600,23525.600,True,10.33,reality.1000.1,812,true,false
88,Trường mầm non 65-1,,amenity:kindergarten,,20.9401649,106.0354960,19800.569329,-4100.483332,1,1.10,60,60,1800,27945.144,27945.144,true,,openstreetmap_20_30_ring,node:481837565,true,true
89,Công ty TNHH Dương Tuấn,,office:company,Thành phố Bắc Ninh,21.1697850,106.0588043,22223.284819,21460.826200,1,1.47,60,60,2700,42695.776,42695.776,true,,openstreetmap_20_30_ring,node:4353599245,true,true
90,Siêu Thị T-Mart [N],N,Siêu thị,Thanh Xuân,21.0733648,105.8473986,249.035592,10715.276867,1,0.32,60,60,1800,15115.500,15901.200,True,162.077,reality.1000.1,9,true,false
91,Trước ngã tư Hữu Bằng-Dị Nậu 30m,,public_transport:platform,,21.0450816,105.6264451,-22717.072535,7578.843712,1,0.27,60,60,2700,33096.235,33096.235,true,,openstreetmap_20_30_ring,node:8808907368,true,true
92,Nhà Văn hóa Xóm Đường,,amenity:community_centre,,21.1744239,105.8412754,-387.143040,21977.228548,1,1.58,60,60,3600,30377.398,30377.398,true,,openstreetmap_20_30_ring,node:7087736275,true,true
93,WinMart+ [NW],NW,Siêu thị,Thanh Xuân,21.0907566,105.6966732,-15400.088595,12649.156792,1,1.98,60,60,3600,24222.500,23756.300,True,148.103,reality.1000.1,867,true,false
94,Trường Tiểu học Chu Văn An [W],W,Trường học,Hoàng Mai,20.9470685,105.7369531,-11218.012068,-3328.230947,1,0.37,60,60,2700,18458.900,17966.800,True,116.114,reality.1000.1,694,true,false
95,Phường Ô Chợ Dừa [N],N,Chợ dân sinh,Thanh Xuân,21.1232191,105.8349307,-1045.449050,16258.822099,1,1.80,60,60,1800,21473.500,22453.900,True,41.969,reality.1000.1,102,true,true
96,WinMart+ [W],W,Siêu thị,Thanh Xuân,20.9730515,105.7112930,-13882.182085,-439.053168,1,1.14,60,60,2700,20697.000,20204.900,True,29.545,reality.1000.1,701,true,false
97,Trường Mầm non Thịnh Liệt (cơ sở Giáp Nhị) [W],W,Trường học,Hoàng Mai,20.9689586,105.7448574,-10397.344998,-894.162883,1,1.18,60,60,3600,15757.600,15352.700,True,22.064,reality.1000.1,657,true,false
98,WinMart+,C,Siêu thị,Thanh Xuân,20.9941320,105.8148679,-3128.477184,1904.991483,1,1.46,60,60,3600,6147.800,6332.700,True,6.256,reality.1000.1,972,true,false
99,siêu thị 24h ninja mark [W],W,Siêu thị,Thanh Xuân,20.9768912,105.7053844,-14495.644814,-12.098008,1,1.56,60,60,2700,21455.600,20963.400,True,49.311,reality.1000.1,721,true,false
100,Trường Trung học cơ sở Văn Đức [N],N,Trường học,Hoàng Mai,21.0450725,105.9097381,6721.458802,7569.316644,1,0.23,60,60,1800,11680.600,12649.900,True,21.902,reality.1000.1,116,true,false
101,Trường Mầm non Thịnh Liệt (cơ sở Giáp Nhị) [SW],SW,Trường học,Hoàng Mai,20.8608505,105.7448574,-10397.344998,-12915.235132,1,1.26,60,60,2700,22979.700,24263.500,True,2.9,reality.1000.1,538,true,false
102,Không có tên [NE],NE,Cửa hàng đồ uống,Thanh Xuân,21.1165086,105.9688261,12856.293740,15512.648543,1,1.76,60,60,2700,24582.900,26406.500,True,12.149,reality.1000.1,200,true,false
103,Trường Mầm non Đại Thanh [E],E,Trường học,Hoàng Mai,20.9380649,105.9694265,12918.630507,-4329.385588,1,1.88,60,60,2700,20629.100,22800.200,True,18.077,reality.1000.1,307,true,false
104,Trường Mầm Non Đại Từ [NE],NE,Trường học,Hoàng Mai,21.0725723,105.9583045,11763.884464,10627.154888,1,1.98,60,60,3600,18442.100,25162.900,True,225.75,reality.1000.1,134,true,false
105,Cửa hàng Vật tư Kim khí Tiến Thìn,,shop:yes,Thành phố Bắc Ninh,21.1809258,106.0629584,22655.071025,22701.020056,1,0.81,60,60,3600,44323.201,44323.201,true,,openstreetmap_20_30_ring,node:6545240631,true,true
106,Đình Quan Độ,,amenity:place_of_worship,Huyện Yên Phong,21.1682651,105.9245522,8268.829011,21291.630932,1,0.93,60,60,1800,31566.297,31566.297,true,,openstreetmap_20_30_ring,node:4339647263,true,true
107,Trường Tiểu học Tam Hiệp,C,Trường học,Hoàng Mai,20.9501409,105.8308462,-1469.523875,-2986.595654,1,1.51,60,60,3600,4611.100,6556.400,True,9.465,reality.1000.1,945,true,false
108,WinMart+ [N],N,Siêu thị,Hoàng Mai,21.0790687,105.9037910,6103.998796,11349.521609,1,1.36,60,60,2700,18086.800,18773.800,True,130.746,reality.1000.1,97,true,false
109,WinMart+ [N],N,Siêu thị,Hoàng Mai,21.0690520,105.8816762,3807.920951,10235.715387,1,1.28,60,60,1800,15082.800,16243.000,True,7.137,reality.1000.1,45,true,false
110,WinMart+ [W],W,Siêu thị,Thanh Xuân,21.0005225,105.7105461,-13959.729273,2615.582662,1,0.87,60,60,3600,19700.100,19502.600,True,12.237,reality.1000.1,744,true,false
111,Không có tên [SW],SW,Cửa hàng đồ uống,Hoàng Mai,20.8737895,105.7588808,-8941.359954,-11476.483976,1,1.12,60,60,2700,20236.600,21300.000,True,17.837,reality.1000.1,564,true,false
112,MM Mega Market Hoàng Mai [SW],SW,Siêu thị,Hoàng Mai,20.8553492,105.7615356,-8665.724296,-13526.951782,1,1.33,60,60,2700,22496.000,23787.300,True,0.245,reality.1000.1,568,true,false
113,WinMart+ [E],E,Siêu thị,Thanh Xuân,20.9843605,105.9446249,10343.594591,818.450258,1,1.43,60,60,3600,15100.000,18629.100,True,47.069,reality.1000.1,296,true,false
114,The Coffee House [NE],NE,Cửa hàng đồ uống,Thanh Xuân,21.0796323,105.9147526,7242.091245,11412.191070,1,0.98,60,60,2700,17116.000,18365.100,True,22.369,reality.1000.1,232,true,false
115,Delícia Coffee & Lounge [S],S,Cửa hàng đồ uống,Thanh Xuân,20.8610181,105.8231881,-2264.629133,-12896.598863,1,0.88,60,60,3600,20145.900,18515.800,True,211.624,reality.1000.1,473,true,false
116,Tiến Nhung,,shop:convenience,,20.8307201,105.7533031,-9531.175593,-16283.878468,1,0.66,60,60,1800,26075.951,26075.951,true,,openstreetmap_20_30_ring,node:5634047221,true,true
117,Trường Tiểu học Chu Văn An [NE],NE,Trường học,Hoàng Mai,21.0551766,105.9685163,12824.128633,8692.841302,1,0.62,60,60,2700,19316.000,21215.800,True,1.897,reality.1000.1,159,true,false
118,Everything Coffee 'N Bagel [N],N,Cửa hàng đồ uống,Thanh Xuân,21.1062016,105.8058396,-4065.843997,14366.562434,1,1.85,60,60,2700,23390.400,22743.200,True,2.984,reality.1000.1,111,true,false
119,Không có tên [W],W,Cửa hàng đồ uống,Thanh Xuân,20.9964168,105.7158505,-13408.997848,2159.049652,1,1.04,60,60,2700,19257.300,18791.000,True,12.249,reality.1000.1,724,true,false
120,Thuế cơ sở 4 thành phố Hà Nội [NE],NE,Uỷ ban nhân dân,Thanh Xuân,21.1163232,105.9485226,10748.274833,15492.033004,1,1.99,60,60,3600,22864.700,24058.600,True,56.526,reality.1000.1,214,true,false
121,WinMart+ [N],N,Siêu thị,Hoàng Mai,21.0876563,105.8691385,2506.189296,12304.419161,1,0.22,60,60,2700,17690.000,18877.700,True,87.427,reality.1000.1,16,true,false
122,Chùa Long Đẩu,,amenity:place_of_worship,,21.0247419,105.6438778,-20905.079711,5314.628308,1,0.35,60,60,2700,29809.980,29809.980,true,,openstreetmap_20_30_ring,node:5317498322,true,true
123,WinMart+ [W],W,Siêu thị,Thanh Xuân,20.9907069,105.6896035,-16134.102989,1524.137740,1,1.55,60,60,1800,24101.100,23609.000,True,49.748,reality.1000.1,764,true,true
124,Không có tên [W],W,Cửa hàng đồ uống,Thanh Xuân,20.9994511,105.7412140,-10775.622442,2496.448418,1,0.82,60,60,1800,16786.400,15350.500,True,78.71,reality.1000.1,707,true,false
125,Không có tên [S],S,Cửa hàng đồ uống,Thanh Xuân,20.8883087,105.8316321,-1387.927497,-9862.022598,1,0.51,60,60,1800,11872.900,12005.300,True,77.085,reality.1000.1,483,true,false
126,WinMart+ [NW],NW,Siêu thị,Hoàng Mai,21.0690520,105.7658946,-8213.149399,10235.715387,1,1.58,60,60,3600,19786.300,19355.200,True,49.897,reality.1000.1,824,true,false
127,WinMart+ [E],E,Siêu thị,Hoàng Mai,20.9466063,105.9790780,13920.701307,-3379.625242,1,0.77,60,60,2700,21922.600,24093.200,True,1.792,reality.1000.1,284,true,false
128,WinMart+ [NW],NW,Siêu thị,Thanh Xuân,21.0867944,105.7343241,-11490.969031,12208.580254,1,0.29,60,60,1800,21652.800,21482.800,True,61.108,reality.1000.1,785,true,false
129,Tổng kho K-market,,shop:department_store,,20.9335809,105.6670250,-18499.109306,-4833.414212,1,1.70,60,60,1800,26424.140,26424.140,true,,openstreetmap_20_30_ring,node:6587963985,true,true
