id,name,zone,type,district,lat,lon,x_m,y_m,dronable,demand,drone_service_s,truck_service_s,lw_s,depot_osrm_distance_m,to_depot_osrm_distance_m,road_reachable,osrm_snap_distance_m,source_dataset,original_id,inside_40mile_square
24,WinMart+,C,Siêu thị,Hoàng Mai,20.9824994,105.8819225,3833.493146,611.505380,1,0.58,60,60,1800,5105.900,5739.800,True,8.204,reality.1000.1,954,true
25,WinMart+ [SE],SE,Siêu thị,Thanh Xuân,20.8821219,105.9538033,11296.545596,-10549.963370,1,1.22,60,60,1800,26929.400,28533.300,True,84.869,reality.1000.1,369,true
26,Không có tên [SE],SE,Cửa hàng đồ uống,Thanh Xuân,20.9002924,105.9688261,12856.293740,-8529.495955,1,1.95,60,60,1800,28539.200,25364.500,True,167.491,reality.1000.1,383,true
27,WinMart+ [SW],SW,Siêu thị,Hoàng Mai,20.8384982,105.7475148,-10121.439394,-15400.697491,1,1.12,60,60,2700,25720.800,27012.700,True,3.006,reality.1000.1,580,true
28,Trường Đại học Công nghệ và Quản lý Hữu Nghị [W],W,Trường học,Hoàng Mai,20.9767463,105.7608077,-8741.298801,-28.210153,1,1.81,60,60,3600,13477.400,13110.300,True,6.469,reality.1000.1,681,true
29,Trường Mầm non Lĩnh Nam (cơ sở 2) [SW],SW,Trường học,Hoàng Mai,20.8722606,105.7816386,-6578.522381,-11646.489900,1,0.77,60,60,3600,18972.400,18901.100,True,47.257,reality.1000.1,619,true
30,WinMart+ [SW],SW,Siêu thị,Hoàng Mai,20.8683335,105.7773799,-7020.683590,-12083.163496,1,0.64,60,60,2700,19705.300,19634.100,True,52.024,reality.1000.1,607,true
31,WinMart+ [NE],NE,Siêu thị,Thanh Xuân,21.0901099,105.9232149,8120.692885,12577.247033,1,1.90,60,60,3600,18509.900,19719.600,True,4.7,reality.1000.1,222,true
32,Starbucks [N],N,Cửa hàng đồ uống,Thanh Xuân,21.0892437,105.7972977,-4952.710138,12480.929988,1,0.96,60,60,1800,17599.600,18538.300,True,4.765,reality.1000.1,112,true
33,Cục Tần số vô tuyến điện [SE],SE,Uỷ ban nhân dân,Thanh Xuân,20.8944961,105.9252470,8331.676470,-9174.015108,1,1.58,60,60,3600,24075.300,25679.200,True,13.004,reality.1000.1,407,true
34,WinMart+ [W],W,Siêu thị,Thanh Xuân,20.9981936,105.7349517,-11425.808213,2356.620797,1,0.71,60,60,2700,17191.300,16837.100,True,41.221,reality.1000.1,703,true
35,MM Mega Market Hoàng Mai [N],N,Siêu thị,Hoàng Mai,21.0715654,105.8773172,3355.346054,10515.192716,1,1.22,60,60,2700,17651.800,16114.200,True,31.605,reality.1000.1,31,true
36,Trường Trung học cơ sở Tân Định [W],W,Trường học,Hoàng Mai,20.9821479,105.7406029,-10839.070141,572.420363,1,1.73,60,60,1800,16751.700,16395.900,True,19.262,reality.1000.1,665,true
37,5050 Rooftop Cafe & Pub [W],W,Cửa hàng đồ uống,Thanh Xuân,20.9778493,105.6952722,-15545.547973,94.437851,1,0.20,60,60,1800,22964.900,22472.800,True,33.563,reality.1000.1,749,true
38,Trường Tiểu học Chu Văn An [NW],NW,Trường học,Hoàng Mai,21.0551766,105.7369531,-11218.012068,8692.841302,1,0.30,60,60,1800,17585.100,18125.100,True,36.777,reality.1000.1,818,true
39,Cà Phê 3k [SW],SW,Cửa hàng đồ uống,Thanh Xuân,20.8582651,105.7168924,-13300.822169,-13202.718496,1,0.59,60,60,2700,26029.000,27312.800,True,76.69,reality.1000.1,572,true
40,Starbucks [N],N,Cửa hàng đồ uống,Thanh Xuân,21.1074307,105.8168978,-2917.722015,14503.232119,1,1.57,60,60,1800,22356.900,21709.700,True,79.413,reality.1000.1,99,true
41,WinMart+ [NW],NW,Siêu thị,Hoàng Mai,21.0547144,105.7475148,-10121.439394,8641.447007,1,0.69,60,60,2700,16942.300,16144.400,True,17.396,reality.1000.1,821,true
42,Phường Ô Chợ Dừa [SW],SW,Chợ dân sinh,Thanh Xuân,20.9070029,105.7191491,-13066.519400,-7783.322400,1,0.41,60,60,2700,22113.700,22094.600,True,99.077,reality.1000.1,638,true
43,Thuế cơ sở 4 thành phố Hà Nội [NE],NE,Uỷ ban nhân dân,Thanh Xuân,21.1163232,105.9485226,10748.274833,15492.033004,1,1.99,60,60,1800,22864.700,24058.600,True,56.526,reality.1000.1,214,true
44,Trường Mầm non Tứ Hiệp (điểm Cổ Điển B) [N],N,Trường học,Hoàng Mai,21.0469486,105.8657703,2156.484601,7777.929446,1,0.87,60,60,1800,12790.700,11893.900,True,0.111,reality.1000.1,66,true
45,WinMart+ [SW],SW,Siêu thị,Thanh Xuân,20.8758286,105.6856511,-16544.462480,-11249.746402,1,1.46,60,60,3600,26705.800,26696.000,True,80.462,reality.1000.1,643,true
46,Trường Trung học cơ sở Tân Định [NE],NE,Trường học,Hoàng Mai,21.0902560,105.9721661,13203.070559,12593.492612,1,0.40,60,60,1800,22511.700,24185.200,True,4.651,reality.1000.1,129,true
47,Starbucks [SW],SW,Cửa hàng đồ uống,Thanh Xuân,20.8912145,105.7011162,-14938.792365,-9538.912380,1,1.68,60,60,1800,23582.700,23572.900,True,16.942,reality.1000.1,634,true
48,Thuế cơ sở 4 thành phố Hà Nội [W],W,Uỷ ban nhân dân,Thanh Xuân,21.0082151,105.7169594,-13293.865867,3470.960755,1,1.58,60,60,1800,18327.600,18334.500,True,10.394,reality.1000.1,750,true
49,WinMart+ [NE],NE,Siêu thị,Thanh Xuân,21.0987051,105.9489246,10790.012642,13532.989667,1,1.54,60,60,2700,22652.700,24407.700,True,51.659,reality.1000.1,176,true
50,Không có tên [NW],NW,Cửa hàng đồ uống,Thanh Xuân,21.1045249,105.7158505,-13408.997848,14180.121901,1,0.40,60,60,1800,25321.500,24837.700,True,120.029,reality.1000.1,845,true
51,WinMart+ [N],N,Siêu thị,Thanh Xuân,21.1139334,105.7964695,-5038.698331,15226.299368,1,1.05,60,60,1800,22512.700,22548.300,True,33.769,reality.1000.1,119,true
52,WinMart+ [S],S,Siêu thị,Thanh Xuân,20.8924144,105.8263277,-1938.658922,-9405.489587,1,1.77,60,60,3600,10666.700,10799.100,True,3.027,reality.1000.1,502,true
53,Trường Mầm non Tứ Hiệp (điểm Đồng Trì) [W],W,Trường học,Hoàng Mai,20.9346563,105.7572318,-9112.568031,-4708.404615,1,1.81,60,60,3600,15387.000,15368.700,True,33.072,reality.1000.1,740,true
54,WinMart+ [E],E,Siêu thị,Hoàng Mai,20.9609439,105.9974578,15828.991301,-1785.356862,1,0.68,60,60,3600,23191.600,24780.000,True,67.874,reality.1000.1,287,true
55,Trung tâm Công nghệ Phần mềm Thủy lợi,C,Uỷ ban nhân dân,Thanh Xuân,21.0088849,105.8252199,-2053.676695,3545.439117,1,1.06,60,60,1800,6378.300,5509.500,True,1.671,reality.1000.1,975,true
56,Taste Tea [SW],SW,Cửa hàng đồ uống,Thanh Xuân,20.8975785,105.7323516,-11695.764623,-8831.267867,1,0.59,60,60,2700,22361.500,22163.600,True,12.754,reality.1000.1,608,true
57,Trường Mầm non Yên Mỹ [E],E,Trường học,Hoàng Mai,20.9365148,105.9982830,15914.668017,-4501.748844,1,1.59,60,60,1800,25681.000,28636.900,True,60.051,reality.1000.1,334,true
58,WinMart+ [S],S,Siêu thị,Thanh Xuân,20.8705782,105.8501057,530.101319,-11833.564244,1,0.20,60,60,1800,16316.300,14696.200,True,16.702,reality.1000.1,421,true
59,Siêu thị B11 Kim Liên [S],S,Siêu thị,Thanh Xuân,20.8933838,105.8463690,142.136966,-9297.697225,1,0.69,60,60,3600,11209.700,11561.100,True,256.676,reality.1000.1,476,true
60,WinMart+ [S],S,Siêu thị,Thanh Xuân,20.8758286,105.8014327,-4523.392130,-11249.746402,1,1.58,60,60,1800,17893.900,18690.700,True,5.985,reality.1000.1,524,true
61,WinMart+ [NW],NW,Siêu thị,Thanh Xuân,21.0920448,105.6856511,-16544.462480,12792.398097,1,1.41,60,60,2700,26654.200,26174.700,True,12.025,reality.1000.1,884,true
62,WinMart+ [NW],NW,Siêu thị,Thanh Xuân,21.0955066,105.7270914,-12241.906965,13177.332694,1,1.67,60,60,3600,23810.200,23640.200,True,24.766,reality.1000.1,806,true
63,Siêu thị B11 Kim Liên,C,Siêu thị,Thanh Xuân,21.0075497,105.8351300,-1024.756648,3396.971651,1,0.63,60,60,3600,5603.600,4663.200,True,7.839,reality.1000.1,964,true
64,Taste Tea [SE],SE,Cửa hàng đồ uống,Thanh Xuân,20.8975785,105.9639148,12346.376078,-8831.267867,1,1.30,60,60,3600,23719.100,27276.100,True,25.598,reality.1000.1,377,true
65,Hội đồng nhân dân - Ủy ban nhân dân phường Thanh Liệt [NW],NW,Uỷ ban nhân dân,Thanh Xuân,21.0821695,105.7013053,-14919.158982,11694.314838,1,1.94,60,60,1800,22558.500,22062.100,True,227.442,reality.1000.1,852,true
66,WinMart+ [E],E,Siêu thị,Hoàng Mai,20.9817783,105.9787013,13881.590280,531.322718,1,1.60,60,60,3600,20122.800,22468.400,True,17.606,reality.1000.1,253,true
67,WinMart+ [NE],NE,Siêu thị,Thanh Xuân,21.1113303,105.9201134,7798.678422,14936.847855,1,1.92,60,60,1800,21466.400,22676.100,True,73.101,reality.1000.1,236,true
68,WinMart+ [SW],SW,Siêu thị,Thanh Xuân,20.8642210,105.7318911,-11743.576217,-12540.452632,1,0.30,60,60,3600,24850.300,26149.700,True,36.71,reality.1000.1,541,true
69,WinMart+ [W],W,Siêu thị,Thanh Xuân,20.9940010,105.6950940,-15564.049658,1890.424948,1,0.75,60,60,1800,21658.700,20777.500,True,32.208,reality.1000.1,759,true
70,Thuế cơ sở 4 thành phố Hà Nội [SE],SE,Uỷ ban nhân dân,Thanh Xuân,20.9001070,105.9485226,10748.274833,-8550.111494,1,0.97,60,60,2700,24929.700,26533.600,True,32.561,reality.1000.1,391,true
71,Siêu thị B11 Kim Liên [SW],SW,Siêu thị,Thanh Xuân,20.8933838,105.7305874,-11878.933384,-9297.697225,1,1.44,60,60,2700,22881.100,22683.200,True,101.35,reality.1000.1,599,true
72,WinMart+ [NW],NW,Siêu thị,Hoàng Mai,21.0809958,105.7818167,-6560.031078,11563.805352,1,1.83,60,60,1800,18873.100,17918.300,True,30.61,reality.1000.1,858,true
73,WinMart+ [W],W,Siêu thị,Hoàng Mai,20.9709606,105.7880094,-5917.071555,-671.550640,1,0.85,60,60,3600,9206.300,9165.100,True,2.432,reality.1000.1,754,true
74,Trường Mầm non Định Công (Cơ sở 3),C,Trường học,Hoàng Mai,20.9793961,105.8283929,-1724.238717,266.434164,1,1.15,60,60,2700,3814.000,4241.800,True,16.624,reality.1000.1,929,true
75,WinMart+ [S],S,Siêu thị,Thanh Xuân,20.8957762,105.8416638,-346.382283,-9031.674483,1,1.21,60,60,2700,11349.100,11700.500,True,45.28,reality.1000.1,487,true
76,WinMart+ [NW],NW,Siêu thị,Thanh Xuân,21.0811596,105.7112930,-13882.182085,11582.019081,1,1.24,60,60,2700,22125.700,21493.900,True,6.943,reality.1000.1,825,true
77,WinMart+ [NW],NW,Siêu thị,Thanh Xuân,21.0951948,105.7319886,-11733.453241,13142.662116,1,1.16,60,60,3600,23224.900,23054.900,True,8.583,reality.1000.1,800,true
78,WinMart+ [E],E,Siêu thị,Thanh Xuân,20.9730515,105.9428562,10159.958615,-439.053168,1,0.70,60,60,2700,17403.200,19578.800,True,1.592,reality.1000.1,288,true
79,Siêu Thị T-Mart [S],S,Siêu thị,Thanh Xuân,20.8571486,105.8473986,249.035592,-13326.867631,1,1.36,60,60,1800,17223.000,15602.900,True,24.696,reality.1000.1,422,true
80,Starbucks [NW],NW,Cửa hàng đồ uống,Thanh Xuân,21.1074307,105.7011162,-14938.792365,14503.232119,1,0.31,60,60,3600,25878.300,25394.500,True,2.506,reality.1000.1,876,true
81,WinMart+ [SE],SE,Siêu thị,Thanh Xuân,20.8888109,105.9614712,12092.668343,-9806.180505,1,0.35,60,60,2700,28958.700,28039.000,True,27.363,reality.1000.1,371,true
82,Trường Tiểu học Hoàng Liệt [E],E,Trường học,Hoàng Mai,20.9605009,105.9656426,12525.765595,-1834.616214,1,1.18,60,60,3600,21960.500,23925.000,True,11.111,reality.1000.1,251,true
83,WinMart+ [NW],NW,Siêu thị,Thanh Xuân,21.1021091,105.6950940,-15564.049658,13911.497197,1,1.05,60,60,3600,25618.300,25134.500,True,85.398,reality.1000.1,878,true
84,Siêu Thị T-Mart,C,Siêu thị,Thanh Xuân,20.9713145,105.8361596,-917.858022,-632.198755,1,0.53,60,60,3600,2268.200,2078.100,True,24.23,reality.1000.1,904,true
85,Coffee Cây,C,Cửa hàng đồ uống,Thanh Xuân,21.0081670,105.8201771,-2577.247397,3465.612279,1,0.35,60,60,3600,6280.000,6423.000,True,4.217,reality.1000.1,974,true
86,Delícia Coffee & Lounge [S],S,Cửa hàng đồ uống,Thanh Xuân,20.8610181,105.8231881,-2264.629133,-12896.598863,1,0.88,60,60,2700,20145.900,18515.800,True,211.624,reality.1000.1,473,true
87,WinMart+ [W],W,Siêu thị,Hoàng Mai,20.9795805,105.7714892,-7632.287845,286.938508,1,0.26,60,60,2700,12690.500,12182.300,True,42.246,reality.1000.1,713,true
88,Trung tâm Hỗ trợ doanh nghiệp Hà Nội [NE],NE,Uỷ ban nhân dân,Thanh Xuân,21.1157597,105.9174089,7517.882642,15429.374663,1,1.69,60,60,3600,22977.700,23741.600,True,17.766,reality.1000.1,238,true
89,Trường mầm non Vườn Hồng [NE],NE,Trường học,Hoàng Mai,21.0849401,105.9709930,13081.272988,12002.391502,1,1.67,60,60,1800,22219.700,24109.700,True,108.844,reality.1000.1,123,true
90,WinMart+ [S],S,Siêu thị,Thanh Xuân,20.8789786,105.8477702,287.617109,-10899.482383,1,1.06,60,60,3600,17698.600,16078.500,True,134.256,reality.1000.1,436,true
91,WinMart+,C,Siêu thị,Hoàng Mai,20.9789455,105.8863593,4294.145658,216.329730,1,0.37,60,60,2700,5631.100,7155.800,True,7.399,reality.1000.1,965,true
92,Cafe Dinh [E],E,Cửa hàng đồ uống,Hoàng Mai,20.9340237,105.9813776,14159.458185,-4778.746526,1,1.99,60,60,1800,22245.900,24417.000,True,33.905,reality.1000.1,323,true
93,MM Mega Market Hoàng Mai [NE],NE,Siêu thị,Hoàng Mai,21.0715654,105.9930988,15376.416404,10515.192716,1,1.62,60,60,3600,23784.400,25787.200,True,14.137,reality.1000.1,150,true
94,WinMart+ [NW],NW,Siêu thị,Thanh Xuân,21.1046450,105.7322990,-11701.225838,14193.476412,1,0.43,60,60,3600,24139.300,23969.200,True,331.082,reality.1000.1,827,true
95,Không có tên [S],S,Cửa hàng đồ uống,Hoàng Mai,20.8737895,105.8746624,3079.710396,-11476.483976,1,0.68,60,60,3600,13503.200,14571.200,True,68.485,reality.1000.1,441,true
96,WinMart+ [SW],SW,Siêu thị,Thanh Xuân,20.8609000,105.7210939,-12864.599772,-12909.730983,1,1.19,60,60,2700,25928.200,27275.200,True,50.817,reality.1000.1,560,true
97,TK mark [NW],NW,Chợ dân sinh,Thanh Xuân,21.0911770,105.7035209,-14689.123437,12695.903139,1,1.32,60,60,1800,23490.100,23023.900,True,18.501,reality.1000.1,851,true
98,Chợ Nhân Chính [E],E,Chợ dân sinh,Thanh Xuân,20.9923297,105.9363233,9481.677692,1704.584867,1,1.69,60,60,2700,13118.700,25535.000,True,12.294,reality.1000.1,329,true
99,Trường Trung học cơ sở Lĩnh Nam [W],W,Trường học,Hoàng Mai,20.9797183,105.7865470,-6068.905812,302.261169,1,1.34,60,60,1800,9959.100,12004.300,True,26.904,reality.1000.1,751,true
100,Chợ Nhân Chính [S],S,Chợ dân sinh,Thanh Xuân,20.8842216,105.8205417,-2539.392658,-10316.487382,1,1.82,60,60,3600,11820.100,11952.500,True,11.83,reality.1000.1,500,true
101,AEON MaxValu Linh Đàm [N],N,Siêu thị,Hoàng Mai,21.0661348,105.8342717,-1113.869985,9911.337547,1,0.23,60,60,3600,13336.100,11651.900,True,52.212,reality.1000.1,40,true
102,WinMart+,C,Siêu thị,Thanh Xuân,21.0000588,105.7996366,-4709.872922,2564.021575,1,1.59,60,60,2700,8784.600,8243.100,True,18.423,reality.1000.1,996,true
103,WinMart+ [S],S,Siêu thị,Thanh Xuân,20.8737032,105.8241238,-2167.479710,-11486.080099,1,1.96,60,60,3600,13143.400,13275.800,True,49.466,reality.1000.1,475,true
104,AEON MaxValu Linh Đàm [S],S,Siêu thị,Hoàng Mai,20.8499186,105.8342717,-1113.869985,-14130.806951,1,1.75,60,60,1800,19006.400,17386.300,True,211.829,reality.1000.1,454,true
105,WinMart+ [NE],NE,Siêu thị,Hoàng Mai,21.0876886,106.0030524,16409.852856,12308.010757,1,1.38,60,60,1800,25873.400,27487.800,True,78.288,reality.1000.1,178,true
106,The Coffee House [S],S,Cửa hàng đồ uống,Thanh Xuân,20.8634161,105.7989710,-4778.979105,-12629.953429,1,1.68,60,60,1800,19893.100,19814.700,True,96.723,reality.1000.1,526,true
107,WinMart+ [E],E,Siêu thị,Thanh Xuân,20.9870867,105.9635518,12308.687459,1121.589867,1,0.91,60,60,1800,18646.200,21196.300,True,0.985,reality.1000.1,263,true
108,WinMart+ [NE],NE,Siêu thị,Hoàng Mai,21.0582097,105.9751068,13508.389898,9030.106634,1,0.91,60,60,2700,20100.900,22000.800,True,17.304,reality.1000.1,149,true
109,Trường Quốc tế Singapore [E],E,Trường học,Hoàng Mai,20.9635886,106.0020146,16302.102861,-1491.279639,1,1.01,60,60,1800,24267.000,25285.000,True,115.876,reality.1000.1,297,true
110,Trường Trung học cơ sở Tân Định [E],E,Trường học,Hoàng Mai,20.9821479,105.9721661,13203.070559,572.420363,1,1.78,60,60,1800,20227.500,22573.100,True,64.846,reality.1000.1,250,true
111,Không có tên [SW],SW,Uỷ ban nhân dân,Thanh Xuân,20.8846754,105.7355173,-11367.084570,-10266.027124,1,1.74,60,60,2700,24298.100,25334.900,True,62.472,reality.1000.1,571,true
112,WinMart+ [N],N,Siêu thị,Thanh Xuân,21.0924686,105.8288433,-1677.475759,12839.522507,1,1.73,60,60,2700,24593.100,24231.800,True,161.996,reality.1000.1,53,true
113,Trường Mầm non Hoa Mai [SW],SW,Trường học,Hoàng Mai,20.8656867,105.7446677,-10417.040676,-12377.474228,1,0.46,60,60,1800,22301.500,23585.300,True,20.455,reality.1000.1,539,true
114,Trường Mầm non Thịnh Liệt (cơ sở Giáp Nhị) [W],W,Trường học,Hoàng Mai,20.9689586,105.7448574,-10397.344998,-894.162883,1,1.18,60,60,1800,15757.600,15352.700,True,22.064,reality.1000.1,657,true
115,Không có tên,C,Cửa hàng đồ uống,Thanh Xuân,21.0055089,105.8457566,78.554294,3170.045044,1,1.94,60,60,2700,4567.000,4431.300,True,7.864,reality.1000.1,942,true
116,WinMart+ [N],N,Siêu thị,Hoàng Mai,21.0643948,105.8757215,3189.671872,9717.858375,1,1.78,60,60,2700,13928.900,14483.500,True,196.209,reality.1000.1,37,true
117,Cục Sở hữu Trí tuệ [SW],SW,Uỷ ban nhân dân,Thanh Xuân,20.8797258,105.7009307,-14958.051975,-10816.397533,1,0.29,60,60,1800,24725.900,24716.200,True,13.538,reality.1000.1,621,true
118,Trường Cao đẳng Hà Nội,C,Trường học,Hoàng Mai,20.9479848,105.8213037,-2460.277707,-3226.343036,1,1.91,60,60,1800,6838.900,6971.600,True,21.984,reality.1000.1,981,true
119,9.0cafe [E],E,Cửa hàng đồ uống,Thanh Xuân,21.0087228,105.9317379,9005.596726,3527.414419,1,1.63,60,60,2700,15517.600,17876.200,True,24.624,reality.1000.1,354,true
120,Cục Dự trữ Nhà nước khu vực Hà Nội,C,Uỷ ban nhân dân,Thanh Xuân,20.9897784,105.8399155,-527.900221,1420.893251,1,0.67,60,60,1800,3014.100,2334.300,True,19.873,reality.1000.1,914,true
121,WinMart+ [N],N,Siêu thị,Thanh Xuân,21.0804372,105.8476727,277.494133,11501.691866,1,0.79,60,60,1800,20302.500,21002.400,True,3.009,reality.1000.1,5,true
122,9.0cafe [SE],SE,Cửa hàng đồ uống,Thanh Xuân,20.9006147,105.9317379,9005.596726,-8493.657830,1,1.36,60,60,1800,23482.500,25086.400,True,16.818,reality.1000.1,405,true
123,WinMart+ [NE],NE,Siêu thị,Thanh Xuân,21.0771162,105.9526571,11177.540929,11132.413515,1,1.08,60,60,2700,19762.000,20642.400,True,13.426,reality.1000.1,142,true
124,Trường Mầm non Tứ Hiệp (điểm Cổ Điển B) [S],S,Trường học,Hoàng Mai,20.8307324,105.8657703,2156.484601,-16264.215052,1,0.44,60,60,2700,20243.000,18631.100,True,64.465,reality.1000.1,481,true
125,Không có tên [NW],NW,Trường học,Hoàng Mai,21.0654581,105.7233248,-12632.975698,9836.091941,1,1.20,60,60,1800,19664.400,19773.900,True,20.803,reality.1000.1,807,true
126,TK mark [SE],SE,Chợ dân sinh,Thanh Xuân,20.8749608,105.9350841,9353.017263,-11346.241359,1,0.30,60,60,2700,28011.700,29615.600,True,26.847,reality.1000.1,379,true
127,Everything Coffee 'N Bagel [SW],SW,Cửa hàng đồ uống,Thanh Xuân,20.8899854,105.6900580,-16086.914347,-9675.582064,1,1.39,60,60,3600,24235.100,24225.300,True,52.997,reality.1000.1,647,true
128,WinMart+ [E],E,Siêu thị,Hoàng Mai,20.9562867,105.9915031,15210.742222,-2303.213874,1,1.20,60,60,2700,23347.000,26235.100,True,4.277,reality.1000.1,279,true
129,UBND phường Khương Thượng [E],E,Uỷ ban nhân dân,Thanh Xuân,20.9961949,105.9526476,11176.554587,2134.375497,1,0.80,60,60,1800,17702.500,19630.400,True,5.022,reality.1000.1,302,true
130,WinMart+ [E],E,Siêu thị,Thanh Xuân,20.9762504,105.9602911,11970.143994,-83.351717,1,1.56,60,60,3600,19817.400,22367.500,True,7.91,reality.1000.1,252,true
131,Cafe Dinh [W],W,Cửa hàng đồ uống,Hoàng Mai,20.9340237,105.7498144,-9882.682515,-4778.746526,1,0.30,60,60,3600,15832.000,15813.600,True,208.078,reality.1000.1,736,true
132,Trường Mầm non Hoa Mai [W],W,Trường học,Hoàng Mai,20.9737948,105.7446677,-10417.040676,-356.401979,1,0.80,60,60,2700,15937.600,15435.300,True,4.55,reality.1000.1,658,true
133,Trường Mầm non Sao Mai [S],S,Trường học,Hoàng Mai,20.8705557,105.8379575,-731.190344,-11836.066130,1,1.82,60,60,3600,17523.900,15903.800,True,95.603,reality.1000.1,438,true
134,WinMart+ [S],S,Siêu thị,Hoàng Mai,20.8455254,105.8557279,1113.828455,-14619.308503,1,1.10,60,60,2700,18267.900,16656.000,True,51.074,reality.1000.1,434,true
