id,name,zone,type,district,lat,lon,x_m,y_m,dronable,demand,drone_service_s,truck_service_s,lw_s,depot_osrm_distance_m,to_depot_osrm_distance_m,road_reachable,osrm_snap_distance_m,source_dataset,original_id,inside_40mile_square,outside_25mile_square
10,Karaoke Khanh Sơn,,amenity:karaoke_box,,20.9026139,105.5756813,-27993.572521,-8280.660652,1,0.96,60,60,3600,39942.545,39942.545,true,,openstreetmap_25_40_ring,node:7055939506,true,true
11,Chùa Cầu Đen,,amenity:place_of_worship,,21.2132624,105.7805192,-6702.274855,26300.730368,1,1.47,60,60,1800,37135.805,37135.805,true,,openstreetmap_25_40_ring,node:4924404514,true,true
12,Không có tên,,amenity:fuel,,20.9236235,106.1497687,31678.322766,-5941.871980,1,1.99,60,60,2700,44099.445,44099.445,true,,openstreetmap_25_40_ring,node:4435525689,true,true
13,Cột cờ luxshare,,public_transport:platform,,21.2500967,106.1510883,31815.484865,30401.124644,1,0.56,60,60,1800,60209.649,60209.649,true,,openstreetmap_25_40_ring,node:7533026537,true,true
14,WinMart+ [SW],SW,Siêu thị,Thanh Xuân,20.8888109,105.7299080,-11949.472358,-9806.180505,1,1.71,60,60,1800,23386.100,24422.900,True,44.016,reality.1000.1,586,true,false
15,Không có tên [NE],NE,Cửa hàng đồ uống,Thanh Xuân,21.1165086,105.9688261,12856.293740,15512.648543,1,1.76,60,60,1800,24582.900,26406.500,True,12.149,reality.1000.1,200,true,false
16,Coffee Cây [N],N,Cửa hàng đồ uống,Thanh Xuân,21.1102173,105.8314161,-1410.353783,14813.087901,1,0.70,60,60,1800,21416.400,21055.100,True,12.394,reality.1000.1,83,true,false
17,Cửa Hàng Tiện Lợi BV Mart [NW],NW,Siêu thị,Thanh Xuân,21.0811384,105.6915272,-15934.374077,11579.661749,1,1.66,60,60,3600,22889.600,22393.300,True,73.806,reality.1000.1,874,true,false
18,WinMart+ [NE],NE,Siêu thị,Hoàng Mai,21.0790687,106.0195726,18125.069146,11349.521609,1,1.52,60,60,1800,25823.600,27723.500,True,8.399,reality.1000.1,218,true,false
19,WinMart+ [NW],NW,Siêu thị,Thanh Xuân,21.0811596,105.7112930,-13882.182085,11582.019081,1,1.24,60,60,3600,22125.700,21493.900,True,6.943,reality.1000.1,825,true,false
20,The Coffee House [SW],SW,Cửa hàng đồ uống,Thanh Xuân,20.8634161,105.6831894,-16800.049455,-12629.953429,1,0.37,60,60,1800,28129.200,28119.400,True,66.849,reality.1000.1,645,true,false
21,Hoàng Lăng,,shop:electronics,,20.8527769,106.0723973,23636.170858,-13828.515492,1,0.78,60,60,2700,37468.232,37468.232,true,,openstreetmap_25_40_ring,node:4995926124,true,true
22,Trường Trung học cơ sở Lĩnh Nam [S],S,Trường học,Hoàng Mai,20.8716102,105.9023286,5952.164538,-11718.811080,1,0.62,60,60,2700,16027.600,15972.100,True,9.835,reality.1000.1,509,true,false
23,Nghĩa hằng,,shop:electronics,,20.9904171,106.0720393,23598.959558,1493.591572,1,0.32,60,60,1800,32353.667,32353.667,true,,openstreetmap_25_40_ring,node:4744781622,true,true
24,687 Ngô Gia Tự (Hiệu sách nhân dân tỉnh Bắc Ninh),,public_transport:platform,,21.1785829,106.0595800,22303.912767,22440.208428,1,0.53,60,60,2700,43289.798,43289.798,true,,openstreetmap_25_40_ring,node:6545851252,true,true
25,WinMart+ [W],W,Siêu thị,Thanh Xuân,21.0038843,105.7258822,-12367.452633,2989.397766,1,0.57,60,60,2700,18955.400,16626.400,True,0.455,reality.1000.1,728,true,false
26,Trường Trung học cơ sở Yên Mỹ [N],N,Trường học,Hoàng Mai,21.0497070,105.8825970,3903.523375,8084.649532,1,1.18,60,60,2700,12775.600,13161.000,True,18.266,reality.1000.1,81,true,false
27,quan tri vien,,amenity:atm,,21.2183991,106.1015533,26666.709029,26872.547812,1,0.43,60,60,3600,51799.207,51799.207,true,,openstreetmap_25_40_ring,node:6389290386,true,true
28,Quán ăn Hà hà,,amenity:restaurant,,20.7599272,105.9885239,14918.186903,-24164.544096,1,1.96,60,60,3600,38856.053,38856.053,true,,openstreetmap_25_40_ring,node:5102405322,true,true
29,Trường Tiểu học Hoàng Liệt [NW],NW,Trường học,Hoàng Mai,21.0686090,105.7340794,-11516.375105,10186.456035,1,0.82,60,60,2700,19727.300,19557.200,True,12.629,reality.1000.1,788,true,false
30,KFC [E],E,Cửa hàng ăn uống,Hoàng Mai,20.9617756,105.9538544,11301.851074,-1692.876041,1,1.85,60,60,1800,19123.500,21601.800,True,38.309,reality.1000.1,266,true,false
31,WinMart+ [S],S,Siêu thị,Thanh Xuân,20.8681423,105.8445095,-50.926356,-12104.423966,1,1.51,60,60,2700,16772.400,15152.200,True,14.505,reality.1000.1,425,true,false
32,WinMart+ [N],N,Siêu thị,Thanh Xuân,21.0899194,105.8241238,-2167.479710,12556.064400,1,1.36,60,60,2700,16374.200,16920.100,True,284.247,reality.1000.1,60,true,false
33,WinMart+ [SE],SE,Siêu thị,Thanh Xuân,20.8858351,105.9316711,8998.661190,-10137.074368,1,1.37,60,60,1800,26248.200,27852.100,True,64.331,reality.1000.1,393,true,false
34,Coffee Cây [SE],SE,Cửa hàng đồ uống,Thanh Xuân,20.8940011,105.9471977,10610.716567,-9229.056597,1,0.86,60,60,2700,25588.300,27192.200,True,180.375,reality.1000.1,384,true,false
35,WinMart+ [NW],NW,Siêu thị,Hoàng Mai,21.0430343,105.7415596,-10739.740386,7342.679145,1,0.58,60,60,1800,17866.200,16453.000,True,56.037,reality.1000.1,849,true,false
36,Trường Đại học Công nghệ và Quản lý Hữu Nghị [NE],NE,Trường học,Hoàng Mai,21.0848544,105.9923709,15300.841899,11992.862096,1,0.99,60,60,1800,24510.000,26407.600,True,26.001,reality.1000.1,145,true,false
37,Không có tên,,leisure:park,,21.1921645,106.0394507,20211.629464,23952.112140,1,0.45,60,60,3600,42881.063,42881.063,true,,openstreetmap_25_40_ring,node:6545865256,true,true
38,Delícia Coffee & Lounge [SW],SW,Cửa hàng đồ uống,Thanh Xuân,20.8610181,105.7074065,-14285.699483,-12896.598863,1,0.84,60,60,3600,27687.600,27677.800,True,10.816,reality.1000.1,596,true,false
39,WinMart+ [E],E,Siêu thị,Thanh Xuân,20.9907069,105.9211667,7908.037711,1524.137740,1,0.78,60,60,3600,12671.500,13797.100,True,8.312,reality.1000.1,351,true,false
40,WinMart,,shop:supermarket,Thị xã Quế Võ,21.1693485,106.1030406,26821.302232,21412.235020,1,0.66,60,60,2700,46958.100,46958.100,true,,openstreetmap_25_40_ring,node:7168795356,true,true
41,Trường mầm non Vườn Hồng [SW],SW,Trường học,Hoàng Mai,20.8687239,105.7394298,-10960.867712,-12039.752997,1,1.97,60,60,2700,22372.500,23656.300,True,22.708,reality.1000.1,540,true,false
42,Noble Moment [SE],SE,Cửa hàng đồ uống,Thanh Xuân,20.8957581,105.9299800,8823.082064,-9033.687111,1,0.84,60,60,1800,23732.600,25336.500,True,74.23,reality.1000.1,401,true,false
43,5050 Rooftop Cafe & Pub [N],N,Cửa hàng đồ uống,Thanh Xuân,21.0859574,105.8110538,-3524.477623,12115.510100,1,0.43,60,60,2700,17256.400,16173.600,True,30.527,reality.1000.1,92,true,false
44,Bưu cục Đức Hợp,,amenity:post_office,Kim Động,20.7257268,105.9935572,15441.359073,-27971.732624,1,0.60,60,60,1800,43716.386,43716.386,true,,openstreetmap_25_40_ring,node:7858023071,true,true
45,Tấn Luyến,,shop:electronics,,20.9461177,106.0895867,25422.874550,-3437.817636,1,1.96,60,60,3600,35101.210,35101.210,true,,openstreetmap_25_40_ring,node:4748196824,true,true
46,Gốm Sứ Đất Việt,,shop:yes,,21.1489768,105.5920426,-26292.943347,19144.457376,1,1.07,60,60,1800,44501.056,44501.056,true,,openstreetmap_25_40_ring,node:7859836902,true,true
47,Quyện Huyền,,shop:electronics,,20.8610298,106.0661763,22989.546563,-12909.802664,1,0.30,60,60,2700,36075.462,36075.462,true,,openstreetmap_25_40_ring,node:4751983121,true,true
48,Taste Tea [NE],NE,Cửa hàng đồ uống,Thanh Xuân,21.1137947,105.9639148,12346.376078,15210.876632,1,1.12,60,60,1800,24044.700,25711.600,True,43.02,reality.1000.1,192,true,false
49,Chợ Trung Kính [SE],SE,Chợ dân sinh,Thanh Xuân,20.8990600,105.9263175,8442.821555,-8666.532583,1,0.76,60,60,3600,23589.800,25193.700,True,96.046,reality.1000.1,410,true,false
50,Photocopy Xuân Trường,,shop:copyshop,,21.1846716,106.0673497,23111.512316,23118.002512,1,1.43,60,60,3600,44726.705,44726.705,true,,openstreetmap_25_40_ring,node:5209662744,true,true
51,WinMart+ [E],E,Siêu thị,Hoàng Mai,20.9764416,106.0089431,17021.457110,-62.091247,1,1.89,60,60,2700,22721.400,25074.500,True,6.855,reality.1000.1,313,true,false
52,Vinh Ngoan,,shop:electronics,,20.9640609,106.0475837,21056.991206,-1440.380612,1,1.80,60,60,3600,28878.362,28878.362,true,,openstreetmap_25_40_ring,node:4744802322,true,true
53,Đền Vọng Nguyệt,,amenity:place_of_worship,,21.2272946,105.9528043,11205.413846,27862.794872,1,1.18,60,60,1800,41090.455,41090.455,true,,openstreetmap_25_40_ring,node:5618021596,true,true
54,Cà Phê 3k [E],E,Cửa hàng đồ uống,Thanh Xuân,20.9663732,105.9484556,10741.318532,-1181.646246,1,0.49,60,60,1800,20137.400,22493.600,True,2.74,reality.1000.1,276,true,false
55,WinMart+ [S],S,Siêu thị,Thanh Xuân,20.8821219,105.8380217,-724.524754,-10549.963370,1,1.31,60,60,2700,13003.000,13354.400,True,33.075,reality.1000.1,457,true,false
56,Sơn hòa,,shop:electronics,,20.7892320,106.0468637,20982.152837,-20902.333760,1,1.18,60,60,1800,40522.996,40522.996,true,,openstreetmap_25_40_ring,node:4761140823,true,true
57,Cục Dự trữ Nhà nước khu vực Hà Nội [E],E,Uỷ ban nhân dân,Thanh Xuân,20.9837206,105.9669361,12660.063744,747.296624,1,0.48,60,60,1800,20130.500,23026.400,True,18.162,reality.1000.1,254,true,false
58,WinMart+ [E],E,Siêu thị,Thanh Xuân,20.9873985,105.9586546,11800.233735,1156.260445,1,1.84,60,60,2700,18816.400,21614.800,True,63.825,reality.1000.1,269,true,false
59,Chợ Trung Kính [E],E,Chợ dân sinh,Thanh Xuân,21.0071681,105.9263175,8442.821555,3354.539667,1,1.49,60,60,3600,12885.600,14996.200,True,28.96,reality.1000.1,359,true,false
60,Không có tên [SE],SE,Uỷ ban nhân dân,Thanh Xuân,20.8846754,105.9670805,12675.056131,-10266.027124,1,1.12,60,60,3600,28959.600,28833.300,True,86.297,reality.1000.1,368,true,false
61,Xóm 2 Hoà Phú (chiều đi Xuân Mai),,public_transport:platform,,20.9544994,105.5399217,-31710.503264,-2504.766792,1,0.25,60,60,2700,43522.748,43522.748,true,,openstreetmap_25_40_ring,node:5248927321,true,true
62,Nhà Hàng NHẤT NƯỚNG,,amenity:restaurant,,21.1764202,106.0631703,22677.096373,22199.456664,1,0.96,60,60,3600,43420.183,43420.183,true,,openstreetmap_25_40_ring,node:6545253558,true,true
63,MM Mega Market Hoàng Mai [S],S,Siêu thị,Hoàng Mai,20.8553492,105.8773172,3355.346054,-13526.951782,1,0.80,60,60,1800,15251.000,15410.500,True,47.317,reality.1000.1,444,true,false
64,Wang tea,,amenity:cafe,,20.9082966,105.5751888,-28044.764044,-7648.062488,1,1.90,60,60,3600,39773.274,39773.274,true,,openstreetmap_25_40_ring,node:7055939358,true,true
65,Starbucks [SW],SW,Cửa hàng đồ uống,Thanh Xuân,20.8912145,105.7011162,-14938.792365,-9538.912380,1,1.68,60,60,3600,23582.700,23572.900,True,16.942,reality.1000.1,634,true,false
66,Cà Phê Parkland [N],N,Cửa hàng đồ uống,Thanh Xuân,21.0887849,105.8434889,-156.890554,12429.913755,1,1.71,60,60,3600,25041.000,24679.700,True,46.675,reality.1000.1,17,true,false
67,Không có tên [S],S,Cửa hàng đồ uống,Thanh Xuân,20.8883087,105.8316321,-1387.927497,-9862.022598,1,0.51,60,60,2700,11872.900,12005.300,True,77.085,reality.1000.1,483,true,false
68,Phở Minh - Phở Gánh Hà Nội Xưa,,amenity:restaurant,,21.2618798,105.8504705,568.615690,31712.819336,1,1.85,60,60,2700,43397.750,43397.750,true,,openstreetmap_25_40_ring,node:6742138884,true,true
69,WinMart+ [NW],NW,Siêu thị,Thanh Xuân,21.0961035,105.7376578,-11144.846312,13243.704946,1,1.68,60,60,2700,23041.400,22871.400,True,51.363,reality.1000.1,797,true,false
70,WinMart+ [SE],SE,Siêu thị,Thanh Xuân,20.8957762,105.9574454,11674.688067,-9031.674483,1,1.12,60,60,3600,25569.700,27173.600,True,51.025,reality.1000.1,378,true,false
71,Quan an Nam Nhu 1 [NW],NW,Cửa hàng ăn uống,Hoàng Mai,21.0766783,105.7775545,-7002.555676,11083.721257,1,0.92,60,60,2700,19287.800,16895.300,True,6.916,reality.1000.1,846,true,false
72,WinMart+ [N],N,Siêu thị,Thanh Xuân,21.1113303,105.8043318,-4222.391928,14936.847855,1,1.03,60,60,2700,23352.500,22705.200,True,60.827,reality.1000.1,115,true,false
73,Quán Cơm,,amenity:restaurant,,21.1812980,105.5979628,-25677.584859,22742.453360,1,0.92,60,60,2700,46932.010,46932.010,true,,openstreetmap_25_40_ring,node:4879625121,true,true
74,WinMart+ [E],E,Siêu thị,Thanh Xuân,20.9772591,105.9479574,10689.592720,28.810605,1,1.68,60,60,2700,21220.800,17432.900,True,6.167,reality.1000.1,278,true,false
75,Chợ Nhân Chính [S],S,Chợ dân sinh,Thanh Xuân,20.8842216,105.8205417,-2539.392658,-10316.487382,1,1.82,60,60,3600,11820.100,11952.500,True,11.83,reality.1000.1,500,true,false
76,Starbucks [W],W,Cửa hàng đồ uống,Thanh Xuân,20.9993226,105.7011162,-14938.792365,2482.159870,1,1.57,60,60,2700,20574.100,19692.900,True,32.01,reality.1000.1,757,true,false
77,Không có tên [E],E,Cửa hàng đồ uống,Thanh Xuân,20.9994511,105.9727772,13266.518258,2496.448418,1,1.21,60,60,1800,20431.400,20230.500,True,15.459,reality.1000.1,294,true,false
78,TK mark [N],N,Chợ dân sinh,Thanh Xuân,21.0911770,105.8193025,-2668.053087,12695.903139,1,1.85,60,60,3600,24491.200,16573.900,True,54.265,reality.1000.1,75,true,false
79,Noble Moment,C,Cửa hàng đồ uống,Thanh Xuân,21.0099240,105.8029594,-4364.881900,3660.981765,1,1.32,60,60,1800,7964.100,8059.700,True,8.109,reality.1000.1,992,true,false
80,Trường Mầm non Hoàng Liệt (cơ sở Tứ Kỳ) [W],W,Trường học,Hoàng Mai,20.9539998,105.7345616,-11466.310500,-2557.505552,1,0.83,60,60,1800,17218.200,16726.000,True,41.807,reality.1000.1,677,true,false
81,WinMart+ [N],N,Siêu thị,Hoàng Mai,21.0633550,105.8587360,1426.145625,9602.237890,1,0.93,60,60,1800,13683.800,14469.500,True,360.006,reality.1000.1,21,true,false
82,Không có tên [S],S,Trường học,Hoàng Mai,20.8438070,105.8431084,-196.396117,-14810.385865,1,0.86,60,60,3600,18956.700,17336.500,True,8.352,reality.1000.1,449,true,false
83,UBND phường Khương Thượng [S],S,Uỷ ban nhân dân,Thanh Xuân,20.8880868,105.8368660,-844.515763,-9886.696752,1,0.57,60,60,2700,12602.100,12953.500,True,12.39,reality.1000.1,474,true,false
84,Đình Làng Xuân Đào,,amenity:place_of_worship,,20.9092251,106.1107585,27623.517575,-7544.701868,1,1.35,60,60,3600,39180.008,39180.008,true,,openstreetmap_25_40_ring,node:4547757490,true,true
85,Không có tên [SW],SW,Cửa hàng đồ uống,Thanh Xuân,20.8883087,105.7158505,-13408.997848,-9862.022598,1,0.92,60,60,2700,24104.900,24085.800,True,4.096,reality.1000.1,605,true,false
86,WinMart+,C,Siêu thị,Thanh Xuân,20.9880596,105.7961943,-5067.271079,1229.771411,1,0.69,60,60,1800,8722.100,8430.900,True,3.184,reality.1000.1,995,true,false
87,WinMart+,C,Siêu thị,Hoàng Mai,20.9623445,105.8644825,2022.778257,-1629.617247,1,0.45,60,60,3600,3546.800,5248.800,True,3.107,reality.1000.1,921,true,false
88,Trường Mầm non Tứ Hiệp (điểm Cổ Điển B),C,Trường học,Hoàng Mai,20.9448983,105.8545313,989.590987,-3569.546177,1,1.72,60,60,3600,4415.900,5014.600,True,21.45,reality.1000.1,937,true,false
89,Cà Phê Parkland [NW],NW,Cửa hàng đồ uống,Thanh Xuân,21.0887849,105.7277073,-12177.960905,12429.913755,1,0.56,60,60,1800,22594.700,22424.700,True,38.58,reality.1000.1,794,true,false
90,TK mark [NE],NE,Chợ dân sinh,Thanh Xuân,21.0911770,105.9350841,9353.017263,12695.903139,1,1.93,60,60,1800,20312.700,21522.400,True,26.187,reality.1000.1,196,true,false
91,WinMart+ [S],S,Siêu thị,Thanh Xuân,20.8830880,105.8023850,-4424.519207,-10442.537951,1,0.28,60,60,1800,18657.500,17418.700,True,316.83,reality.1000.1,522,true,false
92,Trường Mầm non Tứ Hiệp (điểm Cổ Điển B) [NE],NE,Trường học,Hoàng Mai,21.0469486,105.9815519,14177.554951,7777.929446,1,0.30,60,60,2700,21037.500,22937.300,True,30.097,reality.1000.1,187,true,false
93,Trường Trung học cơ sở Yên Mỹ [S],S,Trường học,Hoàng Mai,20.8334908,105.8825970,3903.523375,-15957.494967,1,1.09,60,60,1800,19441.500,17829.500,True,12.778,reality.1000.1,495,true,false
94,Quan an Nam Nhu 1 [N],N,Cửa hàng ăn uống,Hoàng Mai,21.0766783,105.8933361,5018.514674,11083.721257,1,1.30,60,60,3600,16531.100,17316.700,True,107.581,reality.1000.1,69,true,false
95,WinMart+ [E],E,Siêu thị,Thanh Xuân,21.0032222,105.9201134,7798.678422,2915.775605,1,1.38,60,60,2700,11166.800,12755.000,True,17.315,reality.1000.1,361,true,false
96,Ngọc Hoan,,shop:electronics,,20.7550576,105.9870380,14763.739219,-24706.627968,1,0.34,60,60,3600,39380.280,39380.280,true,,openstreetmap_25_40_ring,node:4761098721,true,true
97,Trường Đại học Kinh tế - Kỹ thuật Công nghiệp (cơ sở 218 Lĩnh Nam),C,Trường học,Hoàng Mai,20.9799841,105.8755903,3176.049980,331.816781,1,1.87,60,60,1800,5396.100,6030.100,True,13.84,reality.1000.1,960,true,false
98,Nhà Hàng A Sửu,,amenity:restaurant,,20.9082520,105.5730273,-28269.435064,-7653.027360,1,0.84,60,60,3600,40071.704,40071.704,true,,openstreetmap_25_40_ring,node:7055939354,true,true
99,WinMart+ [SE],SE,Siêu thị,Thanh Xuân,20.8792904,105.9586546,11800.233735,-10864.811804,1,1.15,60,60,1800,27289.600,28893.500,True,64.941,reality.1000.1,367,true,false
100,Đảng uỷ - HĐND - UBND phường Thanh Xuân [NW],NW,Uỷ ban nhân dân,Thanh Xuân,21.0967880,105.6951639,-15556.792263,13319.817873,1,1.23,60,60,3600,25281.500,24797.700,True,0.111,reality.1000.1,875,true,false
101,WinMart+ [NW],NW,Siêu thị,Thanh Xuân,21.0771162,105.7210939,-12864.599772,11132.413515,1,1.25,60,60,2700,21521.400,21351.400,True,111.062,reality.1000.1,801,true,false
102,Snow Island,,amenity:cafe,Thành phố Bắc Ninh,21.1771356,106.0703525,23423.629891,22279.094992,1,0.45,60,60,2700,44230.903,44230.903,true,,openstreetmap_25_40_ring,node:5550137622,true,true
103,Không có tên,,public_transport:platform,,21.1592399,106.1157588,28143.259652,20286.945668,1,0.73,60,60,3600,47468.361,47468.361,true,,openstreetmap_25_40_ring,node:4755947784,true,true
104,Tiến Huyền,,shop:electronics,,20.6933136,106.1200246,28586.656200,-31579.970048,1,0.97,60,60,2700,58282.748,58282.748,true,,openstreetmap_25_40_ring,node:4780343965,true,true
105,WinMart+ [SE],SE,Siêu thị,Thanh Xuân,20.8924144,105.9421093,10082.411428,-9405.489587,1,1.45,60,60,1800,25244.100,26848.000,True,49.637,reality.1000.1,387,true,false
106,Không có tên,,shop:convenience,,21.2517350,105.5462300,-31054.804817,30583.500200,1,0.42,60,60,3600,59636.335,59636.335,true,,openstreetmap_25_40_ring,node:4759473023,true,true
107,Co.opmart [W],W,Siêu thị,Thanh Xuân,20.9764960,105.6856575,-16543.797998,-56.042243,1,1.54,60,60,1800,26543.700,26051.600,True,170.559,reality.1000.1,765,true,false
108,The Coffee House [E],E,Cửa hàng đồ uống,Thanh Xuân,20.9715242,105.9147526,7242.091245,-608.881179,1,0.80,60,60,2700,14993.800,16597.700,True,7.547,reality.1000.1,355,true,false
109,Hà Thảo,,shop:electronics,,20.9562452,106.1218228,28773.565026,-2310.424336,1,0.63,60,60,3600,39495.882,39495.882,true,,openstreetmap_25_40_ring,node:4746315123,true,true
110,Thuyết Phương,,shop:electronics,,20.9352061,106.1158777,28155.618378,-4652.496948,1,1.00,60,60,2700,39046.070,39046.070,true,,openstreetmap_25_40_ring,node:4746266921,true,true
111,Quý Dương,,shop:electronics,,20.8592478,106.0590743,22251.349208,-13108.174904,1,0.73,60,60,1800,35335.249,35335.249,true,,openstreetmap_25_40_ring,node:4751972621,true,true
112,Highlands Coffee [N],N,Cửa hàng đồ uống,Hoàng Mai,21.0672278,105.8442038,-82.665779,10032.873602,1,0.71,60,60,3600,14418.800,12734.600,True,66.791,reality.1000.1,19,true,false
113,WinMart+ [NW],NW,Siêu thị,Thanh Xuân,21.0867944,105.7343241,-11490.969031,12208.580254,1,0.29,60,60,1800,21652.800,21482.800,True,61.108,reality.1000.1,785,true,false
114,TK mark,C,Chợ dân sinh,Thanh Xuân,20.9891267,105.8080635,-3834.946701,1348.427517,1,1.82,60,60,3600,6722.400,7531.000,True,5.672,reality.1000.1,980,true,false
115,Cà Phê Big One [NW],NW,Cửa hàng đồ uống,Thanh Xuân,21.1119116,105.7431060,-10579.184795,15001.485465,1,1.41,60,60,3600,27497.500,26708.800,True,147.932,reality.1000.1,840,true,false
116,Cửa Hàng Tiện Lợi BV Mart [N],N,Siêu thị,Thanh Xuân,21.0811384,105.8073088,-3913.303727,11579.661749,1,1.01,60,60,1800,17562.700,15679.900,True,39.513,reality.1000.1,98,true,false
117,AEON MaxValu Linh Đàm [E],E,Siêu thị,Hoàng Mai,20.9580267,105.9500533,10907.200365,-2109.734702,1,0.57,60,60,2700,20061.000,20866.800,True,43.91,reality.1000.1,282,true,false
118,Trường Đại học Kinh tế - Kỹ thuật Công nghiệp (cơ sở 218 Lĩnh Nam) [NW],NW,Trường học,Hoàng Mai,21.0820344,105.7710477,-7678.126756,11679.292403,1,1.98,60,60,2700,19529.700,19050.400,True,31.827,reality.1000.1,830,true,false
119,Trường Mầm non Thịnh Liệt (cơ sở Giáp Nhị) [N],N,Trường học,Hoàng Mai,21.0770667,105.8606390,1623.725352,11126.909366,1,1.69,60,60,1800,18918.300,19618.200,True,154.467,reality.1000.1,2,true,false
120,Chợ Trung Kính [S],S,Chợ dân sinh,Thanh Xuân,20.8990600,105.8105359,-3578.248795,-8666.532583,1,1.53,60,60,3600,12798.400,12930.800,True,15.832,reality.1000.1,530,true,false
121,KFC [SW],SW,Cửa hàng ăn uống,Hoàng Mai,20.8536675,105.7222912,-12740.289626,-13713.948290,1,0.57,60,60,1800,26532.500,27816.300,True,78.989,reality.1000.1,562,true,false
122,WinMart+ [NE],NE,Siêu thị,Hoàng Mai,21.0876563,105.9849201,14527.259647,12304.419161,1,1.25,60,60,1800,24182.400,25838.800,True,21.626,reality.1000.1,135,true,false
123,Trường Mầm non Định Công (Cơ sở 3),C,Trường học,Hoàng Mai,20.9793961,105.8283929,-1724.238717,266.434164,1,1.15,60,60,3600,3814.000,4241.800,True,16.624,reality.1000.1,929,true,false
124,Trường Mầm non Yên Mỹ [NE],NE,Trường học,Hoàng Mai,21.0446229,105.9982830,15914.668017,7519.323405,1,0.31,60,60,2700,22756.100,25051.200,True,53.695,reality.1000.1,211,true,false
125,Trường Mầm non Tứ Hiệp (điểm Đồng Trì) [NE],NE,Trường học,Hoàng Mai,21.0427644,105.9887950,14929.572670,7312.667634,1,1.03,60,60,2700,22132.300,24032.100,True,21.552,reality.1000.1,205,true,false
126,Delícia Coffee & Lounge [NW],NW,Cửa hàng đồ uống,Thanh Xuân,21.0772343,105.7074065,-14285.699483,11145.545636,1,1.09,60,60,3600,21926.800,21443.000,True,24.632,reality.1000.1,835,true,false
127,Xuan Mai Market,,shop:supermarket,,20.9010961,105.5795156,-27595.027024,-8449.622148,1,1.95,60,60,1800,39487.006,39487.006,true,,openstreetmap_25_40_ring,node:4304794291,true,true
128,WinMart+ [NW],NW,Siêu thị,Thanh Xuân,21.1134575,105.7042179,-14616.757137,15173.381703,1,1.09,60,60,3600,27832.500,27348.700,True,5.968,reality.1000.1,879,true,false
129,Không có tên [NE],NE,Uỷ ban nhân dân,Thanh Xuân,21.1008916,105.9670805,12675.056131,13776.117374,1,0.39,60,60,3600,22512.800,24494.600,True,24.849,reality.1000.1,153,true,false
130,Family Gaming Center Bắc Ninh,,leisure:adult_gaming_centre,Thị xã Quế Võ,21.1693516,106.1031872,26836.540155,21412.580112,1,0.81,60,60,3600,46974.690,46974.690,true,,openstreetmap_25_40_ring,node:7217663470,true,true
131,Siêu thị B11 Kim Liên [NW],NW,Siêu thị,Thanh Xuân,21.1120620,105.7318000,-11753.034711,15018.209182,1,1.28,60,60,1800,28880.300,28091.600,True,300.306,reality.1000.1,838,true,false
