id,name,zone,type,district,lat,lon,x_m,y_m,dronable,demand,drone_service_s,truck_service_s,lw_s,depot_osrm_distance_m,to_depot_osrm_distance_m,road_reachable,osrm_snap_distance_m,source_dataset,original_id,inside_10mile_square
27,Tempo,,amenity:place_of_worship,,21.0100798,105.8098881,-3649.607394,3682.443336,1,1.21,60,60,3600,7051.300,7584.700,true,,osm,node:4266207090,true
28,PG Bank,,amenity:atm,,21.0187601,105.8407030,-446.639543,4648.734332,1,1.82,60,60,2700,7275.500,5281.100,true,,osm,node:1008752760,true
29,BIDV,,amenity:atm,Hoàn Kiếm,21.0238231,105.8464619,151.953071,5212.347492,1,1.78,60,60,1800,6263.300,6169.900,true,,osm,node:1498025770,true
30,BIDV,,amenity:atm,Hoàn Kiếm,21.0208552,105.8564046,1185.418975,4881.960864,1,1.12,60,60,2700,5901.900,7023.000,true,,osm,node:1498025761,true
31,Không có tên,,amenity:marketplace,,21.0250151,105.8479567,307.325841,5345.040932,1,1.66,60,60,3600,6318.800,6990.500,true,,osm,node:2290037023,true
32,WinMart+,C,Siêu thị,Thanh Xuân,20.9962878,105.8267827,-1891.418368,2144.705506,1,1.77,60,60,1800,4429.600,4879.200,true,5.253,1000.1,938,true
33,Trường Tiểu học Hoàng Liệt,C,Trường học,Hoàng Mai,20.9665587,105.8386220,-662.198369,-1161.019588,1,0.52,60,60,3600,2096.100,3332.700,true,36.73,1000.1,901,true
34,SHB,,amenity:atm,,21.0249589,105.8449532,-4.864494,5338.784748,1,1.05,60,60,2700,6662.300,6369.400,true,,osm,node:724829833,true
35,Viện Công nghệ Xạ hiếm,,public_transport:platform,,21.0133027,105.8126545,-3362.061750,4041.216564,1,1.65,60,60,2700,7360.600,6779.000,true,,osm,node:738815734,true
36,Vikki Bank,,amenity:atm,,21.0129422,105.8202147,-2576.238089,4001.085704,1,1.93,60,60,1800,6965.700,6232.600,true,,osm,node:724829381,true
37,Trường Mầm non Đại Thanh [N],N,Trường học,Hoàng Mai,21.0461730,105.8536449,897.560157,7691.686661,1,1.11,60,60,1800,14000.100,12338.900,true,5.459,1000.1,64,true
38,Trường Mầm non Tứ Hiệp (điểm Cổ Điển B),C,Trường học,Hoàng Mai,20.9448983,105.8545313,989.590987,-3569.546177,1,1.72,60,60,2700,4415.900,5014.600,true,21.45,1000.1,937,true
39,BIDV,,amenity:atm,Đống Đa,21.0191446,105.8347163,-1068.910186,4691.536872,1,0.89,60,60,1800,6650.300,5906.300,true,,osm,node:1498025890,true
40,BIDV,,amenity:atm,Thanh Xuân,20.9864081,105.7964705,-5044.261975,1047.309692,1,1.54,60,60,2700,8782.400,8209.700,true,,osm,node:1498025951,true
41,Giant,,shop:bicycle,,21.0110248,105.8114064,-3491.791984,3787.640736,1,1.82,60,60,2700,6913.700,7226.000,true,,osm,node:3294732598,true
42,WinMart+,C,Siêu thị,Thanh Xuân,20.9941320,105.8148679,-3128.477184,1904.991483,1,1.46,60,60,1800,6147.800,6332.700,true,6.256,1000.1,972,true
43,Không có tên,,amenity:car_rental,,21.0168656,105.8625848,1827.802429,4437.838592,1,1.01,60,60,2700,6643.800,8346.900,true,,osm,node:4411199991,true
44,Photocen,,shop:photo,,21.0248703,105.8445202,-49.871457,5328.921796,1,1.46,60,60,2700,6703.500,6328.200,true,,osm,node:4249871190,true
45,Techcombank - ATM,,amenity:atm,,21.0212518,105.8562163,1165.846662,4926.110376,1,1.14,60,60,3600,5936.700,6988.100,true,,osm,node:724829598,true
46,BIDV,,amenity:atm,Thanh Xuân,21.0011149,105.8013042,-4541.836665,2684.470668,1,0.79,60,60,1800,8571.500,8050.900,true,,osm,node:1498025713,true
47,Vietcombank,,amenity:atm,,21.0242601,105.8479007,301.505079,5260.994332,1,1.03,60,60,3600,6229.300,7080.000,true,,osm,node:993037684,true
48,Vietcombank,,amenity:atm,Hai Bà Trưng,21.0158736,105.8549449,1033.694576,4327.409152,1,1.63,60,60,1800,5284.600,6231.000,true,,osm,node:1491048015,true
49,Saigon Bank - ATM,,amenity:atm,,21.0139712,105.8274711,-1821.992061,4115.633984,1,0.91,60,60,1800,6978.100,6134.400,true,,osm,node:724829688,true
50,Đối diện Bệnh Viện Trung ương Quân đội 108 - Trần Hưng Đạo,,public_transport:platform,,21.0185284,105.8607092,1632.848478,4622.941488,1,0.97,60,60,1800,6177.700,7810.600,true,,osm,node:738815334,true
51,MM Mega Market Hoàng Mai,C,Siêu thị,Hoàng Mai,20.9695151,105.8660782,2188.452440,-832.282906,1,0.71,60,60,1800,4715.100,5168.200,true,56.236,1000.1,949,true
52,Trường Mầm non A Tứ Hiệp,C,Trường học,Hoàng Mai,20.9490044,105.8491344,429.255713,-3112.968688,1,0.52,60,60,1800,3908.300,4818.100,true,24.204,1000.1,931,true
53,Pho Thin,,amenity:restaurant,,21.0170351,105.8559963,1142.979383,4456.707332,1,1.07,60,60,3600,5516.400,6442.100,true,,osm,node:4186819465,true
54,Techcombank,,amenity:bank,,21.0190755,105.8554044,1081.456007,4683.844660,1,1.21,60,60,1800,5651.200,6623.700,true,,osm,node:724829447,true
55,Toshi Fusion,,amenity:restaurant,,21.0200182,105.8562112,1165.316557,4788.786024,1,1.41,60,60,1800,5925.500,6891.500,true,,osm,node:975757197,true
56,WinMart+,C,Siêu thị,Hoàng Mai,20.9820477,105.8705681,2654.618081,561.278631,1,0.99,60,60,3600,3946.800,4590.900,true,6.643,1000.1,932,true
57,Không có tên,,amenity:place_of_worship,,21.0188101,105.8442307,-79.962718,4654.300332,1,0.75,60,60,2700,5876.900,5470.900,true,,osm,node:1008752864,true
58,477 Nguyễn Trãi - Học viện Khoa học Xã hội,,public_transport:platform,,20.9901876,105.8017304,-4497.536508,1468.043632,1,0.97,60,60,1800,9403.600,7502.300,true,,osm,node:444394809,true
59,BIDV,,amenity:atm,Thanh Xuân,20.9973828,105.7990694,-4774.126646,2269.013296,1,1.01,60,60,2700,8508.300,8635.600,true,,osm,node:1498025869,true
60,253 Xã Đàn,,public_transport:platform,,21.0169716,105.8309900,-1456.229928,4449.638512,1,1.70,60,60,2700,5954.300,5479.200,true,,osm,node:446044133,true
61,196 Thái Thịnh,,public_transport:platform,,21.0137570,105.8151983,-3097.653636,4091.789240,1,0.80,60,60,3600,7218.400,6783.500,true,,osm,node:738814080,true
62,BIDV,,amenity:atm,Hai Bà Trưng,21.0184141,105.8502279,543.399318,4610.217612,1,0.97,60,60,3600,5336.300,6023.800,true,,osm,node:1498025889,true
63,Techcombank - ATM,,amenity:atm,,21.0151008,105.8141061,-3211.179283,4241.381056,1,1.58,60,60,3600,7445.100,7057.800,true,,osm,node:724829168,true
64,Ga Hà Nội,,public_transport:platform,,21.0234470,105.8414006,-374.129479,5170.480040,1,1.62,60,60,1800,6874.900,5718.700,true,,osm,node:4251886989,true
65,Cà Phê Big One,C,Cửa hàng đồ uống,Thanh Xuân,21.0098613,105.8476486,274.991941,3654.009843,1,0.36,60,60,1800,4695.200,4845.300,true,2.06,1000.1,947,true
66,WinMart+,C,Siêu thị,Hoàng Mai,20.9623445,105.8644825,2022.778257,-1629.617247,1,0.45,60,60,3600,3546.800,5248.800,true,3.107,1000.1,921,true
67,BIDV,,amenity:bank,Thanh Xuân,20.9885977,105.7998667,-4691.253547,1291.055964,1,1.74,60,60,3600,9191.000,7770.000,true,,osm,node:1498025703,true
68,Cà Phê Thái,,amenity:cafe,Hai Bà Trưng,21.0172122,105.8504717,568.740421,4476.422104,1,1.89,60,60,3600,5454.000,5880.200,true,,osm,node:4327649345,true
69,Techcombank,,amenity:atm,,21.0225519,105.8471989,228.558457,5070.837508,1,1.07,60,60,2700,6050.200,6140.000,true,,osm,node:724829481,true
70,Đối diện Trung tâm Giải trí Ngôi Sao Xanh (Hồ Thiền Quang),,public_transport:platform,,21.0172175,105.8458030,83.465570,4477.012100,1,1.11,60,60,3600,5927.100,5533.800,true,,osm,node:1008752617,true
71,Cục Sở hữu Trí tuệ,C,Uỷ ban nhân dân,Thanh Xuân,20.9938917,105.8054733,-4103.875239,1878.271342,1,0.28,60,60,1800,7685.700,8079.400,true,46.461,1000.1,989,true
72,Starbucks [E],E,Cửa hàng đồ uống,Thanh Xuân,20.9811356,105.9130793,7068.360212,459.857739,1,1.57,60,60,3600,14048.400,15652.300,true,11.458,1000.1,358,true
73,Techcombank,,amenity:atm,,21.0249602,105.8449338,-6.880972,5338.929464,1,1.64,60,60,2700,6664.300,6367.400,true,,osm,node:724829739,true
74,Everything Coffee 'N Bagel [E],E,Cửa hàng đồ uống,Thanh Xuân,20.9980935,105.9216212,7955.226353,2345.490185,1,0.69,60,60,3600,11672.800,13262.600,true,58.052,1000.1,357,true
75,55 Quang Trung - Đối diện hồ Thiền Quang,,public_transport:platform,,21.0181608,105.8474186,251.394554,4582.020256,1,0.98,60,60,2700,6173.500,5780.200,true,,osm,node:738815662,true
76,Vietinbank - ATM,,amenity:atm,,21.0187260,105.8410566,-409.885589,4644.938320,1,1.49,60,60,1800,7312.300,5244.400,true,,osm,node:724829452,true
77,Techcombank - ATM,,amenity:atm,,20.9898503,105.8015692,-4514.291987,1430.495396,1,0.97,60,60,1800,9367.700,7538.100,true,,osm,node:724829722,true
78,MB,,amenity:bank,,21.0187989,105.8590200,1457.269349,4653.053548,1,1.59,60,60,2700,6000.600,7987.600,true,,osm,node:995292218,true
79,Vietcombank,,amenity:atm,Hoàn Kiếm,21.0207940,105.8523833,767.436290,4875.148080,1,1.98,60,60,2700,5519.900,6486.000,true,,osm,node:1491048026,true
80,Saigon Bank - ATM,,amenity:atm,,21.0187012,105.8573055,1279.060484,4642.177584,1,0.56,60,60,3600,5805.400,6777.900,true,,osm,node:724829146,true
81,The Coffee House,C,Cửa hàng đồ uống,Thanh Xuân,20.9775820,105.7877320,-5945.872719,64.715447,1,1.44,60,60,1800,11416.200,9707.300,true,5.417,1000.2,43,true
82,Vietcombank,,amenity:atm,Hai Bà Trưng,21.0179607,105.8419806,-313.843015,4559.745124,1,0.62,60,60,2700,5611.900,5201.000,true,,osm,node:1491048017,true
83,Trường Mầm non Văn Đức (điểm Chử Xá),C,Trường học,Hoàng Mai,20.9398031,105.9030064,6022.537391,-4136.106567,1,0.75,60,60,3600,19565.300,21628.500,true,16.53,1000.2,67,true
84,Vietinbank - ATM,,amenity:atm,,21.0005480,105.8031571,-4349.242201,2621.363360,1,1.16,60,60,3600,8056.000,8119.900,true,,osm,node:724829406,true
85,Tungmobile.com,,shop:mobile_phone,Đống Đa,21.0132668,105.8185196,-2752.430477,4037.220176,1,1.68,60,60,1800,7119.300,6446.800,true,,osm,node:4134741789,true
86,Đài tưởng niệm Khâm Thiên - 45 Khâm Thiên,,public_transport:platform,,21.0189117,105.8385429,-671.165044,4665.610444,1,1.27,60,60,1800,7048.700,5507.900,true,,osm,node:738813877,true
87,Techcombank,,amenity:atm,,21.0171564,105.8477586,286.734895,4470.210448,1,1.05,60,60,2700,5413.100,5737.400,true,,osm,node:1008752848,true
88,Techcombank,,amenity:atm,,21.0133631,105.8199155,-2607.337589,4047.940292,1,1.80,60,60,1800,7619.100,6293.700,true,,osm,node:724829905,true
89,Dai Ly Ban Le Xang Dau Bao Anh,,amenity:fuel,,20.9983644,105.8055281,-4102.795295,2378.285008,1,1.68,60,60,2700,7946.700,7423.900,true,,osm,node:729787537,true
90,Vietcombank,,amenity:atm,Thanh Xuân,20.9876148,105.7981730,-4867.300416,1181.639536,1,1.49,60,60,2700,8936.400,7969.400,true,,osm,node:1491047953,true
91,Techcombank,,amenity:atm,,21.0225219,105.8577937,1329.805055,5067.497908,1,1.50,60,60,1800,6411.800,7337.200,true,,osm,node:724829758,true
92,Vietcombank,,amenity:atm,Hai Bà Trưng,21.0192741,105.8475703,267.162583,4705.952812,1,0.54,60,60,3600,5629.400,5902.700,true,,osm,node:1491048020,true
93,Vietcombank,,amenity:atm,Thanh Xuân,21.0064773,105.8055281,-4102.795295,3281.413036,1,1.29,60,60,2700,7752.400,7682.200,true,,osm,node:1491047993,true
94,Trường Mầm non Kim Lan [W],W,Trường học,Hoàng Mai,20.9559994,105.7984144,-4836.768320,-2335.160176,1,0.34,60,60,3600,7469.700,9943.800,true,54.653,1000.1,772,true
95,BIDV,,amenity:atm,,21.0193940,105.8338444,-1159.537372,4719.300080,1,1.74,60,60,2700,6565.100,6012.200,true,,osm,node:724829672,true
96,Techcombank - ATM,,amenity:atm,,20.9906720,105.8016536,-4505.519267,1521.967040,1,1.91,60,60,1800,7969.600,7900.900,true,,osm,node:724829493,true
97,Vietcombank,,amenity:atm,Đống Đa,21.0182109,105.8240075,-2182.006192,4587.597388,1,1.38,60,60,2700,7006.200,7206.000,true,,osm,node:1491048018,true
98,Khoa Quốc Tế Đại Học Quốc Gia,,amenity:university,,21.0011583,105.8030313,-4362.318127,2689.301956,1,0.73,60,60,2700,8044.300,8000.700,true,,osm,node:444655908,true
99,Vietcombank - ATM,,amenity:atm,,21.0133157,105.8125878,-3368.994694,4042.663724,1,0.72,60,60,2700,7362.800,6776.800,true,,osm,node:724829408,true
100,Vietcombank,,amenity:atm,Đống Đa,21.0188257,105.8383439,-691.849538,4656.036924,1,1.26,60,60,2700,7203.900,5820.600,true,,osm,node:1491048019,true
101,Không có tên,,shop:clothes,,21.0170583,105.8489426,409.802435,4459.289956,1,1.40,60,60,2700,5287.300,5763.600,true,,osm,node:2366843106,true
102,Không có tên,C,Trường học,Hoàng Mai,20.9634078,105.8278674,-1778.798962,-1511.383682,1,1.80,60,60,3600,4113.000,3815.700,true,27.273,1000.1,934,true
103,Đảng uỷ - HĐND - UBND phường Thanh Xuân,C,Uỷ ban nhân dân,Thanh Xuân,20.9947377,105.7997065,-4702.615527,1972.342250,1,0.55,60,60,3600,8857.100,7967.800,true,33.69,1000.1,997,true
104,34-36 Tăng Bạt Hổ,,public_transport:platform,,21.0164979,105.8584883,1402.003293,4396.906228,1,1.91,60,60,3600,5743.800,6994.900,true,,osm,node:738813565,true
105,Petrolimex,,amenity:fuel,,20.9933489,105.7966028,-5030.510425,1819.959548,1,0.98,60,60,2700,8676.000,8258.000,true,,osm,node:729787522,true
106,Công Ty CP Công Nghệ Thiết Bị Lọc Nước An Thái,,office:company,,20.9797061,105.7953632,-5159.357150,301.243052,1,1.61,60,60,1800,10436.300,7487.500,true,,osm,node:2763234640,true
107,Techcombank,,amenity:bank,,21.0201787,105.8497393,492.613169,4806.652884,1,0.79,60,60,2700,5640.100,6089.100,true,,osm,node:1008752719,true
108,Đối diện 16 Hai Bà Trưng (Ngã 4 Hai Bà Trưng- Ngô Quyền),,public_transport:platform,,21.0238501,105.8539959,935.053448,5215.353132,1,0.91,60,60,1800,5986.700,6912.100,true,,osm,node:738814524,true
109,Vietcombank - ATM,,amenity:atm,,21.0200783,105.8482182,334.506720,4795.476356,1,1.62,60,60,2700,5752.300,6025.500,true,,osm,node:724829411,true
110,Techcombank,,amenity:atm,,21.0182753,105.8490185,417.691646,4594.766396,1,0.53,60,60,3600,5492.100,5986.700,true,,osm,node:724829692,true
111,Hồ Hoàng Cầu,,public_transport:platform,,21.0176818,105.8239372,-2189.313328,4528.697976,1,1.07,60,60,2700,7024.300,7142.600,true,,osm,node:738813355,true
112,WinMart+,C,Siêu thị,Thanh Xuân,20.9823082,105.8332705,-1217.819970,590.244910,1,0.27,60,60,1800,2655.200,2994.900,true,5.746,1000.1,906,true
113,61 Phan Chu Trinh,,public_transport:platform,,21.0186738,105.8552593,1066.373997,4639.127416,1,0.55,60,60,2700,5604.200,6576.700,true,,osm,node:738814750,true
114,VietinBank,,amenity:atm,,21.0141988,105.8185149,-2752.919005,4140.970416,1,1.61,60,60,1800,7383.700,6461.700,true,,osm,node:724829687,true
115,57 Vũ Trọng Phụng,,public_transport:platform,,20.9984130,105.8089790,-3744.101229,2383.695160,1,0.62,60,60,1800,7091.200,6925.300,true,,osm,node:738813831,true
116,Thư viện Hà Nội - 54E Trần Hưng Đạo,,public_transport:platform,,21.0215815,105.8506652,588.853232,4962.812580,1,1.39,60,60,3600,5674.200,6289.400,true,,osm,node:738815124,true
117,Không có tên,,shop:copyshop,,21.0215526,105.8486099,375.220872,4959.595432,1,1.89,60,60,1800,5943.600,6175.500,true,,osm,node:3565070808,true
118,Vietcombank,,amenity:atm,Đống Đa,21.0121211,105.8206969,-2526.117170,3909.680852,1,1.85,60,60,1800,6915.600,6131.000,true,,osm,node:1491048004,true
119,Không có tên,,amenity:pharmacy,,21.0173388,105.8485752,371.614078,4490.515216,1,1.54,60,60,1800,5371.800,5846.100,true,,osm,node:2366843089,true
120,Highlands Coffee,,amenity:cafe,Đống Đa,21.0188481,105.8249754,-2081.400557,4658.530492,1,1.61,60,60,3600,8015.500,6379.100,true,,osm,node:3036397234,true
121,BIDV,,amenity:atm,Đống Đa,21.0220493,105.8313677,-1416.970967,5014.888076,1,1.53,60,60,3600,6903.200,6182.800,true,,osm,node:1498025853,true
122,Military Bank - ATM,,amenity:atm,,20.9898509,105.8015783,-4513.346113,1430.562188,1,0.82,60,60,3600,9368.500,7537.400,true,,osm,node:724829705,true
123,VPBank,,amenity:atm,,21.0191219,105.8377840,-750.046764,4689.009908,1,0.80,60,60,3600,6968.700,5588.000,true,,osm,node:1001774342,true
124,Highlands Coffee,C,Cửa hàng đồ uống,Hoàng Mai,20.9651775,105.8329648,-1249.559394,-1314.602020,1,1.30,60,60,2700,2722.700,3902.700,true,14.4,1000.1,908,true
125,Vpb - ATM,,amenity:atm,,21.0169486,105.8237779,-2205.871317,4447.078152,1,1.48,60,60,2700,7772.000,6622.600,true,,osm,node:724829116,true
126,Techcombank - ATM,,amenity:atm,,21.0194073,105.8319908,-1352.204595,4720.780636,1,1.99,60,60,1800,6365.700,6191.000,true,,osm,node:724829250,true
127,Eab - ATM,,amenity:atm,,21.0194047,105.8322275,-1327.601481,4720.491204,1,0.90,60,60,2700,6390.300,6166.400,true,,osm,node:724829265,true
128,BIDV - Pos - ATM,,amenity:atm,,21.0208294,105.8312934,-1424.693871,4879.088808,1,1.30,60,60,1800,6413.200,6643.000,true,,osm,node:724829883,true
129,Trường Mầm non Lĩnh Nam (cơ sở 2) [W],W,Trường học,Hoàng Mai,20.9803687,105.7816386,-6578.522381,374.582349,1,1.84,60,60,1800,10844.100,11833.100,true,8.148,1000.1,741,true
130,WinMart+,C,Siêu thị,Thanh Xuân,20.9966548,105.8219040,-2397.951322,2185.514044,1,1.85,60,60,2700,5132.400,5478.900,true,7.175,1000.1,955,true
131,Steakout,,amenity:restaurant,,21.0198460,105.8566061,1206.363324,4769.616720,1,1.81,60,60,3600,5970.300,6936.400,true,,osm,node:4364343294,true
132,WinMart+ [N],N,Siêu thị,Hoàng Mai,21.0430343,105.8573412,1281.329964,7342.679145,1,1.89,60,60,2700,14673.200,13012.000,true,1.178,1000.1,73,true
133,Nhà Hàng Hoa Sữa,,amenity:restaurant,,21.0212237,105.8474967,259.512438,4922.982284,1,0.90,60,60,1800,5906.900,6180.200,true,,osm,node:723684568,true
134,Doanh trại Quân đội Nhân dân - 1B Trần Thánh Tông,,public_transport:platform,,21.0173128,105.8592013,1476.114066,4487.620896,1,0.82,60,60,1800,6249.500,7358.000,true,,osm,node:738813683,true
135,Quán Bia Hơi Cường Nga,,amenity:pub,,21.0189640,105.8413005,-384.534091,4671.432480,1,1.66,60,60,2700,6489.900,5222.200,true,,osm,node:2367201529,true
136,Trường Mầm non Đại Thanh,C,Trường học,Hoàng Mai,20.9441227,105.8424059,-269.333457,-3655.788962,1,0.88,60,60,1800,4476.500,4610.900,true,39.406,1000.1,939,true
137,Orick Coffee,,amenity:cafe,,21.0242859,105.8476001,270.260060,5263.866388,1,1.51,60,60,2700,6242.000,6654.100,true,,osm,node:993037575,true
138,BIDV,,amenity:atm,Hoàn Kiếm,21.0249785,105.8499388,513.349634,5340.966620,1,0.76,60,60,1800,6189.200,6764.000,true,,osm,node:1498025777,true
139,Trường Mầm non Thịnh Liệt (cơ sở Giáp Nhị),C,Trường học,Hoàng Mai,20.9750164,105.8494000,456.831738,-220.566256,1,1.20,60,60,2700,1550.300,1885.100,true,21.936,1000.1,899,true
140,WinMart+,C,Siêu thị,Hoàng Mai,20.9596913,105.8444889,-53.065159,-1924.639627,1,1.35,60,60,1800,2423.300,2695.800,true,16.566,1000.1,905,true
141,Không có tên,,amenity:parking,,21.0157073,105.8162045,-2993.067015,4308.896636,1,0.70,60,60,1800,7463.500,6730.300,true,,osm,node:446036302,true
142,Đại sứ quán Thụy Sỹ,,office:diplomatic,Hoàn Kiếm,21.0242926,105.8486654,380.989663,5264.612232,1,1.90,60,60,2700,6486.800,6822.500,true,,osm,node:3565070797,true
143,Cà Phê Parkland,C,Cửa hàng đồ uống,Thanh Xuân,20.9867346,105.8322499,-1323.784168,1082.438133,1,1.55,60,60,1800,2956.600,3360.000,true,15.638,1000.1,913,true
144,Southern Bank - ATM,,amenity:atm,,21.0230106,105.8456538,67.957397,5121.899992,1,1.27,60,60,1800,6377.700,5971.700,true,,osm,node:724829167,true
145,Cửa Hàng Ap24h,,shop:computer,,21.0140893,105.8188524,-2717.838519,4128.780876,1,0.84,60,60,1800,7418.700,6426.700,true,,osm,node:4142241091,true
146,BIDV,,amenity:atm,,20.9887508,105.7996906,-4709.557765,1308.099056,1,1.09,60,60,2700,9138.200,7767.600,true,,osm,node:444394820,true
147,Sacombank,,amenity:atm,,21.0250155,105.8417701,-335.722844,5345.085460,1,1.21,60,60,2700,7166.200,5913.100,true,,osm,node:724829757,true
148,Trường Trung học cơ sở Văn Đức [W],W,Trường học,Hoàng Mai,20.9369644,105.7939565,-5299.611548,-4451.755605,1,1.50,60,60,2700,11721.700,11395.200,true,0.861,1000.1,774,true
149,Đối diện 498 Đường Láng,,public_transport:platform,,21.0101334,105.8118172,-3449.092537,3688.410088,1,1.01,60,60,3600,7044.700,6328.400,true,,osm,node:738813645,true
150,BIDV,,amenity:atm,Hoàn Kiếm,21.0245934,105.8524038,769.567105,5298.097288,1,0.60,60,60,2700,5931.700,6729.500,true,,osm,node:1498025975,true
151,Military Bank - ATM,,amenity:atm,,21.0188564,105.8597517,1533.323842,4659.454448,1,1.37,60,60,2700,6082.200,7924.900,true,,osm,node:724829644,true
152,Cửa Hàng Tiện Lợi BV Mart,C,Siêu thị,Thanh Xuân,20.9790881,105.7960698,-5080.197341,232.186126,1,0.35,60,60,3600,10513.600,7368.800,true,7.03,1000.2,117,true
153,Không có tên,,tourism:attraction,,21.0245019,105.8459685,100.668000,5287.911508,1,1.33,60,60,3600,6742.800,6487.600,true,,osm,node:4171861196,true
154,Chợ Trung Kính,C,Chợ dân sinh,Thanh Xuân,21.0132259,105.7992969,-4745.142409,4028.136293,1,0.84,60,60,3600,8415.900,8476.800,true,15.771,1000.1,994,true
