id,name,zone,type,district,lat,lon,x_m,y_m,dronable,demand,drone_service_s,truck_service_s,lw_s,depot_osrm_distance_m,to_depot_osrm_distance_m,road_reachable,osrm_snap_distance_m,source_dataset,original_id,inside_40mile_square,outside_25mile_square
26,Nhà hàng Hà Phong,,amenity:restaurant,Thành phố Bắc Ninh,21.1744616,106.0576960,22108.085702,21981.425312,1,0.54,60,60,1800,42659.272,42659.272,true,,openstreetmap_25_40_ring,node:5285140721,true,true
27,Không có tên,,amenity:shelter,,21.1947238,106.0160689,17781.274223,24237.013416,1,1.79,60,60,1800,41132.115,41132.115,true,,openstreetmap_25_40_ring,node:4957900021,true,true
28,Bittet Bùi,,amenity:restaurant,,21.1770705,106.0650301,22870.408037,22271.848060,1,1.21,60,60,1800,43681.525,43681.525,true,,openstreetmap_25_40_ring,node:6545253555,true,true
29,Cà Phê KOK [W],W,Cửa hàng đồ uống,Thanh Xuân,20.9778599,105.7110438,-13908.055374,95.616517,1,0.54,60,60,2700,21418.300,20926.200,True,50.32,reality.1000.1,706,true,false
30,WinMart+ [NW],NW,Siêu thị,Thanh Xuân,21.0853672,105.7163942,-13352.547980,12049.882855,1,0.34,60,60,3600,22811.800,22328.000,True,1.298,reality.1000.1,815,true,false
31,Nghĩa hằng,,shop:electronics,,20.9904171,106.0720393,23598.959558,1493.591572,1,1.91,60,60,1800,32355.812,32355.812,true,,openstreetmap_25_40_ring,node:4744781622,true,true
32,Trường mầm non Vườn Hồng [SW],SW,Trường học,Hoàng Mai,20.8687239,105.7394298,-10960.867712,-12039.752997,1,1.97,60,60,3600,22372.500,23656.300,True,22.708,reality.1000.1,540,true,false
33,WinMart+,C,Siêu thị,Thanh Xuân,20.9791093,105.8158356,-3028.005349,234.543459,1,1.28,60,60,1800,5317.800,5075.800,True,4.405,reality.1000.1,957,true,false
34,Quán Cơm,,amenity:restaurant,,21.1812980,105.5979628,-25677.584859,22742.453360,1,0.63,60,60,2700,46935.122,46935.122,true,,openstreetmap_25_40_ring,node:4879625121,true,true
35,Trường Mầm Non Đại Từ [S],S,Trường học,Hoàng Mai,20.8563561,105.8425229,-257.185886,-13414.989611,1,1.57,60,60,3600,17733.600,16113.500,True,35.517,reality.1000.1,428,true,false
36,Trường Mầm non Yên Mỹ,C,Trường học,Hoàng Mai,20.9425726,105.8712624,2726.704053,-3828.152218,1,0.36,60,60,1800,7871.500,9113.100,True,27.91,reality.1000.1,991,true,false
37,Trường Mầm Non Hoạ Mi [N],N,Trường học,Hoàng Mai,21.0549937,105.8463861,143.912380,8672.503750,1,1.37,60,60,3600,12726.100,11064.900,True,122.767,reality.1000.1,44,true,false
38,WinMart+,C,Siêu thị,Hoàng Mai,20.9678793,105.8450244,2.533340,-1014.175567,1,1.82,60,60,3600,1101.200,1101.200,True,1.768,reality.1000.1,897,true,false
39,Trường Mầm non Yên Mỹ [W],W,Trường học,Hoàng Mai,20.9365148,105.7667198,-8127.472683,-4501.748844,1,0.73,60,60,2700,12575.800,13196.200,True,21.796,reality.1000.1,747,true,false
40,WinMart+ [W],W,Siêu thị,Hoàng Mai,20.9536335,105.7399463,-10907.241895,-2598.236253,1,1.32,60,60,3600,15027.200,17172.200,True,11.111,reality.1000.1,676,true,false
41,WinMart+ [NE],NE,Siêu thị,Thanh Xuân,21.1139334,105.9122511,6982.372020,15226.299368,1,1.49,60,60,1800,22408.700,23172.600,True,14.657,reality.1000.1,240,true,false
42,Cà Phê Big One [NE],NE,Cửa hàng đồ uống,Thanh Xuân,21.1119116,105.9746692,13462.955905,15001.485465,1,0.95,60,60,1800,24189.200,26142.400,True,44.945,reality.1000.1,184,true,false
43,Bưu cục Đức Hợp,,amenity:post_office,Kim Động,20.7257268,105.9935572,15441.359073,-27971.732624,1,1.46,60,60,2700,43719.285,43719.285,true,,openstreetmap_25_40_ring,node:7858023071,true,true
44,WinMart+,C,Siêu thị,Thanh Xuân,20.9878691,105.8128848,-3334.373325,1208.588777,1,1.31,60,60,3600,6062.700,7032.800,True,7.29,reality.1000.1,970,true,false
45,KFC [W],W,Cửa hàng ăn uống,Hoàng Mai,20.9617756,105.7222912,-12740.289626,-1692.876041,1,0.77,60,60,2700,18912.300,18420.200,True,1.146,reality.1000.1,680,true,false
46,Cà Phê Parkland,C,Cửa hàng đồ uống,Thanh Xuân,20.9867346,105.8322499,-1323.784168,1082.438133,1,1.55,60,60,1800,2956.600,3360.000,True,15.638,reality.1000.1,913,true,false
47,Không có tên [S],S,Uỷ ban nhân dân,Thanh Xuân,20.8846754,105.8512989,653.985780,-10266.027124,1,1.03,60,60,3600,11393.200,11492.400,True,107.547,reality.1000.1,447,true,false
48,Không có tên,,amenity:fuel,,20.9189743,106.1314135,29770.443282,-6459.420924,1,1.89,60,60,3600,41683.689,41683.689,true,,openstreetmap_25_40_ring,node:4435525589,true,true
49,Trường Đại học Công nghệ và Quản lý Hữu Nghị [NW],NW,Trường học,Hoàng Mai,21.0848544,105.7608077,-8741.298801,11992.862096,1,1.38,60,60,3600,21891.400,21412.000,True,24.142,reality.1000.1,804,true,false
50,WinMart+,C,Siêu thị,Thanh Xuân,20.9941320,105.8148679,-3128.477184,1904.991483,1,1.46,60,60,3600,6147.800,6332.700,True,6.256,reality.1000.1,972,true,false
51,Trường Trung học cơ sở Yên Mỹ [W],W,Trường học,Hoàng Mai,20.9415989,105.7668154,-8117.546976,-3936.422718,1,1.39,60,60,2700,15470.500,15452.200,True,13.358,reality.1000.1,737,true,false
52,WinMart+ [S],S,Siêu thị,Hoàng Mai,20.8714401,105.8691385,2506.189296,-11737.725337,1,1.07,60,60,1800,13815.400,13137.800,True,16.059,reality.1000.1,429,true,false
53,WinMart+ [E],E,Siêu thị,Hoàng Mai,20.9764416,106.0089431,17021.457110,-62.091247,1,1.89,60,60,2700,22721.400,25074.500,True,6.855,reality.1000.1,313,true,false
54,WinMart+ [N],N,Siêu thị,Thanh Xuân,21.0987051,105.8331430,-1231.057708,13532.989667,1,1.69,60,60,3600,24295.400,23934.000,True,27.809,reality.1000.1,55,true,false
55,WinMart+ [W],W,Siêu thị,Thanh Xuân,20.9880742,105.7103253,-13982.653920,1231.394857,1,0.31,60,60,2700,19244.000,18777.600,True,1.356,reality.1000.1,718,true,false
56,WinMart+ [N],N,Siêu thị,Thanh Xuân,21.0823370,105.8315470,-1396.763039,11712.939988,1,0.80,60,60,2700,15815.000,15084.000,True,341.784,reality.1000.1,36,true,false
57,KFC [S],S,Cửa hàng ăn uống,Hoàng Mai,20.8536675,105.8380728,-719.219276,-13713.948290,1,0.96,60,60,2700,18389.900,16769.800,True,22.145,reality.1000.1,439,true,false
58,Kotteji,,amenity:restaurant,Thành phố Bắc Ninh,21.1724286,106.0590598,22249.842046,21755.111752,1,0.33,60,60,2700,42579.972,42579.972,true,,openstreetmap_25_40_ring,node:5550008315,true,true
59,Trường Trung học cơ sở Lĩnh Nam [E],E,Trường học,Hoàng Mai,20.9797183,106.0181102,17973.234888,302.261169,1,1.52,60,60,1800,23649.900,28106.700,True,0.348,reality.1000.1,338,true,false
60,WinMart+ [W],W,Siêu thị,Thanh Xuân,20.9905970,105.7173614,-13252.128058,1511.917418,1,1.16,60,60,1800,18676.700,18210.400,True,31.265,reality.1000.1,711,true,false
61,Thúy quất,,shop:electronics,,20.8987100,106.0488453,21188.124659,-8715.242800,1,0.57,60,60,3600,31349.193,31349.193,true,,openstreetmap_25_40_ring,node:4746621921,true,true
62,WinMart+ [NW],NW,Siêu thị,Thanh Xuân,21.0761188,105.7367191,-11242.307210,11021.507695,1,0.79,60,60,1800,20117.700,21196.500,True,8.225,reality.1000.1,778,true,false
63,Petrolimex,,amenity:fuel,,20.8898706,106.0461747,20910.536675,-9699.244808,1,1.93,60,60,3600,31540.738,31540.738,true,,openstreetmap_25_40_ring,node:4772256609,true,true
64,Trường Mầm non Thịnh Liệt (cơ sở Giáp Nhị) [SW],SW,Trường học,Hoàng Mai,20.8608505,105.7448574,-10397.344998,-12915.235132,1,1.26,60,60,1800,22979.700,24263.500,True,2.9,reality.1000.1,538,true,false
65,WinMart+ [N],N,Siêu thị,Hoàng Mai,21.0643948,105.8757215,3189.671872,9717.858375,1,1.78,60,60,3600,13928.900,14483.500,True,196.209,reality.1000.1,37,true,false
66,Hoàng Hiến,,shop:electronics,,20.9388036,106.1225534,28849.505182,-4252.023248,1,1.51,60,60,1800,39902.146,39902.146,true,,openstreetmap_25_40_ring,node:4746284522,true,true
67,WinMart+,C,Siêu thị,Hoàng Mai,20.9789455,105.8863593,4294.145658,216.329730,1,0.37,60,60,3600,5631.100,7155.800,True,7.399,reality.1000.1,965,true,false
68,Nhà hàng Arirang,,amenity:restaurant,,21.1729407,106.0552049,21849.155340,21812.118724,1,0.89,60,60,3600,42244.767,42244.767,true,,openstreetmap_25_40_ring,node:6545851244,true,true
69,WinMart+ [W],W,Siêu thị,Hoàng Mai,20.9795482,105.7533569,-9514.881054,283.346912,1,0.98,60,60,2700,14639.200,14093.300,True,22.467,reality.1000.1,671,true,false
70,WinMart+ [S],S,Siêu thị,Hoàng Mai,20.8528358,105.8816762,3807.920951,-13806.429111,1,1.73,60,60,2700,15302.500,15516.600,True,4.889,reality.1000.1,459,true,false
71,AEON MaxValu Linh Đàm [E],E,Siêu thị,Hoàng Mai,20.9580267,105.9500533,10907.200365,-2109.734702,1,0.57,60,60,3600,20061.000,20866.800,True,43.91,reality.1000.1,282,true,false
72,Trường Mầm Non Đại Từ [E],E,Trường học,Hoàng Mai,20.9644642,105.9583045,11763.884464,-1393.917361,1,1.13,60,60,3600,19527.300,21836.600,True,200.336,reality.1000.1,255,true,false
73,Quán dung,,shop:convenience,,20.7603792,105.7664103,-8168.784664,-24114.227456,1,1.71,60,60,1800,34838.083,34838.083,true,,openstreetmap_25_40_ring,node:5103151024,true,true
74,Highlands Coffee,C,Cửa hàng đồ uống,Hoàng Mai,20.9651775,105.8329648,-1249.559394,-1314.602020,1,1.30,60,60,1800,2722.700,3902.700,True,14.4,reality.1000.1,908,true,false
75,Cafe Dinh [W],W,Cửa hàng đồ uống,Hoàng Mai,20.9340237,105.7498144,-9882.682515,-4778.746526,1,0.30,60,60,2700,15832.000,15813.600,True,208.078,reality.1000.1,736,true,false
76,Trung tâm Công nghệ Phần mềm Thủy lợi [SE],SE,Uỷ ban nhân dân,Thanh Xuân,20.8947190,105.9522405,11134.287269,-9149.229759,1,1.42,60,60,1800,24989.800,26593.700,True,11.751,reality.1000.1,381,true,false
77,Không có tên [E],E,Trường học,Hoàng Mai,20.9676799,105.9954047,15615.827383,-1036.347836,1,0.22,60,60,2700,22492.600,24203.100,True,7.915,reality.1000.1,274,true,false
78,WinMart+ [N],N,Siêu thị,Hoàng Mai,21.0898864,105.8629197,1860.519930,12552.394967,1,1.20,60,60,1800,19154.800,18886.000,True,61.221,reality.1000.1,13,true,false
79,Bảo Làn,,shop:electronics,,20.8501391,106.0913767,25608.931050,-14122.155388,1,1.89,60,60,2700,40016.451,40016.451,true,,openstreetmap_25_40_ring,node:4886839621,true,true
80,WinMart+ [N],N,Siêu thị,Thanh Xuân,21.0961035,105.8534394,876.224038,13243.704946,1,1.16,60,60,1800,19440.900,20200.700,True,59.081,reality.1000.1,20,true,false
81,Bến đò Thổ Hà,,amenity:ferry_terminal,,21.2014546,106.0414797,20422.528145,24986.286072,1,1.88,60,60,3600,44156.936,44156.936,true,,openstreetmap_25_40_ring,node:3558148992,true,true
82,WinMart+ [SW],SW,Siêu thị,Thanh Xuân,20.8758286,105.6856511,-16544.462480,-11249.746402,1,1.46,60,60,3600,26705.800,26696.000,True,80.462,reality.1000.1,643,true,false
83,Không có tên,,shop:convenience,,21.2457111,105.5415346,-31542.854924,29912.919652,1,1.31,60,60,3600,59482.848,59482.848,true,,openstreetmap_25_40_ring,node:4750100821,true,true
84,Không có tên,,amenity:doctors,,20.9478625,105.5607071,-29550.023497,-3243.586500,1,0.65,60,60,1800,40677.089,40677.089,true,,openstreetmap_25_40_ring,node:4627624090,true,true
85,Đình Làng Thế Trụ,,amenity:place_of_worship,,20.9723244,105.6186889,-23523.268863,-520.487792,1,1.14,60,60,2700,32195.511,32195.511,true,,openstreetmap_25_40_ring,node:6184420090,true,true
86,WinMart+ [W],W,Siêu thị,Thanh Xuân,21.0005225,105.7105461,-13959.729273,2615.582662,1,0.87,60,60,3600,19700.100,19502.600,True,12.237,reality.1000.1,744,true,false
87,WinMart+ [N],N,Siêu thị,Thanh Xuân,21.1139334,105.7964695,-5038.698331,15226.299368,1,1.05,60,60,2700,22512.700,22548.300,True,33.769,reality.1000.1,119,true,false
88,Chợ Xanh Văn Quán [E],E,Chợ dân sinh,Thanh Xuân,20.9682111,105.9184660,7627.636467,-977.281091,1,0.65,60,60,2700,14761.900,16406.700,True,35.679,reality.1000.1,349,true,false
89,Chùa Cao,,amenity:place_of_worship,,21.0223412,105.6438966,-20903.125598,5047.382384,1,0.96,60,60,1800,29424.435,29424.435,true,,openstreetmap_25_40_ring,node:5317498207,true,true
90,WinMart+ [E],E,Siêu thị,Thanh Xuân,21.0063803,105.9440580,10284.735975,3266.940303,1,1.52,60,60,3600,15376.000,17734.500,True,74.655,reality.1000.1,339,true,false
91,Sơn Phượng,,shop:convenience,,20.9782127,105.6507811,-20187.535667,134.997764,1,1.20,60,60,3600,27623.861,27623.861,true,,openstreetmap_25_40_ring,node:5093985521,true,true
92,Không có tên,,amenity:restaurant,,20.8921672,105.5699326,-28591.104925,-9443.587296,1,0.30,60,60,2700,41200.931,41200.931,true,,openstreetmap_25_40_ring,node:3294728240,true,true
93,WinMart+ [W],W,Siêu thị,Thanh Xuân,20.9843605,105.7130617,-13698.546109,818.450258,1,1.42,60,60,3600,19169.900,18703.500,True,113.076,reality.1000.1,709,true,false
94,WinMart+ [SW],SW,Siêu thị,Hoàng Mai,20.8655990,105.7893530,-5777.571754,-12387.226023,1,0.72,60,60,2700,22619.200,20740.200,True,334.648,reality.1000.1,631,true,false
95,Trường Mầm non Văn Đức (điểm Chử Xá) [N],N,Trường học,Hoàng Mai,21.0418534,105.9142454,7189.431005,7211.369056,1,1.05,60,60,1800,12507.300,13358.600,True,92.72,reality.1000.1,118,true,false
96,Khu B - Trường Sĩ quan Chính trị - Bộ Quốc phòng,,amenity:university,Thành phố Bắc Ninh,21.1835259,106.0590959,22253.594359,22990.463188,1,1.00,60,60,3600,43781.990,43781.990,true,,openstreetmap_25_40_ring,node:6545240595,true,true
97,Không có tên [NE],NE,Trường học,Hoàng Mai,21.0600232,105.9588900,11824.674233,9231.758634,1,0.40,60,60,1800,18673.200,20573.100,True,35.391,reality.1000.1,155,true,false
98,King BBQ,,amenity:restaurant,Thành phố Bắc Ninh,21.1733322,106.0629060,22649.624455,21855.700504,1,1.99,60,60,3600,43068.270,43068.270,true,,openstreetmap_25_40_ring,node:6545253583,true,true
99,Trường Tiểu học Hoàng Liệt [S],S,Trường học,Hoàng Mai,20.8523928,105.8498610,504.695245,-13855.688463,1,1.85,60,60,2700,18060.800,16440.700,True,9.887,reality.1000.1,424,true,false
100,Không có tên,,amenity:fast_food,,20.9076859,105.5781313,-27738.914182,-7716.045612,1,1.46,60,60,3600,39397.133,39397.133,true,,openstreetmap_25_40_ring,node:7023219088,true,true
101,Đảng uỷ - HĐND - UBND phường Thanh Xuân [NW],NW,Uỷ ban nhân dân,Thanh Xuân,21.0967880,105.6951639,-15556.792263,13319.817873,1,1.23,60,60,2700,25281.500,24797.700,True,0.111,reality.1000.1,875,true,false
102,9.0cafe [NW],NW,Cửa hàng đồ uống,Thanh Xuân,21.1168309,105.7001747,-15036.543974,15548.486668,1,0.27,60,60,2700,28565.200,26412.200,True,48.658,reality.1000.1,885,true,false
103,Oanh Hoà,,shop:convenience,,21.2579110,105.5619900,-29416.676076,31271.012520,1,1.33,60,60,1800,58746.176,58746.176,true,,openstreetmap_25_40_ring,node:4750100822,true,true
104,WinMart+,C,Siêu thị,Hoàng Mai,20.9856060,105.8578995,1339.295682,956.943539,1,1.54,60,60,2700,2701.400,3314.100,True,1.456,reality.1000.1,907,true,false
105,Trường Tiểu học Chu Văn An [W],W,Trường học,Hoàng Mai,20.9530722,105.7182361,-13161.311985,-2660.649966,1,0.85,60,60,1800,22307.400,21815.300,True,16.708,reality.1000.1,702,true,false
106,Chợ Xanh Văn Quán [NW],NW,Chợ dân sinh,Thanh Xuân,21.0763192,105.6869028,-16414.504234,11043.791158,1,0.81,60,60,2700,23429.600,22933.300,True,33.958,reality.1000.1,880,true,false
107,WinMart+ [SE],SE,Siêu thị,Thanh Xuân,20.8951141,105.9201134,7798.678422,-9105.296644,1,0.70,60,60,1800,24515.700,26119.600,True,16.104,reality.1000.1,411,true,false
108,WinMart+ [E],E,Siêu thị,Thanh Xuân,20.9870867,105.9635518,12308.687459,1121.589867,1,0.91,60,60,2700,18646.200,21196.300,True,0.985,reality.1000.1,263,true,false
109,Không có tên [N],N,Trường học,Hoàng Mai,21.0757880,105.8796231,3594.757033,10984.724413,1,1.19,60,60,2700,17098.700,17922.300,True,11.314,reality.1000.1,32,true,false
110,Trường Mầm non Tứ Hiệp (điểm Đồng Trì) [SW],SW,Trường học,Hoàng Mai,20.8265482,105.7572318,-9112.568031,-16729.476865,1,0.48,60,60,1800,27169.900,28589.700,True,3.253,reality.1000.1,618,true,false
111,WinMart+ [NW],NW,Siêu thị,Thanh Xuân,21.0961035,105.7376578,-11144.846312,13243.704946,1,1.68,60,60,1800,23041.400,22871.400,True,51.363,reality.1000.1,797,true,false
112,WinMart+ [E],E,Siêu thị,Hoàng Mai,20.9759899,105.9975887,15842.582045,-112.317995,1,1.70,60,60,1800,21493.000,23859.300,True,5.45,reality.1000.1,283,true,false
113,Trường Tiểu học Hoàng Liệt,C,Trường học,Hoàng Mai,20.9665587,105.8386220,-662.198369,-1161.019588,1,0.52,60,60,3600,2096.100,3332.700,True,36.73,reality.1000.1,901,true,false
114,WinMart+ [NE],NE,Siêu thị,Thanh Xuân,21.1113303,105.9201134,7798.678422,14936.847855,1,1.92,60,60,3600,21466.400,22676.100,True,73.101,reality.1000.1,236,true,false
115,WinMart+,C,Siêu thị,Thanh Xuân,20.9880596,105.7961943,-5067.271079,1229.771411,1,0.69,60,60,3600,8722.100,8430.900,True,3.184,reality.1000.1,995,true,false
116,Không có tên,,amenity:place_of_worship,,20.6964917,105.9706417,13059.472070,-31226.183956,1,1.21,60,60,3600,46314.020,46314.020,true,,openstreetmap_25_40_ring,node:4617925890,true,true
117,WinMart+ [W],W,Siêu thị,Hoàng Mai,20.9795805,105.7714892,-7632.287845,286.938508,1,0.26,60,60,1800,12690.500,12182.300,True,42.246,reality.1000.1,713,true,false
118,Thuế cơ sở 4 thành phố Hà Nội [N],N,Uỷ ban nhân dân,Thanh Xuân,21.1163232,105.8327410,-1272.795517,15492.033004,1,1.94,60,60,3600,21215.100,21104.100,True,8.072,reality.1000.1,93,true,false
119,5050 Rooftop Cafe & Pub [NW],NW,Cửa hàng đồ uống,Thanh Xuân,21.0859574,105.6952722,-15545.547973,12115.510100,1,1.71,60,60,1800,24416.300,23950.100,True,86.427,reality.1000.1,868,true,false
120,KFC,C,Cửa hàng ăn uống,Hoàng Mai,20.9678334,105.8268338,-1886.112890,-1019.279415,1,0.48,60,60,1800,3333.700,3036.300,True,17.738,reality.1000.1,918,true,false
121,WinMart+ [S],S,Siêu thị,Thanh Xuân,20.8762524,105.8288433,-1677.475759,-11202.621992,1,0.62,60,60,3600,14524.100,14875.500,True,11.402,reality.1000.1,468,true,false
122,Trường Mầm Non Hoạ Mi [SW],SW,Trường học,Hoàng Mai,20.8387775,105.7306045,-11877.157970,-15369.640748,1,1.38,60,60,1800,26373.000,27656.800,True,42.783,reality.1000.1,582,true,false
123,Hùng vui,,shop:electronics,,20.7515977,106.0686907,23250.898778,-25091.784036,1,1.41,60,60,3600,46808.181,46808.181,true,,openstreetmap_25_40_ring,node:5174020124,true,true
124,Highlands Coffee [NE],NE,Cửa hàng đồ uống,Hoàng Mai,21.0672278,105.9599854,11938.404571,10032.873602,1,0.39,60,60,1800,19362.300,22195.100,True,94.509,reality.1000.1,137,true,false
125,Không có tên,,leisure:park,,21.1922217,106.0393316,20199.249950,23958.479644,1,1.56,60,60,1800,42879.645,42879.645,true,,openstreetmap_25_40_ring,node:6545865254,true,true
126,UBND xã Tiền Châu,,tourism:museum,,21.2409433,105.6944382,-15649.721565,29382.168156,1,1.37,60,60,2700,45551.790,45551.790,true,,openstreetmap_25_40_ring,node:1874058010,true,true
127,WinMart+ [SE],SE,Siêu thị,Thanh Xuân,20.8924144,105.9421093,10082.411428,-9405.489587,1,1.45,60,60,2700,25244.100,26848.000,True,49.637,reality.1000.1,387,true,false
128,WinMart+ [W],W,Siêu thị,Hoàng Mai,20.9562867,105.7599399,-8831.398479,-2303.213874,1,1.70,60,60,1800,12890.700,12682.700,True,2.985,reality.1000.1,692,true,false
129,Petrolimex,,amenity:fuel,,21.2538706,105.8476326,273.638180,30821.235192,1,1.78,60,60,2700,42175.332,42175.332,true,,openstreetmap_25_40_ring,node:6742138882,true,true
130,Đền Thờ Đô Thống Lê Phụng Hiểu,,amenity:place_of_worship,Thành phố Bắc Ninh,21.1700691,106.0471988,21016.983861,21492.452212,1,0.71,60,60,3600,41132.856,41132.856,true,,openstreetmap_25_40_ring,node:6545871111,true,true
131,WinMart+ [NW],NW,Siêu thị,Hoàng Mai,21.0809958,105.7818167,-6560.031078,11563.805352,1,1.83,60,60,2700,18873.100,17918.300,True,30.61,reality.1000.1,858,true,false
132,Trường Mầm non Lĩnh Nam (cơ sở 2) [E],E,Trường học,Hoàng Mai,20.9803687,106.0132018,17463.618320,374.582349,1,0.79,60,60,1800,23461.400,26375.000,True,61.336,reality.1000.1,328,true,false
133,Highlands Coffee [W],W,Cửa hàng đồ uống,Hoàng Mai,20.9591197,105.7284222,-12103.736130,-1988.198647,1,1.73,60,60,3600,18023.900,17531.800,True,52.605,reality.1000.1,674,true,false
