id,name,zone,type,district,lat,lon,x_m,y_m,dronable,demand,drone_service_s,truck_service_s,lw_s,depot_osrm_distance_m,to_depot_osrm_distance_m,road_reachable,osrm_snap_distance_m,source_dataset,original_id,inside_30mile_square,outside_20mile_square
42,Siêu Thị T-Mart [SW],SW,Siêu thị,Thanh Xuân,20.8571486,105.7316170,-11772.034758,-13326.867631,1,1.25,60,60,1800,24395.100,25678.900,True,67.582,reality.1000.1,545,true,false
43,Trường Mầm non A Tứ Hiệp [NE],NE,Trường học,Hoàng Mai,21.0510547,105.9761550,13617.219677,8234.506934,1,0.61,60,60,1800,20429.600,22329.400,True,5.083,reality.1000.1,170,true,false
44,WinMart+ [S],S,Siêu thị,Thanh Xuân,20.8858351,105.8158895,-3022.409160,-10137.074368,1,1.66,60,60,1800,12253.100,12385.500,True,34.954,reality.1000.1,511,true,false
45,công ty phú thai cat,,office:company,,20.9489076,106.0135914,17523.757475,-3127.245968,1,0.43,60,60,3600,24618.794,24618.794,true,,openstreetmap_20_30_ring,node:5687632322,true,true
46,WinMart+ [E],E,Siêu thị,Hoàng Mai,20.9626526,106.0070992,16830.013464,-1595.358091,1,1.81,60,60,3600,24439.600,26792.700,True,110.79,reality.1000.1,310,true,true
47,9.0cafe [NW],NW,Cửa hàng đồ uống,Thanh Xuân,21.1168309,105.7001747,-15036.543974,15548.486668,1,0.27,60,60,1800,28565.200,26412.200,True,48.658,reality.1000.1,885,true,false
48,Trường Tiểu học Hoàng Liệt [S],S,Trường học,Hoàng Mai,20.8523928,105.8498610,504.695245,-13855.688463,1,1.85,60,60,2700,18060.800,16440.700,True,9.887,reality.1000.1,424,true,false
49,Starbucks [NW],NW,Cửa hàng đồ uống,Thanh Xuân,21.0892437,105.6815161,-16973.780489,12480.929988,1,0.39,60,60,3600,26171.300,25691.800,True,41.706,reality.1000.1,889,true,true
50,WinMart+ [W],W,Siêu thị,Hoàng Mai,20.9795482,105.7533569,-9514.881054,283.346912,1,0.98,60,60,3600,14639.200,14093.300,True,22.467,reality.1000.1,671,true,false
51,The Coffee House [NW],NW,Cửa hàng đồ uống,Thanh Xuân,21.0796323,105.6831894,-16800.049455,11412.191070,1,1.40,60,60,1800,23545.900,23049.600,True,29.238,reality.1000.1,886,true,true
52,WinMart+ [W],W,Siêu thị,Thanh Xuân,20.9843605,105.7130617,-13698.546109,818.450258,1,1.42,60,60,3600,19169.900,18703.500,True,113.076,reality.1000.1,709,true,false
53,siêu thị 24h ninja mark [NW],NW,Siêu thị,Thanh Xuân,21.0849993,105.7053844,-14495.644814,12008.974241,1,1.95,60,60,1800,22885.100,22401.300,True,45.291,reality.1000.1,842,true,false
54,Chợ Xanh Văn Quán [N],N,Chợ dân sinh,Thanh Xuân,21.0763192,105.8026844,-4393.433883,11043.791158,1,1.68,60,60,2700,16141.900,16096.800,True,108.986,reality.1000.1,103,true,false
55,KFC [NW],NW,Cửa hàng ăn uống,Hoàng Mai,21.0698837,105.7222912,-12740.289626,10328.196208,1,1.91,60,60,2700,20817.600,20341.100,True,85.954,reality.1000.1,803,true,false
56,Trường Mầm non Kim Lan [S],S,Trường học,Hoàng Mai,20.8478913,105.9141960,7184.302030,-14356.232426,1,0.35,60,60,3600,19362.700,19307.200,True,9.496,reality.1000.1,531,true,false
57,Ý an,,shop:convenience,,20.8076309,105.7296464,-11990.104538,-18854.168212,1,1.02,60,60,2700,30902.068,30902.068,true,,openstreetmap_20_30_ring,node:5103114233,true,true
58,Noble Moment [E],E,Cửa hàng đồ uống,Thanh Xuân,21.0038662,105.9299800,8823.082064,2987.385138,1,1.74,60,60,2700,15520.300,17878.900,True,2.708,reality.1000.1,350,true,false
59,UBND phường Khương Thượng [N],N,Uỷ ban nhân dân,Thanh Xuân,21.1043030,105.8368660,-844.515763,14155.447747,1,0.26,60,60,2700,23541.700,23180.300,True,9.718,reality.1000.1,59,true,false
60,Thế an,,shop:convenience,,20.8167117,105.7159682,-13411.846451,-17843.293556,1,1.41,60,60,2700,30871.677,30871.677,true,,openstreetmap_20_30_ring,node:5101131728,true,true
61,BIDV CRM,,amenity:atm,Thạch Thất,21.0170316,105.6131858,-24095.273069,4456.317712,1,1.41,60,60,1800,33889.646,33889.646,true,,openstreetmap_20_30_ring,node:1498025754,true,true
62,The Coffee House [SE],SE,Cửa hàng đồ uống,Thanh Xuân,20.8634161,105.9147526,7242.091245,-12629.953429,1,1.40,60,60,3600,17544.300,17488.800,True,52.62,reality.1000.1,406,true,false
63,Vin+ Tổ 25 Đ.Anh,,shop:supermarket,,21.1708102,105.8443361,-69.007213,21574.951464,1,2.00,60,60,2700,29838.977,29838.977,true,,openstreetmap_20_30_ring,node:5694054028,true,true
64,Trường Tiểu học Tam Hiệp [E],E,Trường học,Hoàng Mai,20.9440831,105.9578668,11718.440089,-3660.192281,1,1.35,60,60,1800,19979.800,22321.800,True,4.614,reality.1000.1,299,true,false
65,WinMart+ [E],E,Siêu thị,Thanh Xuân,20.9772591,105.9479574,10689.592720,28.810605,1,1.68,60,60,3600,21220.800,17432.900,True,6.167,reality.1000.1,278,true,false
66,WinMart+ [N],N,Siêu thị,Thanh Xuân,21.0987051,105.8331430,-1231.057708,13532.989667,1,1.69,60,60,1800,24295.400,23934.000,True,27.809,reality.1000.1,55,true,false
67,Xuân Độ,,shop:convenience,,20.8319961,105.7434619,-10554.091364,-16141.834148,1,1.95,60,60,1800,26673.057,26673.057,true,,openstreetmap_20_30_ring,node:5634016421,true,true
68,Trường Mầm non Hoàng Liệt (cơ sở Tứ Kỳ) [E],E,Trường học,Hoàng Mai,20.9539998,105.9661248,12575.830201,-2557.505552,1,0.91,60,60,1800,18778.000,20921.300,True,41.029,reality.1000.1,262,true,false
69,Trường Tiểu học Chu Văn An [NW],NW,Trường học,Hoàng Mai,21.0551766,105.7369531,-11218.012068,8692.841302,1,0.30,60,60,2700,17585.100,18125.100,True,36.777,reality.1000.1,818,true,false
70,WinMart+ [NE],NE,Siêu thị,Hoàng Mai,21.0809958,106.0133799,17482.109622,11563.805352,1,0.80,60,60,2700,25501.300,27401.200,True,123.847,reality.1000.1,203,true,true
71,Cà Phê Big One [N],N,Cửa hàng đồ uống,Thanh Xuân,21.1119116,105.8588876,1441.885555,15001.485465,1,1.56,60,60,2700,21417.900,26239.300,True,38.486,reality.1000.1,63,true,false
72,Thúy quất,,shop:electronics,,20.8987100,106.0488453,21188.124659,-8715.242800,1,1.19,60,60,3600,31685.961,31685.961,true,,openstreetmap_20_30_ring,node:4746621921,true,true
73,Pho Co BaVi,,amenity:restaurant,,21.0811234,105.6797269,-17178.846142,11591.016888,1,1.75,60,60,1800,28661.273,28661.273,true,,openstreetmap_20_30_ring,node:4115830291,true,true
74,Kho bạc Nhà nước Đống Đa,C,Uỷ ban nhân dân,Thanh Xuân,21.0142447,105.8263636,-1934.931591,4141.421684,1,0.49,60,60,1800,7306.000,6313.200,True,11.053,reality.1000.1,985,true,false
75,Coffee Cây,C,Cửa hàng đồ uống,Thanh Xuân,21.0081670,105.8201771,-2577.247397,3465.612279,1,0.35,60,60,3600,6280.000,6423.000,True,4.217,reality.1000.1,974,true,false
76,WinMart+,C,Siêu thị,Thanh Xuân,20.9931445,105.8365312,-879.276505,1795.186493,1,0.44,60,60,3600,3647.400,4095.100,True,3.46,reality.1000.1,925,true,false
77,Đảng uỷ - HĐND - UBND phường Thanh Xuân [SW],SW,Uỷ ban nhân dân,Thanh Xuân,20.8805718,105.6951639,-15556.792263,-10722.326625,1,0.50,60,60,3600,25031.500,25021.700,True,11.049,reality.1000.1,633,true,false
78,Trường Mầm Non Đại Từ [NE],NE,Trường học,Hoàng Mai,21.0725723,105.9583045,11763.884464,10627.154888,1,1.98,60,60,2700,18442.100,25162.900,True,225.75,reality.1000.1,134,true,false
79,Không có tên [N],N,Cửa hàng đồ uống,Hoàng Mai,21.0900057,105.8746624,3079.710396,12565.660522,1,0.72,60,60,2700,17689.100,19174.000,True,73.177,reality.1000.1,27,true,false
80,Không có tên [S],S,Cửa hàng đồ uống,Hoàng Mai,20.8737895,105.8746624,3079.710396,-11476.483976,1,0.68,60,60,2700,13503.200,14571.200,True,68.485,reality.1000.1,441,true,false
81,Kho bạc Nhà nước Đống Đa [E],E,Uỷ ban nhân dân,Thanh Xuân,21.0081869,105.9533842,11253.032373,3467.825058,1,0.50,60,60,1800,16088.400,17772.500,True,51.808,reality.1000.1,332,true,false
82,WinMart+ [E],E,Siêu thị,Thanh Xuân,20.9723291,105.9634543,12298.564483,-519.380383,1,1.66,60,60,1800,21478.200,23787.400,True,7.211,reality.1000.1,245,true,false
83,Cơ quan,,office:company,,20.9566212,106.0294330,19170.367898,-2268.568016,1,0.95,60,60,1800,26698.207,26698.207,true,,openstreetmap_20_30_ring,node:5067144321,true,true
84,Trường Mầm non Hoa Mai [W],W,Trường học,Hoàng Mai,20.9737948,105.7446677,-10417.040676,-356.401979,1,0.80,60,60,3600,15937.600,15435.300,True,4.55,reality.1000.1,658,true,false
85,WinMart+ [NE],NE,Siêu thị,Thanh Xuân,21.0853672,105.9479574,10689.592720,12049.882855,1,1.19,60,60,3600,22282.500,21942.400,True,6.753,reality.1000.1,156,true,false
86,Siêu Thị T-Mart [NE],NE,Siêu thị,Thanh Xuân,21.0733648,105.9631802,12270.105943,10715.276867,1,1.87,60,60,1800,20579.300,22479.100,True,114.749,reality.1000.1,128,true,false
87,34-36 Phan Đình Phùng (Thị trấn Phùng) - Quốc lộ 32,,public_transport:platform,,21.0848580,105.6694842,-18243.494699,12006.752560,1,0.60,60,60,3600,30205.445,30205.445,true,,openstreetmap_20_30_ring,node:4211959991,true,true
88,Đạt Lệ,,shop:electronics,,20.8581500,106.0000670,16118.001869,-13230.382000,1,1.81,60,60,2700,28839.858,28839.858,true,,openstreetmap_20_30_ring,node:4939308121,true,true
89,Tịnh Cafe [W],W,Cửa hàng đồ uống,Thanh Xuân,20.9974296,105.7061760,-14413.456631,2271.667873,1,0.48,60,60,3600,21269.200,20388.000,True,21.336,reality.1000.1,746,true,false
90,Không có tên [NW],NW,Trường học,Hoàng Mai,21.0757880,105.7638415,-8426.313318,10984.724413,1,1.56,60,60,3600,20490.000,19893.200,True,6.452,reality.1000.1,811,true,false
91,Co.opmart [SW],SW,Siêu thị,Thanh Xuân,20.8683879,105.6856575,-16543.797998,-12077.114492,1,0.46,60,60,3600,29952.800,29943.000,True,67.007,reality.1000.1,642,true,true
92,WinMart+ [SE],SE,Siêu thị,Thanh Xuân,20.8977172,105.9122511,6982.372020,-8815.845130,1,0.37,60,60,3600,24043.800,25647.800,True,41.873,reality.1000.1,413,true,false
93,WinMart+ [NW],NW,Siêu thị,Hoàng Mai,21.0690520,105.7658946,-8213.149399,10235.715387,1,1.58,60,60,3600,19786.300,19355.200,True,49.897,reality.1000.1,824,true,false
94,Noble Moment [SW],SW,Cửa hàng đồ uống,Thanh Xuân,20.8957581,105.6984168,-15219.058636,-9033.687111,1,1.94,60,60,1800,22894.500,22884.700,True,5.09,reality.1000.1,640,true,false
95,Đối diện cổng Khu công nghiệp Bắc Thăng Long,,public_transport:platform,,21.1250073,105.7790048,-6859.684891,16476.172636,1,1.02,60,60,3600,24683.112,24683.112,true,,openstreetmap_20_30_ring,node:8807115925,true,true
96,Starbucks [E],E,Cửa hàng đồ uống,Thanh Xuân,20.9811356,105.9130793,7068.360212,459.857739,1,1.57,60,60,2700,14048.400,15652.300,True,11.458,reality.1000.1,358,true,false
97,Không có tên,C,Cửa hàng đồ uống,Thanh Xuân,21.0144583,105.8418055,-331.670224,4165.172921,1,1.28,60,60,2700,5134.800,4723.900,True,43.042,reality.1000.1,956,true,false
98,WinMart+ [SE],SE,Siêu thị,Thanh Xuân,20.8951141,105.9201134,7798.678422,-9105.296644,1,0.70,60,60,2700,24515.700,26119.600,True,16.104,reality.1000.1,411,true,false
99,WinMart+ [N],N,Siêu thị,Thanh Xuân,21.0951948,105.8477702,287.617109,13142.662116,1,0.25,60,60,3600,22328.100,24132.100,True,45.225,reality.1000.1,23,true,false
100,Không có tên,,leisure:park,,21.1924134,106.0397393,20241.627177,23979.819688,1,1.92,60,60,1800,43400.629,43400.629,true,,openstreetmap_20_30_ring,node:6545865258,true,true
101,WinMart+ [SW],SW,Siêu thị,Hoàng Mai,20.8528358,105.7658946,-8213.149399,-13806.429111,1,0.48,60,60,1800,22785.600,24077.500,True,15.945,reality.1000.1,583,true,false
102,Highlands Coffee [NW],NW,Cửa hàng đồ uống,Hoàng Mai,21.0672278,105.7284222,-12103.736130,10032.873602,1,0.69,60,60,1800,19091.300,18921.300,True,21.366,reality.1000.1,796,true,false
103,Trường Mầm non Lĩnh Nam (cơ sở 2) [W],W,Trường học,Hoàng Mai,20.9803687,105.7816386,-6578.522381,374.582349,1,1.84,60,60,3600,10844.100,11833.100,True,8.148,reality.1000.1,741,true,false
104,Cục Tần số vô tuyến điện [NW],NW,Uỷ ban nhân dân,Thanh Xuân,21.1107123,105.6936838,-15710.464230,14868.129390,1,1.45,60,60,1800,29458.400,29604.700,True,24.457,reality.1000.1,887,true,false
105,Trường Mầm non Thịnh Liệt (cơ sở Giáp Nhị) [NE],NE,Trường học,Hoàng Mai,21.0770667,105.9764206,13644.795702,11126.909366,1,0.61,60,60,2700,21695.100,23633.300,True,1.459,reality.1000.1,121,true,false
106,WinMart+ [NW],NW,Siêu thị,Hoàng Mai,21.0547144,105.7475148,-10121.439394,8641.447007,1,0.69,60,60,2700,16942.300,16144.400,True,17.396,reality.1000.1,821,true,false
107,Tâm mart,,shop:convenience,,20.8274321,105.7637350,-8446.861176,-16649.898628,1,1.36,60,60,3600,25821.175,25821.175,true,,openstreetmap_20_30_ring,node:5103138232,true,true
108,Delícia Coffee & Lounge [W],W,Cửa hàng đồ uống,Thanh Xuân,20.9691262,105.7074065,-14285.699483,-875.526613,1,1.42,60,60,1800,21590.900,21098.800,True,37.643,reality.1000.1,714,true,false
109,Trước ngã tư khu CN Thăng Long 100m (chiều Nội Bài - Hà Nội),,public_transport:platform,,21.1264127,105.7807131,-6682.120466,16632.621764,1,0.40,60,60,1800,24790.412,24790.412,true,,openstreetmap_20_30_ring,node:7294678088,true,true
110,Không có tên [N],N,Cửa hàng đồ uống,Thanh Xuân,21.1075592,105.8569956,1245.447908,14517.520667,1,1.95,60,60,3600,21141.300,22361.000,True,0.104,reality.1000.1,51,true,false
111,Trường Mầm non Sao Mai [NW],NW,Trường học,Hoàng Mai,21.0867719,105.7221759,-12752.260694,12206.078368,1,1.11,60,60,3600,23470.400,22986.600,True,18.611,reality.1000.1,802,true,false
112,Tân Hậu,,shop:convenience,,20.8310014,105.7551294,-9341.345991,-16252.564152,1,1.70,60,60,3600,25926.078,25926.078,true,,openstreetmap_20_30_ring,node:5634067121,true,true
113,WinMart+ [NW],NW,Siêu thị,Thanh Xuân,21.1022284,105.7095738,-14060.678704,13924.762752,1,1.52,60,60,3600,25293.700,24809.900,True,76.654,reality.1000.1,854,true,false
114,"Kiêm Trang, Đoàn Hiệp, Thái lan",,shop:electronics,,20.9378298,106.0587954,22222.359734,-4360.426664,1,0.66,60,60,1800,31320.278,31320.278,true,,openstreetmap_20_30_ring,node:4746147121,true,true
115,Viettel Store,,shop:mobile_phone,Thành phố Bắc Ninh,21.1782017,106.0587132,22213.815687,22397.773244,1,0.43,60,60,2700,43628.297,43628.297,true,,openstreetmap_20_30_ring,node:6545851253,true,true
116,Kotteji,,amenity:restaurant,Thành phố Bắc Ninh,21.1724286,106.0590598,22249.842046,21755.111752,1,1.70,60,60,2700,43037.387,43037.387,true,,openstreetmap_20_30_ring,node:5550008315,true,true
117,Trường Mầm Non Đại Từ [W],W,Trường học,Hoàng Mai,20.9644642,105.7267413,-12278.256236,-1393.917361,1,0.46,60,60,1800,19073.300,18581.200,True,14.574,reality.1000.1,670,true,false
118,Trường Tiểu học Chu Văn An [S],S,Trường học,Hoàng Mai,20.8449641,105.8340177,-1140.241635,-14681.722215,1,1.07,60,60,1800,19390.600,17770.500,True,21.4,reality.1000.1,461,true,false
119,Quan an Nam Nhu 1 [W],W,Cửa hàng ăn uống,Hoàng Mai,20.9685702,105.7775545,-7002.555676,-937.350993,1,1.88,60,60,2700,9964.200,9903.100,True,27.478,reality.1000.1,725,true,false
120,WinMart+ [S],S,Siêu thị,Hoàng Mai,20.8268181,105.8573412,1281.329964,-16699.465354,1,0.73,60,60,1800,22972.700,21360.700,True,10.394,reality.1000.1,488,true,true
121,Coffee Cây [NW],NW,Cửa hàng đồ uống,Thanh Xuân,21.1102173,105.7156345,-13431.424133,14813.087901,1,0.57,60,60,3600,26015.500,25531.800,True,5.91,reality.1000.1,859,true,false
122,Trường Trung học cơ sở Lĩnh Nam [S],S,Trường học,Hoàng Mai,20.8716102,105.9023286,5952.164538,-11718.811080,1,0.62,60,60,1800,16027.600,15972.100,True,9.835,reality.1000.1,509,true,false
123,Tùng tiến,,shop:convenience,,21.0428951,105.6795877,-17193.314894,7335.442532,1,0.68,60,60,1800,25852.646,25852.646,true,,openstreetmap_20_30_ring,node:5162644821,true,true
124,Trường Tiểu học Tam Hiệp [SW],SW,Trường học,Hoàng Mai,20.8359750,105.7263036,-12323.700611,-15681.264530,1,0.26,60,60,1800,26741.200,28025.100,True,24.783,reality.1000.1,594,true,false
125,Quan an Nam Nhu 1 [N],N,Cửa hàng ăn uống,Hoàng Mai,21.0766783,105.8933361,5018.514674,11083.721257,1,1.30,60,60,1800,16531.100,17316.700,True,107.581,reality.1000.1,69,true,false
126,Không có tên,,leisure:park,,21.1924605,106.0398186,20249.869792,23985.062860,1,0.54,60,60,2700,43413.524,43413.524,true,,openstreetmap_20_30_ring,node:6545865257,true,true
127,Không có tên,,tourism:guest_house,,21.0034851,105.6289373,-22458.027836,2948.321332,1,1.95,60,60,2700,31326.660,31326.660,true,,openstreetmap_20_30_ring,node:4153554389,true,true
128,Trường Tiểu học Hoàng Liệt [NW],NW,Trường học,Hoàng Mai,21.0686090,105.7340794,-11516.375105,10186.456035,1,0.82,60,60,1800,19727.300,19557.200,True,12.629,reality.1000.1,788,true,false
129,Đầm Vân Trì- Km 4+400 Cao tốc BTL-NB,,public_transport:platform,,21.1518160,105.7788972,-6870.869069,19460.517120,1,1.96,60,60,2700,28542.774,28542.774,true,,openstreetmap_20_30_ring,node:963363560,true,true
130,WinMart+ [SE],SE,Siêu thị,Thanh Xuân,20.8982722,105.9440580,10284.735975,-8754.131946,1,1.62,60,60,3600,25640.900,27244.800,True,16.426,reality.1000.1,392,true,false
131,WinMart+ [N],N,Siêu thị,Thanh Xuân,21.0983381,105.8380217,-724.524754,13492.181129,1,0.76,60,60,1800,23696.500,23335.200,True,74.206,reality.1000.1,43,true,false
