id,name,zone,type,district,lat,lon,x_m,y_m,dronable,demand,drone_service_s,truck_service_s,lw_s,depot_osrm_distance_m,to_depot_osrm_distance_m,road_reachable,osrm_snap_distance_m,source_dataset,original_id,inside_40mile_square
30,WinMart+ [S],S,Siêu thị,Thanh Xuân,20.8762524,105.8288433,-1677.475759,-11202.621992,1,0.62,60,60,3600,14524.100,14875.500,True,11.402,reality.1000.1,468,true
31,Trường Trung học cơ sở Yên Mỹ [S],S,Trường học,Hoàng Mai,20.8334908,105.8825970,3903.523375,-15957.494967,1,1.09,60,60,1800,19441.500,17829.500,True,12.778,reality.1000.1,495,true
32,TK mark,C,Chợ dân sinh,Thanh Xuân,20.9891267,105.8080635,-3834.946701,1348.427517,1,1.82,60,60,3600,6722.400,7531.000,True,5.672,reality.1000.1,980,true
33,Trường Quốc tế Singapore [NE],NE,Trường học,Hoàng Mai,21.0716967,106.0020146,16302.102861,10529.792610,1,0.91,60,60,2700,23655.400,25555.300,True,4.004,reality.1000.1,175,true
34,Siêu Thị T-Mart [E],E,Siêu thị,Thanh Xuân,20.9652567,105.9631802,12270.105943,-1305.795382,1,0.54,60,60,2700,20567.900,22877.200,True,92.374,reality.1000.1,249,true
35,Trường Tiểu học Hoàng Liệt [NW],NW,Trường học,Hoàng Mai,21.0686090,105.7340794,-11516.375105,10186.456035,1,0.82,60,60,2700,19727.300,19557.200,True,12.629,reality.1000.1,788,true
36,TK mark [N],N,Chợ dân sinh,Thanh Xuân,21.0911770,105.8193025,-2668.053087,12695.903139,1,1.85,60,60,3600,24491.200,16573.900,True,54.265,reality.1000.1,75,true
37,Trường Đại học Kinh tế - Kỹ thuật Công nghiệp (cơ sở 218 Lĩnh Nam) [E],E,Trường học,Hoàng Mai,20.9739263,106.0026109,16364.013944,-341.779846,1,1.32,60,60,2700,22288.500,24654.900,True,148.961,reality.1000.1,295,true
38,Trường Mầm non Kim Lan [W],W,Trường học,Hoàng Mai,20.9559994,105.7984144,-4836.768320,-2335.160176,1,0.34,60,60,2700,7469.700,9943.800,True,54.653,reality.1000.1,772,true
39,The Coffee House [SW],SW,Cửa hàng đồ uống,Thanh Xuân,20.8634161,105.6831894,-16800.049455,-12629.953429,1,0.37,60,60,1800,28129.200,28119.400,True,66.849,reality.1000.1,645,true
40,WinMart+ [W],W,Siêu thị,Thanh Xuân,21.0005225,105.7105461,-13959.729273,2615.582662,1,0.87,60,60,2700,19700.100,19502.600,True,12.237,reality.1000.1,744,true
41,Trường Tiểu học Tam Hiệp [NW],NW,Trường học,Hoàng Mai,21.0521912,105.7263036,-12323.700611,8360.879968,1,0.91,60,60,1800,18974.900,18003.000,True,23.064,reality.1000.1,833,true
42,Không có tên [N],N,Cửa hàng đồ uống,Hoàng Mai,21.0900057,105.8746624,3079.710396,12565.660522,1,0.72,60,60,2700,17689.100,19174.000,True,73.177,reality.1000.1,27,true
43,Chợ Trung Kính [S],S,Chợ dân sinh,Thanh Xuân,20.8990600,105.8105359,-3578.248795,-8666.532583,1,1.53,60,60,3600,12798.400,12930.800,True,15.832,reality.1000.1,530,true
44,WinMart+ [E],E,Siêu thị,Thanh Xuân,21.0058253,105.9122511,6982.372020,3205.227119,1,0.66,60,60,3600,10874.900,11142.100,True,12.069,reality.1000.1,363,true
45,siêu thị 24h ninja mark [E],E,Siêu thị,Thanh Xuân,20.9768912,105.9369476,9546.495886,-12.098008,1,0.46,60,60,2700,14884.000,16477.500,True,83.884,reality.1000.1,308,true
46,Trường Mầm non Thịnh Liệt (cơ sở Giáp Nhị) [SW],SW,Trường học,Hoàng Mai,20.8608505,105.7448574,-10397.344998,-12915.235132,1,1.26,60,60,2700,22979.700,24263.500,True,2.9,reality.1000.1,538,true
47,Cửa Hàng Tiện Lợi BV Mart [NW],NW,Siêu thị,Thanh Xuân,21.0811384,105.6915272,-15934.374077,11579.661749,1,1.66,60,60,3600,22889.600,22393.300,True,73.806,reality.1000.1,874,true
48,WinMart+ [E],E,Siêu thị,Hoàng Mai,20.9536335,105.9715095,13134.898805,-2598.236253,1,0.32,60,60,1800,20701.900,22722.400,True,36.765,reality.1000.1,261,true
49,Trường Đại học Công nghệ và Quản lý Hữu Nghị [W],W,Trường học,Hoàng Mai,20.9767463,105.7608077,-8741.298801,-28.210153,1,1.81,60,60,3600,13477.400,13110.300,True,6.469,reality.1000.1,681,true
50,Trường Tiểu học Tam Hiệp,C,Trường học,Hoàng Mai,20.9501409,105.8308462,-1469.523875,-2986.595654,1,1.51,60,60,3600,4611.100,6556.400,True,9.465,reality.1000.1,945,true
51,Noble Moment [SE],SE,Cửa hàng đồ uống,Thanh Xuân,20.8957581,105.9299800,8823.082064,-9033.687111,1,0.84,60,60,1800,23732.600,25336.500,True,74.23,reality.1000.1,401,true
52,WinMart+ [E],E,Siêu thị,Hoàng Mai,20.9764416,106.0089431,17021.457110,-62.091247,1,1.89,60,60,2700,22721.400,25074.500,True,6.855,reality.1000.1,313,true
53,Chợ Nhân Chính [E],E,Chợ dân sinh,Thanh Xuân,20.9923297,105.9363233,9481.677692,1704.584867,1,1.69,60,60,3600,13118.700,25535.000,True,12.294,reality.1000.1,329,true
54,Không có tên [SW],SW,Cửa hàng đồ uống,Thanh Xuân,20.8883087,105.7158505,-13408.997848,-9862.022598,1,0.92,60,60,2700,24104.900,24085.800,True,4.096,reality.1000.1,605,true
55,Trường Mầm non Yên Mỹ [NE],NE,Trường học,Hoàng Mai,21.0446229,105.9982830,15914.668017,7519.323405,1,0.31,60,60,2700,22756.100,25051.200,True,53.695,reality.1000.1,211,true
56,Chợ Trung Kính [E],E,Chợ dân sinh,Thanh Xuân,21.0071681,105.9263175,8442.821555,3354.539667,1,1.49,60,60,3600,12885.600,14996.200,True,28.96,reality.1000.1,359,true
57,Coffee Cây [N],N,Cửa hàng đồ uống,Thanh Xuân,21.1102173,105.8314161,-1410.353783,14813.087901,1,0.70,60,60,1800,21416.400,21055.100,True,12.394,reality.1000.1,83,true
58,WinMart+ [NE],NE,Siêu thị,Thanh Xuân,21.0853672,105.9479574,10689.592720,12049.882855,1,1.19,60,60,2700,22282.500,21942.400,True,6.753,reality.1000.1,156,true
59,WinMart+ [NE],NE,Siêu thị,Hoàng Mai,21.0582097,105.9751068,13508.389898,9030.106634,1,0.91,60,60,1800,20100.900,22000.800,True,17.304,reality.1000.1,149,true
60,WinMart+ [N],N,Siêu thị,Thanh Xuân,21.1113303,105.8043318,-4222.391928,14936.847855,1,1.03,60,60,2700,23352.500,22705.200,True,60.827,reality.1000.1,115,true
61,Trường Mầm non Đại Thanh [NW],NW,Trường học,Hoàng Mai,21.0461730,105.7378633,-11123.510193,7691.686661,1,0.26,60,60,1800,18019.300,16785.200,True,10.262,reality.1000.1,841,true
62,Thuế cơ sở 4 thành phố Hà Nội [NE],NE,Uỷ ban nhân dân,Thanh Xuân,21.1163232,105.9485226,10748.274833,15492.033004,1,1.99,60,60,3600,22864.700,24058.600,True,56.526,reality.1000.1,214,true
63,Trường Mầm non Thịnh Liệt (cơ sở Giáp Nhị) [N],N,Trường học,Hoàng Mai,21.0770667,105.8606390,1623.725352,11126.909366,1,1.69,60,60,1800,18918.300,19618.200,True,154.467,reality.1000.1,2,true
64,The Coffee House [E],E,Cửa hàng đồ uống,Thanh Xuân,20.9715242,105.9147526,7242.091245,-608.881179,1,0.80,60,60,2700,14993.800,16597.700,True,7.547,reality.1000.1,355,true
65,Không có tên [SW],SW,Trường học,Hoàng Mai,20.8595718,105.7638415,-8426.313318,-13057.420085,1,0.64,60,60,3600,21711.000,23400.200,True,41.569,reality.1000.1,570,true
66,WinMart+ [SW],SW,Siêu thị,Thanh Xuân,20.8888109,105.7299080,-11949.472358,-9806.180505,1,1.71,60,60,1800,23386.100,24422.900,True,44.016,reality.1000.1,586,true
67,WinMart+ [NW],NW,Siêu thị,Hoàng Mai,21.0430343,105.7415596,-10739.740386,7342.679145,1,0.58,60,60,1800,17866.200,16453.000,True,56.037,reality.1000.1,849,true
68,Trung tâm Hỗ trợ doanh nghiệp Hà Nội [NW],NW,Uỷ ban nhân dân,Thanh Xuân,21.1157597,105.6858457,-16524.258059,15429.374663,1,1.50,60,60,1800,29382.700,29584.300,True,118.007,reality.1000.1,893,true
69,WinMart+ [NW],NW,Siêu thị,Thanh Xuân,21.0811596,105.7112930,-13882.182085,11582.019081,1,1.24,60,60,3600,22125.700,21493.900,True,6.943,reality.1000.1,825,true
70,WinMart+ [S],S,Siêu thị,Thanh Xuân,20.8888109,105.8456896,71.597992,-9806.180505,1,1.59,60,60,3600,11875.800,11975.000,True,153.196,reality.1000.1,463,true
71,WinMart+ [NE],NE,Siêu thị,Thanh Xuân,21.0867944,105.9658873,12551.171669,12208.580254,1,1.69,60,60,3600,21627.800,23855.700,True,29.147,reality.1000.1,127,true
72,Trường Mầm non Hoàng Liệt (cơ sở Tứ Kỳ) [NW],NW,Trường học,Hoàng Mai,21.0621079,105.7345616,-11466.310500,9463.566697,1,1.09,60,60,1800,18614.200,18444.200,True,3.94,reality.1000.1,799,true
73,Coffee Cây [NE],NE,Cửa hàng đồ uống,Thanh Xuân,21.1102173,105.9471977,10610.716567,14813.087901,1,0.63,60,60,3600,21914.900,23147.500,True,14.764,reality.1000.1,204,true
74,Không có tên [NE],NE,Cửa hàng đồ uống,Thanh Xuân,21.1165086,105.9688261,12856.293740,15512.648543,1,1.76,60,60,1800,24582.900,26406.500,True,12.149,reality.1000.1,200,true
75,Cửa Hàng Tiện Lợi BV Mart [N],N,Siêu thị,Thanh Xuân,21.0811384,105.8073088,-3913.303727,11579.661749,1,1.01,60,60,1800,17562.700,15679.900,True,39.513,reality.1000.1,98,true
76,Trường Tiểu học Đại Kim [NE],NE,Trường học,Hoàng Mai,21.0801038,105.9489450,10792.130680,11464.619478,1,1.04,60,60,3600,20239.200,21219.200,True,7.245,reality.1000.1,151,true
77,WinMart+ [W],W,Siêu thị,Hoàng Mai,20.9618215,105.7404818,-10851.643396,-1687.772194,1,1.33,60,60,3600,17051.100,16676.600,True,8.418,reality.1000.1,661,true
78,Coffee Cây [SE],SE,Cửa hàng đồ uống,Thanh Xuân,20.8940011,105.9471977,10610.716567,-9229.056597,1,0.86,60,60,2700,25588.300,27192.200,True,180.375,reality.1000.1,384,true
79,Cà Phê Big One [E],E,Cửa hàng đồ uống,Thanh Xuân,21.0038035,105.9746692,13462.955905,2980.413216,1,0.54,60,60,1800,20945.400,20744.400,True,58.745,reality.1000.1,306,true
80,Starbucks [NW],NW,Cửa hàng đồ uống,Thanh Xuân,21.1074307,105.7011162,-14938.792365,14503.232119,1,0.31,60,60,1800,25878.300,25394.500,True,2.506,reality.1000.1,876,true
81,WinMart+ [E],E,Siêu thị,Thanh Xuân,20.9723291,105.9634543,12298.564483,-519.380383,1,1.66,60,60,2700,21478.200,23787.400,True,7.211,reality.1000.1,245,true
82,Không có tên [S],S,Cửa hàng đồ uống,Thanh Xuân,20.8913430,105.8569956,1245.447908,-9524.623832,1,0.20,60,60,1800,10183.400,10282.700,True,6.454,reality.1000.1,466,true
83,WinMart+ [S],S,Siêu thị,Hoàng Mai,20.8384982,105.8632964,1899.630957,-15400.697491,1,0.37,60,60,2700,19076.400,17464.400,True,29.919,reality.1000.1,456,true
84,WinMart+ [E],E,Siêu thị,Thanh Xuân,20.9690081,105.9526571,11177.540929,-888.658734,1,1.54,60,60,1800,19860.500,22169.800,True,7.017,reality.1000.1,264,true
85,9.0cafe [SE],SE,Cửa hàng đồ uống,Thanh Xuân,20.9006147,105.9317379,9005.596726,-8493.657830,1,1.36,60,60,2700,23482.500,25086.400,True,16.818,reality.1000.1,405,true
86,Noble Moment [N],N,Cửa hàng đồ uống,Thanh Xuân,21.1119743,105.8141984,-3197.988286,15008.457387,1,1.53,60,60,3600,22363.000,21715.800,True,12.592,reality.1000.1,104,true
87,WinMart+ [S],S,Siêu thị,Thanh Xuân,20.8681423,105.8445095,-50.926356,-12104.423966,1,1.51,60,60,2700,16772.400,15152.200,True,14.505,reality.1000.1,425,true
88,Coffee Cây [S],S,Cửa hàng đồ uống,Thanh Xuân,20.8940011,105.8314161,-1410.353783,-9229.056597,1,1.91,60,60,1800,10455.200,10587.600,True,13.827,reality.1000.1,497,true
89,Không có tên [E],E,Cửa hàng đồ uống,Thanh Xuân,20.9994511,105.9727772,13266.518258,2496.448418,1,1.21,60,60,1800,20431.400,20230.500,True,15.459,reality.1000.1,294,true
90,WinMart+ [E],E,Siêu thị,Hoàng Mai,20.9501016,105.9751068,13508.389898,-2990.965615,1,1.45,60,60,2700,20168.900,22341.500,True,9.042,reality.1000.1,271,true
91,Trường Mầm non Yên Mỹ [E],E,Trường học,Hoàng Mai,20.9365148,105.9982830,15914.668017,-4501.748844,1,1.59,60,60,3600,25681.000,28636.900,True,60.051,reality.1000.1,334,true
92,Cà Phê Big One [NW],NW,Cửa hàng đồ uống,Thanh Xuân,21.1119116,105.7431060,-10579.184795,15001.485465,1,1.41,60,60,3600,27497.500,26708.800,True,147.932,reality.1000.1,840,true
93,WinMart+ [S],S,Siêu thị,Thanh Xuân,20.8758286,105.8014327,-4523.392130,-11249.746402,1,1.58,60,60,2700,17893.900,18690.700,True,5.985,reality.1000.1,524,true
94,WinMart+ [SW],SW,Siêu thị,Thanh Xuân,20.8972413,105.7042179,-14616.757137,-8868.762796,1,1.23,60,60,1800,23798.500,23788.700,True,7.652,reality.1000.1,637,true
95,WinMart+ [E],E,Siêu thị,Thanh Xuân,20.9772591,105.9479574,10689.592720,28.810605,1,1.68,60,60,2700,21220.800,17432.900,True,6.167,reality.1000.1,278,true
96,Quan an Nam Nhu 1 [N],N,Cửa hàng ăn uống,Hoàng Mai,21.0766783,105.8933361,5018.514674,11083.721257,1,1.30,60,60,3600,16531.100,17316.700,True,107.581,reality.1000.1,69,true
97,WinMart+ [SW],SW,Siêu thị,Thanh Xuân,20.8858929,105.6950940,-15564.049658,-10130.647301,1,0.56,60,60,3600,24909.800,24900.000,True,82.986,reality.1000.1,636,true
98,KFC [E],E,Cửa hàng ăn uống,Hoàng Mai,20.9617756,105.9538544,11301.851074,-1692.876041,1,1.85,60,60,1800,19123.500,21601.800,True,38.309,reality.1000.1,266,true
99,Trường Tiểu học Tam Hiệp [SW],SW,Trường học,Hoàng Mai,20.8359750,105.7263036,-12323.700611,-15681.264530,1,0.26,60,60,2700,26741.200,28025.100,True,24.783,reality.1000.1,594,true
100,WinMart+ [E],E,Siêu thị,Thanh Xuân,21.0032222,105.9201134,7798.678422,2915.775605,1,1.38,60,60,2700,11166.800,12755.000,True,17.315,reality.1000.1,361,true
101,WinMart+,C,Siêu thị,Hoàng Mai,20.9623445,105.8644825,2022.778257,-1629.617247,1,0.45,60,60,3600,3546.800,5248.800,True,3.107,reality.1000.1,921,true
102,Taste Tea [NE],NE,Cửa hàng đồ uống,Thanh Xuân,21.1137947,105.9639148,12346.376078,15210.876632,1,1.12,60,60,1800,24044.700,25711.600,True,43.02,reality.1000.1,192,true
103,Cà Phê Parkland [NW],NW,Cửa hàng đồ uống,Thanh Xuân,21.0887849,105.7277073,-12177.960905,12429.913755,1,0.56,60,60,1800,22594.700,22424.700,True,38.58,reality.1000.1,794,true
104,WinMart+ [E],E,Siêu thị,Thanh Xuân,21.0005225,105.9421093,10082.411428,2615.582662,1,0.40,60,60,3600,14111.000,16301.200,True,5.542,reality.1000.1,331,true
105,KFC [SW],SW,Cửa hàng ăn uống,Hoàng Mai,20.8536675,105.7222912,-12740.289626,-13713.948290,1,0.57,60,60,1800,26532.500,27816.300,True,78.989,reality.1000.1,562,true
106,Trường Trung học cơ sở Văn Đức [NE],NE,Trường học,Hoàng Mai,21.0450725,106.0255197,18742.529152,7569.316644,1,0.56,60,60,1800,25022.300,27317.400,True,0.707,reality.1000.1,237,true
107,Siêu thị B11 Kim Liên [NW],NW,Siêu thị,Thanh Xuân,21.1120620,105.7318000,-11753.034711,15018.209182,1,1.28,60,60,1800,28880.300,28091.600,True,300.306,reality.1000.1,838,true
108,WinMart+ [NW],NW,Siêu thị,Thanh Xuân,21.0951948,105.7319886,-11733.453241,13142.662116,1,1.16,60,60,3600,23224.900,23054.900,True,8.583,reality.1000.1,800,true
109,WinMart+ [E],E,Siêu thị,Hoàng Mai,20.9609439,105.9974578,15828.991301,-1785.356862,1,0.68,60,60,2700,23191.600,24780.000,True,67.874,reality.1000.1,287,true
110,WinMart+ [W],W,Siêu thị,Thanh Xuân,20.9786863,105.7343241,-11490.969031,187.508005,1,1.22,60,60,1800,18590.000,18123.600,True,5.201,reality.1000.1,663,true
111,Trường Mầm non Định Công (Cơ sở 3) [N],N,Trường học,Hoàng Mai,21.0794890,105.8359560,-938.996872,11396.256837,1,0.94,60,60,2700,15600.600,14869.600,True,439.176,reality.1000.1,18,true
112,UBND phường Khương Thượng [S],S,Uỷ ban nhân dân,Thanh Xuân,20.8880868,105.8368660,-844.515763,-9886.696752,1,0.57,60,60,2700,12602.100,12953.500,True,12.39,reality.1000.1,474,true
113,WinMart+ [NW],NW,Siêu thị,Thanh Xuân,21.0771162,105.7210939,-12864.599772,11132.413515,1,1.25,60,60,2700,21521.400,21351.400,True,111.062,reality.1000.1,801,true
114,Trường mầm non Vườn Hồng [SW],SW,Trường học,Hoàng Mai,20.8687239,105.7394298,-10960.867712,-12039.752997,1,1.97,60,60,2700,22372.500,23656.300,True,22.708,reality.1000.1,540,true
115,Trường Trung học cơ sở Yên Mỹ [N],N,Trường học,Hoàng Mai,21.0497070,105.8825970,3903.523375,8084.649532,1,1.18,60,60,2700,12775.600,13161.000,True,18.266,reality.1000.1,81,true
116,WinMart+ [SE],SE,Siêu thị,Thanh Xuân,20.8957762,105.9574454,11674.688067,-9031.674483,1,1.12,60,60,3600,25569.700,27173.600,True,51.025,reality.1000.1,378,true
117,Chợ Trung Kính [SE],SE,Chợ dân sinh,Thanh Xuân,20.8990600,105.9263175,8442.821555,-8666.532583,1,0.76,60,60,3600,23589.800,25193.700,True,96.046,reality.1000.1,410,true
118,WinMart+ [NW],NW,Siêu thị,Thanh Xuân,21.0901099,105.6916517,-15921.447815,12577.247033,1,1.39,60,60,3600,25385.400,24901.600,True,176.248,reality.1000.1,877,true
119,Taste Tea [N],N,Cửa hàng đồ uống,Thanh Xuân,21.1137947,105.8481332,325.305728,15210.876632,1,0.43,60,60,3600,21158.200,24195.800,True,35.082,reality.1000.1,71,true
120,Trường Cao đẳng Hà Nội [S],S,Trường học,Hoàng Mai,20.8338189,105.8325427,-1293.384093,-15921.011911,1,1.07,60,60,2700,20737.700,19117.600,True,83.062,reality.1000.1,489,true
121,5050 Rooftop Cafe & Pub,C,Cửa hàng đồ uống,Thanh Xuân,20.9839071,105.7998148,-4691.371237,768.034478,1,1.37,60,60,3600,9313.800,6925.900,True,17.764,reality.1000.1,1000,true
122,WinMart+ [NW],NW,Siêu thị,Hoàng Mai,21.0582097,105.7435436,-10533.750802,9030.106634,1,0.94,60,60,2700,17856.900,17059.000,True,25.793,reality.1000.1,808,true
123,WinMart+ [N],N,Siêu thị,Thanh Xuân,21.0899194,105.8241238,-2167.479710,12556.064400,1,1.36,60,60,2700,16374.200,16920.100,True,284.247,reality.1000.1,60,true
124,WinMart+ [NE],NE,Siêu thị,Hoàng Mai,21.0876563,105.9849201,14527.259647,12304.419161,1,1.25,60,60,1800,24182.400,25838.800,True,21.626,reality.1000.1,135,true
125,Trường Mầm non Hoàng Liệt (cơ sở Tứ Kỳ) [W],W,Trường học,Hoàng Mai,20.9539998,105.7345616,-11466.310500,-2557.505552,1,0.83,60,60,1800,17218.200,16726.000,True,41.807,reality.1000.1,677,true
126,KFC [NW],NW,Cửa hàng ăn uống,Hoàng Mai,21.0698837,105.7222912,-12740.289626,10328.196208,1,1.91,60,60,3600,20817.600,20341.100,True,85.954,reality.1000.1,803,true
127,Trường Mầm non Tứ Hiệp (điểm Cổ Điển B),C,Trường học,Hoàng Mai,20.9448983,105.8545313,989.590987,-3569.546177,1,1.72,60,60,3600,4415.900,5014.600,True,21.45,reality.1000.1,937,true
128,WinMart+ [SW],SW,Siêu thị,Thanh Xuân,20.8789786,105.7319886,-11733.453241,-10899.482383,1,1.76,60,60,1800,26130.400,26111.300,True,15.35,reality.1000.1,559,true
129,Noble Moment,C,Cửa hàng đồ uống,Thanh Xuân,21.0099240,105.8029594,-4364.881900,3660.981765,1,1.32,60,60,1800,7964.100,8059.700,True,8.109,reality.1000.1,992,true
130,WinMart+ [S],S,Siêu thị,Hoàng Mai,20.8455254,105.8557279,1113.828455,-14619.308503,1,1.10,60,60,2700,18267.900,16656.000,True,51.074,reality.1000.1,434,true
131,Delícia Coffee & Lounge [NW],NW,Cửa hàng đồ uống,Thanh Xuân,21.0772343,105.7074065,-14285.699483,11145.545636,1,1.09,60,60,3600,21926.800,21443.000,True,24.632,reality.1000.1,835,true
132,WinMart+ [SE],SE,Siêu thị,Thanh Xuân,20.8924144,105.9421093,10082.411428,-9405.489587,1,1.45,60,60,1800,25244.100,26848.000,True,49.637,reality.1000.1,387,true
133,WinMart+ [W],W,Siêu thị,Thanh Xuân,20.9905970,105.7173614,-13252.128058,1511.917418,1,1.16,60,60,3600,18676.700,18210.400,True,31.265,reality.1000.1,711,true
