id,name,zone,type,district,lat,lon,x_m,y_m,dronable,demand,drone_service_s,truck_service_s,lw_s,depot_osrm_distance_m,to_depot_osrm_distance_m,road_reachable,osrm_snap_distance_m,source_dataset,original_id,inside_10mile_square
18,Cà Phê Apple Tart,,amenity:cafe,,21.0311596,105.8501553,535.853115,6029.046672,1,1.43,60,60,1800,7208.500,7448.700,true,,osm,node:4240313697,true
19,Nhà Hàng Lotus Blanc,,amenity:restaurant,,21.0306071,105.8487452,389.284249,5967.542372,1,1.16,60,60,3600,6849.400,7075.600,true,,osm,node:4193558991,true
20,666-668 Đê La Thành,,public_transport:platform,,21.0238812,105.8168260,-2928.466951,5218.815184,1,0.84,60,60,1800,7829.100,9144.600,true,,osm,node:738814976,true
21,Trường Mầm non Hoa Mai,C,Trường học,Hoàng Mai,20.9798526,105.8492103,437.136060,317.194648,1,1.51,60,60,1800,2137.400,2790.800,true,30.787,1000.1,902,true
22,Whacky Drank,,shop:beverages,Phường Hoàn Kiếm,21.0321874,105.8467814,185.162598,6143.461368,1,0.96,60,60,3600,7198.800,7140.300,true,,osm,node:4242139392,true
23,WinMart+,C,Siêu thị,Thanh Xuân,21.0092800,105.7930928,-5389.285542,3589.372232,1,1.02,60,60,3600,9469.900,9056.300,true,14.687,1000.2,35,true
24,WinMart+,C,Siêu thị,Hoàng Mai,20.9856060,105.8578995,1339.295682,956.943539,1,1.54,60,60,1800,2701.400,3314.100,true,1.456,1000.1,907,true
25,Nhà Hàng Gia Ngu,,amenity:restaurant,,21.0331038,105.8525285,782.528695,6245.475016,1,1.50,60,60,3600,6982.100,7868.200,true,,osm,node:4242831484,true
26,Khách Sạn Golden Lotus,,tourism:hotel,,21.0308292,105.8493639,453.593275,5992.266544,1,1.01,60,60,1800,7284.600,7359.100,true,,osm,node:708630499,true
27,WinMart+,C,Siêu thị,Hoàng Mai,20.9856383,105.8760318,3221.888892,960.535135,1,1.99,60,60,1800,4483.300,5117.300,true,6.905,1000.1,940,true
28,Starbucks,C,Cửa hàng đồ uống,Thanh Xuân,21.0053804,105.8056588,-4084.615629,3155.756496,1,0.33,60,60,1800,7832.400,7516.200,true,32.436,1000.1,990,true
29,Không có tên,,amenity:bicycle_rental,,21.0321811,105.8560986,1153.612668,6142.760052,1,1.80,60,60,2700,7130.400,9325.000,true,,osm,node:4346919292,true
30,Saigon Bank - ATM,,amenity:atm,,21.0217607,105.8096909,-3670.104792,4982.761124,1,1.03,60,60,2700,8555.200,8376.200,true,,osm,node:724829540,true
31,Sago,,amenity:bar,,21.0323292,105.8520426,732.023190,6159.246544,1,1.37,60,60,2700,7036.900,7819.600,true,,osm,node:977668070,true
32,Không có tên,,amenity:parking,,21.0277970,105.8219856,-2392.166884,5654.722040,1,0.74,60,60,2700,9244.800,8814.400,true,,osm,node:2295379842,true
33,Cục Tần số vô tuyến điện,C,Uỷ ban nhân dân,Thanh Xuân,21.0086620,105.7982264,-4856.287494,3520.653767,1,1.93,60,60,1800,9118.900,8288.200,true,37.839,1000.1,999,true
34,Vietcombank,,amenity:atm,,21.0322959,105.8521302,741.128525,6155.539588,1,1.92,60,60,1800,7046.100,7810.400,true,,osm,node:724829596,true
35,VIB,,amenity:atm,,21.0330451,105.8538788,922.881819,6238.940532,1,1.29,60,60,1800,6850.800,7968.800,true,,osm,node:997997790,true
36,Trường Mầm non Định Công (Cơ sở 3),C,Trường học,Hoàng Mai,20.9793961,105.8283929,-1724.238717,266.434164,1,1.15,60,60,2700,3814.000,4241.800,true,16.624,1000.1,929,true
37,BIDV,,amenity:atm,,21.0327951,105.8538838,923.401530,6211.110532,1,0.56,60,60,3600,6823.200,7924.700,true,,osm,node:724829714,true
38,Không có tên,,amenity:toilets,,21.0324203,105.8402978,-488.756914,6169.387796,1,1.83,60,60,3600,8063.100,6980.200,true,,osm,node:2587513880,true
39,28 Đường Thành,,public_transport:platform,,21.0310783,105.8470913,217.374279,6019.996356,1,1.39,60,60,2700,7063.400,6965.000,true,,osm,node:4017540901,true
40,Miến Lươn Đông Thịnh,,amenity:restaurant,Phường Hoàn Kiếm,21.0318532,105.8469051,198.020245,6106.258224,1,1.17,60,60,1800,7149.700,7101.500,true,,osm,node:4381924889,true
41,23 Hàng Tre,,public_transport:platform,,21.0320235,105.8556974,1111.911066,6125.216020,1,0.87,60,60,2700,7027.000,9482.900,true,,osm,node:738814587,true
42,WinMart+,C,Siêu thị,Thanh Xuân,20.9967647,105.7941461,-5279.926253,2197.734367,1,0.32,60,60,3600,9644.900,8951.100,true,4.74,1000.2,34,true
43,WinMart+,C,Siêu thị,Thanh Xuân,20.9740685,105.8412617,-388.130474,-325.967927,1,1.19,60,60,2700,820.700,863.000,true,9.854,1000.1,896,true
44,BIDV,,amenity:atm,Hoàn Kiếm,21.0305485,105.8561450,1158.435585,5961.019020,1,0.57,60,60,1800,6855.900,8019.000,true,,osm,node:1498025793,true
45,Trường Tiểu học Chu Văn An,C,Trường học,Hoàng Mai,20.9591300,105.8227787,-2307.135249,-1987.053339,1,1.34,60,60,1800,4707.300,4455.000,true,47.389,1000.1,948,true
46,PYS Travel,,office:company,,21.0202733,105.8088286,-3759.734133,4817.183756,1,1.63,60,60,1800,8478.300,7798.400,true,,osm,node:2551935488,true
47,Techcombank - ATM,,amenity:atm,,21.0211967,105.8092218,-3718.864068,4919.976644,1,0.76,60,60,1800,8463.900,8440.000,true,,osm,node:724829356,true
48,WinMart+,C,Siêu thị,Thanh Xuân,20.9899945,105.7901937,-5690.285744,1444.922474,1,0.25,60,60,2700,9503.300,10064.400,true,5.001,1000.2,30,true
49,Trường Mầm non Tứ Hiệp (điểm Đồng Trì),C,Trường học,Hoàng Mai,20.9407141,105.8617744,1741.608705,-4034.807989,1,0.29,60,60,2700,7576.700,8818.300,true,22.812,1000.1,988,true
50,Techcombank - ATM,,amenity:atm,,21.0271180,105.8179917,-2807.301553,5579.135760,1,0.84,60,60,3600,9545.200,8640.600,true,,osm,node:724829502,true
51,WinMart+,C,Siêu thị,Thanh Xuân,20.9940532,105.8422004,-290.669576,1896.229323,1,0.47,60,60,1800,2919.800,2690.900,true,10.798,1000.1,912,true
52,Vietcombank - ATM,,amenity:atm,,21.0240128,105.8159459,-3019.946463,5233.464896,1,0.83,60,60,1800,7921.600,9052.100,true,,osm,node:724829662,true
53,Cà Phê Canopee,,amenity:cafe,,21.0303946,105.8496718,485.597072,5943.886872,1,1.11,60,60,2700,7342.100,7301.600,true,,osm,node:4150312989,true
54,HSBC,,amenity:atm,Đống Đa,21.0272699,105.8246410,-2116.158822,5596.045268,1,1.59,60,60,3600,9206.800,7243.500,true,,osm,node:1491048049,true
55,Chợ Trung Kính,C,Chợ dân sinh,Thanh Xuân,21.0132259,105.7992969,-4745.142409,4028.136293,1,0.84,60,60,2700,8415.900,8476.800,true,15.771,1000.1,994,true
56,VietinBank,,amenity:bank,,21.0319192,105.8468952,196.991218,6113.605344,1,1.99,60,60,3600,7167.300,7108.900,true,,osm,node:993037597,true
57,113 Trần Duy Hưng - Bộ Khoa học & Công nghệ,,public_transport:platform,,21.0097722,105.7989122,-4790.466357,3648.201304,1,1.82,60,60,2700,9148.700,8155.600,true,,osm,node:738815210,true
58,WinMart+,C,Siêu thị,Thanh Xuân,20.9941320,105.8148679,-3128.477184,1904.991483,1,1.46,60,60,1800,6147.800,6332.700,true,6.256,1000.1,972,true
59,Không có tên,C,Cửa hàng đồ uống,Hoàng Mai,20.9879554,105.8634234,1912.816782,1218.184899,1,1.05,60,60,3600,3563.600,4178.300,true,1.046,1000.1,922,true
60,Bộ Y tế - 138A Giảng Võ,,public_transport:platform,,21.0284341,105.8254007,-2037.193949,5725.644012,1,1.54,60,60,2700,7868.100,8932.800,true,,osm,node:738813654,true
61,BIDV,,amenity:atm,Đống Đa,21.0214233,105.8094539,-3694.739089,4945.201756,1,1.16,60,60,1800,8494.500,8387.100,true,,osm,node:1498025763,true
62,Trường Mầm non Kim Lan,C,Trường học,Hoàng Mai,20.9620572,105.9029570,6017.408416,-1661.563550,1,1.73,60,60,2700,17043.700,18647.600,true,22.269,1000.2,108,true
63,Khách Sạn Đức Thái,,tourism:hotel,,21.0340035,105.8471444,222.893609,6345.629620,1,0.74,60,60,3600,7402.800,7532.500,true,,osm,node:335641430,true
64,Sacombank,,amenity:atm,,21.0321207,105.8547413,1012.531948,6136.036324,1,1.42,60,60,3600,6939.700,9515.700,true,,osm,node:724829136,true
65,Starbucks [E],E,Cửa hàng đồ uống,Thanh Xuân,20.9811356,105.9130793,7068.360212,459.857739,1,1.57,60,60,2700,14048.400,15652.300,true,11.458,1000.1,358,true
66,BIDV,,amenity:atm,,21.0319997,105.8520313,730.848643,6122.566604,1,1.51,60,60,2700,6833.400,7509.100,true,,osm,node:724829303,true
67,Circle K,,shop:convenience,,21.0319823,105.8525735,787.206093,6120.629636,1,1.91,60,60,2700,6777.200,7565.200,true,,osm,node:724829580,true
68,Cục Dự trữ Nhà nước khu vực Hà Nội,C,Uỷ ban nhân dân,Thanh Xuân,20.9897784,105.8399155,-527.900221,1420.893251,1,0.67,60,60,2700,3014.100,2334.300,true,19.873,1000.1,914,true
69,Vietcombank,,amenity:atm,,21.0327340,105.8538850,923.526260,6204.308880,1,1.91,60,60,3600,6816.500,7931.500,true,,osm,node:724829225,true
70,Son Thanh,,amenity:restaurant,Phường Hoàn Kiếm,21.0307814,105.8472039,229.078168,5986.945448,1,1.05,60,60,1800,7028.700,6930.300,true,,osm,node:977668089,true
71,Siêu Thị Hapro,,shop:convenience,,21.0321684,105.8523953,768.683596,6141.346288,1,0.73,60,60,2700,7074.300,7782.200,true,,osm,node:998227534,true
72,Quán Pub Finnegan's Irish,,amenity:pub,,21.0323539,105.8468029,187.397354,6161.996148,1,1.37,60,60,2700,7217.400,7159.000,true,,osm,node:723642258,true
73,Coffee Cây,C,Cửa hàng đồ uống,Thanh Xuân,21.0081670,105.8201771,-2577.247397,3465.612279,1,0.35,60,60,3600,6280.000,6423.000,true,4.217,1000.1,974,true
74,Timeline,,amenity:cafe,,21.0330123,105.8520208,729.757250,6235.289236,1,1.87,60,60,1800,7034.600,7935.700,true,,osm,node:4381861689,true
75,Không có tên,,shop:motorcycle_repair,Phường Ba Đình,21.0305309,105.8374034,-789.607157,5959.059788,1,1.33,60,60,2700,7748.000,6850.000,true,,osm,node:1000087296,true
76,Cà Phê 3k,C,Cửa hàng đồ uống,Thanh Xuân,20.9724310,105.8214350,-2446.645432,-508.049620,1,1.23,60,60,2700,4016.900,4987.100,true,16.7,1000.1,933,true
77,The Coffee House [E],E,Cửa hàng đồ uống,Thanh Xuân,20.9715242,105.9147526,7242.091245,-608.881179,1,0.80,60,60,1800,14993.800,16597.700,true,7.547,1000.1,355,true
78,Vietcombank,,amenity:atm,Hoàn Kiếm,21.0312893,105.8492560,442.377914,6043.484876,1,1.98,60,60,1800,7235.700,7408.000,true,,osm,node:1491048067,true
79,Không có tên,C,Trường học,Hoàng Mai,20.9737377,105.8683841,2427.863418,-362.751209,1,1.28,60,60,3600,4483.500,3403.500,true,30.686,1000.1,941,true
80,Tandoor Indian Cuisine,,amenity:restaurant,,21.0335791,105.8537345,907.882962,6298.385412,1,1.88,60,60,1800,6910.300,7909.400,true,,osm,node:721906721,true
81,WinMart+,C,Siêu thị,Thanh Xuân,20.9750659,105.8256365,-2010.423035,-215.062108,1,1.44,60,60,2700,4666.500,4636.500,true,5.568,1000.1,946,true
82,BIDV,,amenity:atm,Hoàn Kiếm,21.0307437,105.8549903,1038.413551,5982.748684,1,1.33,60,60,1800,7088.100,7813.600,true,,osm,node:1498025794,true
83,Petrolimex,,amenity:fuel,,20.9779748,105.7855967,-6174.508441,108.514736,1,0.71,60,60,3600,11097.000,9659.700,true,,osm,node:729787598,true
84,BIDV,,amenity:atm,,21.0250649,105.8191412,-2687.820018,5350.584668,1,1.05,60,60,1800,9254.200,8349.600,true,,osm,node:445275063,true
85,Khách Sạn Hanoi Pho,,tourism:hostel,,21.0314853,105.8457736,80.409670,6065.303596,1,1.24,60,60,2700,7679.000,7380.200,true,,osm,node:4246353913,true
86,Không có tên,,shop:clothes,Phường Hoàn Kiếm,21.0325656,105.8514092,666.186214,6185.562592,1,0.95,60,60,1800,6990.600,7743.200,true,,osm,node:963611913,true
87,Khách Sạn Charming,,tourism:hotel,,21.0319242,105.8479383,305.413305,6114.161944,1,1.61,60,60,1800,7052.200,7336.700,true,,osm,node:998227765,true
88,Nhà Hàng Gecko,,amenity:restaurant,,21.0314523,105.8491848,434.977231,6061.630036,1,1.04,60,60,2700,7214.200,7095.900,true,,osm,node:4158540590,true
89,Khách Sạn Especen,,tourism:hotel,Phường Hoàn Kiếm,21.0333592,105.8537508,909.577220,6273.906144,1,0.91,60,60,1800,6885.900,7933.700,true,,osm,node:969250546,true
90,Khách Sạn Central Backpackers,,tourism:hostel,,21.0304607,105.8488039,395.385655,5951.245124,1,1.58,60,60,2700,6851.700,7068.800,true,,osm,node:4170717717,true
91,Vietcombank,,amenity:atm,Hoàn Kiếm,21.0321400,105.8542504,961.506733,6138.184800,1,1.43,60,60,2700,6892.000,7908.500,true,,osm,node:1491048070,true
92,SHB,,amenity:atm,,21.0323253,105.8518412,711.089235,6158.812396,1,1.90,60,60,3600,7015.900,7840.600,true,,osm,node:724829473,true
93,ACB - ATM,,amenity:atm,,21.0084314,105.7971378,-4974.901359,3498.943448,1,1.83,60,60,2700,9322.900,8579.800,true,,osm,node:724829016,true
94,BIDV,,amenity:atm,Cầu Giấy,21.0147306,105.8011722,-4555.557032,4200.170392,1,1.47,60,60,1800,8318.300,8043.900,true,,osm,node:1498025743,true
95,Khách Sạn Hồ Hoàn Kiếm,,tourism:hotel,,21.0305634,105.8495539,473.342289,5962.677688,1,1.75,60,60,3600,7320.100,7323.600,true,,osm,node:2579706614,true
96,Phong Lan,,shop:clothes,Phường Hoàn Kiếm,21.0307123,105.8474583,255.521059,5979.253236,1,0.79,60,60,2700,7010.500,6912.100,true,,osm,node:993037744,true
97,Khách Sạn Rendezvous,,tourism:hotel,Phường Hoàn Kiếm,21.0331384,105.8470696,215.118734,6249.326688,1,1.14,60,60,2700,7307.100,7248.600,true,,osm,node:3778314445,true
98,Eab,,amenity:atm,,21.0305425,105.8468811,195.525633,5960.351100,1,1.17,60,60,2700,7136.900,6844.800,true,,osm,node:724829783,true
99,WinMart+,C,Siêu thị,Hoàng Mai,20.9670017,105.8704372,2641.027337,-1111.760235,1,1.37,60,60,3600,5370.100,4921.000,true,3.717,1000.1,959,true
100,BIDV - Pos,,amenity:atm,,21.0322841,105.8524685,776.292164,6154.226012,1,1.58,60,60,3600,7081.300,7775.200,true,,osm,node:724829563,true
101,WinMart+,C,Siêu thị,Hoàng Mai,20.9789455,105.8863593,4294.145658,216.329730,1,0.37,60,60,2700,5631.100,7155.800,true,7.399,1000.1,965,true
102,Sinh travel,,shop:travel_agency,,21.0335895,105.8470898,217.218366,6299.543140,1,0.93,60,60,2700,7356.400,7298.000,true,,osm,node:4321342195,true
103,Real Darling Cafe Guesthouse,,tourism:hotel,,21.0326388,105.8495639,474.381711,6193.711216,1,1.17,60,60,1800,7337.500,7285.000,true,,osm,node:708488307,true
104,WinMart+,C,Siêu thị,Thanh Xuân,20.9880596,105.7961943,-5067.271079,1229.771411,1,0.69,60,60,3600,8722.100,8430.900,true,3.184,1000.1,995,true
105,Khách Sạn A25,,tourism:hotel,Phường Hoàn Kiếm,21.0331192,105.8477167,282.379718,6247.189344,1,1.55,60,60,3600,7170.400,7727.400,true,,osm,node:2259067326,true
106,Không có tên,,tourism:artwork,,21.0299732,105.8536956,903.839612,5896.976624,1,1.04,60,60,1800,6509.200,7829.700,true,,osm,node:963612048,true
107,HSBC,,amenity:atm,,21.0312043,105.8547655,1015.047349,6034.022676,1,1.51,60,60,2700,7032.500,7869.200,true,,osm,node:724829343,true
108,WinMart+,C,Siêu thị,Hoàng Mai,20.9409840,105.8461022,114.436350,-4004.796478,1,0.76,60,60,2700,5084.000,4888.400,true,1.635,1000.1,952,true
109,WinMart+,C,Siêu thị,Thanh Xuân,20.9847441,105.8388667,-636.792295,861.104631,1,0.43,60,60,1800,3308.800,1748.200,true,7.4,1000.1,917,true
110,Eximbank - ATM,,amenity:atm,,21.0234967,105.8105485,-3580.963979,5176.012644,1,1.68,60,60,3600,8750.700,8731.500,true,,osm,node:724829843,true
111,Techcombank,,amenity:atm,,21.0337179,105.8474886,258.670507,6313.836628,1,1.11,60,60,3600,7507.100,7363.900,true,,osm,node:724829029,true
112,Trường Mầm non Văn Đức (điểm Chử Xá) [NW],NW,Trường học,Hoàng Mai,21.0418534,105.7984638,-4831.639345,7211.369056,1,1.69,60,60,3600,11567.900,11298.600,true,55.305,1000.1,894,true
113,Không có tên,,shop:convenience,,21.0329186,105.8529571,827.078312,6224.858552,1,0.58,60,60,1800,6945.100,7802.900,true,,osm,node:997997579,true
114,siêu thị 24h ninja mark,C,Siêu thị,Thanh Xuân,20.9829490,105.8099270,-3641.468078,661.498619,1,1.82,60,60,2700,5674.600,6662.900,true,10.671,1000.1,967,true
115,Trường Đại học Công nghệ và Quản lý Hữu Nghị,C,Trường học,Hoàng Mai,20.9828041,105.8653503,2112.877935,645.386474,1,0.64,60,60,3600,3625.400,4274.800,true,35.69,1000.1,923,true
116,WinMart+,C,Siêu thị,Hoàng Mai,20.9526641,105.8520574,732.737342,-2706.028615,1,0.94,60,60,1800,3827.900,4335.400,true,14.459,1000.1,930,true
117,Khách Sạn Golden LakeView,,tourism:hotel,,21.0315942,105.8507125,593.769697,6077.426344,1,0.86,60,60,3600,7118.400,7538.900,true,,osm,node:1968198294,true
118,Trường Mầm non Văn Đức (điểm Chử Xá) [N],N,Trường học,Hoàng Mai,21.0418534,105.9142454,7189.431005,7211.369056,1,1.05,60,60,1800,12507.300,13358.600,true,92.72,1000.1,118,true
119,BIDV,,amenity:atm,Đống Đa,21.0170415,105.8068972,-3960.488058,4457.419780,1,1.49,60,60,1800,7937.400,8099.900,true,,osm,node:1498025752,true
120,Trường Mầm non Văn Đức (điểm Chử Xá),C,Trường học,Hoàng Mai,20.9398031,105.9030064,6022.537391,-4136.106567,1,0.75,60,60,1800,19565.300,21628.500,true,16.53,1000.2,67,true
121,Vietcombank,,amenity:atm,Cầu Giấy,21.0102305,105.7986429,-4818.457986,3699.219260,1,1.57,60,60,3600,8612.700,8663.900,true,,osm,node:1491048000,true
122,Khách Sạn Art Boutique,,tourism:hotel,Phường Hoàn Kiếm,21.0323445,105.8469581,203.529181,6160.949740,1,1.03,60,60,3600,7219.000,7160.500,true,,osm,node:3276917865,true
123,Vikki Bank,,amenity:atm,,20.9801484,105.7874684,-5979.959865,350.479888,1,1.28,60,60,2700,9847.500,9416.900,true,,osm,node:444394942,true
124,WinMart+,C,Siêu thị,Thanh Xuân,20.9878691,105.8128848,-3334.373325,1208.588777,1,1.31,60,60,3600,6062.700,7032.800,true,7.29,1000.1,970,true
125,Khách Sạn Morning Star,,tourism:hotel,,21.0317073,105.8507545,598.135269,6090.016636,1,0.70,60,60,1800,7107.900,7549.400,true,,osm,node:1388459780,true
126,Noble Moment,C,Cửa hàng đồ uống,Thanh Xuân,21.0099240,105.8029594,-4364.881900,3660.981765,1,1.32,60,60,1800,7964.100,8059.700,true,8.109,1000.1,992,true
127,Little Hanoi,,amenity:restaurant,Phường Hoàn Kiếm,21.0334623,105.8537432,908.787259,6285.383236,1,1.96,60,60,2700,6897.300,7922.300,true,,osm,node:4327575690,true
128,Trụ Sở Alisa's,,office:yes,Hoan Kiem,21.0298462,105.8566846,1214.522785,5882.838984,1,1.80,60,60,1800,6761.400,8113.600,true,,osm,node:997997642,true
129,Le Pub,,amenity:pub,Phường Hoàn Kiếm,21.0331010,105.8539305,928.255629,6245.163320,1,1.64,60,60,1800,6856.900,7962.700,true,,osm,node:969250576,true
130,Saigon Bank - ATM,,amenity:atm,,21.0241743,105.8150232,-3115.853911,5251.443076,1,1.77,60,60,2700,8019.800,8953.900,true,,osm,node:724829022,true
131,WinMart+,C,Siêu thị,Hoàng Mai,20.9824994,105.8819225,3833.493146,611.505380,1,0.58,60,60,2700,5105.900,5739.800,true,8.204,1000.1,954,true
132,KFC,C,Cửa hàng ăn uống,Hoàng Mai,20.9678334,105.8268338,-1886.112890,-1019.279415,1,0.48,60,60,2700,3333.700,3036.300,true,17.738,1000.1,918,true
133,Không có tên,C,Trường học,Hoàng Mai,20.9579729,105.8318694,-1363.289731,-2115.716989,1,0.82,60,60,1800,3405.800,4044.200,true,35.872,1000.1,920,true
134,Khách Sạn Hanoi Elegance,,tourism:hotel,,21.0319655,105.8481020,322.428639,6118.759460,1,1.13,60,60,3600,7034.500,7319.000,true,,osm,node:998227347,true
135,Trường Trung học cơ sở Yên Mỹ,C,Trường học,Hoàng Mai,20.9476567,105.8713580,2736.629761,-3262.826091,1,1.48,60,60,2700,8161.600,9403.200,true,32.236,1000.1,993,true
136,Không có tên,,amenity:place_of_worship,,21.0169815,105.8012673,-4545.672131,4450.740580,1,1.10,60,60,3600,8274.200,7804.600,true,,osm,node:3145000640,true
137,Eab - ATM,,amenity:atm,,21.0241781,105.8150447,-3113.619154,5251.866092,1,1.26,60,60,1800,8017.600,8956.100,true,,osm,node:724829288,true
138,BIDV,,amenity:atm,Hoàn Kiếm,21.0301831,105.8563219,1176.822956,5920.342692,1,1.95,60,60,3600,6811.500,8063.400,true,,osm,node:1498025792,true
139,Cửa Hàng Thời Trang Lụa Đức Lợi,,shop:tailor,Phường Hoàn Kiếm,21.0320067,105.8500395,523.816611,6123.345844,1,0.75,60,60,3600,7106.000,7204.200,true,,osm,node:3490142794,true
140,Không có tên,,amenity:cafe,Phường Hoàn Kiếm,21.0335956,105.8538909,924.139519,6300.222192,1,1.87,60,60,2700,6911.700,7907.900,true,,osm,node:721840189,true
141,Khách Sạn Hoà Bình Palace,,tourism:hotel,Phường Hoàn Kiếm,21.0330675,105.8539845,933.868507,6241.434100,1,1.61,60,60,3600,6853.000,7966.600,true,,osm,node:969250583,true
142,Khách Sạn Nam Hải,,tourism:hotel,Phường Hoàn Kiếm,21.0312401,105.8472175,230.491782,6038.007932,1,1.45,60,60,2700,7073.900,6975.500,true,,osm,node:977668026,true
143,Khách Sạn Thaison I,,tourism:hotel,,21.0305739,105.8564189,1186.905348,5963.846548,1,1.69,60,60,3600,6845.900,8029.000,true,,osm,node:963611948,true
144,Vietcombank,,amenity:bank,,21.0323566,105.8516558,691.818355,6162.296712,1,0.97,60,60,1800,6996.500,7860.000,true,,osm,node:998227894,true
145,Đối diện 702 Đê La Thành,,public_transport:platform,,21.0238909,105.8160749,-3006.537921,5219.894988,1,0.74,60,60,2700,7907.400,9079.300,true,,osm,node:738815843,true
146,Bệnh viện Xanh Pôn - 12 Chu Văn An,,public_transport:platform,,21.0310583,105.8361182,-923.193645,6017.769956,1,0.98,60,60,2700,7660.600,6992.000,true,,osm,node:738813900,true
147,Trường Đại học Kinh tế - Kỹ thuật Công nghiệp (cơ sở 218 Lĩnh Nam) [W],W,Trường học,Hoàng Mai,20.9739263,105.7710477,-7678.126756,-341.779846,1,1.25,60,60,1800,10985.300,10785.900,true,9.477,1000.1,708,true
148,Petrolimex,,amenity:fuel,,21.0173223,105.8036302,-4300.067156,4488.678436,1,0.88,60,60,1800,8012.800,8062.000,true,,osm,node:729787609,true
149,Vietcombank,,amenity:atm,,21.0322530,105.8531154,843.532359,6150.763960,1,0.80,60,60,3600,7148.600,7707.900,true,,osm,node:724829040,true
150,Cửa Hàng Bánh Mì Aha,,amenity:fast_food,,21.0337908,105.8474332,252.912110,6321.951856,1,1.07,60,60,3600,7512.000,7358.900,true,,osm,node:4352140189,true
151,Không có tên,,tourism:hotel,,21.0323440,105.8525425,783.983885,6160.894080,1,1.74,60,60,3600,7088.700,7767.800,true,,osm,node:970139670,true
152,Trung tâm Công nghệ Phần mềm Thủy lợi,C,Uỷ ban nhân dân,Thanh Xuân,21.0088849,105.8252199,-2053.676695,3545.439117,1,1.06,60,60,1800,6378.300,5509.500,true,1.671,1000.1,975,true
153,Rising Dragon,,tourism:hotel,,21.0324116,105.8539573,931.041280,6168.419312,1,1.49,60,60,2700,6780.600,7967.400,true,,osm,node:779155034,true
